Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Mauricio Dubon,RHB,ATL,Janson Junk,R,27.4,10,20.9,19,17.3
Josh Lowe,LHB,LAA,Brandon Young,R,11,14.2,16.9,24.7,17.3
Luis Rengifo,SHB,SD,Kohl Drake,L,21.7,20.2,,31.9,17.2
Jarren Duran,LHB,BOS,Luis Castillo,R,28.5,14.1,7.5,28.7,17.2
Dominic Canzone,LHB,SEA,Framber Valdez,L,46.1,9.4,9.4,26.1,17.2
Trea Turner,RHB,PHI,Miles Mikolas,R,53.6,6.3,8.3,28.1,17.1
Masataka Yoshida,LHB,BOS,Luis Castillo,R,32,,12.4,40.9,17.1
Joe Mack,LHB,MIA,Martin Perez,L,50,9.3,9.9,23.1,17
Alex Bregman,RHB,CHC,Dylan Cease,R,17,12.5,16.8,23.6,17
Ke'Bryan Hayes,RHB,CIN,Mason Barnett,R,40.5,19.6,8.9,13.8,17
Ryan Kreidler,RHB,MIN,Michael Wacha,R,24.8,16.8,9.9,22,16.8
Christian Encarnacion-Strand,RHB,BAL,Ryan Johnson,R,37.1,10.4,,37.7,16.8
Colt Emerson,LHB,SEA,Framber Valdez,L,35.2,7,7,34,16.6
Luke Keaschall,RHB,MIN,Michael Wacha,R,40.1,7.8,10.4,26.7,16.5
Geraldo Perdomo,SHB,ARI,Walker Buehler,R,15.7,19.7,3.7,27.1,16.4
Brett Baty,LHB,NYM,Foster Griffin,L,37.3,17.8,,25.7,16.4
Leody Taveras,SHB,BAL,Ryan Johnson,R,38.2,7.7,8.8,28.2,16.2
Oswald Peraza,RHB,LAA,Brandon Young,R,44.3,6.7,14.6,20.3,16.2
Josh Rojas,LHB,KC,Bailey Ober,R,54.9,8.7,10.3,17.9,16.1
Keibert Ruiz,SHB,WSH,Cristopher Sanchez,L,26.5,17.6,8.9,17.6,15.9
Victor Robles,RHB,SEA,Framber Valdez,L,30.6,10.1,,37,15.8
Dansby Swanson,RHB,CHC,Dylan Cease,R,27.7,17.9,8.9,15.9,15.7
Dylan Crews,RHB,WSH,Cristopher Sanchez,L,26,24.8,,17.7,15.7
Gleyber Torres,RHB,DET,Bryce Miller,R,33.7,10.1,4.2,30.1,15.7
Starling Marte,RHB,KC,Bailey Ober,R,37.5,8,8,26.5,15.6
CJ Abrams,LHB,WSH,Cristopher Sanchez,L,45.2,,20.5,19.6,15.6
Travis d'Arnaud,RHB,LAA,Brandon Young,R,18.9,15.2,,33.2,15.5
Noelvi Marte,RHB,CIN,Mason Barnett,R,28.2,7.8,8.7,29.4,15.5
Eli White,RHB,BOS,Luis Castillo,R,13.3,19.3,9.6,17.7,15.4
Victor Caratini,SHB,MIN,Michael Wacha,R,42.8,3.6,9.2,28.6,15.4
Ian Happ,SHB,CHC,Dylan Cease,R,13.8,13,11.4,24.1,15.4
Jo Adell,RHB,CLE,Nolan McLean,R,26.2,18.6,5.6,18.1,15.3
Jose Siri,RHB,LAA,Brandon Young,R,34.7,15.7,7.8,15.7,15.2
Austin Hedges,RHB,CLE,Nolan McLean,R,34.2,7.8,6.9,28.1,15.2
Nasim Nuñez,SHB,WSH,Cristopher Sanchez,L,31,,,48.3,15.2
Dylan Beavers,LHB,BAL,Ryan Johnson,R,26.8,,,49.4,15
Xavier Edwards,SHB,MIA,Martin Perez,L,14,13.2,17.9,13.2,14.7
J.T. Realmuto,RHB,PHI,Miles Mikolas,R,29.3,11.2,5.7,24.3,14.6
Jim Jarvis,LHB,ATL,Janson Junk,R,22.3,8.9,9.7,24.7,14.4
Brenton Doyle,RHB,CWS,Ranger Suarez,L,37.1,7.5,,32.3,14.4
Cooper Pratt,RHB,MIL,Braxton Ashcraft,R,25.5,8.4,,35.2,14.3
Josh Naylor,LHB,SEA,Framber Valdez,L,35.1,4.2,9.4,25.5,14.2
TJ Friedl,LHB,CIN,Mason Barnett,R,30.8,7.7,7.1,24.5,14
Kody Clemens,LHB,MIN,Michael Wacha,R,21,11.2,17.5,10,13.8
Brandon Lockridge,RHB,MIL,Braxton Ashcraft,R,34.3,8.9,,28.5,13.7
Freddy Fermin,RHB,SD,Kohl Drake,L,31.1,,8.4,31.9,13.6
Sal Stewart,RHB,CIN,Mason Barnett,R,22.3,7.1,14.3,17.4,13.4
Andres Chaparro,RHB,WSH,Cristopher Sanchez,L,11.1,8,8,28.3,13.4
Davis Schneider,RHB,TOR,David Peterson,L,26.2,9.2,9.2,19.1,13.4
Javier Baez,RHB,DET,Bryce Miller,R,46.9,,16.7,13.8,13.2
Jhostynxon Garcia,RHB,PIT,Dustin May,R,28.7,,,41.2,13.2
Agustin Ramirez,RHB,MIA,Martin Perez,L,29.1,8.4,,29.1,13.1
Ryan Waldschmidt,RHB,ARI,Walker Buehler,R,35.7,9.2,,25,13
Ceddanne Rafaela,RHB,BOS,Luis Castillo,R,17.9,9.6,12.6,15.9,12.9
Royce Lewis,RHB,MIN,Michael Wacha,R,30.6,9.8,3.7,20.8,12.8
Nolan Schanuel,LHB,LAA,Brandon Young,R,30.8,,5.8,31.8,12.8
Jeff McNeil,LHB,ATH,Andrew Abbott,L,25.7,,,40.6,12.7
Ernie Clement,RHB,TOR,David Peterson,L,5.7,13.8,17.4,8,12.6
Eduardo Valencia,RHB,DET,Bryce Miller,R,18.4,9.4,9.1,18.4,12.5
Luis Torrens,RHB,NYM,Foster Griffin,L,24.1,8.3,8.3,18.4,12.4
Jake Bauers,LHB,MIL,Braxton Ashcraft,R,37.6,3.8,5.3,22.4,12.3
Tyler O'Neill,RHB,BAL,Ryan Johnson,R,40.6,4.2,8.7,16.6,12.3
John Rave,LHB,KC,Bailey Ober,R,18.2,9,9,17.7,12.1
Miguel Vargas,RHB,CWS,Ranger Suarez,L,17.1,7.5,12,16.7,12.1
Connor Wong,RHB,BOS,Luis Castillo,R,42.3,6.9,,21.2,11.9
JJ Bleday,LHB,CIN,Mason Barnett,R,31,9.5,9.5,9.5,11.6
Carlos Narvaez,RHB,BAL,Ryan Johnson,R,29.3,,,34.3,11.5
Wade Meckler,LHB,LAA,Brandon Young,R,49.9,3.8,,20.3,11.4
Javier Sanoja,RHB,MIA,Martin Perez,L,19.9,,13.2,21.6,11.4
James McCann,RHB,ARI,Walker Buehler,R,49.8,,7,15.5,11
Joey Ortiz,RHB,MIL,Braxton Ashcraft,R,31,4.4,10.5,12.9,11
Alan Roden,LHB,MIN,Michael Wacha,R,27.2,,,32.8,10.9
Sam Antonacci,LHB,CWS,Ranger Suarez,L,14.1,8.6,,25,10.7
Elly De La Cruz,SHB,CIN,Mason Barnett,R,21,7.6,8.5,13.2,10.6
Andruw Monasterio,RHB,BOS,Luis Castillo,R,31.5,7.8,9.3,7.4,10.5
Ha-Seong Kim,RHB,ATL,Janson Junk,R,51.4,,,20.5,10.3
Brian Serven,RHB,ATH,Andrew Abbott,L,36.6,,,26.4,10.3
Alejandro Kirk,RHB,TOR,David Peterson,L,32.1,,,28.2,10.3
Xander Bogaerts,RHB,SD,Kohl Drake,L,35.1,,,26.9,10.2
Caleb Durbin,RHB,BOS,Luis Castillo,R,17.2,6.6,10.8,11.5,10.1
Pedro Ramirez,SHB,CHC,Dylan Cease,R,11.6,,,34.4,9.8
Otto Lopez,RHB,MIA,Martin Perez,L,21,,,30.8,9.8
Luis Campusano,RHB,SD,Kohl Drake,L,27.7,,,27.7,9.7
Myles Straw,RHB,TOR,David Peterson,L,33.2,,,24.8,9.5
Luisangel Acuna,RHB,CWS,Ranger Suarez,L,16,,,31.7,9.5
Tyler Tolbert,RHB,KC,Bailey Ober,R,30.9,8.2,,14,9.5
Owen Caissie,LHB,MIA,Martin Perez,L,40.7,,,21.5,9.4
Brooks Lee,SHB,MIN,Michael Wacha,R,30.2,,11.5,11.6,9.4
Tyler Heineman,SHB,LAA,Brandon Young,R,45.4,,,19.2,9.3
Carson Kelly,RHB,CHC,Dylan Cease,R,36.7,,,21.6,9.1
Brayan Rocchio,SHB,CLE,Nolan McLean,R,22.4,4.3,4.7,15.9,9.1
Chase Meidroth,RHB,CWS,Ranger Suarez,L,16,4.1,,24.1,9.1
Austin Martin,RHB,MIN,Michael Wacha,R,44.8,,5.8,11,9
Jacob Young,RHB,WSH,Cristopher Sanchez,L,23.5,9.7,,13.2,9
Jake Mangum,SHB,PIT,Dustin May,R,10.4,5.1,4.9,18.6,8.9
Ben Malgeri,RHB,DET,Bryce Miller,R,31.4,9.4,,9.4,8.8
Gavin Sheets,LHB,SD,Kohl Drake,L,34.5,,,21,8.7
Nick Sogard,SHB,BOS,Luis Castillo,R,34.6,,,20.5,8.6
Jake Cronenworth,LHB,SD,Kohl Drake,L,29.8,,,22.1,8.5
Josh Smith,LHB,TOR,David Peterson,L,28.9,,,22.4,8.5
Dane Myers,RHB,CIN,Mason Barnett,R,22.2,8,,12.8,8.2
Jacob Wilson,RHB,ATH,Andrew Abbott,L,10.6,,,27.5,7.9
Jared Young,LHB,NYM,Foster Griffin,L,25.9,,,20.7,7.8
Andrew Benintendi,LHB,CWS,Ranger Suarez,L,33.3,,,17,7.6
Jake Rogers,RHB,BOS,Luis Castillo,R,37.2,3.5,,9.8,7.4
Rafael Flores,RHB,PIT,Dustin May,R,20.6,,,20.6,7.2
Tommy White,RHB,ATH,Andrew Abbott,L,14.1,,,22.7,7.1
Yohel Pozo,RHB,BAL,Ryan Johnson,R,18,,,20.3,6.9
Nico Hoerner,RHB,CHC,Dylan Cease,R,24.1,,,18,6.9
Drew Romo,SHB,CWS,Ranger Suarez,L,29,,,15.5,6.8
Luis Urias,RHB,TOR,David Peterson,L,23.3,,,17.2,6.6
Nathan Lukes,LHB,TOR,David Peterson,L,39.9,,,10.5,6.6
Leo Jimenez,RHB,MIA,Martin Perez,L,30.2,,,14,6.5
Braden Montgomery,SHB,CWS,Ranger Suarez,L,45.6,,,7.5,6.4
Jorge Polanco,SHB,NYM,Foster Griffin,L,14.5,8.1,,8.1,6.3
Jose Trevino,RHB,CIN,Mason Barnett,R,31.6,8.6,,,6.2
Luis Arraez,LHB,PHI,Miles Mikolas,R,,,,24.3,6.1
Carlos Cortes,LHB,ATH,Andrew Abbott,L,26,,,14.1,6.1
Garrett Stubbs,LHB,PHI,Miles Mikolas,R,31.1,,,11.8,6.1
Tristan Peters,LHB,CWS,Ranger Suarez,L,18.9,,,15.9,5.9
Jose Tena,LHB,WSH,Cristopher Sanchez,L,31.4,,,10.9,5.9
Griffin Conine,LHB,MIA,Martin Perez,L,29.1,,,11.6,5.8
Justin Crawford,LHB,PHI,Miles Mikolas,R,16.4,,,16.4,5.7
Eric Wagaman,RHB,NYM,Foster Griffin,L,16.3,,,16.4,5.7
Jesus Sanchez,LHB,TOR,David Peterson,L,42.3,,,5.5,5.6
George Springer,RHB,TOR,David Peterson,L,20.9,,,12.7,5.3
Jorbit Vivas,LHB,WSH,Cristopher Sanchez,L,21.4,,,10.9,4.9
Brendan Donovan,LHB,SEA,Framber Valdez,L,27.7,,,8.5,4.9
Sean Murphy,RHB,ATL,Janson Junk,R,21.8,,,10,4.7
Andres Gimenez,LHB,TOR,David Peterson,L,15,,,11.9,4.5
Sung-Mun Song,LHB,SD,Kohl Drake,L,42.7,,,,4.3
Leo Rivas,SHB,SEA,Framber Valdez,L,17.6,,,7.5,3.6
Jahmai Jones,RHB,BOS,Luis Castillo,R,9.8,,,9.8,3.4
Bryan De La Cruz,RHB,PHI,Miles Mikolas,R,8.3,,,8.3,2.9
Steven Kwan,LHB,CLE,Nolan McLean,R,7.5,,,7,2.5
Donovan Walton,LHB,ATH,Andrew Abbott,L,23,,,,2.3
Tyler Locklear,RHB,ARI,Walker Buehler,R,7.9,,,3.4,1.6
Harry Ford,RHB,WSH,Cristopher Sanchez,L,13.5,,,,1.4
Ivan Johnson,SHB,CIN,Mason Barnett,R,10.9,,,,1.1
James Triantos,RHB,CHC,Dylan Cease,R,,,,,
Angel Genao,SHB,CLE,Nolan McLean,R,,,,,
Christian Franklin,RHB,BAL,Ryan Johnson,R,,,,,
Héctor Rodríguez,LHB,CIN,Mason Barnett,R,,,,,
Luke Maile,RHB,KC,Bailey Ober,R,,,,,
Abimelec Ortiz,LHB,WSH,Cristopher Sanchez,L,,,,,
Brian Navarreto,RHB,MIA,Martin Perez,L,,,,,
Andrew Pinckney,RHB,WSH,Cristopher Sanchez,L,,,,,
Jhonny Pereda,RHB,SEA,Framber Valdez,L,,,,,
Gage Workman,LHB,SD,Kohl Drake,L,,,,,
Jonathan Ornelas,RHB,ATH,Andrew Abbott,L,,,,,
Cristian Pache,RHB,NYM,Foster Griffin,L,,,,,
Ronny Simon,SHB,PIT,Dustin May,R,,,,,
