Matchup,SD @ SF
Pitcher,Robbie Ray
Pitcher Team,SD
Opposing Team,SF

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,21.0,1.05,="14-74",.189,.351,0.162,3,3,0,8,16.7,8,.262,.613
Batting Second,16.2,1.92,="21-70",.300,.543,0.243,4,3,1,11,13.4,11,.390,.933
Batting Third,19.1,1.45,="15-68",.221,.309,0.088,1,3,0,2,18.5,13,.346,.655
Batting Fourth,15.2,1.72,="12-59",.203,.424,0.221,4,1,0,7,20.0,15,.373,.797
Batting Fifth,14.2,1.84,="17-58",.293,.397,0.104,1,3,0,7,17.4,10,.397,.794
Batting Sixth,17.1,1.15,="16-61",.262,.443,0.181,3,2,0,7,25.8,4,.303,.746
Batting Seventh,17.2,0.68,="9-59",.153,.254,0.101,1,3,0,3,28.6,3,.194,.448
Batting Eighth,15.0,0.93,="9-53",.170,.245,0.075,1,1,0,6,23.0,5,.233,.478
Batting Ninth,12.0,1.75,="13-48",.271,.479,0.208,2,4,0,5,19.3,8,.368,.847

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jonah Cox RHB,Batting First ​,="9-34",.265,.441,0.176,1,1,1,2,35.1,2,.306,.747
Bryce Eldridge LHB,Batting Third ​,="29-103",.282,.476,0.194,4,8,0,22,28.0,20,.392,.868
Rafael Devers LHB,Batting Fourth ​,="89-340",.262,.512,0.250,21,20,1,55,24.7,38,.336,.848
Osleivis Basabe RHB,Batting Fifth ​,="5-29",.172,.207,0.035,0,1,0,0,16.1,1,.226,.433
Turner Hill LHB,Batting Fifth ​,="5-21",.238,.333,0.095,0,2,0,1,12.0,3,.360,.693
Jung Hoo Lee LHB,Batting Fifth ​,="52-199",.261,.362,0.101,2,12,1,19,8.9,11,.305,.667
Andrew Knizner RHB,Batting Sixth ​,="1-17",.059,.118,0.059,0,1,0,0,31.6,1,.158,.276
Shay Whitcomb RHB,Batting Seventh ​,="3-23",.130,.261,0.131,1,0,0,1,20.0,2,.200,.461
Grant McCray LHB,Batting Eighth ​,="7-44",.159,.364,0.205,2,1,1,3,28.3,7,.275,.639
Drew Gilbert LHB,Batting Eighth ​,="29-142",.204,.275,0.071,2,4,0,14,16.7,18,.317,.592
Nate Furman LHB,Batting Eighth ​,="3-15",.200,.200,0.000,0,0,0,3,18.8,1,.250,.450
Christian Koss RHB,Batting Ninth ​,="32-127",.252,.354,0.102,3,4,0,7,21.3,6,.286,.640
Brett Harris RHB,Batting Ninth ​,="0-2",.000,.000,0.000,0,0,0,0,25.0,1,.500,.500
Drew Cavanaugh LHB,Batting Ninth ​,="7-35",.200,.229,0.029,0,1,0,0,30.2,6,.317,.546
