Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Tim Tawa,RHB,ARI,Tanner Gordon,R,43.4,24.3,19.7,23.5,24.6
Spencer Jones,LHB,NYY,Ian Seymour,L,41,22.7,22.7,22.7,24.5
Yainer Diaz,RHB,HOU,Mason Barnett,R,18.2,22,22,32.9,24.3
Elias Diaz,RHB,TEX,Zach Thornton,L,31.2,24.6,21.5,24.6,24.3
Gabriel Arias,RHB,CHC,Tyler Phillips,R,40.8,19.8,22,26.3,24.2
Jazz Chisholm Jr.,LHB,NYY,Ian Seymour,L,40.8,4.7,22,46.4,23.9
Masyn Winn,RHB,STL,Paul Skenes,R,19.9,24.3,11.9,39.2,23.9
Luis Lara,SHB,MIL,Andrew Painter,R,16.2,20.1,17.8,39.2,23.8
Randal Grichuk,RHB,CWS,Randy Dobnak,R,47.9,6.1,17.1,47.1,23.8
Ben Williamson,RHB,TB,Cam Schlittler,R,39.5,6.7,24.5,40.5,23.8
Travis Bazzana,LHB,CLE,Ranger Suarez,L,38.2,17.2,12.4,40.1,23.6
Luis Campusano,RHB,SD,Tyler Glasnow,R,43.3,15.5,9.2,44,23.5
Michael Conforto,LHB,CHC,Tyler Phillips,R,31.7,22.7,11.2,35.6,23.4
Otto Lopez,RHB,MIA,Matthew Boyd,L,25.7,33.6,7.8,27.1,23.4
Dansby Swanson,RHB,CHC,Tyler Phillips,R,38.7,20.8,24.9,18.5,23.2
Josh Jung,RHB,TEX,Zach Thornton,L,27.3,21.3,21.3,26.3,23.2
Lars Nootbaar,LHB,ARI,Tanner Gordon,R,38.3,13.8,8.4,48.2,23.2
Fernando Tatis Jr.,RHB,SD,Tyler Glasnow,R,34.1,24.2,16.6,25.3,23.2
Connor Wong,RHB,BOS,Daniel Espino,R,45.3,16,9.5,40.6,23.1
Jordan Walker,RHB,STL,Paul Skenes,R,47.7,19.2,16.9,26,23.1
JP Crawford,LHB,SEA,Grayson Rodriguez,R,38.2,7,15,48.7,22.9
Ian Happ,SHB,CHC,Tyler Phillips,R,34.3,15.2,7.1,47.9,22.9
Justin Foscue,RHB,TEX,Zach Thornton,L,25.2,17.1,11.5,43.3,22.8
Brandon Lowe,LHB,PIT,Kyle Leahy,R,29.3,25.4,10.9,29.5,22.5
Taylor Trammell,LHB,HOU,Mason Barnett,R,21.6,27.2,7.6,34.3,22.5
Brandon Nimmo,LHB,TEX,Zach Thornton,L,27.3,8.4,19.9,43.2,22.4
Sal Frelick,LHB,MIL,Andrew Painter,R,20.9,18.4,8,45.8,22.4
Kyle Isbel,LHB,KC,David Sandlin,R,43.9,17.6,19.2,23.8,22.3
Denzer Guzman,RHB,LAA,Bryan Woo,R,46.9,8.6,13.9,41.3,22.2
Josh Lowe,LHB,LAA,Bryan Woo,R,3.4,23.7,14.9,36.5,22.2
Trea Turner,RHB,PHI,Bryse Wilson,R,53.6,13.6,11.5,33.9,22
Shohei Ohtani,LHB,LAD,Nick Pivetta,R,27.3,15.5,21.1,29.3,21.8
Angel Martinez,SHB,CLE,Ranger Suarez,L,14.1,18.6,18.6,33.1,21.8
Austin Riley,RHB,ATL,Brady Singer,R,37.1,21.8,13.3,25.6,21.7
Salvador Perez,RHB,KC,David Sandlin,R,33.9,7.4,12.4,47.6,21.6
Paul Goldschmidt,RHB,NYY,Ian Seymour,L,42.3,18.3,19,20.9,21.6
Teoscar Hernandez,RHB,LAD,Nick Pivetta,R,40.7,23.2,20.8,12.8,21.6
Mike Trout,RHB,LAA,Bryan Woo,R,34,23.3,15.3,21.5,21.5
Kyle Teel,LHB,CWS,Randy Dobnak,R,25.5,19.3,16.2,29.3,21.5
Jac Caglianone,LHB,KC,David Sandlin,R,30.8,16.7,17.9,28.8,21.5
Brian Navarreto,RHB,MIA,Matthew Boyd,L,26.7,20.4,8.8,35.7,21.4
John Rave,LHB,KC,David Sandlin,R,22.9,16,23.3,26.2,21.4
Wyatt Langford,RHB,TEX,Zach Thornton,L,49.9,21.5,21.5,9.9,21.4
Cole Carrigg,SHB,COL,Eduardo Rodriguez,L,17.4,21.3,28.2,14.6,21.3
Sean Murphy,RHB,ATL,Brady Singer,R,31.4,18.9,16.6,26.3,21.3
Luis Garcia Jr.,LHB,NYY,Ian Seymour,L,28.4,18.4,,46.8,21
Mark Vientos,RHB,NYM,Kumar Rocker,R,49.4,13.6,11.4,31.1,20.9
Chase DeLauter,LHB,CLE,Ranger Suarez,L,42.2,17.6,12.6,26.1,20.7
Jose Fernandez,RHB,ARI,Tanner Gordon,R,31,9.2,9.9,44.7,20.5
Nick Sogard,SHB,BOS,Daniel Espino,R,19.3,17,14.7,32.3,20.4
Nick Fortes,RHB,TB,Cam Schlittler,R,65.7,3.5,5.4,43.4,20.3
Brice Turang,LHB,MIL,Andrew Painter,R,25.4,13.3,10.7,39.6,20.3
Bo Naylor,LHB,MIL,Andrew Painter,R,26.8,20.1,9.2,30.8,20.2
Daniel Schneemann,LHB,CLE,Ranger Suarez,L,46.2,9.2,9.2,38.2,20.2
Jordan Lawlar,RHB,ARI,Tanner Gordon,R,26.7,13.2,18.5,29.6,20.2
Manny Machado,RHB,SD,Tyler Glasnow,R,28.9,17.4,17.4,23.5,20.1
Cedric Mullins,LHB,TB,Cam Schlittler,R,5.9,13.5,15.8,40.1,20.1
Rafael Marchan,SHB,PHI,Bryse Wilson,R,42.2,11.4,11.4,34,20.1
Jacob Gonzalez,LHB,PIT,Kyle Leahy,R,23.4,10.9,23.3,27.3,20
Ildemaro Vargas,SHB,ARI,Tanner Gordon,R,45.1,4.2,5.5,48.9,19.9
Tyler Stephenson,RHB,CIN,Tyler Mahle,R,28.6,25.1,13.6,16.6,19.9
Tristan Peters,LHB,CWS,Randy Dobnak,R,31,12.7,11.8,34.7,19.8
Ty France,RHB,SD,Tyler Glasnow,R,25.9,21.1,12.9,23.3,19.7
Josh Rojas,LHB,KC,David Sandlin,R,34.4,7.3,10.2,42.4,19.7
Vinnie Pasquantino,LHB,KC,David Sandlin,R,31,15.9,17.6,23.1,19.7
Josh Naylor,LHB,SEA,Grayson Rodriguez,R,54.2,12.1,,39.2,19.5
Freddie Freeman,LHB,LAD,Nick Pivetta,R,25.6,10.8,9.8,40.8,19.5
Gary Sanchez,RHB,MIL,Andrew Painter,R,28.1,19.7,16,19.6,19.4
Jeff McNeil,LHB,ATH,Peter Lambert,R,23,16.5,3.8,40.3,19.3
Adam Frazier,LHB,LAA,Bryan Woo,R,27.1,20,9.5,26.8,19.3
Brian Serven,RHB,ATH,Peter Lambert,R,27.3,10.1,19.4,28.7,19.3
Alec Bohm,RHB,PHI,Bryse Wilson,R,25.9,13.2,21.5,22.4,19.3
Randy Arozarena,RHB,SEA,Grayson Rodriguez,R,37.9,10.5,15.5,28.9,19.3
Dominic Canzone,LHB,SEA,Grayson Rodriguez,R,19.7,17.6,14.8,27.1,19.3
Angel Genao,SHB,CLE,Ranger Suarez,L,37.4,7.3,,51.6,19.2
Nick Gonzales,RHB,PIT,Kyle Leahy,R,27.3,9.9,10.6,38.9,19.1
Bobby Witt Jr.,RHB,KC,David Sandlin,R,28.4,13.5,18,24.2,19
Ivan Herrera,RHB,STL,Paul Skenes,R,34.3,14.6,15.8,22.8,19
Mickey Gasper,SHB,BOS,Daniel Espino,R,38.4,17,9.1,26.1,19
Dane Myers,RHB,CIN,Tyler Mahle,R,19.1,17.3,18.6,21.9,19
Ke'Bryan Hayes,RHB,CIN,Tyler Mahle,R,37.7,24.6,9.6,14.6,18.9
Konnor Griffin,RHB,PIT,Kyle Leahy,R,43.3,12.9,6.1,32.7,18.8
Bryan Reynolds,SHB,PIT,Kyle Leahy,R,29.3,12.1,8.5,36.3,18.8
Jonny DeLuca,RHB,TB,Cam Schlittler,R,30.8,11.4,15.5,28,18.7
Zack Gelof,RHB,ATH,Peter Lambert,R,25.5,10.1,17.9,28.8,18.7
Tommy White,RHB,ATH,Peter Lambert,R,28.7,15.6,10.1,28.8,18.6
Xavier Edwards,SHB,MIA,Matthew Boyd,L,20.1,25.7,18.5,7.8,18.5
Joe Mack,LHB,MIA,Matthew Boyd,L,59.2,8.3,10.9,25,18.3
Oswald Peraza,RHB,LAA,Bryan Woo,R,31.5,9.4,17.3,26.3,18.2
Austin Wells,LHB,NYY,Ian Seymour,L,46.8,8.9,8.9,30.6,18.1
Bryan De La Cruz,RHB,PHI,Bryse Wilson,R,28.8,13.2,13.2,26.4,18.1
Bryan Torres,LHB,STL,Paul Skenes,R,23.8,4.7,9.9,44.1,18
Braden Montgomery,SHB,CWS,Randy Dobnak,R,36.2,10.1,10.5,29.5,17.7
Matt McLain,RHB,CIN,Tyler Mahle,R,24.2,26,,24.6,17.7
Bryson Stott,LHB,PHI,Bryse Wilson,R,34.8,9.8,8.9,32.4,17.7
Weston Wilson,RHB,SEA,Grayson Rodriguez,R,31.1,11.7,11.7,27.2,17.5
Julio Rodriguez,RHB,SEA,Grayson Rodriguez,R,42.1,13.1,5.7,28,17.5
Brandon Marsh,LHB,PHI,Bryse Wilson,R,32.1,9,14.8,26.5,17.4
Austin Hays,RHB,SD,Tyler Glasnow,R,38.6,8.2,8.2,32.1,17.2
Danny Jansen,RHB,TEX,Zach Thornton,L,42.2,11.5,11.5,21.5,17.1
Cole Young,LHB,SEA,Grayson Rodriguez,R,21.8,8.6,14.5,30.3,17.1
Pavin Smith,LHB,ARI,Tanner Gordon,R,21.4,11.3,10.4,31,17
Christian Walker,RHB,HOU,Mason Barnett,R,23.7,14.4,10,26.3,17
Elly De La Cruz,SHB,CIN,Tyler Mahle,R,29.8,17.1,19.3,9.1,17
Lawrence Butler,LHB,ATH,Peter Lambert,R,20.5,17.8,9.1,23.5,16.9
Hunter Goodman,RHB,COL,Eduardo Rodriguez,L,40.7,20.1,12.8,7.8,16.9
Liam Hicks,LHB,TB,Cam Schlittler,R,49.9,12.2,10.5,17.7,16.8
Marcus Semien,RHB,NYM,Kumar Rocker,R,31.1,12.3,11.6,23.2,16.7
Tommy Edman,SHB,LAD,Nick Pivetta,R,35.7,4.1,9.1,35.7,16.7
Victor Robles,RHB,SEA,Grayson Rodriguez,R,55.3,,,44.7,16.7
Heliot Ramos,RHB,NYY,Ian Seymour,L,22.4,16.5,9.8,22.4,16.6
Alex Bregman,RHB,CHC,Tyler Phillips,R,24.8,2.8,18.5,29.9,16.5
Brenton Doyle,RHB,CWS,Randy Dobnak,R,28.8,16.4,9.6,19.6,16.4
Carson Kelly,RHB,CHC,Tyler Phillips,R,40.5,7.9,13.1,22.3,16.3
Cody Bellinger,LHB,NYY,Ian Seymour,L,40.8,7.3,16.6,18.8,16.3
Jase Bowen,RHB,SD,Tyler Glasnow,R,37.4,17.1,,25.9,16.2
Corey Seager,LHB,TEX,Zach Thornton,L,40.3,6.7,13.2,23.2,16.1
Wade Meckler,LHB,LAA,Bryan Woo,R,58.8,4.3,,34.8,16.1
Sal Stewart,RHB,CIN,Tyler Mahle,R,17.8,11.1,11.9,26.9,16
Héctor Rodríguez,LHB,CIN,Tyler Mahle,R,29.6,6.3,7.9,33.7,16
Ceddanne Rafaela,RHB,BOS,Daniel Espino,R,37,7.1,11.4,25.4,16
Ketel Marte,SHB,ARI,Tanner Gordon,R,22,7.3,14.7,26.8,15.9
Jake McCarthy,LHB,COL,Eduardo Rodriguez,L,29,10,7.9,28,15.8
Donovan Walton,LHB,ATH,Peter Lambert,R,30.5,11.7,7,26.4,15.8
Esteury Ruiz,RHB,MIA,Matthew Boyd,L,12.4,15.7,5.7,29.1,15.7
Jeremy Pena,RHB,HOU,Mason Barnett,R,40.5,3.9,8.3,31.3,15.7
Francisco Alvarez,RHB,NYM,Kumar Rocker,R,29.5,13.5,7.3,22.8,15.6
Nolan Arenado,RHB,ARI,Tanner Gordon,R,21.6,11.4,,37.3,15.5
William Contreras,RHB,MIL,Andrew Painter,R,24.4,18,5.5,19.6,15.3
Jake Rogers,RHB,CWS,Randy Dobnak,R,32.2,9.6,8.6,24.5,15.3
Isaac Collins,SHB,KC,David Sandlin,R,35.7,5.4,7,30.5,15.2
Henry Bolte,RHB,ATH,Peter Lambert,R,38.1,8.4,,33.4,15.1
Xander Bogaerts,RHB,SD,Tyler Glasnow,R,40.9,6.4,8.2,25.3,15.1
LaMonte Wade Jr.,LHB,HOU,Mason Barnett,R,24.8,4.5,7.6,34.8,15
Gabriel Moreno,RHB,ARI,Tanner Gordon,R,20.3,5.1,12.7,29.6,15
Brett Baty,LHB,NYM,Kumar Rocker,R,31.6,14.4,,27.3,15
Ozzie Albies,SHB,ATL,Brady Singer,R,29,8,10.4,24,14.8
Spencer Horwitz,LHB,PIT,Kyle Leahy,R,36.6,14,5.7,18.3,14.8
A.J. Ewing,LHB,NYM,Kumar Rocker,R,31.9,11,3.8,26.2,14.7
Bo Bichette,RHB,NYM,Kumar Rocker,R,33.3,9.1,6.1,25.4,14.7
Trevor Story,RHB,BOS,Daniel Espino,R,17.1,8.6,13.8,22.9,14.6
Carlos Cortes,LHB,ATH,Peter Lambert,R,50,7.2,7.6,18.7,14.5
J.T. Realmuto,RHB,PHI,Bryse Wilson,R,46.2,4.7,3.7,28.4,14.5
Cam Smith,RHB,HOU,Mason Barnett,R,30.3,9.7,4.8,26.5,14.5
Daulton Varsho,LHB,HOU,Mason Barnett,R,12,13.5,3.5,29.5,14.4
Ronny Mauricio,SHB,NYM,Kumar Rocker,R,47.2,9.6,,25.1,14.4
Moisés Ballesteros,LHB,LAA,Bryan Woo,R,22.2,17.8,4.6,18.2,14.4
Luis Torrens,RHB,NYM,Kumar Rocker,R,44.2,5.1,15.2,14.2,14.3
Roman Anthony,LHB,BOS,Daniel Espino,R,44.3,10.4,6.6,17,14.3
Samad Taylor,RHB,SD,Tyler Glasnow,R,41.1,9.2,9.2,16.4,14.2
Will Smith,RHB,LAD,Nick Pivetta,R,12.6,15.8,7.1,21,14.2
Ha-Seong Kim,RHB,ATL,Brady Singer,R,34,6,,34.4,14.1
Christopher Morel,RHB,NYM,Kumar Rocker,R,22.4,7.7,7.7,27.6,14.1
Chase Meidroth,RHB,CWS,Randy Dobnak,R,16.7,11.1,13.4,18.1,14.1
Lazaro Montes,LHB,SEA,Grayson Rodriguez,R,29.4,,20.6,19.5,14
Isiah Kiner-Falefa,RHB,BOS,Daniel Espino,R,39,,,40,13.9
Kyle Karros,RHB,COL,Eduardo Rodriguez,L,39.6,3,7.8,25.9,13.8
Ryan McMahon,LHB,NYY,Ian Seymour,L,27.6,8.9,,31.6,13.8
Michael Massey,LHB,KC,David Sandlin,R,25.1,,9.6,33.6,13.8
Jose Ramirez,SHB,CLE,Ranger Suarez,L,14.9,18.6,6.6,15,13.7
Miguel Rojas,RHB,LAD,Nick Pivetta,R,35.2,,,40.6,13.7
Travis d'Arnaud,RHB,LAA,Bryan Woo,R,35.1,10.7,,25.4,13.6
Jake Cronenworth,LHB,SD,Tyler Glasnow,R,25,12.1,8.4,17.5,13.6
Nick Loftin,RHB,KC,David Sandlin,R,30.5,9.1,7.4,20.2,13.5
Andrew Benintendi,LHB,CWS,Randy Dobnak,R,22.8,7.4,14.8,16.3,13.4
Matt Shaw,RHB,CHC,Tyler Phillips,R,24.8,18,7.9,8.7,13.3
Jackson Chourio,RHB,MIL,Andrew Painter,R,16,12.8,14.2,11.3,13.2
Ethan Salas,LHB,SD,Tyler Glasnow,R,38.8,10.2,10.2,10.2,13.1
Taylor Ward,RHB,SEA,Grayson Rodriguez,R,39.8,,4.6,31.1,13.1
Jose Trevino,RHB,CIN,Tyler Mahle,R,29.9,9.1,13.9,11.2,13.1
David Hamilton,LHB,MIL,Andrew Painter,R,43.7,7.2,4,20.1,13.1
Dustin Harris,LHB,SD,Tyler Glasnow,R,33.1,9,,26.5,13.1
Sung-Mun Song,LHB,SD,Tyler Glasnow,R,25,9.4,8.8,18.4,13
Mauricio Dubon,RHB,ATL,Brady Singer,R,31.7,7.3,13.5,13.1,13
Jhonny Pereda,RHB,SEA,Grayson Rodriguez,R,25.1,,,42.1,13
Isaac Paredes,RHB,HOU,Mason Barnett,R,19.3,7.3,3.8,29.3,13
Michael Harris II,LHB,ATL,Brady Singer,R,24.6,7.9,11.8,17.1,13
Miguel Amaya,RHB,CHC,Tyler Phillips,R,28.6,9.3,,27.1,12.9
Jose Caballero,RHB,NYY,Ian Seymour,L,13.1,,12.4,31.3,12.9
Alec Burleson,LHB,STL,Paul Skenes,R,10.7,15,11.9,11.1,12.7
Thomas Saggese,RHB,STL,Paul Skenes,R,17.4,20.8,,14.7,12.7
TJ Rumfield,LHB,COL,Eduardo Rodriguez,L,27.9,8.7,10,14.1,12.4
Nathan Church,LHB,STL,Paul Skenes,R,8.8,7,4,31.3,12.4
Griffin Conine,LHB,MIA,Matthew Boyd,L,27.9,10.1,,24.3,12.4
Nathaniel Lowe,LHB,CLE,Ranger Suarez,L,51.4,,,29.1,12.4
Matt Olson,LHB,ATL,Brady Singer,R,19.8,5.7,7.5,24.4,12.3
Jose Altuve,RHB,HOU,Mason Barnett,R,24.2,4.9,13.5,15.9,12.2
Jonah Heim,SHB,ATH,Peter Lambert,R,25.5,11.9,10.1,9.1,12
Christian Moore,RHB,LAA,Bryan Woo,R,39.5,,,32.2,12
Andrew Vaughn,RHB,MIL,Andrew Painter,R,36.3,,3.1,29.9,12
Ryan O'Hearn,LHB,PIT,Kyle Leahy,R,33.4,,,34.1,11.9
Jose Fermin,RHB,STL,Paul Skenes,R,22.4,5.2,10.1,19.3,11.9
Victor Scott II,LHB,STL,Paul Skenes,R,34.1,9.9,,19.8,11.8
Evan Carter,LHB,TEX,Zach Thornton,L,48.1,,,27.8,11.8
Caleb Durbin,RHB,BOS,Daniel Espino,R,25.9,,10.2,24.8,11.8
George Lombard Jr.,RHB,NYY,Ian Seymour,L,32.9,8.9,,21.3,11.7
Ronny Simon,SHB,PIT,Kyle Leahy,R,21.6,,,37.9,11.6
Christian Vazquez,RHB,HOU,Mason Barnett,R,32.5,4.9,,26.3,11.5
Tyler Heineman,SHB,LAA,Bryan Woo,R,21.8,8,11.4,12.2,11.4
Pedro Ramirez,SHB,CHC,Tyler Phillips,R,31.1,6.2,4.8,17,11
Ryan Waldschmidt,RHB,ARI,Tanner Gordon,R,31.4,9.9,,17.4,11
Mike Yastrzemski,LHB,ATL,Brady Singer,R,29.3,6.5,4.7,17.1,10.9
Geraldo Perdomo,SHB,ARI,Tanner Gordon,R,21.4,4.8,6.8,20.1,10.9
Nico Hoerner,RHB,CHC,Tyler Phillips,R,27.4,,,32.6,10.9
Deyvison De Los Santos,RHB,MIA,Matthew Boyd,L,42.4,,,25.7,10.7
Alika Williams,RHB,ATH,Peter Lambert,R,26.4,,6.5,23.2,10.4
Mickey Moniak,LHB,COL,Eduardo Rodriguez,L,29.4,,10,17,10.2
Cody Freeman,RHB,TEX,Zach Thornton,L,25,,,30.2,10
Leonardo Bernal,SHB,STL,Paul Skenes,R,26.2,8.1,8.1,8.1,9.9
David Fry,RHB,CLE,Ranger Suarez,L,18.6,,,31.7,9.8
Brewer Hicklen,RHB,ATL,Brady Singer,R,34,7.7,,14.8,9.8
Andruw Monasterio,RHB,BOS,Daniel Espino,R,33.3,5.9,7.3,8.6,9.7
Petey Halpin,LHB,CLE,Ranger Suarez,L,8.4,7.2,7.2,16.7,9.7
Jordan Beck,RHB,COL,Eduardo Rodriguez,L,42,,,21.8,9.6
Justin Crawford,LHB,PHI,Bryse Wilson,R,20.2,,,30.1,9.5
Mookie Betts,RHB,LAD,Nick Pivetta,R,31.7,4.7,3.2,14.9,9.5
Ezequiel Tovar,RHB,COL,Eduardo Rodriguez,L,29.6,7,7.3,7.8,9.5
Steven Kwan,LHB,CLE,Ranger Suarez,L,48,,,18.2,9.4
Adael Amador,SHB,COL,Eduardo Rodriguez,L,30.9,,,24.6,9.2
Nick Allen,RHB,HOU,Mason Barnett,R,21.4,,8,18.2,9.1
Chandler Simpson,LHB,TB,Cam Schlittler,R,43.2,,,19.3,9.1
Maikel Garcia,RHB,KC,David Sandlin,R,26.2,7.4,,15.2,9
Connor Norby,RHB,COL,Eduardo Rodriguez,L,35.1,,,21.9,9
Javier Sanoja,RHB,MIA,Matthew Boyd,L,19,,7.6,19.4,9
Cooper Pratt,RHB,MIL,Andrew Painter,R,19.7,2.9,,23.7,8.9
Joshua Kuroda-Grauer,RHB,ATH,Peter Lambert,R,17.2,,,28.7,8.9
Brock Rodden,SHB,SEA,Grayson Rodriguez,R,9.9,,,31.7,8.9
Taylor Walls,SHB,TB,Cam Schlittler,R,19.9,,,27.8,8.9
Jake Mangum,SHB,PIT,Kyle Leahy,R,14.3,,,29.3,8.8
Freddy Fermin,RHB,SD,Tyler Glasnow,R,27,,,22.8,8.4
Dominic Smith,LHB,ATL,Brady Singer,R,31,3.7,,16.2,8.4
Brayan Rocchio,SHB,CLE,Ranger Suarez,L,31.3,3.3,,16,8.3
César Prieto,LHB,STL,Paul Skenes,R,20.1,,,23.4,7.9
Alex Call,RHB,LAD,Nick Pivetta,R,20.3,,,22.9,7.8
Ali Sanchez,RHB,NYY,Ian Seymour,L,35.2,,,17.1,7.8
Patrick Bailey,SHB,CLE,Ranger Suarez,L,23.9,6.2,,12.6,7.7
Troy Johnston,LHB,COL,Eduardo Rodriguez,L,30.2,,,18.8,7.7
JJ Bleday,LHB,CIN,Tyler Mahle,R,38.1,3.8,,9.1,7.4
Luis Arraez,LHB,PHI,Bryse Wilson,R,,3.3,,24.1,7.2
James McCann,RHB,ARI,Tanner Gordon,R,27.4,,6.4,9.9,7.1
Lucas Spence,LHB,HOU,Mason Barnett,R,17.1,,,20.7,6.9
Luisangel Acuna,RHB,CWS,Randy Dobnak,R,17.7,,,20.6,6.9
Garrett Stubbs,LHB,PHI,Bryse Wilson,R,42.2,,,10.3,6.8
