Matchup,MIN @ HOU
Pitcher,Peter Lambert
Pitcher Team,HOU
Opposing Team,MIN

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.0,0.78,="3-29",.103,.103,0.000,0,0,0,1,25.7,4,.229,.332
Batting Second,8.2,1.04,="9-34",.265,.471,0.206,2,1,0,5,8.6,0,.286,.757
Batting Third,9.1,0.86,="4-31",.129,.129,0.000,0,0,0,0,22.9,4,.229,.358
Batting Fourth,7.2,1.43,="4-27",.148,.296,0.148,1,1,0,3,28.6,7,.343,.639
Batting Fifth,7.2,1.30,="6-30",.200,.333,0.133,1,1,0,1,35.3,4,.294,.627
Batting Sixth,6.1,1.89,="9-28",.321,.429,0.108,0,3,0,3,15.2,3,.424,.853
Batting Seventh,6.0,1.50,="7-24",.292,.542,0.250,2,0,0,4,23.1,2,.346,.888
Batting Eighth,7.2,0.78,="4-24",.167,.208,0.041,0,1,0,1,26.9,2,.231,.439
Batting Ninth,6.1,1.26,="6-24",.250,.500,0.250,1,3,0,3,15.4,2,.308,.808

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Byron Buxton RHB,Batting First ​,="55-201",.274,.602,0.328,19,9,0,28,26.4,17,.336,.938
Austin Martin RHB,Batting First ​,="11-62",.177,.226,0.049,0,3,0,6,20.0,10,.320,.546
Trevor Larnach LHB,Batting Second ​,="25-89",.281,.337,0.056,0,5,0,5,18.6,13,.373,.710
Brooks Lee SHB,Batting Second ​,="15-97",.155,.340,0.185,5,3,0,14,15.1,7,.217,.557
Kody Clemens LHB,Batting Third ​,="21-92",.228,.533,0.305,8,4,0,17,19.4,6,.276,.809
Luke Keaschall RHB,Batting Third ​,="15-70",.214,.286,0.072,1,2,0,9,11.7,6,.273,.559
Josh Bell SHB,Batting Fourth ​,="29-146",.199,.301,0.102,2,7,1,14,25.3,10,.253,.554
Victor Caratini SHB,Batting Sixth ​,="13-82",.159,.341,0.182,4,3,0,11,21.2,8,.273,.614
Kyler Fedko RHB,Batting Sixth ​,="0-4",.000,.000,0.000,0,0,0,0,50.0,0,.000,.000
Tristan Gray LHB,Batting Eighth ​,="15-66",.227,.258,0.031,0,2,0,5,21.7,2,.246,.504
Royce Lewis RHB,Batting Eighth ​,="8-43",.186,.372,0.186,2,2,0,8,34.7,5,.286,.658
Alex Jackson RHB,Batting Ninth ​,="14-43",.326,.395,0.069,0,3,0,3,28.9,0,.356,.751
Ryan Kreidler RHB,Batting Ninth ​,="7-37",.189,.405,0.216,2,0,1,11,19.0,5,.286,.691
