Matchup,DET @ HOU
Pitcher,Troy Melton
Pitcher Team,DET
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,25.2,102,0.213,0.292,0.415,0.202,1.01,5,1.75,5.9%,17.6%,13.7%,16.9%,8.9%,4.91,50.0%,6.0%,6.2%,37.0%,24.7%,10.0%,16.0%
vsLHB,16.2,67,0.169,0.286,0.407,0.237,0.96,4,2.16,9.0%,19.0%,14.9%,16.7%,9.3%,5.40,49.3%,6.5%,6.0%,28.0%,30.0%,13.3%,16.0%
vsRHB,8.2,35,0.286,0.304,0.429,0.143,1.15,1,1.04,-,14.5%,11.4%,17.4%,7.8%,4.15,51.4%,4.9%,6.5%,51.6%,16.1%,-,16.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Isaac Paredes RHB,,+549,39,26,4.60,2,2,0.316,0.423,0.737,0.421,0.458,11.5%,9.5%,11.5%,3.9%,93.0,272.0,6,3,11.1%,11.1%,33.3%,61.1%,44.4%,67.9,10.7%,35.7%,10.7%,84.8%,33.3%,33.3%,22.2%,27.8%,55.6%,16.7%,27.8%,13.8%
Christian Walker RHB,,+379,44,29,4.20,1,2,0.333,0.379,0.630,0.296,0.427,6.9%,33.3%,24.1%,16.1%,95.7,280.6,4,2,-,-,20.0%,60.0%,30.0%,74.3,43.9%,34.1%,24.4%,95.3%,25.0%,20.0%,25.0%,50.0%,40.0%,30.0%,30.0%,30.8%
Jose Altuve RHB,,+610,21,26,4.20,1,1,0.087,0.154,0.217,0.130,0.165,7.7%,30.6%,34.6%,12.4%,87.6,255.5,3,1,-,-,26.7%,26.7%,33.3%,69.6,9.7%,29.0%,9.7%,93.9%,26.7%,25.0%,26.7%,40.0%,60.0%,26.7%,13.3%,35.0%
Jeremy Pena RHB,,+720,34,29,4.40,0,0,0.217,0.379,0.261,0.043,0.301,20.7%,14.3%,3.4%,7.0%,87.8,222.3,1,1,-,-,22.7%,45.5%,18.2%,72.0,13.7%,23.5%,11.8%,91.1%,13.6%,0.0%,13.6%,63.6%,72.7%,9.1%,18.2%,31.0%
Taylor Trammell LHB,,+385,9,22,2.00,0,1,0.190,0.227,0.286,0.095,0.226,4.5%,56.4%,54.5%,30.6%,91.5,275.4,2,1,11.1%,-,11.1%,44.4%,44.4%,72.1,27.8%,13.9%,8.3%,97.3%,44.4%,0.0%,22.2%,33.3%,44.4%,33.3%,22.2%,26.7%
Christian Vazquez RHB,,+1260,19,20,3.20,0,0,0.167,0.250,0.167,-,0.198,10.0%,11.4%,10.0%,5.5%,86.2,257.6,4,1,-,-,-,18.8%,37.5%,65.1,-,26.3%,2.6%,88.4%,31.2%,0.0%,25.0%,37.5%,12.5%,37.5%,50.0%,16.7%
Jake Meyers RHB,,+1200,27,19,2.80,0,0,0.176,0.263,0.235,0.059,0.229,10.5%,16.3%,21.1%,8.1%,88.4,247.6,1,0,-,-,7.7%,38.5%,15.4%,66.3,2.7%,18.9%,5.4%,90.2%,23.1%,0.0%,7.7%,61.5%,30.8%,46.2%,23.1%,31.8%
Cam Smith RHB,,+710,38,19,4.00,0,1,0.176,0.263,0.235,0.059,0.229,10.5%,31.0%,15.8%,15.9%,98.4,283.3,2,1,14.3%,7.1%,7.1%,64.3%,28.6%,76.2,65.8%,31.6%,23.7%,90.5%,28.6%,0.0%,14.3%,57.1%,35.7%,42.9%,21.4%,34.6%
Brice Matthews RHB,—,N/A,31,18,2.40,0,0,0.267,0.389,0.333,0.067,0.327,16.7%,36.7%,16.7%,15.1%,90.0,286.9,4,3,16.7%,-,8.3%,50.0%,41.7%,73.7,34.6%,26.9%,15.4%,92.9%,25.0%,0.0%,33.3%,41.7%,33.3%,50.0%,16.7%,23.8%
Joey Loperfido LHB,,+980,8,14,3.00,0,0,0.182,0.357,0.273,0.091,0.298,14.3%,30.8%,21.4%,14.5%,90.1,300.5,3,0,-,-,-,12.5%,25.0%,72.6,29.2%,25.0%,4.2%,92.3%,37.5%,0.0%,12.5%,50.0%,12.5%,12.5%,75.0%,50.0%
Yordan Alvarez LHB,,+286,32,12,4.20,0,0,0.300,0.417,0.300,-,0.331,16.7%,33.3%,25.0%,13.6%,90.1,227.8,1,0,-,-,-,28.6%,42.9%,74.3,37.5%,4.2%,4.2%,92.3%,28.6%,0.0%,28.6%,28.6%,28.6%,14.3%,57.1%,50.0%
Collin Price RHB,—,N/A,7,8,2.60,0,0,0.143,0.250,0.286,0.143,0.240,12.5%,60.0%,37.5%,28.1%,94.8,334.7,2,0,-,-,-,50.0%,25.0%,73.5,26.7%,26.7%,-,100.0%,50.0%,0.0%,-,50.0%,25.0%,25.0%,50.0%,44.4%
Raynel Delgado LHB,—,N/A,-,2,3.00,0,0,-,-,-,-,-,-,25.0%,50.0%,14.3%,75.1,-,0,0,-,-,-,-,-,73.2,-,-,-,100.0%,-,-,-,100.0%,100.0%,-,-,66.7%
