Matchup,NYY @ MIN
Pitcher,Carlos Rodon
Pitcher Team,NYY
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,70.1,290,0.177,0.262,0.293,0.116,1.12,6,0.77,12.1%,29.0%,26.9%,20.9%,14.0%,9.98,58.4%,7.9%,6.3%,38.9%,28.0%,8.2%,18.3%
vsLHB,17.1,72,0.206,0.296,0.397,0.190,1.15,3,1.56,9.7%,25.3%,27.8%,21.3%,11.9%,10.38,65.3%,8.7%,8.9%,31.1%,20.0%,11.1%,13.3%
vsRHB,53.0,218,0.167,0.251,0.258,0.091,1.11,3,0.51,12.8%,30.2%,26.6%,20.8%,14.7%,9.85,56.2%,7.6%,5.4%,41.5%,30.8%,7.5%,20.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Josh Bell SHB,,+725,20,4.00,8,1,1,80.2,291.5,4,2,12.5%,-,12.5%,25.0%,25.0%,70.8,9.1%,36.4%,9.1%,78.6%,75.0%,75.0%,16.7%,-,12.5%,25.0%,12.5%,62.5%,25.0%
Ryan Kreidler RHB,,+930,13,2.20,8,1,1,96.4,307.4,3,2,12.5%,12.5%,37.5%,62.5%,25.0%,73.6,35.3%,35.3%,29.4%,94.4%,75.0%,62.5%,20.0%,12.5%,25.0%,50.0%,37.5%,12.5%,50.0%
Ryan Jeffers RHB,,+590,27,4.20,8,1,1,87.3,350.2,2,1,12.5%,12.5%,25.0%,50.0%,37.5%,74.1,50.0%,50.0%,50.0%,100.0%,37.5%,37.5%,33.3%,-,62.5%,37.5%,50.0%,12.5%,37.5%
Kaelen Culpepper RHB,,+980,11,3.20,8,0,0,85.3,263.1,0,0,-,-,12.5%,25.0%,50.0%,73.8,42.9%,23.8%,4.8%,95.5%,37.5%,25.0%,0.0%,12.5%,62.5%,25.0%,50.0%,25.0%,62.5%
Victor Caratini SHB,—,N/A,8,3.20,8,0,1,92.9,323.7,4,0,-,-,12.5%,75.0%,25.0%,70.3,6.7%,40.0%,13.3%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,62.5%,25.0%,12.5%,50.0%
Trevor Larnach LHB,—,N/A,26,3.00,8,0,1,84.4,244.1,1,0,-,-,37.5%,25.0%,37.5%,72.6,44.4%,33.3%,11.1%,90.0%,50.0%,25.0%,0.0%,25.0%,37.5%,62.5%,12.5%,25.0%,50.0%
Brooks Lee SHB,,+820,14,4.00,8,0,0,78.8,271.6,4,1,-,-,12.5%,12.5%,37.5%,71.1,-,21.4%,-,93.3%,62.5%,62.5%,0.0%,-,25.0%,12.5%,62.5%,25.0%,37.5%
Kody Clemens LHB,,+610,31,4.20,8,0,0,85.6,261.2,1,0,-,-,-,25.0%,-,72.2,10.0%,40.0%,10.0%,83.3%,12.5%,12.5%,0.0%,-,75.0%,50.0%,50.0%,-,25.0%
Royce Lewis RHB,,+650,18,3.40,8,0,0,88.3,243.4,2,0,-,-,25.0%,37.5%,12.5%,76.7,71.4%,28.6%,21.4%,100.0%,62.5%,50.0%,0.0%,12.5%,25.0%,50.0%,50.0%,-,25.0%
Austin Martin RHB,,+1750,15,4.00,8,0,0,87.9,239.4,3,0,-,-,25.0%,25.0%,62.5%,70.8,11.1%,44.4%,22.2%,100.0%,62.5%,12.5%,0.0%,50.0%,12.5%,25.0%,37.5%,37.5%,12.5%
Alex Jackson RHB,—,N/A,5,1.40,8,0,0,76.1,296.5,3,1,-,-,25.0%,25.0%,25.0%,73.4,30.0%,30.0%,10.0%,90.9%,62.5%,37.5%,0.0%,25.0%,25.0%,37.5%,25.0%,37.5%,62.5%
Luke Keaschall RHB,,+1040,12,4.20,8,0,0,79.0,274.3,1,0,-,-,12.5%,12.5%,25.0%,67.0,-,30.8%,-,86.7%,25.0%,25.0%,0.0%,-,62.5%,50.0%,50.0%,-,0.0%
Emmanuel Rodriguez LHB,—,N/A,-,3.75,6,0,1,97.7,274.7,1,1,16.7%,16.7%,50.0%,66.7%,50.0%,77.8,80.0%,30.0%,20.0%,100.0%,66.6%,33.3%,0.0%,33.3%,33.3%,50.0%,50.0%,-,66.7%
Walker Jenkins LHB,,+1150,1,3.60,5,0,0,68.2,174.6,0,0,-,-,20.0%,20.0%,20.0%,71.4,16.7%,16.7%,16.7%,75.0%,60.0%,20.0%,0.0%,40.0%,-,20.0%,40.0%,40.0%,40.0%
