Matchup,KC @ CIN
Pitcher,Chase Burns
Pitcher Team,CIN
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,64.1,248,0.184,0.254,0.329,0.145,0.96,8,1.12,8.1%,33.9%,29.0%,24.7%,16.6%,10.07,60.2%,6.7%,8.3%,37.8%,26.3%,17.1%,16.7%
vsLHB,32.2,141,0.220,0.320,0.415,0.195,1.38,6,1.65,12.8%,32.5%,29.8%,24.3%,15.2%,11.57,59.2%,6.4%,8.6%,33.3%,25.9%,23.8%,21.0%
vsRHB,31.0,107,0.143,0.167,0.229,0.086,0.55,2,0.58,1.9%,35.7%,28.0%,25.4%,18.5%,8.71,61.7%,7.1%,8.0%,42.7%,26.7%,10.0%,12.0%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Michael Massey LHB,+630,18,2.40,1,1,0.333,0.389,0.667,0.333,0.429,11.1%,9.4%,11.1%,4.8%,89.6,7.1%,7.1%,28.6%,21.4%,35.7%,72.6,14.3%,28.6%,7.1%,87.5%,57.1%,12.5%,21.4%,21.4%,42.9%,35.7%,21.4%,25.0%
Vinnie Pasquantino LHB,+442,28,4.20,0,1,0.308,0.357,0.423,0.115,0.341,7.1%,12.8%,17.9%,6.5%,84.2,4.8%,-,19.0%,19.0%,38.1%,70.3,11.1%,24.4%,2.2%,95.7%,23.8%,0.0%,28.6%,28.6%,33.3%,52.4%,14.3%,33.3%
Carter Jensen LHB,+395,20,4.00,0,2,0.111,0.200,0.167,0.056,0.173,10.0%,23.4%,20.0%,11.7%,84.9,-,-,35.7%,21.4%,21.4%,74.0,42.5%,17.5%,2.5%,87.0%,57.1%,0.0%,7.1%,7.1%,42.9%,21.4%,35.7%,23.8%
Bobby Witt Jr. RHB,+412,20,4.20,0,1,0.150,0.150,0.200,0.050,0.152,-,37.2%,35.0%,21.3%,92.4,7.7%,-,30.8%,38.5%,69.2%,74.3,42.5%,12.5%,5.0%,95.2%,61.5%,0.0%,38.5%,-,30.8%,38.5%,30.8%,31.8%
Salvador Perez RHB,+463,18,4.00,0,1,0.125,0.222,0.125,-,0.175,5.6%,30.6%,16.7%,16.7%,87.7,7.7%,-,23.1%,30.8%,30.8%,71.7,25.0%,28.1%,6.2%,88.9%,30.8%,0.0%,30.8%,30.8%,30.8%,46.2%,23.1%,55.6%
Kyle Isbel LHB,+1100,17,2.40,0,1,0.357,0.412,0.571,0.214,0.405,11.8%,21.9%,29.4%,9.6%,82.2,-,-,-,30.0%,20.0%,71.9,23.3%,16.7%,6.7%,93.8%,20.0%,0.0%,30.0%,30.0%,10.0%,30.0%,60.0%,15.0%
Isaac Collins SHB,+790,17,3.20,0,0,0.143,0.294,0.143,-,0.219,17.6%,35.5%,41.2%,14.1%,81.7,-,-,14.3%,14.3%,42.9%,72.4,7.1%,10.7%,3.6%,90.3%,28.6%,0.0%,14.3%,57.1%,71.4%,28.6%,-,15.0%
Jac Caglianone LHB,+403,16,4.00,0,1,0.143,0.250,0.214,0.071,0.216,12.5%,41.2%,31.2%,19.2%,103.8,22.2%,-,11.1%,100.0%,33.3%,77.3,82.4%,26.5%,20.6%,100.0%,22.2%,0.0%,66.7%,11.1%,22.2%,44.4%,33.3%,35.0%
Lane Thomas RHB,N/A,11,3.00,0,1,-,0.182,-,-,0.118,18.2%,33.3%,45.5%,13.6%,89.9,25.0%,-,50.0%,25.0%,50.0%,73.0,26.7%,13.3%,-,83.3%,75.0%,0.0%,25.0%,-,50.0%,-,50.0%,20.0%
Maikel Garcia RHB,N/A,11,4.00,0,0,0.364,0.364,0.364,-,0.324,-,11.8%,9.1%,4.3%,87.7,-,-,-,10.0%,50.0%,72.0,13.3%,26.7%,6.7%,88.2%,40.0%,0.0%,20.0%,30.0%,10.0%,50.0%,40.0%,16.7%
Nick Loftin RHB,+1060,7,3.00,0,0,-,0.143,-,-,0.103,-,0.0%,14.3%,-,82.8,-,-,-,20.0%,20.0%,68.8,-,25.0%,-,88.9%,20.0%,0.0%,20.0%,40.0%,40.0%,60.0%,-,33.3%
Starling Marte RHB,N/A,5,2.20,0,0,0.250,0.400,0.500,0.250,0.398,-,11.1%,20.0%,5.9%,90.1,-,-,-,33.3%,-,72.0,37.5%,25.0%,12.5%,88.9%,33.3%,0.0%,-,66.7%,66.7%,33.3%,-,40.0%
Tyler Tolbert RHB,N/A,2,1.20,0,0,-,-,-,-,-,-,50.0%,50.0%,16.7%,102.8,-,-,-,100.0%,-,69.6,-,100.0%,100.0%,50.0%,-,-,-,100.0%,100.0%,-,-,0.0%
