Matchup,BOS @ TOR
Pitcher,Dylan Cease
Pitcher Team,TOR
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,126.1,505,0.178,0.241,0.256,0.078,1.04,7,0.50,10.3%,34.9%,36.2%,25.3%,16.2%,13.04,63.1%,6.4%,4.5%,33.1%,21.8%,12.1%,19.5%
vsLHB,70.2,284,0.166,0.249,0.271,0.105,1.06,6,0.76,12.0%,35.2%,36.6%,24.3%,16.3%,13.25,61.3%,6.3%,5.6%,33.3%,25.0%,16.7%,18.8%
vsRHB,55.2,221,0.193,0.229,0.238,0.045,1.02,1,0.16,8.1%,34.5%,35.7%,26.7%,16.0%,12.77,65.3%,6.5%,3.3%,32.8%,18.0%,4.5%,20.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jarren Duran LHB,,+630,19,4.40,10,2,2,100.2,293.1,4,3,20.0%,10.0%,20.0%,80.0%,30.0%,77.2,75.0%,50.0%,50.0%,94.1%,50.0%,30.0%,66.7%,20.0%,40.0%,60.0%,30.0%,10.0%,50.0%
Connor Wong RHB,—,N/A,15,3.60,10,1,1,81.5,288.8,1,1,10.0%,10.0%,30.0%,30.0%,50.0%,71.4,30.0%,40.0%,20.0%,83.3%,50.0%,20.0%,50.0%,30.0%,40.0%,40.0%,40.0%,20.0%,33.3%
Wilyer Abreu LHB,,+550,27,4.40,10,1,1,92.7,302.2,4,3,10.0%,10.0%,20.0%,60.0%,40.0%,73.7,23.1%,61.5%,30.8%,100.0%,80.0%,60.0%,16.7%,20.0%,10.0%,20.0%,70.0%,10.0%,50.0%
Jake Rogers RHB,—,N/A,5,2.80,10,1,1,93.5,310.2,3,1,10.0%,10.0%,40.0%,40.0%,60.0%,71.3,-,57.1%,21.4%,100.0%,60.0%,20.0%,50.0%,40.0%,40.0%,60.0%,40.0%,-,50.0%
Caleb Durbin RHB,,+1200,7,4.40,10,1,1,89.5,275.5,2,1,10.0%,10.0%,30.0%,50.0%,50.0%,71.5,23.1%,53.8%,15.4%,100.0%,50.0%,20.0%,50.0%,30.0%,40.0%,50.0%,30.0%,20.0%,42.9%
Willson Contreras RHB,,+548,21,3.80,10,0,0,92.0,299.1,5,2,10.0%,10.0%,30.0%,50.0%,40.0%,76.9,57.1%,50.0%,28.6%,93.3%,80.0%,50.0%,0.0%,30.0%,20.0%,40.0%,40.0%,20.0%,55.6%
Andruw Monasterio RHB,,+840,8,4.20,10,0,1,89.9,253.9,3,1,10.0%,10.0%,20.0%,20.0%,40.0%,69.0,5.3%,36.8%,10.5%,100.0%,50.0%,10.0%,0.0%,40.0%,30.0%,50.0%,-,50.0%,12.5%
Eli White RHB,—,N/A,11,2.60,10,0,0,75.4,198.0,0,0,-,-,-,20.0%,20.0%,71.6,22.2%,16.7%,11.1%,90.0%,40.0%,30.0%,0.0%,10.0%,50.0%,20.0%,50.0%,30.0%,62.5%
Anthony Seigler SHB,—,N/A,19,4.20,10,0,1,87.0,269.5,5,1,10.0%,-,30.0%,50.0%,60.0%,66.8,-,80.0%,20.0%,83.3%,70.0%,40.0%,0.0%,30.0%,10.0%,30.0%,30.0%,40.0%,33.3%
Ceddanne Rafaela RHB,,+1020,10,5.20,10,0,1,89.5,258.1,1,0,-,-,-,40.0%,50.0%,68.5,-,69.2%,7.7%,92.9%,50.0%,10.0%,0.0%,40.0%,50.0%,-,60.0%,40.0%,75.0%
Nick Sogard SHB,,+1300,10,5.20,10,0,1,85.0,267.1,1,1,10.0%,10.0%,20.0%,40.0%,40.0%,70.7,8.3%,58.3%,16.7%,80.0%,50.0%,10.0%,0.0%,40.0%,40.0%,50.0%,40.0%,10.0%,50.0%
Masataka Yoshida LHB,,+950,16,4.20,10,0,0,93.0,277.2,2,0,10.0%,10.0%,20.0%,60.0%,40.0%,72.1,27.3%,72.7%,36.4%,100.0%,40.0%,10.0%,0.0%,30.0%,50.0%,50.0%,40.0%,10.0%,57.1%
Jahmai Jones RHB,—,N/A,3,2.20,7,0,0,84.0,228.6,2,1,-,-,-,28.6%,-,72.3,20.0%,30.0%,10.0%,90.9%,28.6%,28.6%,0.0%,-,42.9%,28.6%,57.1%,14.3%,42.9%
