Matchup,HOU @ SF
Pitcher,Hunter Brown
Pitcher Team,HOU
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,58.2,246,0.196,0.290,0.325,0.129,1.24,7,1.07,13.0%,28.0%,25.6%,21.2%,11.5%,9.66,56.9%,6.4%,6.8%,37.4%,21.8%,18.8%,12.2%
vsLHB,32.1,138,0.207,0.312,0.371,0.164,1.33,5,1.39,13.8%,32.6%,27.5%,23.9%,13.4%,10.58,57.9%,6.4%,10.1%,45.6%,26.6%,19.0%,10.1%
vsRHB,25.2,108,0.183,0.262,0.269,0.086,1.17,2,0.70,12.0%,22.0%,23.1%,18.1%,9.0%,8.77,55.6%,6.3%,2.9%,27.9%,16.2%,18.2%,14.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Devers LHB,,+547,28,3.80,10,2,2,94.7,317.5,5,2,10.0%,-,-,60.0%,20.0%,71.5,8.3%,75.0%,25.0%,92.3%,50.0%,50.0%,40.0%,-,40.0%,30.0%,40.0%,30.0%,14.3%
Bryce Eldridge LHB,,+780,34,4.40,10,1,1,89.8,260.3,2,1,10.0%,10.0%,10.0%,20.0%,30.0%,74.1,46.2%,46.2%,-,92.9%,60.0%,50.0%,20.0%,10.0%,30.0%,40.0%,30.0%,30.0%,40.0%
Osleivis Basabe RHB,—,N/A,26,3.60,10,1,1,85.4,258.1,2,2,10.0%,10.0%,30.0%,40.0%,30.0%,74.3,46.7%,46.7%,13.3%,93.8%,60.0%,50.0%,20.0%,10.0%,30.0%,60.0%,20.0%,20.0%,33.3%
Jung Hoo Lee LHB,,+1480,16,4.20,10,1,1,91.7,300.3,3,2,10.0%,10.0%,10.0%,50.0%,30.0%,68.8,14.3%,50.0%,21.4%,87.5%,60.0%,40.0%,25.0%,20.0%,40.0%,10.0%,70.0%,20.0%,22.2%
Drew Cavanaugh LHB,—,N/A,10,2.80,10,0,0,86.9,285.2,3,0,-,-,-,30.0%,50.0%,69.7,9.1%,54.5%,27.3%,84.6%,60.0%,20.0%,0.0%,40.0%,40.0%,10.0%,50.0%,40.0%,62.5%
Drew Gilbert LHB,,+1400,11,3.20,10,0,1,85.9,227.5,2,1,10.0%,-,30.0%,30.0%,30.0%,70.2,-,30.8%,15.4%,92.9%,50.0%,30.0%,0.0%,20.0%,30.0%,40.0%,10.0%,50.0%,0.0%
Willy Adames RHB,,+610,18,3.80,10,0,0,76.0,159.6,0,0,-,-,40.0%,-,10.0%,72.1,22.2%,5.6%,-,94.7%,40.0%,40.0%,0.0%,-,30.0%,70.0%,20.0%,10.0%,57.1%
Christian Koss RHB,,+1520,10,3.20,10,0,0,84.8,201.0,1,1,10.0%,-,20.0%,40.0%,20.0%,70.0,7.7%,38.5%,15.4%,92.9%,30.0%,-,-,30.0%,50.0%,40.0%,40.0%,20.0%,57.1%
Grant McCray LHB,,+1240,20,3.60,10,0,0,79.4,294.1,2,2,20.0%,-,20.0%,20.0%,30.0%,75.0,62.5%,37.5%,25.0%,88.9%,50.0%,30.0%,0.0%,20.0%,20.0%,40.0%,60.0%,-,25.0%
Nate Furman LHB,—,N/A,-,2.00,4,0,0,82.3,277.4,0,0,-,-,-,-,25.0%,65.5,-,33.3%,-,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,25.0%,25.0%,50.0%,100.0%
Buddy Kennedy RHB,—,N/A,3,2.20,2,0,0,75.1,163.6,0,0,-,-,-,-,-,69.6,-,-,-,100.0%,-,-,-,-,50.0%,50.0%,-,50.0%,50.0%
Eddys Leonard RHB,—,N/A,-,2.67,1,0,0,46.2,-,0,0,-,-,-,-,-,71.6,-,-,-,100.0%,-,-,-,-,100.0%,-,100.0%,-,100.0%
