Matchup,PHI @ WSH
Pitcher,Jared Simpson
Pitcher Team,WSH
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,4.0,14,-,0.148,-,-,0.75,0,-,21.4%,19.2%,28.6%,21.1%,7.5%,9.00,35.7%,4.5%,-,28.6%,28.6%,-,14.3%
vsLHB,1.2,4,-,-,-,-,-,0,-,-,16.7%,25.0%,50.0%,9.1%,5.40,50.0%,-,-,33.3%,33.3%,-,-
vsRHB,2.1,10,-,0.207,-,-,1.29,0,-,30.0%,20.0%,30.0%,17.6%,7.1%,11.57,30.0%,5.4%,-,25.0%,25.0%,-,25.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Edmundo Sosa RHB,,+575,16,1.60,8,1,1,83.7,312.5,2,1,12.5%,12.5%,12.5%,25.0%,50.0%,72.2,20.0%,40.0%,20.0%,100.0%,50.0%,37.5%,33.3%,12.5%,50.0%,12.5%,62.5%,25.0%,33.3%
Kyle Schwarber LHB,,+300,29,4.40,8,1,1,90.9,287.9,3,1,-,-,25.0%,50.0%,25.0%,78.1,83.3%,27.8%,16.7%,100.0%,50.0%,37.5%,33.3%,12.5%,37.5%,50.0%,25.0%,25.0%,37.5%
Alec Bohm RHB,,+800,19,4.20,8,1,2,99.8,272.1,3,2,25.0%,12.5%,12.5%,87.5%,37.5%,70.3,22.2%,88.9%,44.4%,90.0%,62.5%,12.5%,100.0%,50.0%,37.5%,37.5%,25.0%,37.5%,50.0%
Justin Crawford LHB,,+1300,23,3.20,8,0,0,74.5,268.0,1,0,-,-,-,-,25.0%,68.6,-,40.0%,-,90.9%,37.5%,12.5%,0.0%,25.0%,50.0%,12.5%,25.0%,62.5%,28.6%
Derek Hill RHB,,+800,6,2.80,8,0,0,80.0,318.1,2,1,12.5%,-,12.5%,25.0%,37.5%,72.3,27.3%,18.2%,9.1%,84.6%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,12.5%,62.5%,40.0%
Luis Arraez LHB,,+1500,6,4.20,8,0,0,79.9,183.3,1,0,-,-,-,-,25.0%,61.4,-,62.5%,-,88.9%,12.5%,12.5%,0.0%,-,62.5%,25.0%,37.5%,37.5%,37.5%
Bryce Harper LHB,,+453,46,4.00,8,0,0,80.8,271.3,1,0,-,-,37.5%,12.5%,37.5%,75.6,55.6%,11.1%,11.1%,81.8%,50.0%,37.5%,0.0%,12.5%,50.0%,75.0%,12.5%,12.5%,75.0%
J.T. Realmuto RHB,,+750,11,3.80,8,0,1,91.4,229.5,2,1,-,-,12.5%,37.5%,37.5%,71.4,7.7%,46.2%,7.7%,100.0%,62.5%,37.5%,0.0%,25.0%,25.0%,37.5%,12.5%,50.0%,50.0%
Trea Turner RHB,,+600,6,4.20,8,0,1,92.2,190.7,2,1,12.5%,-,62.5%,37.5%,50.0%,70.8,11.1%,66.7%,22.2%,90.0%,62.5%,25.0%,0.0%,37.5%,-,62.5%,12.5%,25.0%,20.0%
Brandon Marsh LHB,,+800,33,2.20,8,0,0,71.4,269.4,1,1,12.5%,-,-,12.5%,25.0%,68.9,-,40.0%,20.0%,62.5%,25.0%,-,-,25.0%,62.5%,37.5%,12.5%,50.0%,20.0%
Bryson Stott LHB,,+870,26,3.40,8,0,0,92.6,314.6,2,1,-,-,-,37.5%,25.0%,71.3,-,77.8%,11.1%,75.0%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,25.0%,37.5%,12.5%
Rafael Marchan SHB,—,N/A,9,2.20,8,0,0,79.2,293.8,1,0,-,-,12.5%,12.5%,25.0%,66.3,-,28.6%,-,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,50.0%,-,40.0%
Bryan De La Cruz RHB,—,N/A,15,3.20,8,0,0,93.2,269.4,2,0,-,-,12.5%,50.0%,25.0%,72.5,30.8%,38.5%,30.8%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,37.5%,50.0%,12.5%,75.0%
Garrett Stubbs LHB,—,N/A,-,3.40,3,0,0,90.4,-,0,0,-,-,-,33.3%,-,68.7,-,50.0%,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,50.0%
