Split,vsLHB
Range,L10
Dates,="8/21/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Connor Prielipp,@,14.0,73,4.81,0.333,0.398,2.21,0.159,0.492,2,1.29,31,24.6%,21.9%,17.0%,10.8%,10.29,10,13.7%,68.5%,6.1%,47,42.6%,3,6.4%,27.7%,15.4%,17.0%
7:15 PM,Freddy Peralta,@,28.2,131,5.05,0.306,0.383,1.60,0.240,0.545,6,1.88,66,25.3%,19.8%,14.9%,12.5%,8.16,9,6.9%,55.7%,6.2%,95,41.1%,6,6.3%,36.8%,17.1%,22.1%
9:40 PM,Nick Lodolo,@,11.1,51,2.48,0.304,0.338,1.59,0.087,0.391,0,-,18,21.4%,21.6%,20.0%,8.9%,8.74,4,7.8%,55.8%,10.4%,35,28.6%,0,-,14.3%,-,8.6%
8:40 PM,Tanner Gordon,vs,27.2,118,4.55,0.288,0.355,1.30,0.252,0.541,5,1.63,60,21.3%,16.9%,18.0%,10.8%,6.51,4,3.4%,64.1%,9.6%,93,38.7%,7,7.5%,37.6%,14.3%,21.5%
7:10 PM,Brad Lord,@,7.2,40,8.71,0.281,0.439,2.09,0.344,0.625,3,3.52,20,16.5%,25.0%,11.4%,8.4%,11.74,7,17.5%,65.0%,8.9%,22,54.5%,4,18.2%,27.3%,50.0%,22.7%
4:10 PM,Chris Sale,@,12.2,54,1.52,0.280,0.320,1.26,0.120,0.400,0,-,20,26.5%,29.6%,21.9%,12.6%,11.37,2,3.7%,74.1%,4.7%,34,23.5%,2,5.9%,5.9%,-,-
9:40 PM,Eduardo Rodriguez,vs,21.1,89,3.52,0.279,0.301,1.27,0.116,0.395,2,0.84,34,20.3%,14.6%,14.9%,9.8%,5.48,3,3.4%,67.4%,8.0%,73,41.1%,7,9.6%,19.2%,14.3%,15.1%
10:10 PM,Emerson Hancock,vs,29.2,134,4.31,0.277,0.330,1.55,0.134,0.412,4,1.21,49,21.5%,21.6%,19.2%,10.5%,8.80,13,9.7%,63.7%,7.3%,91,33.0%,4,4.4%,27.5%,16.0%,14.3%
8:15 PM,Reid Detmers,@,13.1,59,5.28,0.269,0.354,1.50,0.212,0.481,3,2.02,25,33.0%,23.7%,20.6%,16.7%,9.45,6,10.2%,71.2%,8.6%,39,48.7%,4,10.3%,28.2%,18.2%,17.9%
8:10 PM,Noah Cameron,vs,15.2,68,2.78,0.258,0.300,1.40,0.097,0.355,1,0.57,22,31.7%,26.5%,21.7%,15.2%,10.34,6,8.8%,58.8%,9.5%,44,34.1%,3,6.8%,31.8%,7.1%,15.9%
8:40 PM,Joey Cantillo,@,11.1,48,3.98,0.256,0.334,1.32,0.186,0.442,1,0.79,19,24.4%,18.8%,23.1%,11.2%,7.15,4,8.3%,55.1%,8.4%,34,38.2%,4,11.8%,20.6%,14.3%,20.6%
8:10 PM,Hayden Wesneski,vs,11.2,48,4.56,0.250,0.306,1.11,0.159,0.409,2,1.54,18,28.7%,18.8%,22.0%,14.9%,6.94,2,4.2%,66.7%,8.4%,36,44.4%,5,13.9%,33.3%,16.7%,8.3%
10:10 PM,Bubba Chandler,@,31.1,137,3.96,0.244,0.317,1.44,0.134,0.378,2,0.57,45,22.8%,18.2%,15.1%,10.6%,7.18,16,11.7%,55.5%,5.0%,95,43.2%,5,5.3%,29.5%,7.1%,9.5%
8:10 PM,J.T. Ginn,@,32.1,146,5.11,0.238,0.319,1.55,0.123,0.361,4,1.11,44,29.4%,19.2%,22.4%,12.4%,7.79,21,14.4%,50.7%,4.8%,95,32.6%,5,5.3%,31.6%,13.3%,21.1%
8:15 PM,MacKenzie Gore,vs,15.2,68,3.55,0.233,0.306,1.34,0.133,0.367,1,0.57,22,18.0%,22.1%,17.6%,8.4%,8.62,7,10.3%,51.5%,11.0%,45,37.8%,5,11.1%,17.8%,12.5%,11.1%
7:40 PM,Sean Manaea,@,16.2,71,4.18,0.230,0.324,1.26,0.164,0.393,2,1.08,24,24.8%,26.8%,22.1%,11.9%,10.26,7,9.9%,64.8%,7.4%,42,38.1%,5,11.9%,23.8%,20.0%,19.0%
10:10 PM,Matthew Boyd,@,16.1,72,4.39,0.226,0.292,1.41,0.081,0.306,1,0.55,19,21.5%,15.3%,14.1%,10.3%,6.06,9,12.5%,66.7%,9.5%,51,33.3%,3,5.9%,23.5%,8.3%,19.6%
7:10 PM,Ryan Gusto,vs,21.0,87,3.62,0.225,0.301,1.14,0.187,0.412,2,0.86,33,20.9%,20.7%,20.7%,9.7%,7.71,6,6.9%,56.3%,10.3%,62,46.8%,3,4.8%,25.8%,12.5%,14.5%
6:40 PM,Hunter Dobbins,@,28.1,118,3.98,0.217,0.282,1.24,0.123,0.340,3,0.95,36,20.0%,21.2%,18.1%,8.8%,7.94,12,10.2%,59.3%,4.4%,81,35.8%,6,7.4%,28.4%,13.0%,25.9%
