Matchup,KC @ WSH
Pitcher,Luinder Avila
Pitcher Team,KC
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,32.0,144,0.298,0.389,0.496,0.198,1.81,4,1.12,15.3%,23.8%,19.4%,16.0%,9.9%,7.88,52.7%,6.8%,8.5%,33.0%,25.5%,16.7%,14.9%
vsLHB,18.1,81,0.314,0.402,0.543,0.229,1.75,3,1.47,12.3%,26.5%,19.8%,17.6%,12.0%,7.85,53.7%,7.3%,10.9%,32.7%,30.9%,17.6%,12.7%
vsRHB,13.1,63,0.275,0.373,0.431,0.157,1.95,1,0.68,19.0%,20.0%,19.0%,14.3%,7.4%,8.10,51.6%,6.3%,5.1%,33.3%,17.9%,14.3%,17.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Luis Garcia Jr. LHB,,+576,24,26,3.80,2,4,0.269,0.269,0.577,0.308,0.362,-,15.8%,15.4%,7.8%,89.0,294.0,6,4,13.6%,9.1%,18.2%,36.4%,18.2%,74.7,42.9%,34.3%,20.0%,94.6%,27.3%,33.3%,4.5%,54.5%,54.5%,22.7%,22.7%,33.3%
Dylan Crews RHB,,+495,17,22,4.00,2,2,0.227,0.227,0.545,0.318,0.330,-,18.6%,13.6%,11.9%,95.0,294.7,5,2,10.5%,5.3%,21.1%,52.6%,36.8%,74.6,46.2%,35.9%,25.6%,90.7%,31.6%,33.3%,21.1%,47.4%,36.8%,52.6%,10.5%,43.5%
Drew Millas SHB,,+1340,13,27,3.60,1,1,0.217,0.333,0.391,0.174,0.325,7.4%,19.5%,14.8%,7.4%,84.0,229.6,2,1,5.3%,5.3%,21.1%,21.1%,31.6%,67.0,5.3%,28.9%,7.9%,95.0%,26.3%,20.0%,26.3%,36.8%,42.1%,26.3%,31.6%,31.2%
James Wood LHB,,+320,34,25,4.60,1,2,0.421,0.520,0.684,0.263,0.493,20.0%,25.7%,20.0%,7.6%,92.6,281.2,5,4,13.3%,6.7%,13.3%,53.3%,53.3%,77.2,73.3%,23.3%,26.7%,85.7%,20.0%,33.3%,46.7%,33.3%,26.7%,33.3%,40.0%,17.2%
Keibert Ruiz SHB,,+600,18,23,3.80,1,2,0.227,0.261,0.364,0.136,0.274,4.3%,14.3%,-,9.1%,86.7,235.1,4,3,4.5%,4.5%,27.3%,31.8%,13.6%,67.9,-,48.4%,19.4%,88.6%,27.3%,16.7%,4.5%,45.5%,50.0%,27.3%,22.7%,64.7%
Nasim Nuñez SHB,,+1440,11,25,3.80,0,1,0.364,0.440,0.591,0.227,0.436,12.0%,26.1%,28.0%,12.0%,82.2,220.3,3,1,-,-,26.7%,33.3%,46.7%,68.6,2.4%,22.0%,2.4%,91.1%,13.3%,0.0%,46.7%,26.7%,46.7%,26.7%,26.7%,47.6%
Jose Tena LHB,—,N/A,22,24,2.80,0,0,0.174,0.208,0.174,-,0.175,4.2%,29.8%,29.2%,17.7%,89.8,267.0,2,1,12.5%,6.2%,12.5%,50.0%,18.8%,74.7,55.8%,18.6%,16.3%,100.0%,18.8%,0.0%,18.8%,56.2%,37.5%,50.0%,12.5%,31.6%
Jacob Young RHB,,+1240,11,24,4.00,0,2,0.261,0.292,0.435,0.174,0.312,4.2%,14.6%,25.0%,7.1%,89.6,266.0,3,2,11.8%,-,11.8%,35.3%,35.3%,68.3,2.8%,33.3%,13.9%,90.0%,29.4%,0.0%,23.5%,41.2%,17.6%,41.2%,41.2%,12.5%
Daylen Lile LHB,,+720,22,23,3.80,0,2,0.263,0.391,0.526,0.263,0.393,8.7%,14.3%,8.7%,6.8%,88.5,288.6,6,2,11.8%,-,23.5%,41.2%,47.1%,71.3,9.7%,29.0%,16.1%,93.9%,35.3%,0.0%,23.5%,35.3%,47.1%,35.3%,17.6%,42.9%
Jorbit Vivas LHB,—,N/A,21,22,3.20,0,1,0.150,0.227,0.150,-,0.180,9.1%,25.6%,13.6%,12.7%,85.7,270.9,6,2,11.8%,5.9%,23.5%,29.4%,41.2%,69.0,-,36.1%,11.1%,92.3%,47.1%,0.0%,17.6%,35.3%,58.8%,17.6%,23.5%,43.5%
CJ Abrams LHB,,+479,23,21,4.00,0,0,0.250,0.286,0.250,-,0.243,4.8%,34.0%,28.6%,21.2%,94.1,242.8,3,1,-,-,35.7%,50.0%,50.0%,73.2,30.4%,26.1%,8.7%,93.9%,21.4%,0.0%,57.1%,14.3%,50.0%,21.4%,28.6%,48.0%
Curtis Mead RHB,,+570,21,16,4.00,0,0,0.133,0.188,0.133,-,0.152,6.2%,7.4%,6.2%,2.5%,82.5,187.0,0,0,-,-,21.4%,21.4%,14.3%,72.5,24.0%,20.0%,12.0%,92.6%,14.3%,0.0%,21.4%,42.9%,42.9%,42.9%,14.3%,8.3%
Andres Chaparro RHB,—,N/A,-,3,2.20,0,0,0.333,0.333,0.333,-,0.297,-,0.0%,-,-,82.7,288.5,1,0,-,-,-,-,-,75.3,40.0%,20.0%,-,100.0%,66.7%,0.0%,-,33.3%,-,100.0%,-,50.0%
