Matchup,BAL @ MIN
Pitcher,Trevor Rogers
Pitcher Team,BAL
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,115.2,484,0.249,0.300,0.392,0.143,1.24,11,0.86,6.6%,23.6%,20.2%,15.9%,12.4%,7.63,69.1%,8.4%,6.5%,38.8%,24.9%,11.4%,17.3%
vsLHB,32.2,129,0.178,0.228,0.280,0.102,0.92,1,0.28,7.0%,26.7%,26.4%,20.6%,13.2%,9.37,70.3%,9.3%,3.5%,31.4%,17.4%,-,16.3%
vsRHB,82.2,355,0.274,0.326,0.433,0.159,1.37,10,1.09,6.5%,22.6%,18.0%,14.2%,12.1%,6.97,68.6%,8.0%,7.5%,41.2%,27.3%,13.7%,17.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Alex Jackson RHB,—,N/A,9,2.60,8,0,0,81.4,284.8,3,1,-,-,37.5%,25.0%,25.0%,73.8,33.3%,44.4%,11.1%,90.0%,75.0%,50.0%,0.0%,25.0%,12.5%,37.5%,25.0%,37.5%,100.0%
Kody Clemens LHB,,+610,29,4.20,10,0,1,80.7,272.8,1,0,-,-,-,30.0%,-,71.4,16.7%,50.0%,8.3%,92.3%,20.0%,20.0%,0.0%,-,70.0%,30.0%,50.0%,20.0%,42.9%
Alan Roden LHB,—,N/A,1,2.40,5,0,0,94.3,269.4,1,0,20.0%,20.0%,40.0%,60.0%,20.0%,73.3,42.9%,57.1%,42.9%,87.5%,60.0%,40.0%,0.0%,20.0%,40.0%,80.0%,-,20.0%,0.0%
Austin Martin RHB,,+1050,16,3.40,10,0,0,90.1,254.3,1,0,-,-,20.0%,40.0%,40.0%,69.5,-,72.7%,18.2%,91.7%,40.0%,30.0%,0.0%,10.0%,50.0%,30.0%,50.0%,20.0%,28.6%
Kaelen Culpepper RHB,—,N/A,-,4.00,2,1,1,86.3,253.5,1,1,50.0%,-,-,50.0%,50.0%,70.9,-,33.3%,33.3%,100.0%,50.0%,50.0%,100.0%,-,-,-,50.0%,50.0%,0.0%
Josh Bell SHB,,+650,19,4.40,10,0,0,86.0,247.2,0,0,-,-,10.0%,10.0%,30.0%,69.5,-,42.9%,7.1%,82.4%,30.0%,10.0%,0.0%,20.0%,60.0%,30.0%,50.0%,20.0%,16.7%
Luke Keaschall RHB,,+900,17,4.40,10,0,0,83.0,247.1,2,1,-,-,30.0%,30.0%,60.0%,68.4,-,35.7%,14.3%,93.3%,70.0%,40.0%,0.0%,30.0%,30.0%,50.0%,30.0%,20.0%,50.0%
Royce Lewis RHB,,+489,31,4.40,10,0,1,89.0,244.5,2,0,-,-,40.0%,50.0%,30.0%,76.8,60.0%,40.0%,20.0%,93.8%,50.0%,30.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,42.9%
Ryan Kreidler RHB,,+830,16,3.40,10,0,0,86.1,244.2,1,0,-,-,10.0%,30.0%,40.0%,73.2,33.3%,22.2%,16.7%,100.0%,30.0%,10.0%,0.0%,20.0%,60.0%,30.0%,30.0%,40.0%,62.5%
Ryan Jeffers RHB,,+537,34,3.60,10,0,0,83.2,242.2,1,0,-,-,-,10.0%,50.0%,72.2,25.0%,37.5%,6.2%,94.1%,60.0%,20.0%,0.0%,40.0%,20.0%,10.0%,60.0%,30.0%,0.0%
Trevor Larnach LHB,—,N/A,19,3.20,10,1,2,77.7,228.8,2,1,10.0%,10.0%,30.0%,40.0%,30.0%,71.1,23.1%,30.8%,23.1%,86.7%,30.0%,10.0%,0.0%,20.0%,40.0%,50.0%,20.0%,30.0%,62.5%
Victor Caratini SHB,,+830,9,3.20,10,0,0,87.2,221.4,0,0,-,-,10.0%,10.0%,20.0%,69.7,14.3%,50.0%,7.1%,93.3%,30.0%,-,-,30.0%,60.0%,30.0%,40.0%,30.0%,16.7%
Brooks Lee SHB,,+650,20,4.00,10,0,0,85.4,203.4,0,0,-,-,30.0%,20.0%,20.0%,70.5,-,35.7%,14.3%,100.0%,30.0%,20.0%,0.0%,10.0%,50.0%,60.0%,30.0%,10.0%,40.0%
