Matchup,ATH @ LAA
Pitcher,Jack Perkins
Pitcher Team,ATH
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,29.2,135,0.269,0.354,0.479,0.210,1.45,6,1.82,8.1%,26.4%,25.9%,23.5%,12.9%,10.62,62.2%,6.6%,7.0%,33.7%,34.9%,16.7%,17.4%
vsLHB,13.1,63,0.273,0.350,0.436,0.164,1.65,2,1.35,11.1%,26.5%,28.6%,23.7%,11.7%,12.15,54.0%,6.1%,2.7%,35.1%,24.3%,22.2%,21.6%
vsRHB,16.1,72,0.266,0.358,0.516,0.250,1.29,4,2.20,5.6%,26.3%,23.6%,23.3%,14.1%,9.37,69.4%,7.3%,10.2%,32.7%,42.9%,14.3%,14.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Zach Neto RHB,,+400,30,9,3.80,3,4,0.667,0.667,1.889,1.222,1.081,-,22.7%,11.1%,11.1%,96.2,317.7,4,4,37.5%,37.5%,62.5%,50.0%,62.5%,71.0,5.0%,35.0%,10.0%,95.2%,50.0%,75.0%,37.5%,12.5%,75.0%,25.0%,-,26.3%
Donovan Walton LHB,,+850,20,21,4.00,2,2,0.524,0.524,1.000,0.476,0.654,-,23.8%,9.5%,13.9%,82.2,275.8,6,3,5.3%,-,31.6%,26.3%,63.2%,67.4,-,31.4%,11.4%,87.5%,15.8%,66.7%,52.6%,21.1%,47.4%,31.6%,21.1%,38.9%
Logan O'Hoppe RHB,,+582,18,13,3.00,2,3,0.308,0.308,0.846,0.538,0.489,-,28.0%,15.4%,16.3%,94.5,336.9,6,5,18.2%,9.1%,36.4%,63.6%,54.5%,73.3,45.5%,31.8%,22.7%,95.7%,63.6%,28.6%,27.3%,9.1%,36.4%,27.3%,36.4%,37.5%
Jo Adell RHB,,+400,28,21,4.60,1,3,0.368,0.429,0.684,0.316,0.474,4.8%,26.3%,14.3%,14.9%,88.1,258.3,4,4,20.0%,6.7%,13.3%,40.0%,60.0%,77.1,75.8%,18.2%,12.1%,89.2%,20.0%,33.3%,53.3%,26.7%,26.7%,33.3%,40.0%,21.1%
Tyler Heineman SHB,—,N/A,10,18,3.60,1,1,0.200,0.333,0.467,0.267,0.349,11.1%,15.6%,11.1%,8.6%,72.9,210.4,1,1,8.3%,8.3%,25.0%,8.3%,33.3%,65.3,-,13.3%,3.3%,96.8%,33.3%,25.0%,16.7%,25.0%,50.0%,16.7%,33.3%,20.0%
Vaughn Grissom RHB,—,N/A,28,15,2.80,1,2,0.333,0.400,0.750,0.417,0.460,6.7%,16.7%,13.3%,6.6%,86.8,301.0,5,3,18.2%,9.1%,9.1%,36.4%,27.3%,71.7,29.2%,33.3%,8.3%,100.0%,63.6%,14.3%,9.1%,18.2%,18.2%,18.2%,63.6%,15.8%
Jorge Soler RHB,,+420,27,10,4.00,1,1,0.250,0.300,0.875,0.625,0.437,10.0%,38.5%,20.0%,15.9%,88.2,293.0,3,2,14.3%,14.3%,28.6%,42.9%,42.9%,73.9,52.0%,16.0%,8.0%,96.2%,42.9%,33.3%,28.6%,14.3%,42.9%,42.9%,14.3%,42.1%
Nolan Schanuel LHB,,+1000,22,19,4.60,0,0,0.143,0.368,0.214,0.071,0.284,26.3%,17.9%,10.5%,6.3%,88.8,259.4,3,0,-,-,16.7%,41.7%,33.3%,68.2,8.3%,29.2%,4.2%,96.0%,25.0%,0.0%,25.0%,50.0%,16.7%,83.3%,-,27.8%
Wade Meckler LHB,,+1060,11,17,4.20,0,0,0.294,0.294,0.353,0.059,0.284,-,13.6%,29.4%,5.4%,87.6,264.8,2,0,8.3%,8.3%,8.3%,33.3%,41.7%,68.1,-,28.6%,14.3%,95.5%,41.7%,0.0%,25.0%,33.3%,25.0%,58.3%,16.7%,33.3%
Denzer Guzman RHB,,+630,9,16,4.40,0,1,0.312,0.312,0.312,-,0.278,-,10.7%,12.5%,7.0%,88.9,278.9,5,4,7.1%,-,21.4%,42.9%,42.9%,74.8,48.1%,29.6%,14.8%,96.4%,50.0%,0.0%,35.7%,14.3%,28.6%,42.9%,28.6%,41.7%
Josh Lowe LHB,,+800,19,16,3.40,0,0,0.400,0.438,0.400,-,0.374,6.2%,44.1%,37.5%,25.9%,93.5,236.1,1,0,-,-,22.2%,66.7%,55.6%,73.9,45.2%,19.4%,12.9%,91.2%,11.1%,0.0%,66.7%,22.2%,22.2%,66.7%,11.1%,38.5%
Oswald Peraza RHB,—,N/A,19,14,3.80,0,0,0.143,0.143,0.143,-,0.127,-,40.6%,57.1%,21.3%,76.6,-,0,0,-,-,-,50.0%,-,71.5,16.7%,13.3%,3.3%,93.8%,-,-,-,100.0%,33.3%,33.3%,33.3%,46.7%
Christian Moore RHB,—,N/A,7,6,3.60,0,0,-,-,-,-,-,-,42.9%,50.0%,28.1%,90.0,195.1,1,0,50.0%,-,-,50.0%,50.0%,74.3,36.8%,5.3%,5.3%,90.5%,-,-,50.0%,-,-,-,100.0%,42.9%
