Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-09-15,Coors Field,SD  @ COL,8:40,+20%,+23%,+15%,+28%,+0.45,+0.81,+1.58,+2.49,+20%,+30%,+16%,+32%,+0.45,+1.06,+1.66,+2.83,+0%,-7%,-1%,-4%,+0.00,-0.26,-0.08,-0.34
2026-09-15,Rogers Centre,DET @ TOR,7:07,+19%,-4%,+0%,+5%,+0.43,-0.12,+0.03,+0.47,+6%,-2%,-2%,-1%,+0.14,-0.06,-0.22,-0.12,+13%,-2%,+2%,+7%,+0.29,-0.07,+0.25,+0.58
2026-09-15,Great American BP,LAD @ CIN,6:40,+13%,+0%,+2%,+10%,+0.28,+0.00,+0.19,+0.88,+14%,+2%,-1%,+9%,+0.33,+0.05,-0.11,+0.81,-2%,-1%,+3%,+1%,-0.04,-0.05,+0.30,+0.07
2026-09-15,Daikin Park,KC  @ HOU,8:10,+6%,-12%,-4%,-4%,+0.12,-0.40,-0.41,-0.39,+6%,-12%,-4%,-5%,+0.13,-0.41,-0.44,-0.42,0%,+0%,+0%,+0%,0.00,+0.01,+0.04,+0.02
2026-09-15,Progressive Field,CHW @ CLE,6:40,+4%,+6%,-3%,+4%,+0.10,+0.20,-0.33,+0.33,-4%,+2%,-3%,-1%,-0.08,+0.07,-0.30,-0.08,+8%,+4%,0%,+5%,+0.18,+0.14,-0.02,+0.41
2026-09-15,Nationals Park,PHI @ WAS,6:45,-1%,+1%,+4%,+1%,-0.03,+0.03,+0.43,+0.07,+4%,+4%,+3%,+4%,+0.10,+0.14,+0.31,+0.32,-6%,-3%,+1%,-3%,-0.13,-0.11,+0.12,-0.25
2026-09-15,Angel Stadium,SEA @ LAA,9:38,-2%,-9%,+4%,-1%,-0.05,-0.32,+0.43,-0.12,-9%,-4%,+2%,-3%,-0.20,-0.14,+0.19,-0.30,+7%,-5%,+2%,+2%,+0.16,-0.18,+0.24,+0.18
2026-09-15,Wrigley Field,ATL @ CHC,7:40,-3%,-23%,+1%,-10%,-0.07,-0.81,+0.12,-0.89,-2%,-10%,-3%,-6%,-0.05,-0.34,-0.32,-0.55,-1%,-14%,+4%,-4%,-0.02,-0.48,+0.44,-0.34
2026-09-15,Tropicana Field,ATH @ TB,6:40,-4%,-6%,-8%,-6%,-0.09,-0.22,-0.85,-0.56,-5%,-6%,-8%,-6%,-0.11,-0.22,-0.84,-0.57,+1%,0%,0%,+0%,+0.01,-0.01,-0.01,+0.01
2026-09-15,Chase Field,MIA @ ARI,9:40,-9%,+12%,+0%,+0%,-0.21,+0.41,+0.04,+0.03,-9%,+14%,+1%,+2%,-0.19,+0.47,+0.07,+0.14,-1%,-2%,0%,-1%,-0.02,-0.06,-0.03,-0.11
2026-09-15,Busch Stadium,SF  @ STL,7:45,-9%,-8%,+5%,-6%,-0.21,-0.26,+0.50,-0.57,-9%,-5%,+4%,-6%,-0.21,-0.18,+0.43,-0.54,+0%,-2%,+1%,0%,+0.00,-0.08,+0.08,-0.03
2026-09-15,Target Field,NYY @ MIN,7:40,-10%,+0%,+1%,-3%,-0.23,+0.00,+0.06,-0.26,-7%,+3%,+2%,+1%,-0.16,+0.10,+0.20,+0.04,-3%,-3%,-1%,-3%,-0.07,-0.10,-0.14,-0.30
2026-09-15,Globe Life Field,BOS @ TEX,8:05,-12%,-7%,-1%,-7%,-0.27,-0.24,-0.11,-0.65,-12%,-7%,-1%,-7%,-0.26,-0.25,-0.08,-0.63,-1%,+0%,0%,0%,-0.01,+0.01,-0.03,-0.02
2026-09-15,Citi Field,BAL @ NYM,7:10,-13%,-15%,-7%,-12%,-0.29,-0.51,-0.74,-1.07,-2%,-19%,-4%,-8%,-0.04,-0.67,-0.46,-0.72,-11%,+4%,-3%,-4%,-0.24,+0.16,-0.28,-0.35
2026-09-15,PNC Park,MIL @ PIT,6:40,-22%,+10%,+2%,-3%,-0.49,+0.34,+0.19,-0.25,-14%,+10%,+0%,-1%,-0.32,+0.36,+0.02,-0.06,-7%,-1%,+2%,-2%,-0.17,-0.02,+0.17,-0.19
