Matchup,LAD @ COL
Pitcher,Kyle Freeland
Pitcher Team,COL
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,120.2,537,0.293,0.363,0.521,0.228,1.44,22,1.64,5.0%,22.6%,18.2%,17.5%,11.5%,7.31,65.9%,7.8%,10.6%,42.6%,29.8%,17.4%,17.0%
vsLHB,34.0,147,0.270,0.311,0.409,0.139,1.24,3,0.79,3.4%,25.6%,20.4%,20.5%,13.5%,7.94,63.0%,9.9%,8.3%,31.2%,26.6%,10.3%,18.3%
vsRHB,86.0,390,0.302,0.383,0.563,0.261,1.53,19,1.99,5.6%,21.5%,17.4%,16.4%,10.8%,7.12,67.0%,7.1%,11.4%,46.8%,31.0%,19.6%,16.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tommy Edman SHB,,+430,28,4.00,10,2,2,81.8,312.8,2,2,20.0%,10.0%,20.0%,20.0%,30.0%,74.0,50.0%,18.8%,12.5%,100.0%,40.0%,20.0%,50.0%,20.0%,60.0%,60.0%,40.0%,-,62.5%
Andy Pages RHB,,+330,15,4.40,10,2,2,96.1,296.0,4,2,20.0%,20.0%,30.0%,80.0%,30.0%,73.0,23.1%,61.5%,53.8%,100.0%,60.0%,20.0%,100.0%,40.0%,40.0%,60.0%,20.0%,20.0%,33.3%
Shohei Ohtani LHB,,+215,36,4.40,10,1,1,92.5,306.2,2,2,20.0%,-,-,50.0%,20.0%,75.3,63.6%,45.5%,27.3%,100.0%,50.0%,40.0%,25.0%,10.0%,50.0%,50.0%,30.0%,20.0%,50.0%
Max Muncy LHB,,+310,36,4.00,10,1,2,94.6,275.2,5,2,10.0%,10.0%,40.0%,70.0%,30.0%,69.3,-,57.1%,28.6%,100.0%,60.0%,40.0%,25.0%,20.0%,20.0%,40.0%,40.0%,20.0%,22.2%
Mookie Betts RHB,,+420,24,4.40,10,1,1,89.7,242.5,2,2,20.0%,10.0%,20.0%,30.0%,30.0%,70.7,13.3%,40.0%,13.3%,100.0%,50.0%,40.0%,25.0%,10.0%,30.0%,40.0%,30.0%,30.0%,57.1%
Teoscar Hernandez RHB,,+360,32,3.80,10,1,3,97.4,312.8,4,2,10.0%,10.0%,30.0%,50.0%,40.0%,73.3,33.3%,47.6%,23.8%,95.5%,60.0%,40.0%,25.0%,20.0%,40.0%,60.0%,20.0%,20.0%,57.1%
Enrique Hernandez RHB,—,N/A,11,2.20,10,1,1,86.8,232.4,2,1,10.0%,10.0%,10.0%,40.0%,20.0%,69.9,14.3%,28.6%,14.3%,100.0%,50.0%,30.0%,33.3%,20.0%,30.0%,20.0%,40.0%,40.0%,40.0%
Freddie Freeman LHB,,+450,19,4.40,10,0,0,84.8,272.4,2,1,-,-,10.0%,20.0%,30.0%,69.3,-,40.0%,6.7%,88.2%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,30.0%,40.0%,25.0%
Alex Call RHB,—,N/A,8,2.20,10,0,1,78.8,222.2,2,1,-,-,10.0%,20.0%,30.0%,65.8,4.3%,26.1%,8.7%,88.5%,40.0%,10.0%,0.0%,30.0%,40.0%,20.0%,50.0%,30.0%,50.0%
Kyle Tucker LHB,,+450,23,4.00,10,0,0,90.0,232.4,0,0,-,-,10.0%,30.0%,20.0%,72.0,20.0%,46.7%,13.3%,100.0%,60.0%,40.0%,0.0%,20.0%,30.0%,40.0%,40.0%,20.0%,40.0%
Miguel Rojas RHB,—,N/A,17,2.20,10,0,0,83.6,247.5,3,0,-,-,20.0%,30.0%,60.0%,69.9,18.8%,37.5%,18.8%,100.0%,60.0%,40.0%,0.0%,20.0%,30.0%,40.0%,40.0%,20.0%,57.1%
Hunter Feduccia LHB,—,N/A,15,3.00,10,0,1,85.1,264.0,1,1,10.0%,10.0%,20.0%,30.0%,30.0%,72.6,31.2%,37.5%,12.5%,88.9%,60.0%,30.0%,0.0%,30.0%,40.0%,40.0%,30.0%,30.0%,25.0%
Ben Rortvedt LHB,,+930,1,1.80,3,0,0,77.6,204.1,0,0,-,-,-,-,66.7%,68.8,-,25.0%,-,100.0%,100.0%,33.3%,0.0%,66.7%,-,-,66.7%,33.3%,50.0%
