Matchup,BOS @ CLE
Pitcher,Sonny Gray
Pitcher Team,BOS
Opposing Team,CLE

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,6.0,1.33,="7-25",.280,.440,0.160,1,1,0,1,19.2,1,.308,.748
Batting Second,7.0,1.14,="5-22",.227,.318,0.091,0,2,0,3,24.0,3,.320,.638
Batting Third,5.1,0.94,="5-20",.250,.250,0.000,0,0,0,2,19.0,0,.286,.536
Batting Fourth,4.2,1.29,="5-19",.263,.474,0.211,1,1,0,2,14.3,1,.333,.807
Batting Fifth,4.0,1.50,="3-16",.188,.188,0.000,0,0,0,2,10.5,3,.316,.504
Batting Sixth,5.1,0.56,="3-18",.167,.389,0.222,0,2,1,1,15.8,0,.211,.600
Batting Seventh,3.1,2.10,="6-16",.375,.438,0.063,0,1,0,1,23.5,1,.412,.850
Batting Eighth,4.0,1.25,="3-15",.200,.667,0.467,2,1,0,2,23.5,2,.294,.961
Batting Ninth,4.0,1.25,="5-17",.294,.353,0.059,0,1,0,2,17.6,0,.294,.647

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Chase DeLauter LHB,Batting Second ​,="32-120",.267,.492,0.225,6,7,1,21,10.3,16,.353,.845
Jose Ramirez SHB,Batting Third ​,="34-162",.210,.370,0.160,6,8,0,16,14.5,31,.337,.707
Rhys Hoskins RHB,Batting Fourth ​,="7-61",.115,.246,0.131,2,2,0,9,25.6,13,.269,.515
Kyle Manzardo LHB,Batting Fourth ​,="27-134",.201,.306,0.105,4,2,0,15,36.9,12,.275,.581
David Fry RHB,Batting Fifth ​,="6-32",.188,.219,0.031,0,1,0,2,37.1,3,.257,.476
Travis Bazzana LHB,Batting Fifth ​,="7-27",.259,.370,0.111,1,0,0,2,32.1,1,.286,.656
Daniel Schneemann LHB,Batting Sixth ​,="10-47",.213,.298,0.085,1,1,0,6,32.7,8,.327,.625
Angel Martinez SHB,Batting Sixth ​,="6-48",.125,.188,0.063,0,3,0,7,22.6,2,.157,.345
Austin Hedges RHB,Batting Eighth ​,="16-71",.225,.324,0.099,1,4,0,4,18.3,8,.300,.624
Patrick Bailey SHB,Batting Eighth ​,="8-62",.129,.210,0.081,1,2,0,5,16.2,5,.191,.401
Brayan Rocchio SHB,Batting Ninth ​,="48-160",.300,.438,0.138,4,8,1,26,11.0,14,.369,.807
Petey Halpin LHB,Batting Ninth ​,="2-15",.133,.133,0.000,0,0,0,1,18.8,1,.188,.321
