Matchup,CWS @ PHI
Pitcher,Jesus Luzardo
Pitcher Team,PHI
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,67.0,286,0.266,0.313,0.386,0.120,1.33,5,0.67,7.0%,31.4%,27.3%,21.5%,14.6%,10.48,58.4%,6.4%,6.0%,27.2%,20.1%,13.5%,13.0%
vsLHB,15.1,61,0.224,0.238,0.293,0.069,0.98,1,0.59,3.3%,29.6%,26.2%,26.7%,14.7%,9.39,65.6%,7.8%,4.7%,27.9%,11.6%,20.0%,4.7%
vsRHB,50.2,225,0.279,0.334,0.413,0.134,1.46,4,0.71,8.0%,31.8%,27.6%,20.5%,14.6%,11.01,56.4%,6.1%,6.4%,27.0%,22.7%,12.5%,15.6%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Edgar Quero SHB,+980,14,3.00,1,1,0.333,0.357,0.583,0.250,0.387,7.1%,12.5%,21.4%,7.9%,87.5,10.0%,-,30.0%,30.0%,30.0%,68.7,4.8%,33.3%,9.5%,87.5%,30.0%,33.3%,30.0%,40.0%,40.0%,40.0%,20.0%,70.0%
Chase Meidroth RHB,+980,13,4.20,1,1,0.444,0.615,0.778,0.333,0.567,30.8%,6.2%,-,2.3%,90.5,11.1%,11.1%,11.1%,44.4%,22.2%,66.9,-,42.9%,21.4%,87.5%,11.1%,100.0%,11.1%,66.7%,33.3%,33.3%,22.2%,25.0%
Drew Romo SHB,N/A,11,3.80,1,1,0.250,0.455,0.750,0.500,0.483,27.3%,35.7%,27.3%,16.1%,79.7,20.0%,-,20.0%,40.0%,60.0%,69.3,7.7%,15.4%,15.4%,92.9%,20.0%,100.0%,40.0%,20.0%,20.0%,60.0%,20.0%,50.0%
Miguel Vargas RHB,+410,12,4.40,0,0,0.400,0.500,0.400,-,0.405,16.7%,12.5%,16.7%,5.8%,97.6,-,-,25.0%,87.5%,37.5%,74.7,45.0%,35.0%,20.0%,87.0%,37.5%,0.0%,37.5%,25.0%,37.5%,37.5%,25.0%,25.0%
Colson Montgomery LHB,+233,12,4.00,0,2,0.400,0.500,0.700,0.300,0.500,16.7%,47.8%,33.3%,28.9%,95.5,33.3%,-,16.7%,83.3%,66.7%,74.3,40.0%,25.0%,20.0%,87.0%,16.7%,0.0%,50.0%,33.3%,33.3%,50.0%,16.7%,66.7%
Sam Antonacci LHB,+1300,10,4.40,0,0,0.222,0.300,0.222,-,0.250,-,16.7%,20.0%,6.0%,74.6,-,-,-,-,28.6%,66.4,-,23.1%,-,72.2%,-,-,-,100.0%,28.6%,71.4%,-,15.4%
Tristan Peters LHB,N/A,10,3.40,0,0,-,-,-,-,-,-,35.7%,20.0%,19.2%,59.1,-,-,-,-,-,68.8,-,20.0%,-,83.3%,25.0%,0.0%,-,25.0%,12.5%,62.5%,25.0%,44.4%
Andrew Benintendi LHB,+760,10,4.40,0,0,0.250,0.400,0.250,-,0.308,20.0%,14.3%,20.0%,8.3%,75.5,-,-,16.7%,33.3%,33.3%,68.3,-,16.7%,11.1%,85.7%,-,-,33.3%,50.0%,83.3%,16.7%,-,63.6%
Luisangel Acuna RHB,+1120,10,3.00,0,0,0.111,0.100,0.111,-,0.089,-,22.2%,10.0%,12.9%,85.5,-,-,22.2%,33.3%,22.2%,70.3,18.8%,43.8%,18.8%,88.9%,11.1%,0.0%,22.2%,55.6%,44.4%,33.3%,22.2%,44.4%
Derek Hill RHB,+920,9,2.00,0,0,0.125,0.222,0.250,0.125,0.213,11.1%,23.1%,-,10.7%,76.1,-,-,12.5%,12.5%,-,72.7,36.4%,45.5%,9.1%,91.7%,50.0%,0.0%,-,25.0%,25.0%,37.5%,37.5%,40.0%
Randal Grichuk RHB,+440,8,2.80,0,0,0.250,0.250,0.250,-,0.222,-,16.7%,12.5%,9.1%,79.9,-,-,14.3%,14.3%,42.9%,72.3,17.6%,11.8%,5.9%,94.4%,-,-,42.9%,42.9%,42.9%,28.6%,28.6%,37.5%
Rikuu Nishida LHB,N/A,4,3.20,0,0,0.250,0.250,0.250,-,0.222,-,0.0%,25.0%,-,91.0,-,-,-,-,-,64.5,-,100.0%,-,100.0%,-,-,-,100.0%,33.3%,33.3%,33.3%,25.0%
Jacob Gonzalez LHB,N/A,4,4.00,0,0,0.333,0.500,0.333,-,0.385,25.0%,25.0%,25.0%,8.3%,91.6,-,-,-,50.0%,-,70.5,-,66.7%,-,75.0%,-,-,-,50.0%,50.0%,50.0%,-,25.0%
