Matchup,LAA @ TEX
Pitcher,Reid Detmers
Pitcher Team,LAA
Opposing Team,TEX

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,17.1,1.15,="14-67",.209,.418,0.209,4,2,0,5,35.1,6,.274,.692
Batting Second,18.2,0.80,="12-67",.179,.313,0.134,2,1,1,5,26.0,3,.247,.560
Batting Third,14.1,1.95,="19-59",.322,.508,0.186,2,5,0,10,18.6,9,.400,.908
Batting Fourth,14.1,1.60,="15-59",.254,.492,0.238,4,2,0,10,26.9,8,.343,.835
Batting Fifth,15.0,1.27,="12-56",.214,.446,0.232,3,4,0,6,29.7,7,.297,.743
Batting Sixth,16.0,0.94,="13-58",.224,.345,0.121,1,2,1,11,30.2,2,.238,.583
Batting Seventh,17.0,0.59,="7-54",.130,.222,0.092,1,2,0,6,31.7,3,.186,.408
Batting Eighth,14.0,1.00,="12-54",.222,.278,0.056,0,3,0,3,21.4,2,.250,.528
Batting Ninth,15.2,0.45,="4-48",.083,.083,0.000,0,0,0,0,42.3,3,.137,.220

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Justin Foscue RHB,Batting First ​,="9-29",.310,.621,0.311,2,3,0,5,11.4,5,.429,1.050
Corey Seager LHB,Batting Second ​,="16-68",.235,.471,0.236,4,4,0,7,18.9,5,.297,.768
Wyatt Langford RHB,Batting Third ​,="17-42",.405,.619,0.214,2,3,0,6,22.7,2,.432,1.051
Brandon Nimmo LHB,Batting Fourth ​,="50-169",.296,.426,0.130,3,11,1,17,22.4,14,.350,.776
Ezequiel Duran RHB,Batting Fifth ​,="37-130",.285,.438,0.153,2,8,3,24,25.9,13,.350,.788
Jake Burger RHB,Batting Sixth ​,="14-57",.246,.439,0.193,3,2,0,8,17.7,5,.306,.745
Cody Freeman RHB,Batting Seventh ​,="2-9",.222,.222,0.000,0,0,0,0,0.0,2,.364,.586
Elias Diaz RHB,Batting Eighth ​,="22-84",.262,.417,0.155,3,4,0,14,23.6,2,.276,.693
Evan Carter LHB,Batting Ninth ​,="5-33",.152,.182,0.030,0,1,0,0,31.4,1,.176,.358
