Matchup,STL @ MIN
Pitcher,Michael McGreevy
Pitcher Team,STL
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,72.1,285,0.228,0.283,0.381,0.153,1.08,10,1.24,6.0%,19.9%,17.2%,14.8%,9.0%,6.10,56.5%,5.9%,10.0%,40.6%,26.0%,15.8%,13.2%
vsLHB,45.0,178,0.228,0.282,0.377,0.150,1.09,6,1.20,6.2%,19.2%,14.0%,14.0%,8.4%,5.00,51.1%,6.2%,10.6%,40.8%,26.8%,15.8%,14.8%
vsRHB,27.1,107,0.228,0.283,0.386,0.158,1.06,4,1.32,5.6%,21.0%,22.4%,15.7%,10.1%,7.90,65.4%,5.4%,9.1%,40.3%,24.7%,15.8%,10.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Josh Bell SHB,—,N/A,34,25,3.60,2,5,0.333,0.360,0.708,0.375,0.453,4.0%,14.9%,24.0%,8.5%,90.9,301.1,6,4,22.2%,11.1%,22.2%,55.6%,44.4%,71.8,23.3%,30.2%,16.3%,91.5%,16.7%,33.3%,38.9%,38.9%,33.3%,33.3%,33.3%,45.8%
Kody Clemens LHB,—,N/A,26,21,3.60,2,2,0.263,0.333,0.632,0.368,0.407,9.5%,33.3%,14.3%,15.0%,93.0,275.9,4,2,6.2%,-,18.8%,50.0%,31.2%,71.3,2.9%,35.3%,17.6%,94.4%,31.2%,40.0%,25.0%,37.5%,56.2%,18.8%,25.0%,39.1%
Byron Buxton RHB,—,N/A,23,16,4.20,2,2,0.312,0.312,0.750,0.438,0.453,-,15.2%,25.0%,7.8%,91.0,294.4,4,3,25.0%,16.7%,33.3%,58.3%,41.7%,75.8,48.4%,22.6%,22.6%,93.9%,16.7%,50.0%,41.7%,33.3%,50.0%,41.7%,8.3%,33.3%
Victor Caratini SHB,—,N/A,10,20,2.80,1,2,0.235,0.350,0.588,0.353,0.396,10.0%,10.7%,15.0%,3.4%,87.0,255.0,3,2,14.3%,14.3%,21.4%,35.7%,35.7%,70.6,9.1%,31.8%,18.2%,78.6%,28.6%,25.0%,21.4%,42.9%,50.0%,28.6%,21.4%,18.5%
Tristan Gray LHB,—,N/A,22,19,2.60,1,1,0.412,0.368,0.647,0.235,0.412,-,20.5%,15.8%,11.4%,86.2,251.1,4,1,6.2%,6.2%,12.5%,50.0%,43.8%,73.5,38.2%,29.4%,14.7%,87.2%,18.8%,33.3%,37.5%,25.0%,25.0%,37.5%,37.5%,44.4%
Ryan Kreidler RHB,—,N/A,4,18,1.60,1,1,0.222,0.222,0.500,0.278,0.306,-,32.3%,33.3%,17.9%,89.0,257.6,3,1,8.3%,-,8.3%,41.7%,33.3%,74.1,42.9%,21.4%,14.3%,90.3%,25.0%,33.3%,25.0%,33.3%,25.0%,58.3%,16.7%,50.0%
Brooks Lee SHB,—,N/A,7,17,4.40,1,1,0.071,0.176,0.286,0.214,0.200,11.8%,12.5%,5.9%,6.3%,90.5,293.0,5,2,7.1%,7.1%,21.4%,28.6%,42.9%,69.7,10.7%,32.1%,10.7%,93.3%,42.9%,16.7%,28.6%,28.6%,42.9%,21.4%,35.7%,45.0%
Royce Lewis RHB,—,N/A,14,16,4.20,1,1,0.250,0.250,0.438,0.188,0.298,-,26.7%,25.0%,15.1%,92.9,294.5,2,1,8.3%,8.3%,16.7%,50.0%,25.0%,76.5,73.3%,20.0%,13.3%,100.0%,16.7%,50.0%,25.0%,58.3%,41.7%,33.3%,25.0%,47.1%
Orlando Arcia RHB,—,N/A,3,20,2.60,0,0,0.278,0.350,0.333,0.056,0.306,10.0%,7.1%,5.0%,3.5%,88.1,257.4,3,1,-,-,11.8%,29.4%,35.3%,70.9,12.0%,48.0%,8.0%,92.6%,17.6%,0.0%,23.5%,52.9%,41.2%,35.3%,23.5%,35.0%
Austin Martin RHB,—,N/A,6,19,3.60,0,0,0.188,0.316,0.250,0.062,0.263,15.8%,20.0%,21.1%,6.5%,88.6,226.7,0,0,-,-,8.3%,25.0%,16.7%,70.1,-,34.8%,8.7%,92.0%,8.3%,0.0%,8.3%,83.3%,50.0%,33.3%,16.7%,15.0%
