Matchup,PIT @ CLE
Pitcher,Gavin Williams
Pitcher Team,CLE
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,113.1,460,0.221,0.297,0.395,0.174,1.15,17,1.35,8.0%,29.6%,28.9%,22.4%,14.3%,10.56,63.1%,8.7%,11.9%,47.6%,23.4%,22.4%,14.7%
vsLHB,72.1,290,0.199,0.275,0.375,0.176,1.02,10,1.24,7.2%,28.1%,30.0%,23.6%,13.9%,10.82,63.9%,9.3%,12.2%,43.9%,27.2%,18.4%,16.1%
vsRHB,39.1,170,0.261,0.333,0.431,0.170,1.42,7,1.60,9.4%,32.3%,27.1%,20.5%,14.9%,10.53,61.8%,7.8%,11.3%,53.8%,17.0%,33.3%,12.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Henry Davis RHB,,+710,29,3.40,10,2,2,81.7,267.1,3,2,10.0%,-,30.0%,30.0%,20.0%,72.2,37.5%,18.8%,12.5%,80.0%,50.0%,40.0%,50.0%,10.0%,40.0%,50.0%,40.0%,10.0%,37.5%
Ryan O'Hearn LHB,,+563,17,4.00,10,1,2,92.5,318.0,3,3,30.0%,10.0%,20.0%,60.0%,40.0%,72.6,26.7%,40.0%,26.7%,100.0%,60.0%,50.0%,20.0%,10.0%,40.0%,40.0%,30.0%,30.0%,87.5%
Marcell Ozuna RHB,—,N/A,22,4.20,10,1,1,93.2,241.2,2,1,20.0%,10.0%,40.0%,60.0%,70.0%,72.4,23.1%,46.2%,23.1%,92.9%,80.0%,20.0%,50.0%,60.0%,20.0%,50.0%,30.0%,20.0%,11.1%
Jake Mangum SHB,,+1160,12,4.60,10,1,1,95.3,264.1,2,1,10.0%,10.0%,20.0%,50.0%,30.0%,69.5,15.8%,52.6%,10.5%,95.0%,50.0%,20.0%,50.0%,30.0%,50.0%,40.0%,40.0%,20.0%,50.0%
Brandon Lowe LHB,,+396,32,4.20,10,1,2,98.5,291.1,4,2,20.0%,20.0%,50.0%,70.0%,50.0%,76.2,70.6%,41.2%,23.5%,100.0%,60.0%,30.0%,33.3%,30.0%,30.0%,70.0%,30.0%,-,77.8%
Esmerlyn Valdez RHB,,+532,32,4.40,10,0,1,91.1,293.3,4,1,10.0%,-,-,30.0%,30.0%,77.1,83.3%,33.3%,25.0%,85.7%,50.0%,40.0%,0.0%,10.0%,40.0%,20.0%,20.0%,60.0%,66.7%
Jacob Gonzalez LHB,,+410,26,1.80,10,0,1,83.8,259.9,3,2,-,-,10.0%,50.0%,40.0%,70.3,18.8%,31.2%,12.5%,94.1%,60.0%,40.0%,0.0%,20.0%,20.0%,10.0%,60.0%,30.0%,50.0%
Bryan Reynolds SHB,,+465,24,4.20,10,0,1,89.6,273.0,3,2,-,-,30.0%,70.0%,40.0%,70.5,20.0%,53.3%,40.0%,88.2%,60.0%,20.0%,0.0%,40.0%,40.0%,60.0%,20.0%,20.0%,28.6%
Jared Triolo RHB,,+1040,18,3.60,10,0,1,97.0,262.8,2,2,10.0%,-,10.0%,70.0%,40.0%,70.2,-,52.9%,23.5%,100.0%,50.0%,-,-,50.0%,50.0%,40.0%,30.0%,30.0%,36.4%
Tyler Callihan LHB,,+660,16,3.20,10,0,0,86.8,249.6,2,0,-,-,20.0%,30.0%,50.0%,71.4,11.1%,27.8%,5.6%,100.0%,80.0%,30.0%,0.0%,50.0%,10.0%,20.0%,30.0%,50.0%,10.0%
Nick Gonzales RHB,,+1100,23,4.20,10,0,0,94.1,299.1,2,0,-,-,-,60.0%,40.0%,71.6,12.5%,56.2%,31.2%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,30.0%,20.0%,50.0%,37.5%
Billy Cook RHB,—,N/A,-,2.00,5,0,0,85.5,233.3,1,1,-,-,-,-,20.0%,71.7,16.7%,50.0%,-,100.0%,40.0%,40.0%,0.0%,-,20.0%,-,100.0%,-,20.0%
Rafael Flores RHB,—,N/A,-,3.00,4,0,0,88.4,238.8,0,0,-,-,25.0%,25.0%,25.0%,74.2,66.7%,33.3%,16.7%,85.7%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,25.0%,25.0%,50.0%
