Matchup,ATL @ WSH
Pitcher,Grant Holmes
Pitcher Team,ATL
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,128.2,552,0.240,0.315,0.400,0.160,1.34,19,1.33,10.0%,27.0%,18.5%,18.7%,13.1%,7.13,59.9%,6.8%,8.4%,43.2%,26.1%,16.7%,19.4%
vsLHB,77.2,331,0.229,0.313,0.392,0.163,1.34,12,1.39,11.5%,26.5%,18.1%,19.2%,12.5%,6.95,59.3%,6.2%,9.5%,46.3%,27.3%,19.0%,18.6%
vsRHB,50.2,221,0.255,0.317,0.410,0.155,1.34,7,1.24,7.7%,27.7%,19.0%,18.0%,14.0%,7.46,60.6%,7.6%,6.9%,38.8%,24.4%,12.8%,20.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Daylen Lile LHB,,+540,25,4.40,8,2,2,94.9,327.4,2,2,25.0%,12.5%,25.0%,62.5%,37.5%,73.9,25.0%,41.7%,25.0%,100.0%,62.5%,50.0%,50.0%,12.5%,37.5%,62.5%,12.5%,25.0%,25.0%
Keibert Ruiz SHB,,+760,12,3.80,8,1,2,90.7,292.2,2,2,-,-,50.0%,25.0%,37.5%,66.7,-,53.3%,13.3%,100.0%,62.5%,37.5%,33.3%,25.0%,37.5%,87.5%,12.5%,-,37.5%
Yohandy Morales RHB,,+388,-,5.00,1,1,1,100.8,407.4,1,1,100.0%,100.0%,100.0%,100.0%,100.0%,71.6,-,50.0%,50.0%,100.0%,100.0%,100.0%,100.0%,-,-,100.0%,-,-,100.0%
Andres Chaparro RHB,—,N/A,15,3.80,8,0,1,92.4,192.3,3,1,-,-,50.0%,37.5%,37.5%,74.3,58.3%,41.7%,16.7%,85.7%,50.0%,12.5%,0.0%,37.5%,12.5%,62.5%,-,37.5%,62.5%
Abimelec Ortiz LHB,,+610,19,3.80,8,0,0,88.2,248.3,3,1,-,-,12.5%,25.0%,12.5%,75.8,55.6%,44.4%,22.2%,100.0%,37.5%,37.5%,0.0%,-,37.5%,37.5%,37.5%,25.0%,37.5%
Harry Ford RHB,—,N/A,13,4.20,8,0,0,90.5,251.8,1,0,-,-,-,25.0%,25.0%,69.3,-,31.2%,-,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,50.0%,25.0%,25.0%,50.0%
Jorbit Vivas LHB,,+1260,18,3.60,8,0,0,86.4,233.8,1,1,12.5%,-,12.5%,25.0%,50.0%,71.9,20.0%,40.0%,20.0%,100.0%,50.0%,12.5%,0.0%,37.5%,37.5%,37.5%,37.5%,25.0%,62.5%
CJ Abrams LHB,,+440,30,4.60,8,0,1,90.6,263.9,3,1,-,-,37.5%,37.5%,12.5%,73.0,41.2%,35.3%,11.8%,94.4%,50.0%,50.0%,0.0%,-,25.0%,37.5%,25.0%,37.5%,50.0%
Dylan Crews RHB,,+532,17,4.60,8,0,0,84.2,200.0,2,0,-,-,12.5%,25.0%,25.0%,74.8,57.1%,14.3%,14.3%,93.3%,37.5%,12.5%,0.0%,25.0%,37.5%,25.0%,50.0%,25.0%,50.0%
Jose Tena LHB,—,N/A,11,2.60,8,0,0,78.8,264.3,3,0,-,-,-,-,12.5%,75.5,57.9%,15.8%,-,100.0%,75.0%,75.0%,0.0%,-,25.0%,-,50.0%,50.0%,50.0%
Nasim Nuñez SHB,,+1820,10,3.60,8,0,1,85.2,275.9,1,1,12.5%,12.5%,25.0%,25.0%,37.5%,66.8,-,42.9%,7.1%,93.3%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,62.5%,12.5%,62.5%
Brady House RHB,,+570,21,3.60,8,0,0,92.4,262.6,1,0,-,-,-,50.0%,25.0%,72.0,20.0%,50.0%,-,100.0%,62.5%,50.0%,0.0%,12.5%,25.0%,-,37.5%,62.5%,50.0%
Jacob Young RHB,,+1260,10,3.80,8,0,0,73.3,250.0,0,0,-,-,-,12.5%,25.0%,70.2,-,30.0%,10.0%,100.0%,37.5%,12.5%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,37.5%
Andrew Pinckney RHB,—,N/A,1,2.20,7,0,0,96.9,306.7,1,1,14.3%,-,-,71.4%,42.9%,75.1,55.6%,55.6%,33.3%,100.0%,42.9%,14.3%,0.0%,28.6%,57.1%,28.6%,42.9%,28.6%,57.1%
