Matchup,SEA @ BAL
Pitcher,Bryan Woo
Pitcher Team,SEA
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,77.0,306,0.220,0.256,0.331,0.111,1.00,7,0.82,4.6%,24.5%,24.5%,20.1%,13.2%,8.77,71.6%,7.6%,6.5%,44.2%,31.6%,8.8%,14.9%
vsLHB,41.2,170,0.212,0.264,0.346,0.135,1.06,5,1.08,6.5%,23.0%,24.1%,18.4%,12.1%,8.86,70.6%,6.4%,8.5%,47.9%,36.8%,9.3%,16.2%
vsRHB,35.0,136,0.229,0.246,0.313,0.084,0.94,2,0.51,2.2%,26.4%,25.0%,22.5%,14.7%,8.74,72.8%,9.4%,4.1%,39.8%,25.5%,8.0%,13.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Alonso RHB,,+383,40,26,4.60,2,2,0.292,0.308,0.542,0.250,0.358,3.8%,20.9%,23.1%,10.2%,94.3,266.4,3,3,10.5%,-,-,57.9%,21.1%,75.6,60.0%,32.5%,22.5%,95.2%,42.1%,25.0%,5.3%,42.1%,15.8%,68.4%,15.8%,37.5%
Blaze Alexander RHB,,+467,23,20,3.40,1,1,0.588,0.650,0.941,0.353,0.663,10.0%,11.9%,5.0%,7.2%,91.1,251.2,3,3,18.8%,6.2%,18.8%,56.2%,56.2%,71.9,20.6%,41.2%,17.6%,81.0%,18.8%,33.3%,50.0%,25.0%,31.2%,50.0%,18.8%,31.6%
Adley Rutschman SHB,—,N/A,20,15,4.60,1,1,0.417,0.467,1.083,0.667,0.589,13.3%,6.5%,13.3%,3.0%,95.5,317.4,5,2,18.2%,-,27.3%,54.5%,45.5%,70.9,20.0%,33.3%,16.7%,96.8%,36.4%,25.0%,27.3%,36.4%,36.4%,54.5%,9.1%,33.3%
Colton Cowser LHB,,+484,30,15,3.60,1,2,0.167,0.333,0.417,0.250,0.329,20.0%,25.0%,13.3%,12.0%,86.8,269.0,4,3,20.0%,10.0%,20.0%,30.0%,40.0%,74.5,47.6%,19.0%,14.3%,91.3%,20.0%,50.0%,40.0%,20.0%,30.0%,40.0%,30.0%,16.7%
Jackson Holliday LHB,,+549,20,14,3.40,1,2,0.273,0.429,0.636,0.364,0.443,21.4%,21.2%,21.4%,11.1%,92.9,294.0,3,2,42.9%,14.3%,14.3%,71.4%,57.1%,69.6,3.3%,20.0%,10.0%,90.9%,42.9%,33.3%,14.3%,28.6%,42.9%,28.6%,28.6%,43.8%
Taylor Ward RHB,,+581,22,26,4.60,0,1,0.381,0.500,0.429,0.048,0.416,15.4%,3.0%,7.7%,1.3%,93.0,253.5,3,2,5.3%,-,-,57.9%,36.8%,68.4,7.1%,46.4%,17.9%,96.6%,10.5%,0.0%,36.8%,42.1%,15.8%,47.4%,36.8%,45.0%
Leody Taveras SHB,,+790,18,16,3.60,0,0,0.214,0.250,0.357,0.143,0.253,6.2%,7.7%,-,3.6%,82.6,215.5,2,1,6.7%,-,13.3%,26.7%,26.7%,72.3,30.4%,30.4%,8.7%,92.0%,6.7%,0.0%,20.0%,40.0%,26.7%,40.0%,33.3%,37.5%
Gunnar Henderson LHB,,+398,27,16,4.60,0,2,0.250,0.438,0.333,0.083,0.353,25.0%,20.0%,18.8%,9.7%,94.1,331.5,4,2,11.1%,-,11.1%,66.7%,55.6%,75.2,53.3%,20.0%,13.3%,85.7%,11.1%,0.0%,44.4%,44.4%,33.3%,22.2%,44.4%,38.9%
Tyler O'Neill RHB,,+470,27,15,3.60,0,0,0.143,0.200,0.286,0.143,0.213,6.7%,13.0%,13.3%,6.2%,88.1,204.6,3,1,8.3%,-,33.3%,16.7%,16.7%,71.7,19.0%,38.1%,4.8%,91.3%,33.3%,0.0%,16.7%,25.0%,58.3%,25.0%,16.7%,29.4%
Coby Mayo RHB,,+523,32,12,4.40,0,0,0.091,0.167,0.182,0.091,0.166,-,31.2%,33.3%,15.4%,91.6,278.8,3,2,14.3%,-,14.3%,42.9%,14.3%,75.2,46.4%,17.9%,7.1%,93.3%,28.6%,0.0%,14.3%,28.6%,14.3%,57.1%,28.6%,15.8%
Sam Huff RHB,,+1020,6,10,2.80,0,0,0.200,0.200,0.300,0.100,0.216,-,34.6%,50.0%,25.0%,85.4,270.8,2,0,20.0%,20.0%,20.0%,40.0%,40.0%,73.7,36.0%,8.0%,8.0%,96.2%,20.0%,0.0%,20.0%,40.0%,60.0%,40.0%,-,100.0%
Samuel Basallo LHB,,+375,22,8,1.80,0,0,0.200,0.500,0.400,0.200,0.402,37.5%,35.7%,12.5%,12.8%,99.3,335.6,1,1,25.0%,25.0%,25.0%,75.0%,50.0%,74.0,45.5%,27.3%,18.2%,78.6%,25.0%,0.0%,25.0%,50.0%,50.0%,25.0%,25.0%,10.0%
Jeremiah Jackson RHB,—,N/A,27,8,1.80,0,0,0.500,0.500,0.625,0.125,0.492,-,4.8%,-,2.9%,95.5,228.2,1,0,-,-,-,62.5%,37.5%,74.1,35.0%,35.0%,25.0%,95.2%,12.5%,0.0%,37.5%,37.5%,12.5%,62.5%,25.0%,50.0%
