HR Split,Overall
Dates,="6/17/2026"
Games,14

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,6:45 PM,Max Scherzer,@,2.43,1.87,2.15,3.94,13.4%,36.4%,40.1%,30.1%,7.8%,598
2,9:40 PM,Aaron Civale,vs,1.12,0.99,0.90,2.50,9.4%,20.4%,44.0%,34.3%,7.1%,809
3,7:40 PM,Gavin Williams,@,0.70,0.63,0.46,1.40,11.4%,23.1%,49.0%,24.1%,9.2%,1193
4,2:15 PM,Kyle Leahy,vs,0.40,0.62,-0.09,1.09,12.3%,13.3%,48.5%,26.7%,8.5%,764
5,9:40 PM,Kyle Bradish,@,0.39,0.33,0.53,1.63,10.5%,24.2%,35.2%,22.0%,5.8%,565
6,1:05 PM,Zack Littell,vs,0.37,0.75,-0.36,1.46,8.9%,13.9%,40.8%,35.8%,7.3%,1160
7,1:05 PM,Andrew Painter,vs,0.35,0.60,-0.17,1.76,8.0%,16.8%,32.4%,29.5%,8.6%,398
8,12:40 PM,Nick Lodolo,vs,0.35,-0.95,0.83,1.68,8.3%,19.3%,38.6%,29.3%,5.9%,948
9,1:05 PM,Sandy Alcantara,@,0.30,0.47,-0.07,1.63,8.3%,16.8%,40.0%,26.4%,7.3%,1285
10,7:05 PM,Anthony Kay,@,0.25,-0.19,0.42,1.39,8.8%,22.2%,41.8%,23.0%,6.6%,412
11,7:40 PM,Brandon Sproat,vs,0.21,-0.59,1.13,1.42,7.8%,19.6%,43.4%,21.0%,8.5%,452
12,9:40 PM,George Kirby,vs,0.06,0.11,0.15,1.12,8.9%,16.8%,43.1%,22.5%,7.8%,1076
13,2:10 PM,Peter Lambert,vs,-0.01,-1.01,0.89,1.06,8.0%,12.1%,40.4%,34.2%,6.8%,356
14,3:40 PM,Eduardo Rodriguez,vs,-0.07,-0.35,0.17,1.16,8.9%,13.8%,35.6%,28.3%,6.0%,1142
15,12:40 PM,Nolan McLean,@,-0.13,0.05,-0.22,1.16,7.0%,20.6%,36.7%,23.3%,6.1%,619
16,1:05 PM,Luinder Avila,@,-0.16,0.45,-0.56,1.26,7.4%,18.9%,30.2%,22.3%,6.8%,275
17,3:10 PM,Shane McClanahan,@,-0.32,-0.73,-0.12,0.59,8.5%,7.9%,43.4%,27.9%,8.4%,376
18,7:05 PM,Carlos Rodon,vs,-0.36,0.34,-0.53,0.70,6.1%,9.7%,36.5%,31.8%,9.7%,1066
19,9:40 PM,Braxton Ashcraft,@,-0.45,0.08,-0.70,0.80,5.7%,12.0%,39.7%,25.3%,7.7%,761
20,7:15 PM,JR Ritchie,vs,-0.52,0.26,-1.42,0.96,3.8%,15.2%,39.1%,24.6%,6.2%,238
21,3:40 PM,Samuel Aldegheri,@,-0.54,0.14,-0.50,0.75,6.5%,8.0%,34.5%,32.6%,5.6%,217
22,6:45 PM,Jake Bennett,vs,-0.54,-1.36,0.02,0.59,7.7%,9.1%,42.3%,21.2%,7.3%,130
23,8:05 PM,Javier Assad,vs,-0.65,0.27,-1.16,0.70,3.2%,10.9%,44.6%,25.0%,7.6%,369
24,2:10 PM,Casey Mize,@,-0.91,-0.77,-0.34,0.35,6.5%,4.3%,29.2%,31.3%,6.3%,928
25,3:10 PM,Shohei Ohtani,vs,-1.07,-0.76,-0.79,0.39,3.9%,7.8%,34.6%,23.2%,6.3%,649
26,8:05 PM,Sean Sullivan,@,-,-,-,0.00,0.0%,0.0%,11.1%,44.4%,8.2%,24
