Matchup,KC @ LAD
Pitcher,Daniel Lynch IV
Pitcher Team,KC
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,47.2,193,0.193,0.248,0.295,0.102,1.01,2,0.38,7.3%,28.8%,19.2%,20.8%,13.5%,6.99,56.5%,7.0%,5.0%,34.3%,24.3%,5.9%,11.4%
vsLHB,22.2,85,0.150,0.178,0.188,0.038,0.66,0,-,3.5%,28.7%,18.8%,23.5%,14.2%,6.35,50.6%,7.3%,4.7%,25.0%,21.9%,-,10.9%
vsRHB,25.0,108,0.229,0.303,0.385,0.156,1.32,2,0.72,10.2%,28.9%,19.4%,19.1%,13.1%,7.56,61.1%,6.9%,5.3%,42.1%,26.3%,10.0%,11.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Teoscar Hernandez RHB,,+400,31,2.80,10,2,4,95.8,326.7,4,3,20.0%,10.0%,20.0%,50.0%,20.0%,74.2,55.6%,38.9%,27.8%,100.0%,70.0%,60.0%,33.3%,10.0%,30.0%,20.0%,40.0%,40.0%,85.7%
Shohei Ohtani LHB,,+280,44,4.40,10,1,1,92.2,295.7,1,1,10.0%,-,-,40.0%,20.0%,73.4,33.3%,58.3%,25.0%,92.3%,30.0%,20.0%,50.0%,10.0%,70.0%,60.0%,30.0%,10.0%,25.0%
Max Muncy LHB,,+403,22,3.40,10,1,1,85.6,198.4,1,1,10.0%,-,10.0%,20.0%,-,71.5,23.1%,38.5%,7.7%,100.0%,20.0%,20.0%,50.0%,-,60.0%,40.0%,40.0%,20.0%,33.3%
Alex Call RHB,—,N/A,11,1.60,10,1,2,87.8,294.5,4,3,10.0%,10.0%,30.0%,30.0%,30.0%,64.8,4.2%,33.3%,12.5%,96.0%,50.0%,30.0%,33.3%,20.0%,40.0%,30.0%,50.0%,20.0%,37.5%
Tommy Edman SHB,,+630,19,4.00,10,1,1,86.2,249.4,1,1,10.0%,10.0%,30.0%,30.0%,20.0%,74.1,38.5%,30.8%,23.1%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,60.0%,30.0%,10.0%,60.0%
Enrique Hernandez RHB,—,N/A,8,2.00,9,1,1,92.3,261.6,2,1,11.1%,11.1%,11.1%,44.4%,11.1%,69.9,10.0%,35.0%,15.0%,100.0%,44.4%,33.3%,33.3%,11.1%,44.4%,22.2%,33.3%,44.4%,40.0%
Freddie Freeman LHB,,+499,37,4.20,10,0,1,89.7,262.6,1,0,10.0%,10.0%,10.0%,50.0%,30.0%,71.6,-,46.7%,20.0%,100.0%,30.0%,-,-,30.0%,70.0%,70.0%,10.0%,20.0%,14.3%
Mookie Betts RHB,,+508,22,4.00,10,0,1,90.8,236.9,1,1,-,-,20.0%,30.0%,30.0%,69.5,13.3%,40.0%,6.7%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,30.0%,30.0%,37.5%
Kyle Tucker LHB,,+480,21,3.80,10,0,0,92.4,261.9,2,0,-,-,10.0%,50.0%,30.0%,73.0,23.1%,61.5%,23.1%,100.0%,50.0%,40.0%,0.0%,10.0%,50.0%,60.0%,30.0%,10.0%,55.6%
Miguel Rojas RHB,—,N/A,15,2.60,10,0,0,85.9,286.1,4,0,-,-,20.0%,20.0%,50.0%,67.8,6.2%,50.0%,12.5%,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,40.0%,30.0%,30.0%,62.5%
Andy Pages RHB,,+366,17,4.40,10,0,0,94.4,254.9,3,0,-,-,10.0%,60.0%,30.0%,72.1,22.2%,50.0%,22.2%,90.0%,50.0%,10.0%,0.0%,40.0%,40.0%,20.0%,40.0%,40.0%,71.4%
Hunter Feduccia LHB,,+930,11,2.60,7,0,0,79.2,256.5,1,1,14.3%,-,14.3%,14.3%,42.9%,70.7,33.3%,50.0%,-,75.0%,42.9%,14.3%,0.0%,28.6%,57.1%,28.6%,57.1%,14.3%,20.0%
Ben Rortvedt LHB,—,N/A,-,2.00,1,0,0,91.4,259.2,0,0,-,-,-,-,100.0%,70.5,-,100.0%,-,100.0%,100.0%,-,-,100.0%,-,-,100.0%,-,-
