Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Dillon Dingler,RHB,DET,Tanner Bibee,R,36.2,24.8,25.8,31,27.8
Bobby Witt Jr.,RHB,KC,Blake Snell,L,25.5,23.8,20,43.2,27.7
JJ Wetherholt,LHB,STL,Cristopher Sanchez,L,30,14.6,27.3,45.2,27.6
Evan Carter,LHB,TEX,Ryan Johnson,R,38.4,34.2,9.3,35.8,27.6
Jose Ramirez,SHB,CLE,Drew Anderson,R,25,31.8,20,30.4,27.2
Leo Jimenez,RHB,MIA,Paul Skenes,R,28,49.1,,28.7,27.2
Austin Wells,LHB,NYY,Bryan Woo,R,53.5,13.1,22.2,41.9,27.1
Eugenio Suarez,RHB,CIN,Sean Burke,R,40.7,25.9,19.8,31.6,27
Jeremiah Jackson,RHB,BAL,Bailey Ober,R,53.4,18.1,27.6,28.2,27
Jake Bauers,LHB,MIL,Walker Buehler,R,40.8,23,22,31.9,26.7
Julio Rodriguez,RHB,SEA,Ryan Weathers,L,33.4,20,9.9,53.4,26.7
Wilyer Abreu,LHB,BOS,Dylan Cease,R,30.9,18.6,19,45.1,26.6
Drake Baldwin,LHB,ATL,Nolan McLean,R,31.9,20.9,26.9,32.2,26.6
Travis Bazzana,LHB,CLE,Drew Anderson,R,28.2,14.4,19.2,51,26.4
Osleivis Basabe,RHB,SF,Hunter Brown,R,22.1,23.6,16.3,44.1,26.4
Andy Pages,RHB,LAD,Michael Wacha,R,19.8,26.3,22.5,33.4,26.3
Ryan Jeffers,RHB,MIN,Brandon Young,R,50.5,22.3,29,18.4,26.2
Corbin Carroll,LHB,ARI,Tomoyuki Sugano,R,31.2,17.6,17.3,46.8,26.2
Gary Sanchez,RHB,MIL,Walker Buehler,R,45.3,20,15.7,39.4,26.1
Rhys Hoskins,RHB,CLE,Drew Anderson,R,41.1,22,22,30.1,25.9
Sal Stewart,RHB,CIN,Sean Burke,R,12.5,21.4,31.1,30.8,25.8
Max Clark,LHB,DET,Tanner Bibee,R,45.8,,22.9,56.8,25.6
Luis Garcia Jr.,LHB,NYY,Bryan Woo,R,33.8,21.3,20.8,33.1,25.4
Cedric Mullins,LHB,TB,Mason Barnett,R,26.3,11.4,16.2,53.5,24.9
Riley Greene,LHB,DET,Tanner Bibee,R,34.8,23.3,20.2,28.9,24.9
Carlos Cortes,LHB,ATH,Nick Martinez,R,41,16.5,16.5,40.1,24.8
Junior Caminero,RHB,TB,Mason Barnett,R,31.8,20.6,25.8,25.9,24.6
Jackson Holliday,LHB,BAL,Bailey Ober,R,19.5,14,9.4,59.6,24.6
Colt Keith,LHB,DET,Tanner Bibee,R,61.2,18.4,16.9,27.4,24.5
Brady House,RHB,WSH,Shota Imanaga,L,22.6,15.1,16.3,48.1,24.5
Randy Arozarena,RHB,SEA,Ryan Weathers,L,39,27.2,23.2,16,24.4
Blaze Jordan,RHB,STL,Cristopher Sanchez,L,35.1,17.8,,58.4,24.3
Kevin McGonigle,LHB,DET,Tanner Bibee,R,15.3,29.3,17.5,28.9,24.3
Shohei Ohtani,LHB,LAD,Michael Wacha,R,37.3,14.6,20.4,36.6,24.1
Andres Gimenez,LHB,TOR,Patrick Sandoval,L,21.7,19.2,24.1,32.1,24.1
Wyatt Langford,RHB,TEX,Ryan Johnson,R,29.8,18,14.9,41.5,24.1
Jase Bowen,RHB,SD,Kyle Harrison,L,17,34.3,9,30.1,23.9
Brice Turang,LHB,MIL,Walker Buehler,R,25.6,12.6,12.6,52.3,23.8
George Lombard Jr.,RHB,NYY,Bryan Woo,R,21.9,20.2,20.2,33.3,23.6
Zack Gelof,RHB,ATH,Nick Martinez,R,39.5,14.8,19.3,34.6,23.6
Coby Mayo,RHB,BAL,Bailey Ober,R,40.4,17,13.1,38.4,23.5
Andres Chaparro,RHB,WSH,Shota Imanaga,L,16.3,17.6,17.6,41.3,23.4
Luis Rengifo,SHB,SD,Kyle Harrison,L,21.1,25.3,,49.8,23.4
Freddy Fermin,RHB,SD,Kyle Harrison,L,28.9,9.8,18.8,45.7,23.4
Munetaka Murakami,LHB,CWS,Nick Lodolo,L,33.1,22.2,22.2,22.2,23.3
Ryan McMahon,LHB,NYY,Bryan Woo,R,24.7,26,12,32.4,23.3
Cole Young,LHB,SEA,Ryan Weathers,L,32.7,16.8,23.5,28.3,23.3
Matt McLain,RHB,CIN,Sean Burke,R,29.3,33.6,11,20.3,23.1
CJ Abrams,LHB,WSH,Shota Imanaga,L,28.2,21,17,31.2,23.1
Spencer Torkelson,RHB,DET,Tanner Bibee,R,36.4,18.4,17.8,30.6,23.1
Denzer Guzman,RHB,LAA,Cody Bradford,L,4.4,25,25,25,22.9
Freddie Freeman,LHB,LAD,Michael Wacha,R,14.4,22,11.4,41.5,22.9
Justin Foscue,RHB,TEX,Ryan Johnson,R,31.1,9.8,10.6,52.6,22.9
Eduardo Valencia,RHB,DET,Tanner Bibee,R,28.5,18.4,20.3,29.6,22.8
Trevor Larnach,LHB,MIN,Brandon Young,R,39,11.3,13.2,43.9,22.8
Jo Adell,RHB,CLE,Drew Anderson,R,21.1,25.1,10,35.4,22.7
Joc Pederson,LHB,TEX,Ryan Johnson,R,27.6,21.9,19.1,25,22.4
Jose Trevino,RHB,CIN,Sean Burke,R,52.4,22.4,8.1,27.6,22.4
Cole Carrigg,SHB,COL,Mitch Bratt,L,25.6,29.4,9.2,26.9,22.3
Jazz Chisholm Jr.,LHB,NYY,Bryan Woo,R,54.4,15.2,4.5,40.9,22.3
Mike Trout,RHB,LAA,Cody Bradford,L,45.2,18,14.3,28.6,22.3
Jose Caballero,RHB,NYY,Bryan Woo,R,19.4,10.7,10.7,53.2,22.2
Edmundo Sosa,RHB,PHI,Andre Pallante,R,17.5,27.9,17.6,20.7,22
Jordan Walker,RHB,STL,Cristopher Sanchez,L,28.5,10.8,10.6,48.9,22
Luke Keaschall,RHB,MIN,Brandon Young,R,40.9,13.9,21.7,25.4,21.8
Gunnar Henderson,LHB,BAL,Bailey Ober,R,29.5,13.2,13.4,40,21.6
James McCann,RHB,ARI,Tomoyuki Sugano,R,31.6,16.9,10.9,36.5,21.5
Matt Olson,LHB,ATL,Nolan McLean,R,12,27.1,13.2,27.6,21.5
Alec Burleson,LHB,STL,Cristopher Sanchez,L,56.8,5.8,17.6,34,21.5
Ty France,RHB,SD,Kyle Harrison,L,24.4,24.4,19.1,18.8,21.4
Gleyber Torres,RHB,DET,Tanner Bibee,R,30.8,20,12.9,29.6,21.4
Endy Rodriguez,SHB,PIT,Eury Perez,R,33.4,12.9,24.5,24.5,21.3
Willi Castro,SHB,COL,Mitch Bratt,L,23,18.3,17.4,29,21.2
Jacob Wilson,RHB,ATH,Nick Martinez,R,32.4,14.8,16.1,31.7,21.2
Amed Rosario,RHB,NYY,Bryan Woo,R,26.7,14.6,13,37.3,21
Ronald Acuna Jr.,RHB,ATL,Nolan McLean,R,22.5,21.1,17.1,25,21
Ezequiel Duran,RHB,TEX,Ryan Johnson,R,39.3,8.3,20.2,32.6,21
Willson Contreras,RHB,BOS,Dylan Cease,R,24.7,16.6,15.2,32.4,20.9
Brandon Nimmo,LHB,TEX,Ryan Johnson,R,35.7,17.7,12.8,28.4,20.7
Cal Raleigh,SHB,SEA,Ryan Weathers,L,30.5,17.5,17.5,25.1,20.7
Spencer Horwitz,LHB,PIT,Eury Perez,R,23.7,18.8,18.6,24.5,20.7
Christian Encarnacion-Strand,RHB,BAL,Bailey Ober,R,27.3,19.4,,43.5,20.4
Ernie Clement,RHB,TOR,Patrick Sandoval,L,18.1,18.6,27.2,15.7,20.4
Grant McCray,LHB,SF,Hunter Brown,R,54.1,8.3,8.3,38.3,20.4
Austin Riley,RHB,ATL,Nolan McLean,R,37.5,24,12.8,17.4,20.3
Kazuma Okamoto,RHB,TOR,Patrick Sandoval,L,39.9,11.5,7.5,39.9,20.2
Brayan Rocchio,SHB,CLE,Drew Anderson,R,24.4,16.3,8.8,36.6,19.9
Spencer Jones,LHB,NYY,Bryan Woo,R,8.7,8.7,,63.6,19.8
William Contreras,RHB,MIL,Walker Buehler,R,29.5,22.3,6.2,28.7,19.8
Bryan Reynolds,SHB,PIT,Eury Perez,R,33.4,11.6,13.1,33.4,19.7
Francisco Alvarez,RHB,NYM,Martin Perez,L,20.8,20.8,13.3,25.4,19.7
Paul Goldschmidt,RHB,NYY,Bryan Woo,R,20.6,16.8,19.8,22.7,19.6
Jared Triolo,RHB,PIT,Eury Perez,R,55.8,11.2,9.2,28.8,19.5
Henry Davis,RHB,PIT,Eury Perez,R,37.8,17.6,16.9,18.1,19.5
JJ Bleday,LHB,CIN,Sean Burke,R,31.6,19.2,19,15.3,19.4
Tyler O'Neill,RHB,BAL,Bailey Ober,R,48,12.6,19.6,16.4,19.2
Ketel Marte,SHB,ARI,Tomoyuki Sugano,R,30,14.6,8.6,33.5,19.1
Luis Robert,RHB,NYM,Martin Perez,L,32,16.2,16.2,21.6,19.1
Heriberto Hernandez,RHB,MIA,Paul Skenes,R,36.8,14.3,16.3,22.2,19.1
Jackson Chourio,RHB,MIL,Walker Buehler,R,35.7,13.6,24.2,14,19.1
Josh Naylor,LHB,SEA,Ryan Weathers,L,44.1,15.5,17.7,15.3,19
Dominic Canzone,LHB,SEA,Ryan Weathers,L,25.8,15.8,15.8,23.9,18.8
Ryan Vilade,RHB,TB,Mason Barnett,R,41.1,8.9,8.9,35.2,18.7
Noelvi Marte,RHB,CIN,Sean Burke,R,48.4,8.3,19.5,20.3,18.7
Colt Emerson,LHB,SEA,Ryan Weathers,L,35.4,8.1,8.1,39,18.6
Vladimir Guerrero Jr.,RHB,TOR,Patrick Sandoval,L,25.8,6.5,7.5,46.1,18.6
Keibert Ruiz,SHB,WSH,Shota Imanaga,L,41.4,16.3,15.7,16.3,18.6
Ozzie Albies,SHB,ATL,Nolan McLean,R,34,9.9,16.2,27.2,18.5
Brandon Marsh,LHB,PHI,Andre Pallante,R,36,10.2,19.1,22.5,18.5
Anthony Seigler,SHB,BOS,Dylan Cease,R,16,7.5,7.4,48.1,18.5
Jarren Duran,LHB,BOS,Dylan Cease,R,22.9,6.6,11.7,41.5,18.5
Nick Gonzales,RHB,PIT,Eury Perez,R,29.6,10.7,10.7,34.3,18.5
Teoscar Hernandez,RHB,LAD,Michael Wacha,R,42.9,15.1,18.3,13.5,18.4
Nolan Arenado,RHB,ARI,Tomoyuki Sugano,R,30,13.9,6,34.6,18.3
Taylor Ward,RHB,SEA,Ryan Weathers,L,30.7,15.9,11.8,24.5,18.3
Willy Adames,RHB,SF,Hunter Brown,R,25.2,11.8,16.3,26.9,18.3
Donovan Walton,LHB,ATH,Nick Martinez,R,30,10.2,11.2,32.9,18.2
Alex Jackson,RHB,MIN,Brandon Young,R,43.7,10.8,10.8,27.4,18.2
Jackson Merrill,LHB,SD,Kyle Harrison,L,31.9,13.2,8.9,30.8,18.2
Luis Torrens,RHB,NYM,Martin Perez,L,21.6,7.5,17.8,31.3,18
Dylan Beavers,LHB,BAL,Bailey Ober,R,39.3,6,9,36.5,17.9
Dane Myers,RHB,CIN,Sean Burke,R,48.9,9,9,28.6,17.9
Petey Halpin,LHB,CLE,Drew Anderson,R,31.9,8.8,23,19.1,17.9
Dominic Smith,LHB,ATL,Nolan McLean,R,46.3,8.1,12.4,26.8,17.9
Brett Baty,LHB,NYM,Martin Perez,L,30.9,20.3,,30.9,17.9
Jose Fermin,RHB,STL,Cristopher Sanchez,L,10.5,,7.9,56.7,17.6
TJ Rumfield,LHB,COL,Mitch Bratt,L,44,5.9,15.5,25,17.4
Tommy White,RHB,ATH,Nick Martinez,R,37.7,19.5,,27.2,17.4
Victor Caratini,SHB,MIN,Brandon Young,R,40.1,7,5.9,36.6,17.4
Kyle Karros,RHB,COL,Mitch Bratt,L,50.4,6.5,,40.5,17.4
Jonah Heim,SHB,ATH,Nick Martinez,R,21.7,19.1,9.1,23.4,17.4
Jacob Gonzalez,LHB,PIT,Eury Perez,R,21.7,8.9,19.9,24,17.3
Everson Pereira,RHB,STL,Cristopher Sanchez,L,26.9,,,58.3,17.3
Chase DeLauter,LHB,CLE,Drew Anderson,R,18.5,23.6,7.3,19.7,17.2
Mickey Moniak,LHB,COL,Mitch Bratt,L,36.9,20.2,10.7,13.1,17.2
Ryan Waldschmidt,RHB,ARI,Tomoyuki Sugano,R,33.8,16.6,,31.7,17.1
Jeff McNeil,LHB,ATH,Nick Martinez,R,26.9,12.5,15.3,21.2,17
Elly De La Cruz,SHB,CIN,Sean Burke,R,18.8,15.5,8.9,28.1,17
Leody Taveras,SHB,BAL,Bailey Ober,R,32,3.6,8.7,39.2,16.9
Jake Burger,RHB,TEX,Ryan Johnson,R,37.7,10.3,6.6,30.1,16.9
Kyle Stowers,LHB,MIA,Paul Skenes,R,6.5,14.5,,44.5,16.8
Esteury Ruiz,RHB,MIA,Paul Skenes,R,42,20.4,,21,16.6
Javier Baez,RHB,DET,Tanner Bibee,R,44.3,9,14.4,18.4,16.5
Henry Bolte,RHB,ATH,Nick Martinez,R,54.5,,8.3,33.6,16.3
Trent Grisham,LHB,NYY,Bryan Woo,R,25.7,17.7,8.2,20.4,16.3
Miguel Rojas,RHB,LAD,Michael Wacha,R,21.8,11.2,,40.9,16.3
Masataka Yoshida,LHB,BOS,Dylan Cease,R,35.2,,11.2,37.1,16.2
David Hamilton,LHB,MIL,Walker Buehler,R,52.9,10.8,12.7,12.6,16
Alika Williams,RHB,ATH,Nick Martinez,R,32.6,,10.7,37.7,15.9
Jordan Beck,RHB,COL,Mitch Bratt,L,36.7,,8.8,38.2,15.9
Jung Hoo Lee,LHB,SF,Hunter Brown,R,23,3.4,3.5,45.6,15.9
Luis Lara,SHB,MIL,Walker Buehler,R,21,8.4,,43.1,15.8
Otto Lopez,RHB,MIA,Paul Skenes,R,34.4,10.6,8.4,24.6,15.8
Colson Montgomery,LHB,CWS,Nick Lodolo,L,30,12.3,9.9,22.2,15.8
Brenton Doyle,RHB,CWS,Nick Lodolo,L,35.9,8.1,,36.9,15.6
Jac Caglianone,LHB,KC,Blake Snell,L,24,10.7,10.7,25,15.6
Vaughn Grissom,RHB,LAA,Cody Bradford,L,55.7,,,39.8,15.5
Royce Lewis,RHB,MIN,Brandon Young,R,30,8.6,10.8,25.1,15.5
Richie Palacios,LHB,TB,Mason Barnett,R,17.4,18.8,6.8,20.4,15.5
Joe Mack,LHB,MIA,Paul Skenes,R,53,,4.3,34.6,15.2
Manny Machado,RHB,SD,Kyle Harrison,L,24.8,15.9,,28.6,15.2
Troy Johnston,LHB,COL,Mitch Bratt,L,43.6,6,8.3,25,15.2
Kyle Tucker,LHB,LAD,Michael Wacha,R,29.9,5.3,7,33.1,15.2
Connor Wong,RHB,BOS,Dylan Cease,R,34,10.4,7.3,23.6,15.1
Carlos Narvaez,RHB,BAL,Bailey Ober,R,33.8,7.9,7.9,26.5,15.1
Max Muncy,RHB,ATH,Nick Martinez,R,34.8,5.5,12.5,23.7,15.1
Weston Wilson,RHB,SEA,Ryan Weathers,L,26,7.6,17.5,17.5,14.9
Hao-Yu  Lee,RHB,DET,Tanner Bibee,R,39.7,9.3,17.5,9.3,14.8
Michael Harris II,LHB,ATL,Nolan McLean,R,29.1,5.9,8.1,29.2,14.7
Jhostynxon Garcia,RHB,PIT,Eury Perez,R,38.7,,,43.2,14.7
Kyle Isbel,LHB,KC,Blake Snell,L,46.4,,3.6,35.7,14.6
Lane Thomas,RHB,ATL,Nolan McLean,R,42.2,7.9,9.1,19,14.5
Griffin Conine,LHB,MIA,Paul Skenes,R,32.8,7.8,8.3,24.1,14.5
Austin Hedges,RHB,CLE,Drew Anderson,R,41.6,3,7,28.7,14.5
Mike Yastrzemski,LHB,ATL,Nolan McLean,R,21.2,8,12.8,22.3,14.3
Connor Norby,RHB,COL,Mitch Bratt,L,55.7,8.8,,22.2,14.2
Alejandro Kirk,RHB,TOR,Patrick Sandoval,L,34.9,,,43,14.2
Daylen Lile,LHB,WSH,Shota Imanaga,L,29.8,9.2,9.8,20.1,14.2
Hunter Feduccia,LHB,LAD,Michael Wacha,R,25.8,11.4,,30.1,14.1
Jacob Young,RHB,WSH,Shota Imanaga,L,31.9,16.3,,21,14.1
Kody Clemens,LHB,MIN,Brandon Young,R,20,10.3,19.2,10.3,13.9
Francisco Lindor,SHB,NYM,Martin Perez,L,43.6,8.4,8.4,15.9,13.8
Mauricio Dubon,RHB,ATL,Nolan McLean,R,22.9,8.8,13.5,17.7,13.8
Myles Straw,RHB,TOR,Patrick Sandoval,L,39.3,,10.1,26.9,13.7
Alec Bohm,RHB,PHI,Andre Pallante,R,29.3,9,17.5,9,13.6
James Outman,LHB,DET,Tanner Bibee,R,20.5,7.9,11.8,20.5,13.5
Austin Wynns,RHB,TEX,Ryan Johnson,R,41.8,,,37,13.4
Trea Turner,RHB,PHI,Andre Pallante,R,41.5,5.9,9,17.5,13.3
Lars Nootbaar,LHB,ARI,Tomoyuki Sugano,R,45.4,5,,28.1,13.3
Victor Robles,RHB,SEA,Ryan Weathers,L,20.7,7.6,,34.1,13.3
Jakob Marsee,LHB,MIA,Paul Skenes,R,25.5,3.1,3.6,34.1,13.2
Nicky Lopez,LHB,TEX,Ryan Johnson,R,18.4,,5.6,38,13
Tommy Edman,SHB,LAD,Michael Wacha,R,34.9,,,37.9,13
Ildemaro Vargas,SHB,ARI,Tomoyuki Sugano,R,27.5,9.5,,27.4,12.9
Xander Bogaerts,RHB,SD,Kyle Harrison,L,32,7.8,,27.7,12.9
Patrick Bailey,SHB,CLE,Drew Anderson,R,19.7,11,3.5,24.1,12.9
Javier Sanoja,RHB,MIA,Paul Skenes,R,15.1,6.8,13.6,19.3,12.8
Sam Antonacci,LHB,CWS,Nick Lodolo,L,19,9.4,,30,12.7
Ben Malgeri,RHB,DET,Tanner Bibee,R,41.9,9.3,9,9.3,12.5
Alan Roden,LHB,MIN,Brandon Young,R,26.4,,,39.4,12.5
Jorge Barrosa,SHB,ARI,Tomoyuki Sugano,R,31,8.6,,24.6,12.3
Nolan Schanuel,LHB,LAA,Cody Bradford,L,35.3,5.7,,26.9,12.2
Pedro Pages,RHB,STL,Cristopher Sanchez,L,25.7,,,38.5,12.2
Jake Mangum,SHB,PIT,Eury Perez,R,13.6,6.8,,33.4,12.1
Ezequiel Tovar,RHB,COL,Mitch Bratt,L,20.2,7.8,9.2,18.3,12.1
Miguel Vargas,RHB,CWS,Nick Lodolo,L,11.4,6.5,4.9,28.5,12
Alex Call,RHB,LAD,Michael Wacha,R,10.2,7.7,,32.7,11.9
TJ Friedl,LHB,CIN,Sean Burke,R,32.7,8,7.4,14.4,11.9
Andrew Vaughn,RHB,MIL,Walker Buehler,R,55.3,,5.9,18.2,11.9
Tyler Tolbert,RHB,KC,Blake Snell,L,51.4,,,27,11.9
Brandon Lockridge,RHB,MIL,Walker Buehler,R,33,9.4,,20.9,11.8
George Springer,RHB,TOR,Patrick Sandoval,L,32.5,8.3,10.1,10.1,11.7
Angel Martinez,SHB,CLE,Drew Anderson,R,23.8,15.6,13,,11.7
Nathan Lukes,LHB,TOR,Patrick Sandoval,L,54.5,,,24.1,11.5
A.J. Ewing,LHB,NYM,Martin Perez,L,43.9,5.3,,20.5,11.4
Angel Genao,SHB,CLE,Drew Anderson,R,,,,45.5,11.4
Josh Smith,LHB,TOR,Patrick Sandoval,L,21.5,,,36.7,11.3
Taylor Walls,SHB,TB,Mason Barnett,R,28.1,11.1,,17.7,11.1
Isaac Collins,SHB,KC,Blake Snell,L,31.3,4.8,5.2,18.9,11.1
Zach McKinstry,LHB,DET,Tanner Bibee,R,25.8,4,,28.2,11
Jim Jarvis,LHB,ATL,Nolan McLean,R,15.8,7.4,8.1,17.6,11
Drew Gilbert,LHB,SF,Hunter Brown,R,29.4,13.2,,13.9,11
Bo Bichette,RHB,NYM,Martin Perez,L,23.8,13.3,13.3,,11
Jonny DeLuca,RHB,TB,Mason Barnett,R,26.5,,4.6,27.9,11
Jared Young,LHB,NYM,Martin Perez,L,30.9,,,31.5,11
Eli White,RHB,BOS,Dylan Cease,R,7.3,16,7.7,8.3,10.7
Geraldo Perdomo,SHB,ARI,Tomoyuki Sugano,R,23.9,7.9,11.7,8.3,10.7
Gavin Sheets,LHB,SD,Kyle Harrison,L,31.9,,,28.9,10.4
Brett Sullivan,LHB,COL,Mitch Bratt,L,40.9,,,25,10.3
Austin Martin,RHB,MIN,Brandon Young,R,45.2,,5.5,16.5,10.3
Ceddanne Rafaela,RHB,BOS,Dylan Cease,R,22.6,7.7,7.5,11.9,10.2
Ronny Simon,SHB,PIT,Eury Perez,R,32.5,,,27.7,10.2
J.T. Realmuto,RHB,PHI,Andre Pallante,R,35.3,5.7,4.9,12.5,10.1
Luisangel Acuna,RHB,CWS,Nick Lodolo,L,9.8,,,36.4,10.1
Drew Cavanaugh,LHB,SF,Hunter Brown,R,37.5,,,24.1,9.8
Luis Campusano,RHB,SD,Kyle Harrison,L,28,,,28,9.8
Xavier Edwards,SHB,MIA,Paul Skenes,R,20.6,9.8,,16.7,9.7
Nick Sogard,SHB,BOS,Dylan Cease,R,27.2,8.3,,16.4,9.7
Edgar Quero,SHB,CWS,Nick Lodolo,L,28.2,,,27.5,9.7
Christian Koss,RHB,SF,Hunter Brown,R,8.5,,,34.5,9.5
Nasim Nuñez,SHB,WSH,Shota Imanaga,L,24.1,,,28.1,9.4
Moisés Ballesteros,LHB,LAA,Cody Bradford,L,23.1,11.5,,11.5,9.2
Ali Sanchez,RHB,NYY,Bryan Woo,R,34.8,,,20.4,8.6
Andrew Benintendi,LHB,CWS,Nick Lodolo,L,27.6,,,21.9,8.2
Jake Cronenworth,LHB,SD,Kyle Harrison,L,28.9,,,21.3,8.2
Mookie Betts,RHB,LAD,Michael Wacha,R,32.6,,,19.2,8.1
Masyn Winn,RHB,STL,Cristopher Sanchez,L,31.7,,,19.8,8.1
Ha-Seong Kim,RHB,ATL,Nolan McLean,R,59,,,8.3,8
Andruw Monasterio,RHB,BOS,Dylan Cease,R,21.2,6.1,7.5,5.6,7.9
Yohel Pozo,RHB,BAL,Bailey Ober,R,24.2,,,21.9,7.9
Joey Ortiz,RHB,MIL,Walker Buehler,R,26.4,,3.8,15.8,7.7
Starling Marte,RHB,KC,Blake Snell,L,44,,,12.9,7.6
Nick Fortes,RHB,TB,Mason Barnett,R,31.4,,,18,7.6
Chase Meidroth,RHB,CWS,Nick Lodolo,L,17.9,,,23.2,7.6
Justin Crawford,LHB,PHI,Andre Pallante,R,18.7,,,22.5,7.5
Wade Meckler,LHB,LAA,Cody Bradford,L,34.3,,,15.4,7.3
Edouard Julien,LHB,COL,Mitch Bratt,L,9.5,,,25,7.2
Tristan Peters,LHB,CWS,Nick Lodolo,L,20.2,,,20.2,7.1
Elias Diaz,RHB,TEX,Ryan Johnson,R,18.2,,,20.9,7
Tyler Heineman,SHB,LAA,Cody Bradford,L,43.6,,,10.7,7
Nick Loftin,RHB,KC,Blake Snell,L,33.6,,,14.1,6.9
Cameron Cauley,RHB,TEX,Ryan Johnson,R,41.5,,,10.6,6.8
Luis Arraez,LHB,PHI,Andre Pallante,R,,,,27.4,6.8
Marcus Semien,RHB,NYM,Martin Perez,L,8.5,,,23.7,6.8
Brooks Lee,SHB,MIN,Brandon Young,R,30.2,,3.7,10.5,6.8
Agustin Ramirez,RHB,MIA,Paul Skenes,R,19.3,,,19.3,6.8
Caleb Durbin,RHB,BOS,Dylan Cease,R,16.1,,5.9,13.5,6.8
Adam Frazier,LHB,LAA,Cody Bradford,L,38.5,,,11.5,6.7
Garrett Stubbs,LHB,PHI,Andre Pallante,R,38.9,,,10.8,6.6
Yandy Diaz,RHB,TB,Mason Barnett,R,15.7,,4,15.1,6.5
