Matchup,HOU @ NYY
Pitcher,Will Warren
Pitcher Team,NYY
Opposing Team,HOU

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,16.1,1.41,="16-64",.250,.484,0.234,3,4,1,7,25.4,7,.324,.808
Batting Second,15.0,1.53,="20-62",.323,.516,0.193,2,6,0,8,19.1,3,.343,.859
Batting Third,15.1,1.43,="18-61",.295,.525,0.230,2,6,1,7,16.4,4,.333,.858
Batting Fourth,12.2,1.97,="15-51",.294,.588,0.294,4,3,0,8,19.0,10,.413,1.001
Batting Fifth,13.2,1.39,="18-58",.310,.569,0.259,4,3,0,14,27.1,1,.322,.891
Batting Sixth,12.2,1.42,="13-49",.265,.510,0.245,3,3,0,9,21.8,5,.345,.855
Batting Seventh,12.2,1.03,="10-47",.213,.255,0.042,0,2,0,0,34.6,3,.275,.530
Batting Eighth,11.2,1.46,="12-44",.273,.318,0.045,0,2,0,7,21.6,5,.333,.651
Batting Ninth,11.1,0.97,="6-43",.140,.279,0.139,1,3,0,4,22.4,5,.245,.524

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jose Altuve RHB,Batting First ​,="35-132",.265,.492,0.227,7,7,1,13,20.8,15,.342,.834
Jeremy Pena RHB,Batting First ​,="89-311",.286,.476,0.190,14,15,1,38,20.8,18,.335,.811
Yordan Alvarez LHB,Batting Second ​,="138-426",.324,.606,0.282,31,27,0,82,16.8,82,.439,1.045
Isaac Paredes RHB,Batting Third ​,="79-292",.271,.418,0.147,9,14,1,44,11.0,32,.357,.775
Christian Walker RHB,Batting Fourth ​,="51-217",.235,.475,0.240,14,10,0,32,23.9,20,.313,.788
Nelson Velazquez RHB,Batting Fourth ​,="12-47",.255,.532,0.277,3,4,0,10,24.1,5,.333,.865
LaMonte Wade Jr. LHB,Batting Fifth ​,="3-33",.091,.091,0.000,0,0,0,2,22.5,7,.250,.341
Daulton Varsho LHB,Batting Sixth ​,="30-128",.234,.383,0.149,3,10,0,10,16.1,9,.285,.668
Yainer Diaz RHB,Batting Sixth ​,="18-84",.214,.262,0.048,0,4,0,3,18.6,2,.233,.495
Cam Smith RHB,Batting Sixth ​,="26-136",.191,.353,0.162,6,4,0,11,25.2,14,.266,.619
Taylor Trammell LHB,Batting Seventh ​,="14-55",.255,.473,0.218,3,1,1,9,33.9,4,.305,.778
Nick Allen RHB,Batting Eighth ​,="12-49",.245,.286,0.041,0,2,0,8,25.0,3,.273,.559
Christian Vazquez RHB,Batting Ninth ​,="40-174",.230,.356,0.126,5,7,0,23,19.2,13,.282,.638
