Matchup,SEA @ PIT
Pitcher,Braxton Ashcraft
Pitcher Team,PIT
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,90.2,369,0.232,0.281,0.348,0.116,1.10,8,0.79,6.0%,27.1%,26.3%,26.0%,14.0%,9.63,65.9%,7.2%,5.3%,38.1%,25.8%,12.7%,13.1%
vsLHB,46.1,201,0.240,0.308,0.391,0.151,1.23,6,1.17,7.0%,29.2%,30.8%,28.4%,14.9%,12.04,66.2%,6.9%,6.7%,43.3%,32.5%,15.4%,20.0%
vsRHB,43.2,168,0.223,0.249,0.299,0.076,0.98,2,0.41,4.8%,24.6%,20.8%,22.6%,12.8%,7.21,65.5%,7.7%,4.0%,33.1%,19.4%,8.3%,6.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Cole Young LHB,,+1150,15,19,3.60,2,2,0.368,0.368,0.737,0.368,0.475,-,6.1%,-,3.1%,92.6,291.7,6,4,10.5%,10.5%,21.1%,47.4%,31.6%,71.8,16.7%,46.7%,20.0%,90.9%,31.6%,16.7%,31.6%,31.6%,31.6%,52.6%,15.8%,30.4%
Colt Emerson LHB,,+1040,33,11,2.80,2,2,0.182,0.182,0.727,0.545,0.382,-,48.4%,45.5%,26.8%,89.8,301.3,2,2,16.7%,-,50.0%,50.0%,16.7%,73.4,37.0%,11.1%,7.4%,87.1%,50.0%,66.7%,16.7%,33.3%,83.3%,16.7%,-,31.6%
Dominic Canzone LHB,,+575,28,11,3.20,2,2,0.222,0.364,0.889,0.667,0.500,18.2%,21.1%,9.1%,9.3%,90.9,301.8,4,2,12.5%,12.5%,25.0%,37.5%,37.5%,74.7,33.3%,27.8%,11.1%,94.7%,50.0%,50.0%,25.0%,12.5%,25.0%,50.0%,25.0%,23.5%
Randy Arozarena RHB,,+750,26,28,4.00,1,2,0.360,0.429,0.560,0.200,0.428,7.1%,23.9%,21.4%,11.6%,95.5,287.5,4,2,10.5%,-,5.3%,57.9%,42.1%,70.5,7.1%,35.7%,16.7%,93.3%,21.1%,25.0%,21.1%,57.9%,31.6%,31.6%,36.8%,25.9%
Cal Raleigh SHB,,+348,29,20,4.00,1,3,0.158,0.200,0.316,0.158,0.226,5.0%,26.3%,35.0%,15.4%,92.3,280.8,4,3,16.7%,8.3%,33.3%,50.0%,41.7%,75.9,58.8%,20.6%,14.7%,89.5%,75.0%,11.1%,25.0%,-,33.3%,50.0%,16.7%,62.5%
Mitch Garver RHB,,+680,11,19,3.40,1,1,0.188,0.316,0.375,0.188,0.307,15.8%,37.5%,31.6%,16.0%,91.1,251.9,3,1,10.0%,10.0%,50.0%,40.0%,60.0%,71.7,10.0%,20.0%,10.0%,93.8%,30.0%,33.3%,50.0%,20.0%,60.0%,40.0%,-,45.0%
Luke Raley LHB,,+630,37,18,3.20,1,2,0.188,0.278,0.438,0.250,0.309,11.1%,39.0%,22.2%,20.8%,92.8,254.9,6,2,8.3%,-,41.7%,58.3%,16.7%,75.9,57.1%,20.0%,11.4%,85.4%,50.0%,16.7%,16.7%,8.3%,50.0%,8.3%,41.7%,38.1%
JP Crawford LHB,,+870,18,14,3.60,1,1,0.250,0.357,0.500,0.250,0.370,14.3%,22.9%,35.7%,11.8%,90.1,270.3,3,2,14.3%,14.3%,14.3%,57.1%,71.4%,70.7,18.8%,15.6%,3.1%,91.4%,42.9%,33.3%,28.6%,14.3%,14.3%,71.4%,14.3%,43.8%
Josh Naylor LHB,,+610,35,10,4.00,1,1,0.200,0.200,0.500,0.300,0.299,-,9.1%,10.0%,5.0%,85.2,271.2,4,3,11.1%,11.1%,22.2%,33.3%,33.3%,71.1,27.8%,22.2%,11.1%,85.7%,44.4%,25.0%,22.2%,11.1%,22.2%,44.4%,33.3%,43.8%
Julio Rodriguez RHB,,+541,30,23,3.80,0,1,0.190,0.261,0.238,0.048,0.228,8.7%,26.2%,13.0%,13.4%,87.2,265.2,6,2,-,-,11.8%,41.2%,47.1%,75.3,55.9%,23.5%,5.9%,85.0%,17.6%,0.0%,47.1%,29.4%,29.4%,29.4%,41.2%,28.0%
Victor Robles RHB,,+1580,12,23,3.20,0,1,0.200,0.304,0.200,-,0.239,13.0%,14.3%,13.0%,7.4%,80.6,247.9,2,2,5.9%,-,5.9%,17.6%,11.8%,68.2,-,25.0%,7.1%,82.4%,17.6%,0.0%,5.9%,64.7%,47.1%,41.2%,11.8%,34.8%
Rob Refsnyder RHB,—,N/A,4,11,3.20,0,0,-,0.091,-,-,0.059,9.1%,44.4%,36.4%,16.3%,71.9,265.6,2,0,-,-,33.3%,-,-,72.3,25.0%,6.2%,-,94.1%,50.0%,0.0%,-,16.7%,66.7%,33.3%,-,25.0%
Weston Wilson RHB,—,N/A,4,10,2.00,0,0,0.250,0.400,0.250,-,0.308,20.0%,26.7%,10.0%,9.5%,91.4,241.8,1,0,-,-,14.3%,42.9%,14.3%,72.3,15.4%,46.2%,15.4%,92.9%,28.6%,0.0%,14.3%,57.1%,14.3%,57.1%,28.6%,23.1%
