Matchup,BOS @ COL
Pitcher,Kyle Freeland
Pitcher Team,COL
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.0,305,0.312,0.382,0.539,0.227,1.58,14,1.91,5.2%,22.1%,18.7%,17.6%,11.3%,7.77,65.4%,7.4%,9.3%,44.1%,30.0%,19.1%,17.2%
vsLHB,14.2,62,0.268,0.310,0.393,0.125,1.09,1,0.61,1.6%,25.6%,19.4%,16.7%,14.3%,7.36,62.9%,9.7%,4.3%,37.0%,28.3%,7.7%,15.2%
vsRHB,51.1,243,0.323,0.399,0.575,0.252,1.71,13,2.28,6.2%,21.2%,18.5%,17.9%,10.6%,7.89,66.0%,6.9%,10.5%,45.9%,30.4%,21.8%,17.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ceddanne Rafaela RHB,,+490,24,19,4.20,1,2,0.176,0.263,0.353,0.176,0.273,10.5%,26.0%,21.1%,17.8%,86.3,268.5,2,2,7.7%,7.7%,30.8%,23.1%,23.1%,69.5,7.0%,14.0%,7.0%,89.6%,46.2%,16.7%,7.7%,38.5%,46.2%,15.4%,38.5%,47.6%
Willson Contreras RHB,,+285,40,16,4.20,1,2,0.231,0.375,0.462,0.231,0.373,6.2%,28.6%,12.5%,13.1%,92.6,238.1,4,2,18.2%,9.1%,27.3%,45.5%,36.4%,78.4,76.9%,23.1%,19.2%,92.9%,18.2%,50.0%,27.3%,18.2%,45.5%,18.2%,36.4%,43.8%
Wilyer Abreu LHB,,+360,23,16,4.20,1,1,0.308,0.438,0.692,0.385,0.465,18.8%,18.5%,18.8%,8.1%,91.9,324.6,3,3,20.0%,-,10.0%,50.0%,30.0%,73.5,33.3%,25.0%,16.7%,88.9%,20.0%,50.0%,20.0%,50.0%,30.0%,50.0%,20.0%,33.3%
Marcelo Mayer LHB,—,N/A,6,9,3.60,1,1,0.667,0.667,1.111,0.444,0.770,-,15.4%,-,8.3%,81.8,292.1,1,1,11.1%,11.1%,22.2%,33.3%,22.2%,75.2,72.7%,36.4%,18.2%,91.7%,33.3%,33.3%,22.2%,33.3%,22.2%,33.3%,44.4%,50.0%
Andruw Monasterio RHB,,+725,13,8,2.20,1,1,0.286,0.375,0.857,0.571,0.502,12.5%,20.0%,25.0%,8.3%,96.6,396.4,3,3,20.0%,20.0%,20.0%,60.0%,20.0%,71.6,21.4%,35.7%,21.4%,93.3%,40.0%,50.0%,20.0%,40.0%,60.0%,40.0%,-,28.6%
Connor Wong RHB,—,N/A,12,14,2.60,0,0,0.250,0.357,0.250,-,0.283,14.3%,19.0%,14.3%,8.2%,79.6,282.2,3,2,10.0%,-,20.0%,30.0%,40.0%,71.3,6.2%,31.2%,6.2%,84.2%,20.0%,0.0%,40.0%,20.0%,30.0%,50.0%,20.0%,25.0%
Jarren Duran LHB,,+425,21,14,4.20,0,1,0.154,0.214,0.154,-,0.174,7.1%,52.0%,42.9%,27.1%,80.2,239.7,1,1,14.3%,-,-,28.6%,42.9%,74.7,54.5%,13.6%,9.1%,91.7%,28.6%,0.0%,14.3%,28.6%,42.9%,14.3%,42.9%,23.5%
Caleb Durbin RHB,,+820,19,13,4.00,0,1,0.273,0.308,0.364,0.091,0.285,7.7%,15.8%,15.4%,6.7%,86.6,189.1,1,0,10.0%,10.0%,20.0%,50.0%,30.0%,70.5,20.0%,53.3%,13.3%,83.3%,10.0%,0.0%,40.0%,40.0%,40.0%,40.0%,20.0%,33.3%
Masataka Yoshida LHB,—,N/A,13,13,3.20,0,0,0.250,0.308,0.250,-,0.255,7.7%,16.7%,15.4%,7.9%,87.4,221.2,1,0,-,-,10.0%,30.0%,50.0%,69.5,-,40.0%,-,83.3%,10.0%,0.0%,50.0%,40.0%,30.0%,50.0%,20.0%,27.3%
Mickey Gasper SHB,,+289,5,7,4.00,0,0,0.143,0.143,0.143,-,0.127,-,45.5%,71.4%,22.7%,62.6,-,0,0,-,-,-,-,-,72.2,-,11.1%,-,81.8%,-,-,-,50.0%,50.0%,50.0%,-,50.0%
Nate Eaton RHB,,+650,-,4,3.00,0,1,0.667,0.750,1.000,0.333,0.702,25.0%,0.0%,-,-,95.0,320.8,2,1,-,-,66.7%,33.3%,100.0%,75.4,60.0%,60.0%,-,100.0%,-,-,100.0%,-,66.7%,33.3%,-,50.0%
Carlos Narvaez RHB,,+570,10,4,3.40,0,0,0.250,0.250,0.500,0.250,0.318,-,23.5%,25.0%,11.1%,86.5,265.7,0,0,-,-,-,-,66.7%,69.7,6.7%,20.0%,-,88.2%,33.3%,0.0%,66.7%,-,-,33.3%,66.7%,33.3%
Anthony Seigler SHB,,+740,-,1,3.20,0,0,-,-,-,-,-,-,0.0%,-,-,100.6,336.1,1,0,-,-,100.0%,100.0%,100.0%,72.0,-,100.0%,100.0%,100.0%,-,-,100.0%,-,100.0%,-,-,0.0%
