Matchup,TEX @ TOR
Pitcher,Kevin Gausman
Pitcher Team,TOR
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,89.0,366,0.237,0.291,0.395,0.158,1.13,11,1.11,5.5%,28.0%,24.3%,19.0%,14.1%,9.00,60.6%,6.8%,7.8%,36.3%,25.0%,14.1%,17.6%
vsLHB,54.0,221,0.234,0.285,0.380,0.146,1.13,5,0.83,5.9%,27.3%,22.6%,17.7%,13.6%,8.33,60.5%,6.3%,7.6%,35.4%,25.9%,9.8%,13.3%
vsRHB,34.2,145,0.241,0.300,0.416,0.175,1.15,6,1.56,4.8%,29.2%,26.9%,21.0%,14.9%,10.12,60.7%,7.6%,8.2%,37.8%,23.5%,21.7%,24.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Wyatt Langford RHB,,+470,23,15,4.60,2,2,0.615,0.667,1.154,0.538,0.753,6.7%,24.3%,6.7%,13.2%,86.2,265.7,3,2,16.7%,8.3%,25.0%,41.7%,50.0%,72.7,23.5%,20.6%,14.7%,91.9%,16.7%,100.0%,33.3%,33.3%,41.7%,41.7%,16.7%,36.8%
Joc Pederson LHB,,+487,21,14,4.40,1,1,0.167,0.286,0.417,0.250,0.311,7.1%,31.8%,35.7%,14.9%,91.1,269.6,2,2,28.6%,14.3%,14.3%,42.9%,28.6%,73.0,26.3%,21.1%,15.8%,95.0%,42.9%,33.3%,-,42.9%,28.6%,42.9%,28.6%,20.0%
Jake Burger RHB,,+498,30,13,3.80,1,1,0.333,0.385,0.583,0.250,0.417,7.7%,48.0%,30.8%,30.0%,82.7,252.3,2,1,12.5%,-,12.5%,25.0%,25.0%,76.3,68.2%,18.2%,9.1%,88.0%,12.5%,100.0%,12.5%,50.0%,37.5%,25.0%,37.5%,61.5%
Josh Jung RHB,,+810,16,19,4.60,0,1,0.263,0.263,0.263,-,0.234,-,16.2%,21.1%,8.3%,98.6,303.2,4,2,6.7%,-,20.0%,80.0%,40.0%,70.1,3.2%,38.7%,22.6%,88.6%,13.3%,0.0%,26.7%,60.0%,53.3%,40.0%,6.7%,38.1%
Alejandro Osuna LHB,,+1380,10,13,3.40,0,0,0.083,0.154,0.083,-,0.118,7.7%,20.0%,30.8%,10.2%,85.6,290.2,2,0,-,-,12.5%,12.5%,37.5%,71.7,16.7%,16.7%,3.3%,100.0%,37.5%,0.0%,25.0%,37.5%,25.0%,37.5%,37.5%,13.3%
Elias Diaz RHB,—,N/A,6,12,3.20,0,0,0.417,0.417,0.500,0.083,0.402,-,31.8%,25.0%,17.5%,80.1,192.9,0,0,-,-,22.2%,44.4%,55.6%,74.6,47.4%,21.1%,21.1%,90.5%,-,-,55.6%,22.2%,55.6%,33.3%,11.1%,58.3%
Brandon Nimmo LHB,,+530,17,11,4.40,0,1,0.273,0.273,0.545,0.273,0.344,-,20.0%,18.2%,12.5%,98.9,310.3,3,2,22.2%,-,-,77.8%,33.3%,72.5,42.3%,26.9%,19.2%,89.7%,11.1%,0.0%,33.3%,55.6%,22.2%,77.8%,-,62.5%
Kyle Higashioka RHB,,+890,20,11,4.00,0,0,0.100,0.182,0.100,-,0.140,9.1%,32.0%,36.4%,12.3%,90.5,228.9,1,0,-,-,33.3%,33.3%,33.3%,70.3,5.3%,21.1%,5.3%,79.2%,33.3%,0.0%,33.3%,16.7%,50.0%,33.3%,16.7%,5.3%
Ezequiel Duran RHB,,+950,29,11,3.80,0,0,0.100,0.182,0.100,-,0.140,9.1%,32.3%,27.3%,16.9%,79.8,191.6,1,0,-,-,14.3%,14.3%,14.3%,72.3,25.9%,3.7%,-,90.0%,14.3%,0.0%,14.3%,28.6%,14.3%,28.6%,57.1%,16.7%
Nicky Lopez LHB,,+1500,13,10,3.00,0,0,0.400,0.400,0.400,-,0.356,-,11.1%,-,5.9%,88.9,309.7,2,0,-,-,-,30.0%,10.0%,67.5,-,50.0%,5.6%,100.0%,20.0%,0.0%,20.0%,60.0%,10.0%,70.0%,20.0%,37.5%
Justin Foscue RHB,—,N/A,27,10,1.20,0,1,0.100,0.100,0.100,-,0.089,-,26.3%,30.0%,11.1%,86.0,276.8,1,1,-,-,-,28.6%,14.3%,70.8,5.9%,17.6%,5.9%,94.4%,42.9%,0.0%,-,57.1%,28.6%,42.9%,28.6%,9.1%
Jarred Kelenic LHB,—,N/A,7,9,2.40,0,0,-,0.222,-,-,0.144,22.2%,29.2%,55.6%,15.9%,93.9,315.3,2,0,-,-,50.0%,50.0%,50.0%,71.9,13.6%,4.5%,-,91.7%,50.0%,0.0%,50.0%,-,50.0%,-,50.0%,27.3%
Cody Freeman RHB,—,N/A,-,6,2.40,0,0,0.167,0.167,0.167,-,0.148,-,10.0%,16.7%,4.0%,82.9,229.2,0,0,-,-,-,40.0%,20.0%,64.5,-,44.4%,11.1%,90.0%,20.0%,0.0%,20.0%,60.0%,20.0%,60.0%,20.0%,16.7%
