Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-26 00:00:00,Citizens Bank Park,NYY @ PHI,7:20,+18%,+2%,-2%,+8%,+0.41,+0.06,-0.26,+0.71,+14%,-3%,-2%,+5%,+0.32,-0.10,-0.17,+0.43,+4%,+5%,-1%,+3%,+0.08,+0.16,-0.09,+0.27
2026-07-26 00:00:00,American Family Fld,COL @ MIL,2:10,+18%,-9%,-5%,+4%,+0.41,-0.31,-0.52,+0.33,+10%,-11%,-9%,-3%,+0.24,-0.37,-0.93,-0.25,+8%,+2%,+4%,+7%,+0.17,+0.06,+0.40,+0.59
2026-07-26 00:00:00,Nationals Park,ARI @ WAS,1:35,+17%,+8%,+5%,+12%,+0.39,+0.27,+0.54,+1.08,+3%,+4%,+3%,+3%,+0.07,+0.16,+0.32,+0.30,+14%,+3%,+2%,+9%,+0.32,+0.11,+0.23,+0.78
2026-07-26 00:00:00,Rate Field,HOU @ CHW,2:10,+9%,-4%,+4%,+6%,+0.20,-0.14,+0.41,+0.50,+3%,-8%,+3%,+0%,+0.06,-0.29,+0.29,+0.04,+6%,+4%,+1%,+5%,+0.14,+0.14,+0.12,+0.47
2026-07-26 00:00:00,Busch Stadium,CIN @ STL,2:15,+7%,-8%,-1%,-4%,+0.15,-0.29,-0.07,-0.38,-9%,-5%,+4%,-6%,-0.20,-0.18,+0.46,-0.50,+15%,-3%,-5%,+1%,+0.35,-0.11,-0.53,+0.12
2026-07-26 00:00:00,Target Field,ATH @ MIN,2:10,+1%,-2%,-5%,-4%,+0.02,-0.08,-0.52,-0.32,-5%,+2%,+1%,0%,-0.12,+0.05,+0.09,-0.01,+6%,-4%,-6%,-4%,+0.14,-0.14,-0.62,-0.31
2026-07-26 00:00:00,Oriole Park,ATL @ BAL,1:35,0%,+8%,+9%,+8%,-0.01,+0.28,+0.92,+0.74,-1%,+5%,+7%,+5%,-0.02,+0.17,+0.70,+0.44,+1%,+3%,+2%,+3%,+0.01,+0.11,+0.22,+0.29
2026-07-26 00:00:00,Comerica Park,KC  @ DET,1:40,-1%,-1%,+11%,+5%,-0.03,-0.04,+1.14,+0.44,-10%,+1%,+6%,-1%,-0.23,+0.04,+0.63,-0.12,+9%,-2%,+5%,+6%,+0.20,-0.07,+0.52,+0.57
2026-07-26 00:00:00,Citi Field,LAD @ NYM,1:40,-1%,-19%,-6%,-9%,-0.02,-0.65,-0.67,-0.78,-2%,-19%,-4%,-8%,-0.04,-0.66,-0.48,-0.71,+1%,+0%,-2%,-1%,+0.02,+0.00,-0.19,-0.06
2026-07-26 00:00:00,Tropicana Field,CLE @ TB,12:15,-3%,-6%,-8%,-6%,-0.07,-0.20,-0.85,-0.51,-4%,-6%,-8%,-6%,-0.09,-0.20,-0.84,-0.53,+1%,0%,0%,+0%,+0.02,0.00,-0.01,+0.02
2026-07-26 00:00:00,Fenway Park,TOR @ BOS,1:35,-6%,+26%,+10%,+14%,-0.13,+0.90,+1.06,+1.24,-7%,+19%,+7%,+9%,-0.15,+0.67,+0.78,+0.78,+1%,+7%,+3%,+5%,+0.02,+0.23,+0.28,+0.45
2026-07-26 00:00:00,Oracle Park,LAA @ SF,4:05,-10%,+7%,+10%,+3%,-0.22,+0.23,+1.03,+0.30,-11%,+10%,+7%,+2%,-0.25,+0.36,+0.72,+0.18,+1%,-4%,+3%,+1%,+0.03,-0.13,+0.31,+0.12
2026-07-26 00:00:00,Globe Life Field,SEA @ TEX,2:35,-10%,-7%,-2%,-7%,-0.23,-0.26,-0.20,-0.65,-9%,-8%,-2%,-7%,-0.21,-0.26,-0.18,-0.63,-1%,+0%,0%,0%,-0.01,+0.01,-0.02,-0.02
2026-07-26 00:00:00,PNC Park,CHC @ PIT,1:35,-11%,+16%,0%,+3%,-0.25,+0.56,-0.02,+0.26,-15%,+11%,0%,-1%,-0.34,+0.39,-0.01,-0.08,+4%,+5%,0%,+4%,+0.09,+0.18,-0.01,+0.34
2026-07-26 00:00:00,LoanDepot Park,SD  @ MIA,1:40,-13%,+3%,-2%,-4%,-0.28,+0.09,-0.18,-0.39,-12%,+2%,-1%,-4%,-0.28,+0.06,-0.10,-0.37,0%,+1%,-1%,0%,-0.01,+0.03,-0.09,-0.02
