Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Yordan Alvarez","HOU","Robbie Ray","SD","4","0.500","0.33","0.75","1.25","1","0","0","1","1","4","5","0.0","0.667","2"
"Luis Arraez","PHI","Jose Soriano","TOR","9","0.444","0.44","0.11","0.56","3","1","0","0","1","0","5","0.0","0.444","0"
"Max Muncy","LAD","Merrill Kelly","ARI","39","0.410","0.45","0.18","0.59","11","4","0","1","5","4","23","12.8","0.500","7"
"Junior Caminero","TB","Logan Gilbert","SEA","5","0.400","1.00","0.20","0.60","1","1","0","0","1","0","3","60.0","0.571","2"
"Colton Cowser","BAL","Nathan Eovaldi","TEX","5","0.400","0.33","0.60","1.00","1","0","0","1","1","2","5","20.0","0.500","1"
"Shohei Ohtani","LAD","Merrill Kelly","ARI","5","0.400","0.20","0.80","1.20","0","1","0","1","2","3","6","0.0","0.333","0"
"Trea Turner","PHI","Jose Soriano","TOR","5","0.400","0.50","0.40","0.80","1","0","1","0","1","2","4","20.0","0.400","0"
"Paul Goldschmidt","NYY","Tyler Mahle","ATL","29","0.379","0.40","0.41","0.79","6","1","1","3","5","5","23","24.1","0.441","4"
"Miguel Rojas","LAD","Merrill Kelly","ARI","19","0.368","0.40","0.21","0.58","5","1","0","1","2","4","11","15.8","0.368","0"
"Jesus Sanchez","TOR","Zack Wheeler","PHI","25","0.360","0.44","0.20","0.56","6","2","0","1","3","3","14","24.0","0.385","1"
"Jonah Heim","ATH","Payton Tolle","BOS","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","66.7","0.333","0"
"Taylor Ward","SEA","Drew Rasmussen","TB","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Colson Montgomery","CWS","Parker Messick","CLE","6","0.333","0.50","0.17","0.50","1","1","0","0","1","2","3","33.3","0.333","0"
"Randal Grichuk","CWS","Parker Messick","CLE","6","0.333","0.33","0.33","0.67","0","2","0","0","2","0","4","0.0","0.333","0"
"Freddie Freeman","LAD","Merrill Kelly","ARI","32","0.313","0.36","0.34","0.66","3","5","0","2","7","3","21","25.0","0.405","5"
"Julio Rodriguez","SEA","Drew Rasmussen","TB","10","0.300","0.25","0.50","0.80","1","0","1","1","2","1","8","10.0","0.300","0"
"Yandy Diaz","TB","Logan Gilbert","SEA","14","0.286","0.31","0.07","0.36","3","1","0","0","1","1","5","7.1","0.375","2"
"Ryan McMahon","NYY","Tyler Mahle","ATL","18","0.278","0.23","0.50","0.78","1","1","1","2","4","8","14","16.7","0.278","0"
"Tyler Soderstrom","ATH","Payton Tolle","BOS","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","0.0","0.400","1"
"Carlos Narvaez","BAL","Nathan Eovaldi","TEX","4","0.250","0.50","0.25","0.50","0","1","0","0","1","0","2","50.0","0.250","0"
"Corey Seager","TEX","Shane Baz","BAL","4","0.250","0.50","0.25","0.50","0","1","0","0","1","2","2","50.0","0.500","2"
"Max Kepler","ARI","Roki Sasaki","LAD","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.250","0"
"Francisco Lindor","NYM","Carmen Mlodzinski","PIT","4","0.250","0.50","0.50","0.75","0","0","1","0","1","0","3","50.0","0.250","0"
"Mookie Betts","LAD","Merrill Kelly","ARI","38","0.237","0.18","0.34","0.58","4","1","0","4","5","4","22","15.8","0.326","5"
"Dominic Smith","ATL","Max Fried","NYY","9","0.222","0.17","0.33","0.56","1","0","0","1","1","1","5","22.2","0.300","1"
"Teoscar Hernandez","LAD","Merrill Kelly","ARI","9","0.222","0.14","0.33","0.56","1","0","0","1","1","1","5","11.1","0.222","0"
"Javier Baez","DET","JT Brubaker","SF","9","0.222","0.20","0.33","0.56","1","0","0","1","1","2","5","33.3","0.222","0"
"Andres Gimenez","TOR","Zack Wheeler","PHI","14","0.214","0.27","0.07","0.29","2","1","0","0","1","0","4","21.4","0.313","0"
"Jonny DeLuca","TB","Logan Gilbert","SEA","5","0.200","0.33","0.20","0.40","0","1","0","0","1","0","2","40.0","0.200","0"
"Vladimir Guerrero Jr.","TOR","Zack Wheeler","PHI","16","0.188","0.15","0.25","0.44","1","1","0","1","2","2","7","18.8","0.176","0"
"Wyatt Langford","TEX","Shane Baz","BAL","6","0.167","0.20","0.17","0.33","0","1","0","0","1","1","2","16.7","0.167","0"
"Masyn Winn","STL","Ryan Feltner","COL","6","0.167","0.00","0.50","0.67","0","0","0","1","1","2","4","66.7","0.167","0"
"Jeremy Pena","HOU","Robbie Ray","SD","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","33.3","0.286","1"
"Nick Fortes","TB","Logan Gilbert","SEA","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.167","0"
"Luis Urias","TOR","Zack Wheeler","PHI","7","0.143","0.20","0.14","0.29","0","1","0","0","1","0","2","28.6","0.143","0"
"Miguel Vargas","CWS","Parker Messick","CLE","8","0.125","0.00","0.38","0.50","0","0","0","1","1","1","4","12.5","0.222","1"
"Nick Allen","HOU","Robbie Ray","SD","9","0.111","0.00","0.33","0.44","0","0","0","1","1","2","4","11.1","0.111","0"
"Cal Raleigh","SEA","Drew Rasmussen","TB","9","0.111","0.00","0.33","0.44","0","0","0","1","1","1","4","55.6","0.200","1"
