Matchup,BAL @ SEA
Pitcher,Shane Baz
Pitcher Team,BAL
Opposing Team,SEA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.2,2.08,="14-41",.341,.610,0.269,1,6,1,5,20.0,4,.400,1.010
Batting Second,10.0,1.70,="11-37",.297,.514,0.217,2,2,0,6,4.4,6,.378,.892
Batting Third,10.2,1.22,="8-35",.229,.343,0.114,1,1,0,6,9.3,5,.302,.645
Batting Fourth,8.2,1.73,="9-35",.257,.371,0.114,1,1,0,3,19.5,6,.366,.737
Batting Fifth,7.1,2.18,="14-36",.389,.639,0.250,1,6,0,5,20.5,2,.436,1.075
Batting Sixth,10.1,0.97,="8-34",.235,.324,0.089,0,3,0,3,25.6,2,.282,.606
Batting Seventh,9.0,1.11,="6-31",.194,.258,0.064,0,2,0,4,29.7,4,.297,.555
Batting Eighth,9.1,0.75,="5-32",.156,.281,0.125,1,1,0,4,31.4,2,.200,.481
Batting Ninth,8.0,1.00,="7-30",.233,.500,0.267,1,5,0,3,12.9,1,.258,.758

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Rob Refsnyder RHB,Batting First ​,="4-35",.114,.200,0.086,1,0,0,2,28.2,3,.179,.379
JP Crawford LHB,Batting First ​,="33-117",.282,.538,0.256,9,3,0,18,18.9,21,.406,.944
Cal Raleigh SHB,Batting Second ​,="25-149",.168,.336,0.168,7,4,0,20,30.4,17,.250,.586
Julio Rodriguez RHB,Batting Third ​,="40-150",.267,.427,0.160,6,6,0,19,23.0,13,.333,.760
Josh Naylor LHB,Batting Fourth ​,="42-157",.268,.382,0.114,5,3,0,19,15.5,15,.333,.715
Connor Joe RHB,Batting Sixth ​,="3-14",.214,.286,0.072,0,1,0,0,29.4,3,.353,.639
Luke Raley LHB,Batting Sixth ​,="23-82",.280,.561,0.281,6,3,1,15,34.8,7,.352,.913
Victor Robles RHB,Batting Seventh ​,="4-15",.267,.333,0.066,0,1,0,2,20.0,0,.267,.600
Miles Mastrobuoni LHB,Batting Seventh ​,="2-13",.154,.154,0.000,0,0,0,1,33.3,1,.200,.354
Dominic Canzone LHB,Batting Seventh ​,="23-75",.307,.640,0.333,6,7,0,13,22.9,7,.373,1.013
Mitch Garver RHB,Batting Eighth ​,="6-40",.150,.225,0.075,1,0,0,3,42.2,5,.244,.469
Cole Young LHB,Batting Eighth ​,="21-81",.259,.370,0.111,2,3,0,13,22.5,5,.315,.685
Colt Emerson LHB,Batting Ninth ​,="16-62",.258,.597,0.339,5,4,1,10,26.5,5,.324,.921
