Matchup,BAL @ SEA
Pitcher,George Kirby
Pitcher Team,SEA
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,84.0,350,0.273,0.312,0.396,0.123,1.31,8,0.86,6.0%,21.3%,20.9%,18.7%,10.9%,7.82,64.3%,7.6%,6.3%,41.5%,23.3%,11.9%,9.1%
vsLHB,44.1,184,0.253,0.304,0.367,0.114,1.31,4,0.81,8.7%,19.9%,17.9%,18.3%,9.6%,6.70,60.9%,7.2%,3.8%,40.6%,26.3%,11.4%,10.5%
vsRHB,39.1,166,0.294,0.321,0.425,0.131,1.32,4,0.92,3.0%,22.6%,24.1%,19.0%,12.4%,9.15,68.1%,8.1%,9.2%,42.5%,20.0%,12.5%,7.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Alonso RHB,,+361,45,23,4.20,3,3,0.250,0.304,0.700,0.450,0.408,8.7%,18.5%,26.1%,10.2%,93.5,322.7,4,4,20.0%,6.7%,6.7%,53.3%,26.7%,75.7,64.7%,17.6%,15.7%,96.2%,46.7%,42.9%,6.7%,46.7%,40.0%,53.3%,6.7%,43.5%
Adley Rutschman SHB,,+660,18,20,4.00,1,1,0.438,0.450,0.875,0.438,0.511,10.0%,20.0%,15.0%,9.8%,90.9,313.0,9,3,20.0%,6.7%,20.0%,53.3%,46.7%,71.5,21.6%,32.4%,18.9%,92.5%,46.7%,14.3%,33.3%,20.0%,26.7%,53.3%,20.0%,35.0%
Colton Cowser LHB,,+630,34,16,3.20,1,2,0.143,0.250,0.357,0.214,0.268,12.5%,17.6%,12.5%,8.0%,85.9,297.2,5,4,16.7%,-,16.7%,33.3%,16.7%,74.6,51.6%,16.1%,12.9%,91.2%,50.0%,16.7%,16.7%,16.7%,25.0%,41.7%,33.3%,42.9%
Jackson Holliday LHB,,+900,24,14,3.20,1,2,0.143,0.143,0.357,0.214,0.214,-,27.8%,21.4%,14.5%,87.2,275.8,4,2,30.0%,10.0%,10.0%,40.0%,40.0%,70.5,5.9%,17.6%,2.9%,94.4%,50.0%,20.0%,10.0%,30.0%,30.0%,40.0%,30.0%,52.6%
Samuel Basallo LHB,,+600,24,13,4.00,1,1,0.167,0.231,0.417,0.250,0.280,7.7%,25.9%,23.1%,15.2%,94.2,292.3,4,2,33.3%,11.1%,11.1%,66.7%,22.2%,75.3,50.0%,26.9%,15.4%,96.3%,55.6%,20.0%,-,33.3%,33.3%,22.2%,44.4%,53.8%
Jeremiah Jackson RHB,—,N/A,32,8,2.00,1,1,0.500,0.500,1.000,0.500,0.644,-,4.8%,-,2.9%,94.9,256.8,2,1,-,-,-,62.5%,25.0%,74.3,35.0%,35.0%,25.0%,95.2%,25.0%,50.0%,25.0%,37.5%,12.5%,62.5%,25.0%,60.0%
Taylor Ward RHB,,+600,18,27,4.60,0,1,0.316,0.519,0.368,0.053,0.409,22.2%,10.8%,14.8%,4.2%,93.9,265.0,3,2,6.7%,6.7%,6.7%,46.7%,33.3%,67.2,3.2%,32.3%,12.9%,91.2%,20.0%,0.0%,33.3%,33.3%,20.0%,33.3%,46.7%,48.1%
Gunnar Henderson LHB,,+500,28,25,4.20,0,0,0.200,0.360,0.200,-,0.275,16.0%,21.7%,16.0%,10.0%,92.0,231.7,3,0,-,-,18.8%,50.0%,31.2%,74.4,42.9%,23.8%,11.9%,91.3%,18.8%,0.0%,25.0%,43.8%,43.8%,18.8%,37.5%,39.3%
Blaze Alexander RHB,,+1020,15,21,3.20,0,0,0.444,0.524,0.556,0.111,0.471,9.5%,10.9%,4.8%,6.8%,90.0,250.9,3,3,17.6%,-,11.8%,47.1%,41.2%,71.6,10.5%,39.5%,15.8%,82.6%,17.6%,0.0%,35.3%,41.2%,29.4%,52.9%,17.6%,20.0%
Leody Taveras SHB,,+1040,17,20,3.80,0,1,0.167,0.200,0.333,0.167,0.221,5.0%,16.7%,10.0%,7.7%,77.5,290.5,7,2,5.9%,-,11.8%,29.4%,35.3%,72.7,25.0%,18.8%,6.2%,91.4%,23.5%,0.0%,23.5%,29.4%,41.2%,35.3%,23.5%,26.3%
