Matchup,TB @ DET
Pitcher,Troy Melton
Pitcher Team,DET
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,90.0,355,0.194,0.264,0.340,0.145,1.01,10,1.00,7.9%,25.4%,21.4%,20.0%,12.6%,7.60,58.3%,6.8%,6.0%,35.3%,23.7%,11.9%,17.3%
vsLHB,50.2,214,0.206,0.308,0.418,0.212,1.20,9,1.60,10.3%,22.4%,17.8%,17.0%,10.9%,6.75,56.1%,7.3%,7.2%,35.5%,31.6%,14.6%,17.8%
vsRHB,38.2,141,0.178,0.197,0.230,0.052,0.78,1,0.23,4.3%,29.8%,27.0%,24.2%,15.2%,8.84,61.7%,6.0%,4.1%,35.1%,11.3%,-,16.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan Vilade RHB,—,N/A,19,2.80,10,1,1,80.2,334.9,2,1,10.0%,-,-,30.0%,20.0%,77.1,75.0%,25.0%,16.7%,75.0%,30.0%,20.0%,50.0%,10.0%,70.0%,30.0%,70.0%,-,50.0%
Jorge Mateo RHB,—,N/A,27,3.40,10,1,1,80.8,260.4,4,2,20.0%,10.0%,20.0%,30.0%,50.0%,73.6,43.8%,25.0%,12.5%,94.1%,50.0%,20.0%,50.0%,30.0%,20.0%,50.0%,20.0%,30.0%,12.5%
Jonathan Aranda LHB,,+580,36,3.40,10,0,0,92.6,279.3,2,0,-,-,-,40.0%,40.0%,69.6,-,50.0%,5.6%,94.7%,60.0%,30.0%,0.0%,30.0%,40.0%,20.0%,30.0%,50.0%,57.1%
Yandy Diaz RHB,,+690,20,4.40,10,0,0,84.7,331.5,1,0,-,-,-,30.0%,10.0%,71.8,20.0%,40.0%,13.3%,83.3%,10.0%,10.0%,0.0%,-,90.0%,10.0%,70.0%,20.0%,40.0%
Cedric Mullins LHB,,+680,28,2.80,10,0,3,85.7,259.6,4,3,10.0%,-,10.0%,30.0%,10.0%,71.4,17.6%,35.3%,5.9%,100.0%,70.0%,70.0%,0.0%,-,-,10.0%,50.0%,40.0%,16.7%
Taylor Walls SHB,,+1350,17,3.60,10,0,0,80.1,222.0,1,1,-,-,10.0%,30.0%,40.0%,68.1,-,30.8%,7.7%,92.9%,20.0%,20.0%,0.0%,-,40.0%,50.0%,20.0%,30.0%,50.0%
Nick Fortes RHB,—,N/A,10,3.40,10,0,0,83.3,269.3,3,2,-,-,30.0%,20.0%,50.0%,72.3,15.4%,46.2%,15.4%,100.0%,50.0%,-,-,50.0%,30.0%,60.0%,30.0%,10.0%,66.7%
Richie Palacios LHB,,+1200,17,3.80,10,0,0,87.5,227.7,2,1,-,-,10.0%,20.0%,10.0%,69.3,-,53.8%,15.4%,92.9%,50.0%,40.0%,0.0%,10.0%,30.0%,40.0%,30.0%,30.0%,0.0%
Liam Hicks LHB,,+1080,32,3.40,10,0,0,82.6,269.1,4,1,-,-,-,-,70.0%,66.6,-,35.7%,-,82.4%,80.0%,30.0%,0.0%,50.0%,20.0%,-,50.0%,50.0%,80.0%
Jonny DeLuca RHB,,+900,22,3.80,10,0,0,89.1,268.1,1,0,-,-,30.0%,40.0%,30.0%,73.0,21.4%,35.7%,21.4%,93.3%,50.0%,30.0%,0.0%,20.0%,50.0%,70.0%,10.0%,20.0%,22.2%
Junior Caminero RHB,,+380,36,4.00,10,0,0,98.1,229.9,1,1,-,-,10.0%,60.0%,10.0%,77.7,68.8%,37.5%,25.0%,84.2%,30.0%,10.0%,0.0%,20.0%,60.0%,40.0%,20.0%,40.0%,44.4%
Chandler Simpson LHB,,+3200,7,4.00,10,0,0,78.9,244.2,2,0,-,-,10.0%,10.0%,30.0%,65.1,-,60.0%,-,90.9%,50.0%,20.0%,0.0%,30.0%,30.0%,40.0%,30.0%,30.0%,25.0%
Kenny Piper RHB,—,N/A,-,3.00,4,0,0,83.7,166.9,0,0,-,-,-,-,-,75.0,50.0%,16.7%,-,100.0%,25.0%,25.0%,0.0%,-,50.0%,25.0%,25.0%,50.0%,75.0%
