Matchup,ATH @ SF
Pitcher,Tyler Mahle
Pitcher Team,SF
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,56.2,249,0.284,0.359,0.482,0.198,1.54,11,1.75,9.6%,19.9%,22.9%,21.8%,8.7%,9.05,54.8%,6.1%,8.3%,35.7%,29.2%,16.3%,12.5%
vsLHB,33.0,130,0.235,0.310,0.437,0.202,1.12,5,1.36,6.9%,19.4%,26.9%,23.2%,8.7%,9.55,59.5%,5.6%,7.0%,30.2%,37.2%,12.5%,15.1%
vsRHB,23.1,119,0.340,0.412,0.534,0.194,2.14,6,2.31,12.6%,20.5%,18.5%,20.0%,8.6%,8.49,49.6%,6.7%,9.8%,41.5%,20.7%,23.5%,9.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nick Kurtz LHB,,+390,19,16,4.60,2,3,0.385,0.500,1.000,0.615,0.599,18.8%,34.1%,25.0%,16.1%,89.3,336.2,4,2,11.1%,-,-,55.6%,22.2%,79.3,93.8%,9.4%,6.2%,97.0%,44.4%,50.0%,11.1%,44.4%,22.2%,44.4%,33.3%,27.8%
Shea Langeliers RHB,,+390,17,16,4.20,1,1,0.200,0.250,0.467,0.267,0.307,6.2%,36.7%,18.8%,18.6%,93.4,242.9,2,1,8.3%,-,33.3%,33.3%,41.7%,75.2,59.1%,22.7%,-,100.0%,41.7%,20.0%,33.3%,16.7%,41.7%,41.7%,16.7%,50.0%
Carlos Cortes LHB,,+1200,24,13,3.20,1,1,0.167,0.231,0.417,0.250,0.280,7.7%,19.0%,15.4%,8.3%,88.2,318.8,2,1,11.1%,11.1%,33.3%,33.3%,44.4%,70.2,22.2%,22.2%,11.1%,90.0%,22.2%,50.0%,22.2%,55.6%,66.7%,22.2%,11.1%,20.0%
Max Muncy RHB,,+457,33,13,2.80,1,2,0.250,0.308,0.583,0.333,0.383,-,40.7%,38.5%,20.8%,93.1,230.3,2,2,28.6%,14.3%,28.6%,57.1%,71.4%,75.7,60.0%,10.0%,-,100.0%,28.6%,0.0%,42.9%,-,28.6%,42.9%,28.6%,55.6%
Zack Gelof RHB,,+670,30,12,4.00,1,1,0.200,0.333,0.500,0.300,0.369,-,25.0%,25.0%,8.8%,85.6,244.3,2,1,-,-,28.6%,42.9%,14.3%,74.0,27.3%,27.3%,18.2%,100.0%,14.3%,100.0%,14.3%,42.9%,57.1%,28.6%,14.3%,18.2%
Lawrence Butler LHB,,+840,13,11,2.60,1,2,0.273,0.273,0.727,0.455,0.422,-,46.7%,36.4%,20.6%,77.7,331.8,2,2,28.6%,-,-,42.9%,28.6%,73.4,40.0%,15.0%,10.0%,100.0%,28.6%,50.0%,-,57.1%,42.9%,14.3%,42.9%,28.6%
Jonah Heim SHB,—,N/A,6,18,3.40,0,0,0.250,0.333,0.250,-,0.270,11.1%,20.7%,22.2%,10.3%,89.0,236.9,1,0,-,-,8.3%,33.3%,25.0%,68.8,5.9%,29.4%,5.9%,89.5%,41.7%,0.0%,16.7%,33.3%,25.0%,50.0%,25.0%,31.2%
Jeff McNeil LHB,,+1280,19,14,2.40,0,0,0.250,0.357,0.333,0.083,0.311,14.3%,28.6%,21.4%,12.5%,85.2,230.5,2,0,-,-,22.2%,-,33.3%,69.4,15.4%,15.4%,-,86.7%,33.3%,0.0%,33.3%,22.2%,33.3%,44.4%,22.2%,33.3%
Tyler Soderstrom LHB,,+575,13,14,4.20,0,0,0.273,0.429,0.273,-,0.335,14.3%,21.7%,14.3%,10.0%,85.5,226.0,1,1,-,-,22.2%,33.3%,55.6%,77.6,92.9%,21.4%,14.3%,93.3%,22.2%,0.0%,33.3%,22.2%,33.3%,33.3%,33.3%,36.4%
Jacob Wilson RHB,,+1340,13,11,4.40,0,0,0.091,0.091,0.091,-,0.081,-,13.9%,18.2%,7.1%,80.0,293.6,2,0,-,-,22.2%,-,22.2%,63.5,-,18.5%,-,100.0%,44.4%,0.0%,11.1%,44.4%,33.3%,55.6%,11.1%,13.3%
Henry Bolte RHB,,+1050,17,9,4.20,0,0,0.125,0.222,0.250,0.125,0.213,11.1%,47.4%,22.2%,18.8%,95.9,298.6,3,2,16.7%,-,-,33.3%,33.3%,78.0,90.0%,30.0%,20.0%,83.3%,33.3%,0.0%,33.3%,33.3%,16.7%,50.0%,33.3%,53.8%
Colby Thomas RHB,—,N/A,-,4,2.00,0,1,0.250,0.250,0.250,-,0.222,-,30.8%,25.0%,23.5%,86.5,312.2,1,1,-,-,-,33.3%,33.3%,76.8,77.8%,-,-,90.0%,66.7%,0.0%,33.3%,-,-,100.0%,-,60.0%
