Matchup,TEX @ HOU
Pitcher,Hunter Brown
Pitcher Team,HOU
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,47.0,200,0.192,0.288,0.305,0.114,1.28,5,0.96,14.0%,29.4%,25.0%,21.8%,11.9%,9.57,55.0%,6.8%,5.9%,39.8%,22.9%,14.8%,12.7%
vsLHB,25.2,112,0.204,0.303,0.333,0.129,1.36,3,1.05,14.3%,33.2%,25.9%,24.6%,13.5%,10.17,55.3%,6.8%,7.7%,47.7%,26.2%,11.8%,9.2%
vsRHB,20.2,88,0.176,0.270,0.270,0.095,1.21,2,0.87,13.6%,24.7%,23.9%,18.9%,9.9%,9.15,54.5%,6.9%,3.8%,30.2%,18.9%,20.0%,17.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Joc Pederson LHB,—,N/A,24,3.00,10,1,1,93.2,279.6,3,0,-,-,20.0%,60.0%,40.0%,73.3,38.5%,53.8%,38.5%,100.0%,60.0%,30.0%,33.3%,30.0%,40.0%,30.0%,50.0%,20.0%,50.0%
Jake Burger RHB,—,N/A,33,4.00,10,1,2,87.9,262.9,2,2,10.0%,-,30.0%,40.0%,10.0%,76.7,78.6%,28.6%,14.3%,100.0%,70.0%,60.0%,0.0%,10.0%,20.0%,30.0%,30.0%,40.0%,50.0%
Ezequiel Duran RHB,—,N/A,18,4.20,10,1,1,84.4,312.8,2,1,10.0%,-,-,30.0%,50.0%,73.7,30.8%,38.5%,15.4%,92.9%,50.0%,30.0%,33.3%,20.0%,40.0%,20.0%,50.0%,30.0%,60.0%
Alejandro Osuna LHB,—,N/A,19,2.60,10,1,1,87.2,299.5,4,2,10.0%,10.0%,20.0%,20.0%,40.0%,71.2,16.7%,50.0%,8.3%,100.0%,60.0%,50.0%,0.0%,10.0%,30.0%,20.0%,40.0%,40.0%,11.1%
Elias Diaz RHB,—,N/A,4,3.40,10,0,1,82.1,272.4,2,1,-,-,-,50.0%,30.0%,74.5,58.3%,41.7%,16.7%,85.7%,70.0%,50.0%,0.0%,20.0%,20.0%,-,50.0%,50.0%,50.0%
Brandon Nimmo LHB,—,N/A,17,4.00,10,0,0,90.4,288.0,2,0,-,-,20.0%,60.0%,40.0%,70.6,7.1%,28.6%,14.3%,82.4%,40.0%,10.0%,0.0%,30.0%,60.0%,40.0%,60.0%,-,62.5%
Austin Wynns RHB,—,N/A,9,3.20,10,0,0,86.5,237.9,1,0,-,-,-,40.0%,60.0%,71.6,11.1%,44.4%,11.1%,90.0%,50.0%,-,-,50.0%,50.0%,20.0%,50.0%,30.0%,50.0%
Nicky Lopez LHB,—,N/A,9,4.00,10,0,0,76.0,232.5,2,0,-,-,-,10.0%,40.0%,65.6,-,38.5%,-,86.7%,50.0%,30.0%,0.0%,20.0%,30.0%,10.0%,40.0%,50.0%,12.5%
Josh Smith LHB,—,N/A,20,3.20,10,0,0,83.7,286.8,1,0,-,-,-,10.0%,40.0%,67.1,-,53.8%,7.7%,81.2%,50.0%,20.0%,0.0%,30.0%,50.0%,20.0%,40.0%,40.0%,40.0%
Justin Foscue RHB,—,N/A,22,1.80,10,0,0,81.1,199.9,0,0,-,-,-,20.0%,-,70.5,-,36.4%,9.1%,73.3%,30.0%,30.0%,0.0%,-,60.0%,30.0%,30.0%,40.0%,22.2%
Wyatt Langford RHB,—,N/A,14,4.40,10,0,0,95.8,176.6,1,0,-,-,70.0%,50.0%,30.0%,72.3,12.5%,50.0%,25.0%,100.0%,60.0%,20.0%,0.0%,40.0%,10.0%,80.0%,-,20.0%,50.0%
Evan Carter LHB,—,N/A,14,2.80,10,0,0,84.9,303.5,2,1,-,-,10.0%,20.0%,30.0%,69.9,25.0%,50.0%,12.5%,80.0%,30.0%,10.0%,0.0%,20.0%,70.0%,50.0%,40.0%,10.0%,12.5%
Cameron Cauley RHB,—,N/A,4,2.80,8,0,0,89.6,246.9,2,0,-,-,12.5%,12.5%,37.5%,72.3,40.0%,40.0%,-,100.0%,50.0%,12.5%,0.0%,37.5%,37.5%,37.5%,37.5%,25.0%,60.0%
