Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Nick Fortes","TB","Jeffrey Springs","ATH","4","0.750","0.75","0.25","1.00","2","1","0","0","1","2","4","0.0","0.750","0"
"Yainer Diaz","HOU","Seth Lugo","KC","5","0.600","0.60","0.20","0.80","2","1","0","0","1","1","4","0.0","0.667","1"
"Colson Montgomery","CWS","Framber Valdez","DET","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.667","1"
"Jordan Beck","COL","Michael King","SD","2","0.500","0.50","0.50","1.00","0","1","0","0","1","2","2","0.0","0.500","0"
"Nelson Velazquez","HOU","Seth Lugo","KC","2","0.500","0.00","1.50","2.00","0","0","0","1","1","1","4","0.0","0.500","0"
"Jahmai Jones","BOS","Tyler Alexander","TEX","2","0.500","0.00","1.50","2.00","0","0","0","1","1","1","4","0.0","0.667","1"
"Dillon Dingler","DET","Erick Fedde","CWS","4","0.500","0.33","0.75","1.25","1","0","0","1","1","2","5","0.0","0.500","0"
"Junior Caminero","TB","Jeffrey Springs","ATH","4","0.500","0.67","0.25","0.75","1","1","0","0","1","0","3","25.0","0.600","1"
"Jonah Heim","ATH","Drew Rasmussen","TB","4","0.500","0.50","0.75","1.25","1","0","0","1","1","1","5","25.0","0.500","0"
"Donovan Walton","ATH","Drew Rasmussen","TB","4","0.500","0.50","0.25","0.75","1","1","0","0","1","1","3","0.0","0.600","0"
"Eugenio Suarez","CIN","Justin Wrobleski","LAD","4","0.500","0.33","0.75","1.25","1","0","0","1","1","2","5","0.0","0.500","0"
"Isaac Paredes","HOU","Seth Lugo","KC","6","0.500","0.50","0.17","0.67","2","1","0","0","1","0","4","0.0","0.500","0"
"Adley Rutschman","BOS","Tyler Alexander","TEX","8","0.500","0.50","0.50","1.00","2","1","0","1","2","3","8","12.5","0.556","1"
"Riley Greene","DET","Erick Fedde","CWS","10","0.500","0.57","0.30","0.80","4","0","0","1","1","3","8","20.0","0.545","1"
"Francisco Alvarez","NYM","Aaron Nola","PHI","10","0.500","0.40","0.90","1.40","2","0","0","3","3","5","14","20.0","0.545","1"
"Manny Machado","SD","Tanner Gordon","COL","5","0.400","0.00","1.20","1.60","0","0","0","2","2","3","8","40.0","0.571","2"
"Javier Baez","DET","Erick Fedde","CWS","10","0.400","0.40","0.70","1.10","1","1","0","2","3","4","11","30.0","0.500","2"
"Christopher Morel","NYM","Aaron Nola","PHI","8","0.375","0.67","0.50","0.88","1","1","0","1","2","4","7","50.0","0.444","1"
"Miguel Vargas","CWS","Framber Valdez","DET","11","0.364","0.40","0.27","0.64","2","1","1","0","2","0","7","9.1","0.500","3"
"Yordan Alvarez","HOU","Seth Lugo","KC","11","0.364","0.38","0.36","0.73","2","1","0","1","2","2","8","18.2","0.417","1"
"Denzer Guzman","LAA","Taj Bradley","MIN","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Josh Lowe","LAA","Taj Bradley","MIN","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","0.0","0.333","0"
"Zach McKinstry","DET","Erick Fedde","CWS","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.500","1"
"A.J. Ewing","NYM","Aaron Nola","PHI","6","0.333","0.50","0.17","0.50","1","1","0","0","1","1","3","33.3","0.333","0"
"Wyatt Langford","TEX","Sonny Gray","BOS","6","0.333","0.50","0.17","0.50","1","1","0","0","1","1","3","33.3","0.333","0"
"Lawrence Butler","ATH","Drew Rasmussen","TB","6","0.333","0.50","0.50","0.83","1","0","0","1","1","1","5","50.0","0.429","1"
"Chase Meidroth","CWS","Framber Valdez","DET","9","0.333","0.43","0.11","0.44","2","1","0","0","1","1","4","22.2","0.333","0"
"Christian Vazquez","HOU","Seth Lugo","KC","10","0.300","0.20","0.70","1.00","0","1","0","2","3","2","10","30.0","0.300","0"
"Randal Grichuk","CWS","Framber Valdez","DET","14","0.286","0.31","0.14","0.43","2","2","0","0","2","1","6","7.1","0.333","1"
"Jose Altuve","HOU","Seth Lugo","KC","14","0.286","0.40","0.07","0.36","3","1","0","0","1","0","5","28.6","0.375","2"
"Juan Soto","NYM","Aaron Nola","PHI","46","0.283","0.27","0.39","0.67","5","3","0","5","8","9","31","23.9","0.492","19"
"Andrew Benintendi","CWS","Framber Valdez","DET","18","0.278","0.38","0.06","0.33","4","1","0","0","1","0","6","27.8","0.278","0"
"Kevin McGonigle","DET","Erick Fedde","CWS","4","0.250","0.50","0.25","0.50","0","1","0","0","1","0","2","50.0","0.250","0"
"Jared Triolo","PIT","Kyle Harrison","MIL","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.250","0"
"Yandy Diaz","TB","Jeffrey Springs","ATH","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.500","2"
"Willson Contreras","BOS","Tyler Alexander","TEX","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.250","0"
"Elias Diaz","TEX","Sonny Gray","BOS","4","0.250","0.50","0.25","0.50","0","1","0","0","1","0","2","50.0","0.250","0"
"Jake Mangum","PIT","Kyle Harrison","MIL","8","0.250","0.50","0.13","0.38","1","1","0","0","1","1","3","50.0","0.250","0"
"Freddie Freeman","LAD","Brady Singer","CIN","8","0.250","0.20","0.38","0.63","1","0","0","1","1","1","5","25.0","0.333","1"
"Jeremy Pena","HOU","Seth Lugo","KC","12","0.250","0.27","0.08","0.33","2","1","0","0","1","0","4","8.3","0.250","0"
"Gleyber Torres","DET","Erick Fedde","CWS","12","0.250","0.25","0.25","0.50","2","0","0","1","1","1","6","25.0","0.308","1"
"Corey Seager","TEX","Sonny Gray","BOS","12","0.250","0.25","0.08","0.33","2","1","0","0","1","1","4","0.0","0.357","2"
"Bo Bichette","NYM","Aaron Nola","PHI","16","0.250","0.27","0.25","0.50","2","1","0","1","2","3","8","25.0","0.250","0"
"Jackson Merrill","SD","Tanner Gordon","COL","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","60.0","0.167","0"
"Carlos Cortes","ATH","Drew Rasmussen","TB","5","0.200","0.25","0.20","0.40","0","1","0","0","1","2","2","20.0","0.200","0"
"Brett Baty","NYM","Aaron Nola","PHI","15","0.200","0.20","0.20","0.40","2","0","0","1","1","1","6","26.7","0.333","3"
"Francisco Lindor","NYM","Aaron Nola","PHI","44","0.182","0.22","0.11","0.30","5","2","0","1","3","2","13","25.0","0.250","2"
