Matchup,BAL @ LAD
Pitcher,Yoshinobu Yamamoto
Pitcher Team,LAD
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,85.2,323,0.188,0.243,0.326,0.138,0.84,10,1.05,4.6%,29.3%,24.8%,20.7%,14.7%,8.40,59.4%,6.9%,7.1%,37.3%,24.0%,14.8%,19.1%
vsLHB,44.1,167,0.181,0.240,0.303,0.123,0.86,5,1.02,6.0%,25.6%,22.2%,17.2%,12.4%,7.51,59.3%,7.1%,6.8%,34.7%,24.6%,17.2%,18.6%
vsRHB,41.0,156,0.195,0.246,0.349,0.154,0.83,5,1.10,3.2%,33.2%,27.6%,25.0%,17.3%,9.44,59.5%,6.6%,7.5%,40.2%,23.4%,12.0%,19.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Alonso RHB,,+370,13,32,4.00,3,3,0.296,0.406,0.630,0.333,0.440,12.5%,25.0%,28.1%,12.1%,91.7,306.5,5,3,11.1%,-,5.6%,50.0%,38.9%,75.8,64.3%,21.4%,10.7%,93.3%,22.2%,75.0%,16.7%,55.6%,50.0%,27.8%,22.2%,36.4%
Gunnar Henderson LHB,,+490,16,24,4.00,2,2,0.143,0.250,0.429,0.286,0.296,8.3%,27.9%,29.2%,13.6%,92.1,286.7,5,3,14.3%,14.3%,35.7%,50.0%,21.4%,74.2,43.9%,24.4%,7.3%,95.3%,42.9%,33.3%,14.3%,35.7%,57.1%,28.6%,14.3%,22.7%
Coby Mayo RHB,—,N/A,22,29,2.80,1,1,0.143,0.172,0.286,0.143,0.200,3.4%,43.5%,44.8%,22.7%,92.0,268.8,2,2,6.7%,6.7%,13.3%,60.0%,13.3%,76.3,60.0%,16.0%,10.0%,86.2%,26.7%,25.0%,13.3%,46.7%,26.7%,46.7%,26.7%,35.5%
Jeremiah Jackson RHB,—,N/A,17,18,2.20,1,2,0.294,0.333,0.529,0.235,0.372,5.6%,21.1%,5.6%,14.0%,91.8,269.4,5,2,6.2%,-,-,43.8%,25.0%,73.5,28.6%,31.4%,20.0%,92.1%,25.0%,25.0%,25.0%,37.5%,25.0%,56.2%,18.8%,61.1%
Jackson Holliday LHB,,+880,23,18,3.00,1,2,0.235,0.278,0.471,0.235,0.322,5.6%,36.1%,16.7%,19.4%,91.8,273.8,5,2,15.4%,7.7%,7.7%,46.2%,53.8%,70.7,9.7%,29.0%,9.7%,86.1%,38.5%,20.0%,23.1%,30.8%,23.1%,38.5%,38.5%,52.6%
Adley Rutschman SHB,,+680,22,17,4.00,1,1,0.333,0.412,0.733,0.400,0.476,11.8%,17.6%,11.8%,7.6%,90.1,293.8,5,1,7.7%,-,15.4%,46.2%,38.5%,71.3,29.0%,32.3%,16.1%,91.2%,38.5%,20.0%,30.8%,30.8%,23.1%,46.2%,30.8%,33.3%
Colton Cowser LHB,,+750,23,17,3.00,1,2,0.154,0.353,0.385,0.231,0.329,23.5%,20.0%,17.6%,8.2%,88.3,298.9,4,4,20.0%,-,10.0%,40.0%,30.0%,74.5,50.0%,17.9%,14.3%,93.3%,40.0%,25.0%,20.0%,20.0%,10.0%,60.0%,30.0%,38.9%
Taylor Ward RHB,,+583,15,36,4.40,0,1,0.233,0.361,0.267,0.033,0.294,13.9%,12.7%,16.7%,5.4%,89.6,269.5,5,3,4.2%,4.2%,8.3%,37.5%,33.3%,67.8,4.1%,34.7%,4.1%,90.7%,25.0%,0.0%,33.3%,33.3%,25.0%,50.0%,25.0%,41.0%
Blaze Alexander RHB,,+910,12,26,3.60,0,0,0.435,0.500,0.609,0.174,0.478,7.7%,18.6%,11.5%,10.8%,90.4,254.2,4,3,15.0%,-,15.0%,50.0%,40.0%,71.9,12.0%,32.0%,10.0%,86.2%,20.0%,0.0%,30.0%,45.0%,40.0%,30.0%,30.0%,28.6%
Tyler O'Neill RHB,,+291,18,20,4.20,0,1,0.263,0.300,0.368,0.105,0.293,5.0%,25.6%,20.0%,12.5%,87.3,226.0,3,1,6.7%,-,26.7%,40.0%,33.3%,72.5,18.9%,21.6%,8.1%,94.9%,26.7%,0.0%,26.7%,33.3%,53.3%,40.0%,6.7%,25.0%
