Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-09-08 00:00:00,Sutter Health Park,TOR @ ATH,9:40,+27%,+16%,+8%,+24%,+0.61,+0.57,+0.88,+2.15,+30%,+14%,+2%,+19%,+0.67,+0.48,+0.18,+1.71,-3%,+3%,+7%,+5%,-0.06,+0.09,+0.71,+0.44
2026-09-08 00:00:00,Dodger Stadium,CIN @ LAD,10:10,+27%,-5%,-5%,+4%,+0.60,-0.18,-0.48,+0.33,+20%,-4%,-5%,+1%,+0.44,-0.13,-0.56,+0.09,+7%,-2%,+1%,+3%,+0.16,-0.06,+0.09,+0.24
2026-09-08 00:00:00,Kauffman Stadium,ARI @ KC,7:40,+24%,-1%,+3%,+10%,+0.53,-0.04,+0.31,+0.89,+12%,+3%,-1%,+4%,+0.26,+0.09,-0.07,+0.34,+12%,-4%,+4%,+6%,+0.27,-0.14,+0.38,+0.54
2026-09-08 00:00:00,Citizens Bank Park,HOU @ PHI,6:40,+9%,-2%,+2%,+6%,+0.20,-0.06,+0.21,+0.49,+14%,-3%,-2%,+5%,+0.32,-0.11,-0.19,+0.41,-6%,+1%,+4%,+1%,-0.13,+0.05,+0.40,+0.08
2026-09-08 00:00:00,American Family Fld,CHC @ MIL,7:40,+5%,+0%,-8%,+0%,+0.12,+0.00,-0.81,+0.03,-2%,-11%,-8%,-8%,-0.05,-0.37,-0.91,-0.68,+7%,+11%,+1%,+8%,+0.17,+0.38,+0.10,+0.71
2026-09-08 00:00:00,Yankee Stadium,COL @ NYY,7:05,+3%,-16%,-8%,-8%,+0.07,-0.57,-0.83,-0.75,+6%,-12%,-6%,-4%,+0.13,-0.41,-0.66,-0.37,-3%,-5%,-2%,-4%,-0.07,-0.17,-0.17,-0.37
2026-09-08 00:00:00,Oriole Park,CLE @ BAL,6:35,-1%,+9%,+14%,+13%,-0.02,+0.30,+1.44,+1.11,-3%,+6%,+6%,+5%,-0.06,+0.20,+0.68,+0.41,+2%,+3%,+7%,+8%,+0.04,+0.10,+0.77,+0.70
2026-09-08 00:00:00,Rate Field,PIT @ CHW,7:40,-4%,-4%,+2%,-1%,-0.09,-0.13,+0.20,-0.07,-5%,-9%,+3%,-3%,-0.12,-0.31,+0.35,-0.23,+1%,+5%,-1%,+2%,+0.03,+0.18,-0.15,+0.16
2026-09-08 00:00:00,Truist Park,TB  @ ATL,7:15,-4%,-1%,+0%,-3%,-0.10,-0.04,+0.05,-0.22,-1%,-6%,+1%,-3%,-0.03,-0.21,+0.08,-0.27,-3%,+5%,0%,+1%,-0.07,+0.17,-0.04,+0.05
2026-09-08 00:00:00,Petco Park,WAS @ SD,9:40,-5%,-5%,-5%,-5%,-0.11,-0.17,-0.49,-0.43,-6%,-11%,-4%,-8%,-0.15,-0.39,-0.46,-0.68,+2%,+6%,0%,+3%,+0.04,+0.21,-0.04,+0.25
2026-09-08 00:00:00,T-Mobile Park,TEX @ SEA,9:40,-6%,-14%,-4%,-9%,-0.14,-0.50,-0.44,-0.81,+1%,-15%,-6%,-8%,+0.02,-0.52,-0.64,-0.69,-7%,+1%,+2%,-1%,-0.16,+0.02,+0.20,-0.11
2026-09-08 00:00:00,Fenway Park,LAA @ BOS,6:45,-8%,+17%,+6%,+6%,-0.18,+0.61,+0.64,+0.57,-6%,+21%,+7%,+10%,-0.13,+0.72,+0.76,+0.84,-2%,-3%,-1%,-3%,-0.04,-0.11,-0.12,-0.28
2026-09-08 00:00:00,Oracle Park,STL @ SF,9:45,-12%,+15%,+4%,+2%,-0.26,+0.53,+0.45,+0.16,-16%,+12%,+6%,0%,-0.35,+0.41,+0.60,-0.01,+4%,+4%,-1%,+2%,+0.09,+0.12,-0.15,+0.17
2026-09-08 00:00:00,Comerica Park,MIN @ DET,6:40,-12%,+1%,+3%,-4%,-0.27,+0.03,+0.31,-0.39,-10%,+1%,+6%,-1%,-0.23,+0.04,+0.63,-0.11,-2%,0%,-3%,-3%,-0.04,-0.01,-0.32,-0.28
2026-09-08 00:00:00,LoanDepot Park,NYM @ MIA,6:40,-13%,+3%,-2%,-5%,-0.29,+0.10,-0.19,-0.40,-13%,+3%,-1%,-4%,-0.28,+0.09,-0.10,-0.35,0%,+0%,-1%,-1%,-0.01,+0.01,-0.09,-0.05
