Split,vsLHB
Range,L10
Dates,="7/24/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:40 PM,Beck Way,@,3.2,26,9.37,0.545,0.594,4.09,0.273,0.818,2,4.91,18,23.5%,23.1%,15.4%,11.1%,14.73,3,11.5%,69.2%,7.4%,17,76.5%,2,11.8%,23.5%,50.0%,17.6%
7:15 PM,Patrick Sandoval,vs,1.2,11,8.50,0.545,0.648,3.60,0.455,1.000,1,5.40,11,11.8%,18.2%,28.6%,5.4%,10.80,0,-,54.5%,10.8%,9,33.3%,1,11.1%,55.6%,20.0%,33.3%
10:15 PM,Grayson Rodriguez,@,19.0,97,5.78,0.366,0.439,2.16,0.244,0.610,3,1.42,50,18.3%,12.4%,9.6%,8.8%,5.68,11,11.3%,59.8%,7.8%,73,60.3%,7,9.6%,28.8%,14.3%,16.4%
4:10 PM,Tomoyuki Sugano,@,27.0,125,7.47,0.319,0.431,1.70,0.353,0.672,9,3.00,78,20.3%,10.4%,12.4%,9.2%,4.33,9,7.2%,52.8%,7.6%,103,43.7%,15,14.6%,33.0%,23.5%,30.1%
6:45 PM,Carson Palmquist,vs,5.1,25,3.66,0.318,0.377,1.50,0.182,0.500,1,1.69,11,28.3%,32.0%,27.6%,13.3%,13.50,1,4.0%,52.0%,5.1%,15,26.7%,1,6.7%,13.3%,50.0%,13.3%
8:15 PM,Rhett Lowder,@,23.1,120,7.17,0.314,0.419,2.06,0.275,0.588,7,2.70,60,22.1%,20.8%,22.1%,9.9%,9.64,16,13.3%,60.0%,7.2%,77,40.3%,11,14.3%,37.7%,24.1%,15.6%
8:10 PM,Zebby Matthews,vs,29.2,142,5.93,0.310,0.393,1.75,0.230,0.540,7,2.12,68,20.4%,18.3%,18.1%,9.7%,7.89,13,9.2%,63.4%,7.4%,101,43.6%,16,15.8%,32.7%,18.2%,22.8%
8:05 PM,MacKenzie Gore,vs,12.1,58,3.59,0.302,0.347,1.62,0.132,0.434,1,0.73,23,20.2%,19.0%,19.3%,10.0%,8.03,4,6.9%,60.3%,9.6%,42,38.1%,2,4.8%,14.3%,16.7%,21.4%
7:40 PM,Davis Martin,vs,28.1,135,4.19,0.299,0.353,1.84,0.111,0.410,2,0.64,48,23.0%,17.0%,14.3%,10.4%,7.31,17,12.6%,53.3%,6.8%,95,38.9%,3,3.2%,16.8%,12.5%,20.0%
7:10 PM,German Marquez,@,23.2,114,8.09,0.292,0.418,1.82,0.312,0.604,8,3.04,58,18.7%,14.9%,12.0%,9.0%,6.46,15,13.2%,60.9%,7.7%,81,53.1%,9,11.1%,39.5%,25.0%,17.3%
6:40 PM,Tarik Skubal,vs,14.2,64,2.96,0.290,0.315,1.36,0.129,0.419,2,1.23,26,29.5%,26.6%,20.2%,16.9%,10.43,2,3.1%,80.0%,11.7%,45,35.6%,2,4.4%,6.7%,66.7%,17.8%
6:45 PM,Will Warren,@,30.1,131,5.11,0.272,0.360,1.45,0.211,0.482,4,1.19,55,17.7%,13.7%,14.2%,7.6%,5.34,13,9.9%,64.7%,6.4%,98,37.8%,8,8.2%,26.5%,15.4%,20.4%
7:05 PM,Grant Holmes,@,26.1,117,5.42,0.265,0.352,1.52,0.196,0.461,5,1.71,47,24.2%,19.7%,17.8%,11.8%,7.86,13,11.1%,64.1%,6.4%,80,43.8%,9,11.2%,33.8%,18.5%,20.0%
7:40 PM,Spencer Arrighetti,@,26.2,128,7.45,0.252,0.394,1.69,0.272,0.524,8,2.70,54,26.8%,23.4%,21.7%,10.6%,10.12,19,14.8%,53.9%,5.8%,74,33.8%,8,10.8%,28.4%,33.3%,25.7%
4:10 PM,Shane Drohan,vs,14.0,58,2.31,0.250,0.294,1.14,0.096,0.346,0,-,18,34.7%,22.4%,22.4%,17.3%,8.36,3,5.2%,74.1%,7.1%,40,30.0%,4,10.0%,32.5%,-,5.0%
6:40 PM,Jared Jones,vs,23.1,100,3.61,0.250,0.331,1.33,0.217,0.467,4,1.54,43,34.7%,32.0%,25.4%,16.3%,12.34,8,8.0%,50.5%,7.6%,60,46.7%,5,8.3%,16.7%,30.0%,20.0%
