Matchup,NYM @ CIN
Pitcher,Tobias Myers
Pitcher Team,NYM
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,33.1,134,0.228,0.293,0.433,0.205,1.08,6,1.62,5.2%,18.6%,19.4%,21.5%,9.7%,7.02,64.7%,10.6%,6.9%,43.6%,29.7%,20.0%,17.8%
vsLHB,21.0,75,0.162,0.215,0.338,0.176,0.62,4,1.71,1.3%,20.5%,26.7%,24.1%,11.0%,8.57,65.3%,10.3%,9.3%,42.6%,29.6%,25.0%,18.5%
vsRHB,12.1,59,0.321,0.393,0.566,0.245,1.86,2,1.46,10.2%,15.4%,10.2%,15.8%,7.8%,4.38,63.8%,11.1%,4.3%,44.7%,29.8%,14.3%,17.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Noelvi Marte RHB,,+680,16,21,3.80,2,2,0.300,0.333,0.650,0.350,0.419,4.8%,34.3%,19.0%,21.4%,90.4,355.0,3,3,12.5%,-,-,31.2%,18.8%,72.2,27.6%,34.5%,13.8%,85.3%,12.5%,100.0%,6.2%,75.0%,43.8%,50.0%,6.2%,58.3%
Blake Dunn RHB,,+525,29,21,5.00,1,1,0.158,0.238,0.316,0.158,0.247,9.5%,17.2%,19.0%,6.4%,83.0,305.5,5,2,7.1%,7.1%,14.3%,50.0%,42.9%,71.6,20.8%,41.7%,16.7%,85.7%,28.6%,25.0%,21.4%,35.7%,35.7%,42.9%,21.4%,10.0%
Eugenio Suarez RHB,,+340,21,15,4.00,1,1,0.143,0.200,0.357,0.214,0.243,6.7%,57.1%,46.7%,29.6%,93.1,321.9,3,1,-,-,28.6%,57.1%,28.6%,71.5,20.0%,20.0%,12.0%,89.3%,28.6%,50.0%,28.6%,42.9%,42.9%,57.1%,-,28.6%
JJ Bleday LHB,,+373,27,11,4.60,1,1,0.182,0.182,0.455,0.273,0.272,-,13.0%,27.3%,8.1%,86.3,303.1,5,1,-,-,37.5%,25.0%,50.0%,74.6,45.0%,15.0%,-,87.0%,50.0%,25.0%,37.5%,12.5%,50.0%,25.0%,25.0%,33.3%
Tyler Stephenson RHB,,+490,31,21,3.80,0,0,0.200,0.238,0.250,0.050,0.219,4.8%,31.7%,23.8%,14.3%,87.3,238.4,2,2,-,-,13.3%,26.7%,40.0%,70.8,12.9%,29.0%,9.7%,86.1%,20.0%,0.0%,26.7%,40.0%,33.3%,40.0%,26.7%,25.0%
Matt McLain RHB,,+554,35,19,4.20,0,1,0.200,0.368,0.333,0.133,0.317,21.1%,40.7%,26.3%,14.3%,96.7,282.1,3,2,20.0%,-,20.0%,60.0%,50.0%,72.2,8.7%,39.1%,26.1%,88.5%,40.0%,0.0%,30.0%,20.0%,30.0%,50.0%,20.0%,27.3%
Sal Stewart RHB,,+378,20,18,4.60,0,2,0.188,0.278,0.312,0.125,0.263,11.1%,40.7%,33.3%,16.4%,93.1,273.2,4,2,30.0%,-,10.0%,50.0%,40.0%,72.9,33.3%,20.8%,12.5%,92.3%,30.0%,0.0%,40.0%,20.0%,20.0%,50.0%,30.0%,18.8%
Nathaniel Lowe LHB,,+570,36,15,3.00,0,1,0.286,0.333,0.286,-,0.281,6.7%,3.7%,6.7%,1.5%,87.0,236.3,1,1,8.3%,-,8.3%,41.7%,33.3%,74.8,54.5%,18.2%,18.2%,91.7%,16.7%,0.0%,25.0%,50.0%,33.3%,33.3%,33.3%,18.8%
Jose Trevino RHB,—,N/A,9,13,3.00,0,0,0.167,0.231,0.250,0.083,0.216,7.7%,31.0%,15.4%,17.6%,87.7,323.4,2,0,-,-,-,44.4%,22.2%,70.1,8.3%,20.8%,-,85.7%,11.1%,0.0%,11.1%,77.8%,55.6%,22.2%,22.2%,42.1%
Spencer Steer RHB,,+451,25,13,3.80,0,1,0.250,0.308,0.333,0.083,0.285,7.7%,33.3%,38.5%,13.0%,91.9,303.2,2,1,-,-,28.6%,57.1%,28.6%,71.4,16.0%,24.0%,4.0%,83.3%,28.6%,0.0%,14.3%,57.1%,85.7%,-,14.3%,22.2%
