Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Eric Haase,RHB,SF,Miles Mikolas,R,39.9,21.8,24.8,34.6,27.7
Taylor Ward,RHB,BAL,Emerson Hancock,R,50.5,24.6,10,44.2,27.7
Bryce Harper,LHB,PHI,Patrick Corbin,L,39.3,27.1,19.2,33.2,27.5
Alec Bohm,RHB,PHI,Patrick Corbin,L,20.2,28.9,29.7,24.7,27.2
Jose Altuve,RHB,HOU,Grayson Rodriguez,R,38.9,23.7,18.9,35.7,26.8
Daylen Lile,LHB,WSH,Logan Webb,R,35.2,28.3,23,24.4,26.4
Sal Stewart,RHB,CIN,Walker Buehler,R,21.4,19.7,29.2,34,26.3
Matt McLain,RHB,CIN,Walker Buehler,R,31.4,25.8,9.9,44.8,26.3
Jonathan Aranda,LHB,TB,Connelly Early,L,34.6,24.7,8.2,45.8,26
Jacob Young,RHB,WSH,Logan Webb,R,37.3,15.8,15.8,48.1,26
Jose Ramirez,SHB,CLE,Will Warren,R,29.4,27,16.2,33.6,25.6
Luis Rengifo,SHB,MIL,Jeffrey Springs,L,26.8,21.3,,60.5,25.3
Jackson Merrill,LHB,SD,Andrew Abbott,L,51.3,23.3,12.8,32.6,25.3
Willy Adames,RHB,SF,Miles Mikolas,R,34.6,18.9,18.9,37.8,25.2
Tyler Soderstrom,LHB,ATH,Kyle Harrison,L,47,19.6,22.6,24.8,24.5
Jeremiah Jackson,RHB,BAL,Emerson Hancock,R,64.5,11,11,40.8,23.8
Vladimir Guerrero Jr.,RHB,TOR,Cristopher Sanchez,L,8.1,24.7,16.2,37.7,23.7
Vaughn Grissom,RHB,LAA,Spencer Arrighetti,R,36.4,14.6,14.6,42,23.6
Luis Garcia Jr.,LHB,WSH,Logan Webb,R,44.4,8.5,22,37.4,23.4
JJ Bleday,LHB,CIN,Walker Buehler,R,42.7,21.1,21.1,21.1,23.3
Isiah Kiner-Falefa,RHB,BOS,Ian Seymour,L,65,18.2,8.6,31.1,23.2
Blaze Alexander,RHB,BAL,Emerson Hancock,R,41.7,19.1,10,37,23.1
Will Benson,LHB,CIN,Walker Buehler,R,61.2,14.8,16.7,25.6,22.7
Brice Matthews,RHB,HOU,Grayson Rodriguez,R,44.8,12.8,8.8,44.4,22.7
Jonah Heim,SHB,ATH,Kyle Harrison,L,35.1,19.7,10.5,36.3,22.6
Angel Martinez,SHB,CLE,Will Warren,R,38.9,23.6,15.6,21.3,22.2
Daniel Schneemann,LHB,CLE,Will Warren,R,39.2,17.6,16.8,27.5,22
Jake Bauers,LHB,MIL,Jeffrey Springs,L,41.2,19.8,10.6,30.8,21.9
Ryan Vilade,RHB,TB,Connelly Early,L,24.9,24.7,24.7,12.5,21.7
Jarren Duran,LHB,BOS,Ian Seymour,L,31.4,19,13.1,32.1,21.7
Matt Chapman,RHB,SF,Miles Mikolas,R,27.8,20.8,14,29.5,21.6
Cody Bellinger,LHB,NYY,Gavin Williams,R,20,19.4,22.3,22.8,21.2
Jeremy Pena,RHB,HOU,Grayson Rodriguez,R,46.9,6.3,6.3,49.3,21.1
Jackson Chourio,RHB,MIL,Jeffrey Springs,L,15.2,17.8,8.6,43.2,21.1
Pete Alonso,RHB,BAL,Emerson Hancock,R,47.6,,17.3,44.2,21
Kazuma Okamoto,RHB,TOR,Cristopher Sanchez,L,55.1,16.6,8.1,28.7,20.9
Daniel Susac,RHB,SF,Miles Mikolas,R,46.9,18.9,,37.8,20.8
Patrick Bailey,SHB,CLE,Will Warren,R,39.2,21.6,8.9,25.5,20.5
Mike Trout,RHB,LAA,Spencer Arrighetti,R,29.3,19.2,18.9,19.2,20.1
Adley Rutschman,SHB,BAL,Emerson Hancock,R,24.5,21.9,9.4,27.8,19.9
Adolis Garcia,RHB,PHI,Patrick Corbin,L,22.9,7.8,15.9,40.6,19.9
Nolan Schanuel,LHB,LAA,Spencer Arrighetti,R,22.4,,27.4,37,19.7
Jorbit Vivas,LHB,WSH,Logan Webb,R,31.9,9,7.5,43.8,19.5
Travis Bazzana,LHB,CLE,Will Warren,R,39.8,9.4,11.3,35,19.4
Leody Taveras,SHB,BAL,Emerson Hancock,R,31.4,17.7,9,27.8,19
Colton Cowser,LHB,BAL,Emerson Hancock,R,30.1,19,,37.4,19
Eugenio Suarez,RHB,CIN,Walker Buehler,R,29.7,11.7,8.1,37.7,18.9
Amed Rosario,RHB,NYY,Gavin Williams,R,21.1,13.6,13.6,30.2,18.5
William Contreras,RHB,MIL,Jeffrey Springs,L,25.1,7.3,9.1,41.9,18.3
Adam Frazier,LHB,LAA,Spencer Arrighetti,R,32.3,8.2,8.2,38.7,18.2
Chase DeLauter,LHB,CLE,Will Warren,R,29.3,20.9,17.5,10.3,18.1
Trent Grisham,LHB,NYY,Gavin Williams,R,33,12.3,13.7,24.6,17.9
Nick Kurtz,LHB,ATH,Kyle Harrison,L,51.1,13.9,8.9,20.5,17.8
Spencer Steer,RHB,CIN,Walker Buehler,R,31.4,15.5,4.5,31.2,17.7
Jake Meyers,RHB,HOU,Grayson Rodriguez,R,55.9,4.6,8.4,31.7,17.6
Samuel Basallo,LHB,BAL,Emerson Hancock,R,14.4,15,6.6,35.4,17.5
Curtis Mead,RHB,WSH,Logan Webb,R,22.1,12.6,18.1,21.5,17.4
Ty France,RHB,SD,Andrew Abbott,L,32.4,15.7,,31.3,16.6
Rafael Devers,LHB,SF,Miles Mikolas,R,43.3,10.5,10.5,21.3,16.5
Rhys Hoskins,RHB,CLE,Will Warren,R,33.3,16.8,,29.1,16.5
Gary Sanchez,RHB,MIL,Jeffrey Springs,L,40.6,13,13,15.7,16.4
Zach Neto,RHB,LAA,Spencer Arrighetti,R,36.1,10.5,18.4,13.8,16.3
David Fry,RHB,CLE,Will Warren,R,23.7,12,12,23.9,16.1
Gunnar Henderson,LHB,BAL,Emerson Hancock,R,23.2,6.2,9,35.8,16.1
Brayan Rocchio,SHB,CLE,Will Warren,R,32.1,8.8,16.3,18.5,15.8
Andrew Vaughn,RHB,MIL,Jeffrey Springs,L,52,8.6,,30.2,15.8
Brice Turang,LHB,MIL,Jeffrey Springs,L,33.8,10.6,,33.5,15.5
Fernando Tatis Jr.,RHB,SD,Andrew Abbott,L,25,9.9,,37,15.2
Paul Goldschmidt,RHB,NYY,Gavin Williams,R,33.5,10.2,10.2,20.2,15
Christian Yelich,LHB,MIL,Jeffrey Springs,L,30.8,10.6,10.6,19.8,14.9
Colby Thomas,RHB,ATH,Kyle Harrison,L,29.6,19.7,,20.3,14.9
Ceddanne Rafaela,RHB,BOS,Ian Seymour,L,36.1,9.5,,30.9,14.7
Zack Gelof,RHB,ATH,Kyle Harrison,L,30.9,9.9,,31.6,14.5
Jose Caballero,RHB,NYY,Gavin Williams,R,11.7,11.9,7.7,27.2,14.4
Freddy Fermin,RHB,SD,Andrew Abbott,L,47.2,8.7,8.7,15.7,14.3
Ben Williamson,RHB,TB,Connelly Early,L,26,,,45.4,14
Drew Gilbert,LHB,SF,Miles Mikolas,R,33.9,,9.7,30.3,13.9
Blake Dunn,RHB,CIN,Walker Buehler,R,16.4,9.9,9.9,23.4,13.9
Miguel Andujar,RHB,SD,Andrew Abbott,L,21.6,9.3,,33.4,13.8
Logan O'Hoppe,RHB,LAA,Spencer Arrighetti,R,45.2,10.5,,20.5,13.3
Jackson Holliday,LHB,BAL,Emerson Hancock,R,36,,9,27.6,13.2
Christian Vazquez,RHB,HOU,Grayson Rodriguez,R,51.5,,9.5,20.3,13.1
Wilyer Abreu,LHB,BOS,Ian Seymour,L,16.6,,,45.7,13.1
Brandon Marsh,LHB,PHI,Patrick Corbin,L,36.6,6,,28.9,13
Sal Frelick,LHB,MIL,Jeffrey Springs,L,39.6,,,36.1,13
Spencer Jones,LHB,NYY,Gavin Williams,R,28.9,,,40.1,12.9
Anthony Volpe,RHB,NYY,Gavin Williams,R,40.1,,,34.2,12.6
Dylan Crews,RHB,WSH,Logan Webb,R,26.8,10.9,,24.2,12.5
Daulton Varsho,LHB,TOR,Cristopher Sanchez,L,43.3,7.4,9.8,9.8,12.3
Masataka Yoshida,LHB,BOS,Ian Seymour,L,24.8,,,38,12
Joey Ortiz,RHB,MIL,Jeffrey Springs,L,20.4,,,39,11.8
CJ Abrams,LHB,WSH,Logan Webb,R,24.1,,7.5,27.4,11.5
Nick Fortes,RHB,TB,Connelly Early,L,26.7,,,35.4,11.5
Jose Tena,LHB,WSH,Logan Webb,R,16.5,16,,16.5,11.4
Brent Rooker,RHB,ATH,Kyle Harrison,L,26.9,9.9,9.9,7.7,11
Ryan McMahon,LHB,NYY,Gavin Williams,R,38.2,,8.4,16.9,10.6
Manny Machado,RHB,SD,Andrew Abbott,L,31,7.3,,19,10.4
Garrett Mitchell,LHB,MIL,Jeffrey Springs,L,52,,,21,10.4
Nick Allen,RHB,HOU,Grayson Rodriguez,R,36.2,,,27.2,10.4
Jo Adell,RHB,LAA,Spencer Arrighetti,R,29,,,29.7,10.3
Rafael Marchan,SHB,PHI,Patrick Corbin,L,39.8,,,24.9,10.2
Edmundo Sosa,RHB,PHI,Patrick Corbin,L,7,,,37.6,10.1
Jung Hoo Lee,LHB,SF,Miles Mikolas,R,26.4,,,28.9,9.9
J.T. Realmuto,RHB,PHI,Patrick Corbin,L,17.9,,,32,9.8
Oswald Peraza,RHB,LAA,Spencer Arrighetti,R,29.3,4.5,10.4,8.8,9.8
Taylor Trammell,LHB,HOU,Grayson Rodriguez,R,32.7,4.1,,20.3,9.8
Xander Bogaerts,RHB,SD,Andrew Abbott,L,27.7,8.7,,15.7,9.7
Gavin Sheets,LHB,SD,Andrew Abbott,L,39.1,,,22.9,9.6
Blake Perkins,SHB,MIL,Jeffrey Springs,L,40,9.1,,9.1,9.5
Justin Crawford,LHB,PHI,Patrick Corbin,L,26.2,,,27.2,9.4
Connor Wong,RHB,BOS,Ian Seymour,L,32.7,,,24.6,9.4
Keibert Ruiz,SHB,WSH,Logan Webb,R,14.1,,3.6,27.8,9.4
Bryson Stott,LHB,PHI,Patrick Corbin,L,22.5,6,,19.2,9.1
Myles Straw,RHB,TOR,Cristopher Sanchez,L,26.6,8.1,8.1,4.9,9.1
Drew Millas,SHB,WSH,Logan Webb,R,31.2,7.5,,13.3,9.1
Caleb Durbin,RHB,BOS,Ian Seymour,L,26,,,25.5,9
Chandler Simpson,LHB,TB,Connelly Early,L,53,,,13.7,8.7
Trea Turner,RHB,PHI,Patrick Corbin,L,41.5,4.7,,11.1,8.6
Dane Myers,RHB,CIN,Walker Buehler,R,48.7,,,13.5,8.2
Henry Bolte,RHB,ATH,Kyle Harrison,L,11.9,,,27.1,8
Edwin Arroyo,SHB,CIN,Walker Buehler,R,12.2,,,26.5,7.8
Noelvi Marte,RHB,CIN,Walker Buehler,R,30.4,,,18.6,7.7
Max Schuemann,RHB,NYY,Gavin Williams,R,48.9,,,10.2,7.4
Donovan Walton,LHB,LAA,Spencer Arrighetti,R,24.5,8.2,,8.2,7.4
Carlos Narvaez,RHB,BOS,Ian Seymour,L,45.7,,,9.5,6.9
Nick Madrigal,RHB,LAA,Spencer Arrighetti,R,37.2,,,10.5,6.3
Steven Kwan,LHB,CLE,Will Warren,R,27.5,,,13.9,6.2
Lawrence Butler,LHB,ATH,Kyle Harrison,L,38.8,,,8.4,6
J.C. Escarra,LHB,NYY,Gavin Williams,R,24.6,,,13.9,5.9
David Hamilton,LHB,MIL,Jeffrey Springs,L,38.5,,,7.9,5.8
Austin Hedges,RHB,CLE,Will Warren,R,33,,,9.6,5.7
P.J. Higgins,RHB,CIN,Walker Buehler,R,31.4,,,9.9,5.6
Wade Meckler,LHB,LAA,Spencer Arrighetti,R,33.2,,,8.2,5.4
Andruw Monasterio,RHB,BOS,Ian Seymour,L,30.9,,,8.6,5.2
Rodolfo Durán,RHB,SD,Andrew Abbott,L,49.6,,,,5
Cedric Mullins,LHB,TB,Connelly Early,L,17.6,,,13,5
Alika Williams,RHB,ATH,Kyle Harrison,L,11.5,,,15.2,5
Jeff McNeil,LHB,ATH,Kyle Harrison,L,19,,,12.1,4.9
George Springer,RHB,TOR,Cristopher Sanchez,L,26,,,8.5,4.7
Nasim Nuñez,SHB,WSH,Logan Webb,R,22.7,,,9,4.5
Taylor Walls,SHB,TB,Connelly Early,L,25,,,7.7,4.4
Andres Gimenez,LHB,TOR,Cristopher Sanchez,L,16.2,,,9.8,4.1
Luis Arraez,LHB,SF,Miles Mikolas,R,5.8,,,13.8,4
Tyler Heineman,SHB,TOR,Cristopher Sanchez,L,18.3,,,8.5,4
Bryce Johnson,SHB,SD,Andrew Abbott,L,37.3,,,,3.7
Sebastián  Rivero,RHB,LAA,Spencer Arrighetti,R,36.4,,,,3.6
Darell Hernaiz,RHB,ATH,Kyle Harrison,L,20.2,,,6.2,3.6
Mickey Gasper,SHB,BOS,Ian Seymour,L,25.5,,,,2.6
LaMonte Wade Jr.,LHB,HOU,Grayson Rodriguez,R,16,,,,1.6
Jose Siri,RHB,LAA,Spencer Arrighetti,R,14.6,,,,1.5
Richie Palacios,LHB,TB,Connelly Early,L,13.2,,,,1.3
Yohendrick Pinango,LHB,TOR,Cristopher Sanchez,L,9.3,,,,0.9
Victor Bericoto,RHB,SF,Miles Mikolas,R,,,,,
Jonah Cox,RHB,SF,Miles Mikolas,R,,,,,
Sung-Mun Song,LHB,SD,Andrew Abbott,L,,,,,
Andres Chaparro,RHB,WSH,Logan Webb,R,,,,,
Stuart Fairchild,RHB,CLE,Will Warren,R,,,,,
Jase Bowen,RHB,SD,Andrew Abbott,L,,,,,
Carlos Cortes,LHB,ATH,Kyle Harrison,L,,,,,
Collin Price,RHB,HOU,Grayson Rodriguez,R,,,,,
Charles McAdoo,RHB,TOR,Cristopher Sanchez,L,,,,,
Samad Taylor,RHB,SD,Andrew Abbott,L,,,,,
Buddy Kennedy,RHB,SF,Miles Mikolas,R,,,,,
Steward Berroa,SHB,PHI,Patrick Corbin,L,,,,,
Anthony Seigler,SHB,BOS,Ian Seymour,L,,,,,
Ali Sanchez,RHB,NYY,Gavin Williams,R,,,,,
Nathan Lukes,LHB,TOR,Cristopher Sanchez,L,,,,,
Jesus Sanchez,LHB,TOR,Cristopher Sanchez,L,,,,,
Garrett Stubbs,LHB,PHI,Patrick Corbin,L,,,,,
Sam Huff,RHB,BAL,Emerson Hancock,R,,,,,
Marcelo Mayer,LHB,BOS,Ian Seymour,L,,,,,
Hunter Feduccia,LHB,TB,Connelly Early,L,,,,,
Victor Mesa Jr.,LHB,TB,Connelly Early,L,,,,,
Oliver Dunn,LHB,TB,Connelly Early,L,,,,,
