Matchup,WSH @ PHI
Pitcher,Jesus Luzardo
Pitcher Team,PHI
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,128.2,538,0.231,0.290,0.351,0.120,1.20,12,0.84,7.8%,31.4%,29.0%,23.6%,14.5%,10.91,61.0%,5.6%,5.8%,31.5%,20.9%,17.4%,12.7%
vsLHB,36.0,137,0.157,0.186,0.189,0.031,0.78,1,0.25,5.8%,33.6%,32.1%,26.7%,16.2%,11.00,71.0%,6.7%,2.4%,28.9%,12.0%,10.0%,6.0%
vsRHB,91.1,401,0.258,0.326,0.409,0.151,1.38,11,1.08,8.5%,30.7%,27.9%,22.5%,14.0%,11.04,57.6%,5.3%,6.9%,32.4%,23.9%,18.6%,15.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dylan Crews RHB,,+592,20,4.40,10,2,3,95.7,339.0,6,5,30.0%,20.0%,20.0%,50.0%,50.0%,75.6,69.2%,53.8%,30.8%,100.0%,90.0%,70.0%,28.6%,20.0%,10.0%,20.0%,50.0%,30.0%,57.1%
Andres Chaparro RHB,,+690,15,2.00,10,1,2,89.3,329.9,4,4,10.0%,10.0%,20.0%,50.0%,20.0%,76.2,69.2%,53.8%,23.1%,86.7%,70.0%,60.0%,16.7%,10.0%,30.0%,40.0%,50.0%,10.0%,71.4%
CJ Abrams LHB,,+750,18,4.20,10,1,2,86.0,254.3,3,3,10.0%,10.0%,30.0%,40.0%,20.0%,73.6,33.3%,58.3%,25.0%,92.3%,50.0%,30.0%,33.3%,20.0%,30.0%,40.0%,30.0%,30.0%,75.0%
Brady House RHB,,+680,14,2.80,10,1,1,86.3,323.7,5,3,20.0%,10.0%,10.0%,70.0%,50.0%,74.8,52.9%,41.2%,35.3%,89.5%,60.0%,30.0%,33.3%,30.0%,40.0%,30.0%,40.0%,30.0%,33.3%
James Wood LHB,,+270,24,4.40,10,1,1,93.3,294.0,1,1,10.0%,-,-,40.0%,30.0%,79.2,90.9%,45.5%,36.4%,100.0%,30.0%,10.0%,100.0%,20.0%,70.0%,60.0%,40.0%,-,66.7%
Jacob Young RHB,,+1080,11,3.40,10,1,1,80.7,264.4,2,1,10.0%,10.0%,10.0%,30.0%,40.0%,71.4,-,30.0%,30.0%,83.3%,60.0%,20.0%,50.0%,40.0%,30.0%,40.0%,60.0%,-,80.0%
Jorbit Vivas LHB,—,N/A,4,2.80,10,0,0,76.7,186.4,0,0,-,-,-,10.0%,30.0%,67.9,-,16.7%,-,100.0%,30.0%,10.0%,0.0%,20.0%,60.0%,30.0%,20.0%,50.0%,55.6%
Keibert Ruiz SHB,—,N/A,18,3.80,10,0,0,83.4,207.3,0,0,-,-,10.0%,20.0%,10.0%,67.8,-,42.9%,14.3%,100.0%,30.0%,20.0%,0.0%,10.0%,50.0%,50.0%,30.0%,20.0%,50.0%
Nasim Nuñez SHB,,+2000,16,3.80,10,0,0,75.1,185.6,1,1,-,-,10.0%,20.0%,10.0%,70.1,7.7%,15.4%,7.7%,81.2%,10.0%,-,-,10.0%,60.0%,40.0%,10.0%,50.0%,62.5%
Daylen Lile LHB,,+1120,15,3.40,10,0,0,87.4,228.0,1,0,-,-,30.0%,30.0%,30.0%,71.9,13.3%,33.3%,6.7%,88.2%,60.0%,40.0%,0.0%,20.0%,30.0%,30.0%,30.0%,40.0%,60.0%
Harry Ford RHB,,+1120,-,3.20,5,0,0,77.1,275.5,1,1,20.0%,-,-,20.0%,60.0%,68.9,-,28.6%,14.3%,87.5%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,60.0%,20.0%,40.0%
Jose Tena LHB,,+1120,4,3.40,5,0,1,81.5,251.3,1,1,20.0%,-,-,20.0%,80.0%,72.0,42.9%,14.3%,14.3%,100.0%,80.0%,20.0%,0.0%,60.0%,20.0%,-,20.0%,80.0%,40.0%
