Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Michael Conforto","CHC","Rhett Lowder","CIN","1","1.000","0.00","3.00","4.00","0","0","0","1","1","1","4","0.0","1.000","0"
"Freddie Freeman","LAD","Drew Anderson","DET","1","1.000","1.00","1.00","2.00","0","1","0","0","1","0","2","0.0","1.000","0"
"Taylor Walls","TB","Casey Mize","SD","2","1.000","1.00","1.00","2.00","1","0","1","0","1","0","4","0.0","1.000","1"
"Sam Antonacci","CWS","Dean Kremer","MIN","3","0.667","0.50","1.00","1.67","1","0","0","1","1","1","5","0.0","0.667","0"
"Troy Johnston","COL","Grant Holmes","ATL","3","0.667","0.67","0.33","1.00","1","1","0","0","1","0","3","0.0","0.667","0"
"Heliot Ramos","NYY","Patrick Sandoval","BOS","3","0.667","0.50","1.33","2.00","0","1","0","1","2","3","6","0.0","0.667","0"
"Mickey Moniak","COL","Grant Holmes","ATL","3","0.667","0.50","1.00","1.67","1","0","0","1","1","1","5","0.0","0.667","0"
"Jonathan Aranda","TB","Casey Mize","SD","3","0.667","0.67","0.33","1.00","1","1","0","0","1","0","3","0.0","0.667","0"
"Vinnie Pasquantino","KC","Tanner Bibee","CLE","17","0.588","0.57","0.59","1.18","5","2","1","2","5","3","20","5.9","0.632","2"
"Javier Sanoja","MIA","Jackson Kent","WSH","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Brenton Doyle","CWS","Dean Kremer","MIN","2","0.500","1.00","0.50","1.00","0","1","0","0","1","0","2","50.0","0.500","0"
"Heriberto Hernandez","MIA","Jackson Kent","WSH","2","0.500","0.50","0.50","1.00","0","1","0","0","1","1","2","0.0","0.500","0"
"Fernando Tatis Jr.","SD","Shane McClanahan","TB","2","0.500","1.00","0.50","1.00","0","1","0","0","1","0","2","50.0","0.667","1"
"Junior Caminero","TB","Casey Mize","SD","4","0.500","0.50","0.75","1.25","1","0","0","1","1","1","5","25.0","0.500","0"
"Anthony Seigler","BOS","Cam Schlittler","NYY","4","0.500","0.67","0.50","1.00","0","2","0","0","2","0","4","25.0","0.600","1"
