Matchup,SD @ ARI
Pitcher,Walker Buehler
Pitcher Team,SD
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,104.1,455,0.263,0.330,0.425,0.162,1.45,14,1.21,9.7%,21.1%,19.8%,17.2%,9.4%,7.76,65.6%,8.3%,8.6%,40.6%,23.2%,19.2%,17.1%
vsLHB,54.0,248,0.290,0.341,0.425,0.136,1.65,5,0.83,10.1%,21.4%,20.2%,18.9%,9.6%,8.33,65.7%,8.8%,6.5%,40.0%,21.2%,13.9%,22.4%
vsRHB,49.1,207,0.231,0.318,0.425,0.194,1.26,9,1.64,9.2%,20.7%,19.3%,15.4%,9.1%,7.30,65.4%,7.7%,11.0%,41.4%,25.5%,24.3%,11.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nolan Arenado RHB,,+630,24,4.20,10,1,1,82.6,219.8,1,1,10.0%,10.0%,30.0%,30.0%,20.0%,72.5,21.4%,21.4%,7.1%,70.0%,30.0%,30.0%,33.3%,-,40.0%,50.0%,20.0%,30.0%,20.0%
Gabriel Moreno RHB,,+880,24,4.60,10,1,2,88.0,321.0,5,3,10.0%,-,-,40.0%,30.0%,70.6,18.8%,31.2%,12.5%,100.0%,80.0%,60.0%,16.7%,20.0%,20.0%,20.0%,50.0%,30.0%,11.1%
Tim Tawa RHB,,+770,20,4.40,10,1,2,92.7,270.3,2,2,20.0%,10.0%,20.0%,60.0%,20.0%,73.8,30.8%,46.2%,46.2%,92.9%,30.0%,20.0%,50.0%,10.0%,60.0%,30.0%,50.0%,20.0%,62.5%
Max Kepler LHB,,+725,26,3.40,10,0,0,85.9,286.5,4,1,10.0%,10.0%,10.0%,30.0%,20.0%,71.1,23.1%,53.8%,15.4%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,50.0%,20.0%,70.0%
James McCann RHB,—,N/A,11,4.60,10,0,0,87.3,237.2,1,0,-,-,10.0%,30.0%,40.0%,71.0,13.3%,40.0%,20.0%,93.8%,60.0%,20.0%,0.0%,40.0%,40.0%,30.0%,40.0%,30.0%,11.1%
Ildemaro Vargas SHB,—,N/A,18,3.20,10,0,1,94.8,305.1,3,2,-,-,20.0%,50.0%,40.0%,67.2,-,75.0%,16.7%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,40.0%,30.0%,37.5%
Ryan Waldschmidt RHB,,+1200,13,3.40,10,0,0,92.4,281.4,1,0,-,-,10.0%,40.0%,40.0%,71.4,16.7%,38.9%,11.1%,85.7%,50.0%,20.0%,0.0%,30.0%,50.0%,50.0%,40.0%,10.0%,22.2%
Ketel Marte SHB,,+526,22,4.40,10,0,0,75.9,213.7,1,0,-,-,30.0%,-,10.0%,75.3,55.6%,22.2%,-,81.8%,40.0%,40.0%,0.0%,-,30.0%,50.0%,30.0%,20.0%,16.7%
Geraldo Perdomo SHB,,+1040,16,4.60,10,0,1,88.0,312.8,4,2,10.0%,-,20.0%,50.0%,50.0%,65.6,-,63.6%,18.2%,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,40.0%,40.0%,20.0%,12.5%
Lars Nootbaar LHB,,+700,27,4.40,10,0,0,89.2,227.5,1,0,-,-,-,60.0%,20.0%,72.2,16.7%,58.3%,25.0%,80.0%,20.0%,-,-,20.0%,70.0%,10.0%,60.0%,30.0%,0.0%
Jorge Barrosa SHB,—,N/A,20,1.60,10,0,0,87.3,280.6,3,1,-,-,10.0%,40.0%,30.0%,71.0,-,66.7%,-,92.3%,70.0%,40.0%,0.0%,30.0%,20.0%,30.0%,40.0%,30.0%,0.0%
Corbin Carroll LHB,,+465,22,4.60,10,0,0,95.9,254.6,2,0,-,-,40.0%,60.0%,40.0%,77.4,84.6%,61.5%,30.8%,92.9%,60.0%,30.0%,0.0%,30.0%,30.0%,70.0%,10.0%,20.0%,42.9%
Tyler Locklear RHB,—,N/A,2,3.20,10,0,0,81.4,232.6,1,0,10.0%,10.0%,10.0%,30.0%,20.0%,73.3,25.0%,31.2%,18.8%,94.1%,20.0%,-,-,20.0%,70.0%,50.0%,30.0%,20.0%,40.0%
