Matchup,ATH @ TEX
Pitcher,Jacob deGrom
Pitcher Team,TEX
Opposing Team,ATH

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,15.2,1.47,="16-63",.254,.524,0.270,4,3,1,7,20.0,7,.329,.853
Batting Second,16.1,1.29,="14-63",.222,.397,0.175,2,5,0,6,32.9,7,.300,.697
Batting Third,15.1,1.43,="18-64",.281,.516,0.235,4,3,0,8,27.9,4,.324,.840
Batting Fourth,15.2,1.09,="13-61",.213,.311,0.098,1,3,0,5,38.5,4,.262,.573
Batting Fifth,16.0,0.88,="11-58",.190,.276,0.086,1,2,0,7,37.7,3,.230,.506
Batting Sixth,12.2,1.26,="11-48",.229,.292,0.063,1,0,0,4,24.1,5,.296,.588
Batting Seventh,12.0,1.42,="14-49",.286,.531,0.245,3,3,0,10,26.9,3,.327,.858
Batting Eighth,12.1,1.22,="12-48",.250,.333,0.083,1,1,0,6,33.3,3,.294,.627
Batting Ninth,14.0,0.64,="8-47",.170,.191,0.021,0,1,0,2,22.4,1,.188,.379

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Henry Bolte RHB,Batting First ​,="33-114",.289,.412,0.123,2,6,1,9,29.6,7,.347,.759
Jonah Heim SHB,Batting Fourth ​,="15-78",.192,.269,0.077,1,3,0,5,22.4,5,.247,.516
Carlos Cortes LHB,Batting Fifth ​,="14-55",.255,.345,0.090,0,3,1,3,21.4,1,.268,.613
Tommy White RHB,Batting Fifth ​,="19-80",.238,.288,0.050,1,1,0,7,15.9,1,.244,.532
Lawrence Butler LHB,Batting Sixth ​,="24-103",.233,.379,0.146,3,6,0,13,24.8,13,.325,.704
Zack Gelof RHB,Batting Seventh ​,="20-59",.339,.525,0.186,3,2,0,7,18.5,4,.381,.906
Max Muncy RHB,Batting Seventh ​,="29-116",.250,.362,0.112,2,5,1,11,32.6,9,.318,.680
Donovan Walton LHB,Batting Eighth ​,="17-51",.333,.588,0.255,3,4,0,7,17.2,6,.414,1.002
Jeff McNeil LHB,Batting Eighth ​,="24-114",.211,.228,0.017,0,2,0,13,11.7,12,.289,.517
Brian Serven RHB,Batting Ninth ​,="5-22",.227,.636,0.409,3,0,0,7,31.8,0,.227,.863
Alika Williams RHB,Batting Ninth ​,="25-96",.260,.427,0.167,2,10,0,9,26.5,4,.297,.724
Michael Stefanic RHB,Batting Ninth ​,="2-4",.500,.500,0.000,0,0,0,0,25.0,0,.500,1.000
Darell Hernaiz RHB,Batting Ninth ​,="16-72",.222,.250,0.028,0,2,0,2,12.5,6,.291,.541
