Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-03,Coors Field,SF  @ COL,8:10,+32%,+26%,+15%,+35%,+0.71,+0.92,+1.59,+3.04,+20%,+31%,+16%,+33%,+0.45,+1.06,+1.71,+2.87,+12%,-4%,-1%,+2%,+0.26,-0.15,-0.11,+0.17
2026-07-03,Sutter Health Park,MIA @ ATH,9:40,+34%,+26%,+5%,+29%,+0.78,+0.92,+0.54,+2.58,+30%,+15%,+1%,+20%,+0.68,+0.51,+0.15,+1.74,+4%,+12%,+4%,+10%,+0.10,+0.41,+0.40,+0.84
2026-07-03,Wrigley Field,STL @ CHC,4:05,+36%,0%,+2%,+18%,+0.80,0.00,+0.18,+1.61,0%,-11%,-3%,-6%,-0.01,-0.37,-0.33,-0.52,+36%,+11%,+5%,+24%,+0.81,+0.37,+0.51,+2.13
2026-07-03,Great American BP,BAL @ CIN,7:10,+22%,+4%,+5%,+18%,+0.49,+0.13,+0.58,+1.60,+14%,+1%,-1%,+9%,+0.32,+0.04,-0.10,+0.79,+8%,+3%,+6%,+9%,+0.17,+0.09,+0.68,+0.81
2026-07-03,Yankee Stadium,MIN @ NYY,7:05,+25%,-1%,-3%,+10%,+0.56,-0.05,-0.27,+0.89,+5%,-11%,-6%,-4%,+0.11,-0.40,-0.61,-0.37,+20%,+10%,+3%,+14%,+0.45,+0.35,+0.34,+1.26
2026-07-03,Progressive Field,CHW @ CLE,7:10,+16%,-6%,+1%,+6%,+0.37,-0.23,+0.09,+0.55,-3%,+2%,-3%,-1%,-0.07,+0.07,-0.28,-0.06,+20%,-8%,+4%,+7%,+0.44,-0.29,+0.38,+0.60
2026-07-03,Nationals Park,PIT @ WAS,6:45,+2%,+1%,+7%,+4%,+0.04,+0.03,+0.74,+0.39,+4%,+4%,+3%,+4%,+0.08,+0.14,+0.33,+0.31,-2%,-3%,+4%,+1%,-0.05,-0.11,+0.41,+0.08
2026-07-03,Angel Stadium,BOS @ LAA,9:38,+9%,-3%,+1%,+3%,+0.20,-0.09,+0.15,+0.30,+9%,-5%,+1%,+2%,+0.21,-0.19,+0.09,+0.20,-1%,+3%,+1%,+1%,-0.02,+0.10,+0.05,+0.11
2026-07-03,Chase Field,MIL @ ARI,9:45,-9%,+12%,+0%,+1%,-0.21,+0.42,+0.04,+0.05,-9%,+14%,+0%,+1%,-0.20,+0.48,+0.05,+0.12,0%,-2%,0%,-1%,-0.01,-0.06,-0.01,-0.08
2026-07-03,Dodger Stadium,SD  @ LAD,10:10,+10%,-5%,-5%,-3%,+0.21,-0.16,-0.52,-0.28,+18%,-4%,-5%,+0%,+0.40,-0.12,-0.55,+0.04,-8%,-1%,+0%,-4%,-0.19,-0.03,+0.02,-0.32
2026-07-03,Truist Park,NYM @ ATL,7:15,+4%,-4%,-3%,-3%,+0.09,-0.15,-0.34,-0.28,-1%,-7%,+1%,-3%,-0.03,-0.25,+0.14,-0.28,+5%,+3%,-4%,0%,+0.12,+0.10,-0.48,0.00
2026-07-03,Daikin Park,TB  @ HOU,8:15,+4%,-10%,-4%,-4%,+0.10,-0.36,-0.42,-0.39,+9%,-10%,-5%,-3%,+0.21,-0.36,-0.49,-0.26,-5%,+0%,+1%,-1%,-0.12,+0.01,+0.07,-0.13
2026-07-03,T-Mobile Park,TOR @ SEA,10:10,-4%,-23%,-7%,-14%,-0.08,-0.80,-0.77,-1.23,+1%,-15%,-6%,-8%,+0.01,-0.53,-0.67,-0.73,-4%,-8%,-1%,-6%,-0.10,-0.27,-0.10,-0.50
