Matchup,LAD @ PIT
Pitcher,Shohei Ohtani
Pitcher Team,LAD
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,61.0,233,0.143,0.202,0.210,0.067,0.79,2,0.30,7.7%,31.3%,28.8%,24.6%,14.5%,9.89,56.8%,5.9%,3.5%,36.8%,20.8%,6.7%,12.5%
vsLHB,31.2,119,0.147,0.194,0.211,0.064,0.76,1,0.28,6.7%,28.7%,27.7%,23.6%,13.3%,9.38,56.3%,5.2%,2.6%,37.7%,22.1%,5.9%,14.3%
vsRHB,29.1,114,0.139,0.210,0.208,0.069,0.82,1,0.31,8.8%,34.0%,29.8%,25.8%,15.8%,10.43,57.4%,6.7%,4.5%,35.8%,19.4%,7.7%,10.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan O'Hearn LHB,,+840,35,17,3.40,3,3,0.375,0.412,0.938,0.562,0.566,5.9%,12.5%,17.6%,5.6%,93.2,294.8,5,2,15.4%,-,7.7%,46.2%,46.2%,70.7,9.4%,34.4%,6.2%,100.0%,61.5%,37.5%,23.1%,15.4%,7.7%,53.8%,38.5%,21.1%
Spencer Horwitz LHB,,+980,11,28,4.40,1,1,0.292,0.393,0.458,0.167,0.372,14.3%,6.4%,-,2.6%,89.0,237.2,6,3,16.7%,4.2%,20.8%,37.5%,33.3%,69.8,13.3%,31.1%,11.1%,97.8%,29.2%,14.3%,25.0%,25.0%,37.5%,41.7%,20.8%,18.8%
Brandon Lowe LHB,,+470,21,21,3.40,1,2,0.211,0.286,0.421,0.211,0.307,9.5%,34.5%,42.9%,14.9%,91.5,299.7,3,2,30.0%,30.0%,50.0%,40.0%,50.0%,72.8,28.6%,25.0%,14.3%,96.6%,40.0%,25.0%,30.0%,30.0%,70.0%,20.0%,10.0%,42.9%
Endy Rodriguez SHB,,+940,23,21,2.40,1,2,0.250,0.429,0.500,0.250,0.400,23.8%,16.7%,23.8%,6.4%,96.9,304.3,6,3,27.3%,9.1%,36.4%,72.7%,45.5%,73.4,25.0%,35.7%,17.9%,93.3%,63.6%,14.3%,27.3%,9.1%,36.4%,27.3%,36.4%,34.8%
Oneil Cruz LHB,,+520,26,15,4.40,1,1,0.300,0.533,0.600,0.300,0.475,33.3%,37.9%,33.3%,13.4%,89.7,286.6,2,1,20.0%,-,-,40.0%,80.0%,77.6,75.0%,12.5%,4.2%,82.8%,60.0%,33.3%,20.0%,-,-,60.0%,40.0%,42.1%
Marcell Ozuna RHB,—,N/A,21,14,3.60,1,1,0.273,0.429,0.545,0.273,0.416,21.4%,20.0%,21.4%,6.3%,93.8,253.4,2,1,25.0%,12.5%,25.0%,50.0%,50.0%,73.3,33.3%,33.3%,13.3%,78.9%,25.0%,50.0%,37.5%,25.0%,25.0%,50.0%,25.0%,0.0%
Jake Mangum SHB,,+2200,12,13,3.60,1,1,0.300,0.385,0.700,0.400,0.433,7.7%,10.5%,15.4%,5.6%,75.3,299.2,3,1,11.1%,11.1%,22.2%,33.3%,77.8%,66.2,2.9%,14.7%,8.8%,89.5%,22.2%,50.0%,33.3%,33.3%,44.4%,22.2%,33.3%,20.0%
Henry Davis RHB,—,N/A,21,11,3.00,1,1,0.200,0.273,0.500,0.300,0.331,9.1%,30.0%,45.5%,13.0%,86.1,270.2,2,1,20.0%,20.0%,60.0%,40.0%,20.0%,73.4,29.4%,11.8%,5.9%,89.5%,40.0%,50.0%,20.0%,20.0%,80.0%,-,20.0%,44.4%
Bryan Reynolds SHB,,+900,13,18,4.00,0,1,0.176,0.222,0.235,0.059,0.206,5.6%,32.4%,22.2%,15.3%,90.6,270.7,3,2,7.7%,-,-,46.2%,46.2%,72.3,33.3%,29.6%,14.8%,79.4%,30.8%,0.0%,30.8%,38.5%,30.8%,53.8%,15.4%,35.0%
Jared Triolo RHB,,+1640,12,17,3.40,0,0,0.250,0.294,0.250,-,0.248,5.9%,20.8%,35.3%,9.6%,90.3,239.9,3,0,-,-,10.0%,30.0%,60.0%,69.9,4.5%,36.4%,9.1%,91.7%,10.0%,0.0%,60.0%,30.0%,30.0%,40.0%,30.0%,43.8%
