Matchup,MIL @ STL
Pitcher,Hunter Dobbins
Pitcher Team,STL
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,17.1,73,0.258,0.332,0.439,0.182,1.38,3,1.56,9.6%,23.8%,26.0%,19.8%,11.4%,9.87,63.0%,7.2%,14.9%,53.2%,17.0%,37.5%,21.3%
vsLHB,8.2,40,0.286,0.361,0.457,0.171,1.73,1,1.04,12.5%,19.5%,25.0%,16.1%,8.8%,10.38,62.5%,6.1%,20.0%,52.0%,24.0%,16.7%,20.0%
vsRHB,8.2,33,0.226,0.296,0.419,0.194,1.04,2,2.08,6.1%,29.2%,27.3%,26.5%,15.2%,9.35,63.6%,8.8%,9.1%,54.5%,9.1%,100.0%,22.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
William Contreras RHB,,N/A,19,25,4.80,2,2,0.261,0.320,0.522,0.261,0.365,4.0%,17.4%,20.0%,10.1%,92.9,331.7,4,2,11.1%,5.6%,11.1%,44.4%,22.2%,72.7,34.1%,29.3%,17.1%,89.1%,33.3%,22.2%,50.0%,11.1%,66.7%,44.4%,50.0%,5.6%,52.0%
Jackson Chourio RHB,,+470,31,21,4.20,2,3,0.286,0.286,0.571,0.286,0.370,-,22.2%,33.3%,9.5%,90.3,276.4,4,3,21.4%,14.3%,21.4%,42.9%,28.6%,74.5,51.5%,24.2%,18.2%,91.7%,42.9%,28.6%,25.0%,14.3%,42.9%,42.9%,35.7%,21.4%,15.0%
Gary Sanchez RHB,,+500,23,11,3.20,2,2,0.500,0.545,1.200,0.700,0.718,9.1%,17.6%,27.3%,6.1%,97.0,347.2,2,2,28.6%,28.6%,42.9%,57.1%,57.1%,72.3,33.3%,44.4%,22.2%,81.8%,57.2%,28.6%,100.0%,28.6%,42.9%,85.7%,14.3%,-,21.4%
Christian Yelich LHB,,+750,25,21,4.80,1,2,0.176,0.333,0.353,0.176,0.308,19.0%,41.9%,28.6%,15.3%,91.1,308.3,3,2,18.2%,-,-,54.5%,36.4%,73.3,40.0%,23.3%,10.0%,96.8%,54.6%,45.5%,20.0%,9.1%,45.5%,18.2%,36.4%,45.5%,22.7%
Joey Ortiz RHB,,+1300,9,19,2.20,1,1,0.278,0.263,0.444,0.167,0.298,-,27.8%,26.3%,14.9%,88.0,264.2,3,1,7.1%,-,14.3%,28.6%,21.4%,74.0,48.5%,30.3%,9.1%,94.3%,42.8%,21.4%,33.3%,21.4%,50.0%,28.6%,35.7%,35.7%,38.1%
Garrett Mitchell LHB,,+560,23,16,4.20,1,2,0.286,0.375,0.571,0.286,0.403,12.5%,37.0%,25.0%,16.7%,98.1,344.1,3,3,30.0%,-,10.0%,80.0%,40.0%,78.7,76.9%,30.8%,23.1%,96.3%,40.0%,30.0%,33.3%,10.0%,60.0%,50.0%,20.0%,30.0%,33.3%
Cooper Pratt RHB,,+1200,19,24,4.00,0,0,0.150,0.292,0.200,0.050,0.238,12.5%,34.2%,20.8%,13.1%,90.1,287.2,6,3,21.4%,-,14.3%,42.9%,50.0%,70.0,5.6%,25.0%,11.1%,94.7%,71.5%,28.6%,0.0%,42.9%,28.6%,21.4%,57.1%,21.4%,26.9%
Jake Bauers LHB,,+470,17,16,4.20,0,0,0.214,0.312,0.214,-,0.248,12.5%,37.9%,31.2%,17.7%,88.7,257.7,3,1,11.1%,-,33.3%,55.6%,88.9%,76.3,62.5%,20.8%,8.3%,82.8%,88.9%,33.3%,0.0%,55.6%,11.1%,44.4%,22.2%,33.3%,20.0%
Brice Turang LHB,,+800,24,16,4.60,0,0,0.438,0.438,0.562,0.125,0.437,-,15.6%,12.5%,8.8%,93.8,261.9,4,0,-,-,-,42.9%,57.1%,67.4,-,42.3%,15.4%,86.7%,71.4%,14.3%,0.0%,57.1%,28.6%,7.1%,42.9%,50.0%,35.7%
Andrew Vaughn RHB,—,N/A,12,15,3.20,0,0,0.273,0.400,0.545,0.273,0.382,20.0%,9.5%,13.3%,3.1%,89.0,288.7,4,1,10.0%,-,-,20.0%,40.0%,69.3,-,33.3%,11.1%,85.7%,50.0%,30.0%,0.0%,20.0%,40.0%,30.0%,40.0%,30.0%,20.0%
Greg Jones SHB,—,N/A,-,13,2.40,0,0,-,-,-,-,-,-,42.9%,46.2%,23.7%,81.2,288.9,0,0,-,-,-,28.6%,14.3%,67.1,12.5%,18.8%,6.2%,94.1%,14.3%,-,-,14.3%,71.4%,28.6%,57.1%,14.3%,36.4%
Sal Frelick LHB,,N/A,19,11,3.00,0,0,0.300,0.364,0.400,0.100,0.336,9.1%,10.5%,9.1%,4.3%,91.8,291.7,4,2,-,-,11.1%,55.6%,55.6%,67.7,5.9%,41.2%,5.9%,89.5%,77.7%,33.3%,0.0%,44.4%,22.2%,33.3%,33.3%,33.3%,25.0%
