Matchup,MIN @ DET
Pitcher,Troy Melton
Pitcher Team,DET
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,20.2,79,0.167,0.221,0.264,0.097,0.87,1,0.44,7.6%,15.7%,11.4%,15.0%,8.0%,3.92,51.9%,6.5%,4.7%,37.5%,28.1%,5.6%,14.1%
vsLHB,13.0,51,0.136,0.225,0.250,0.114,0.92,1,0.69,11.8%,19.1%,13.7%,17.1%,9.5%,4.85,54.9%,7.3%,5.3%,26.3%,34.2%,7.7%,13.2%
vsRHB,7.2,28,0.214,0.214,0.286,0.071,0.78,0,-,-,8.9%,7.1%,10.5%,4.8%,2.35,46.4%,4.8%,3.8%,53.8%,19.2%,-,15.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
2 Brooks Lee SHB,,+830,11,18,4.40,3,3,0.250,0.278,0.812,0.562,0.436,5.6%,46.7%,33.3%,29.8%,94.6,309.0,4,3,27.3%,27.3%,36.4%,54.5%,36.4%,69.7,11.5%,34.6%,15.4%,89.7%,54.5%,50.0%,9.1%,36.4%,54.5%,18.2%,27.3%,57.1%
1 Byron Buxton RHB,,+316,23,25,3.80,2,2,0.227,0.320,0.500,0.273,0.353,12.0%,28.8%,24.0%,15.8%,93.6,290.2,5,3,12.5%,-,18.8%,50.0%,31.2%,74.5,44.9%,20.4%,12.2%,94.2%,37.5%,16.7%,31.2%,31.2%,37.5%,43.8%,18.8%,36.0%
5 Trevor Larnach LHB,,+920,24,19,3.00,1,1,0.278,0.316,0.556,0.278,0.372,5.3%,37.8%,31.6%,20.6%,85.7,273.2,4,1,8.3%,8.3%,25.0%,16.7%,41.7%,71.5,25.8%,16.1%,3.2%,83.8%,41.7%,20.0%,8.3%,41.7%,33.3%,41.7%,25.0%,33.3%
6 Victor Caratini SHB,,+960,14,18,3.40,1,1,0.375,0.389,0.688,0.312,0.442,5.6%,24.1%,16.7%,11.5%,92.7,252.8,4,2,14.3%,7.1%,14.3%,50.0%,57.1%,70.6,4.5%,45.5%,27.3%,75.9%,21.4%,33.3%,42.9%,21.4%,21.4%,50.0%,28.6%,33.3%
3 Kody Clemens LHB,,+491,24,17,4.00,1,3,0.250,0.294,0.562,0.312,0.363,5.9%,27.8%,23.5%,14.9%,94.0,318.4,4,3,16.7%,8.3%,16.7%,58.3%,41.7%,71.5,6.1%,27.3%,15.2%,91.7%,41.7%,20.0%,33.3%,25.0%,41.7%,25.0%,33.3%,40.0%
4 Josh Bell SHB,,+650,37,16,3.40,1,3,0.600,0.625,1.067,0.467,0.712,6.2%,15.6%,6.2%,10.4%,96.0,268.0,4,2,21.4%,14.3%,28.6%,64.3%,57.1%,71.3,16.7%,40.0%,16.7%,96.8%,28.6%,25.0%,42.9%,21.4%,28.6%,28.6%,42.9%,63.6%
7 Royce Lewis RHB,,+340,35,25,3.80,0,1,0.050,0.200,0.050,-,0.142,12.0%,41.7%,32.0%,21.1%,86.1,262.7,3,2,7.7%,-,15.4%,38.5%,38.5%,74.8,53.3%,15.6%,4.4%,93.8%,23.1%,0.0%,23.1%,46.2%,30.8%,38.5%,30.8%,41.7%
8 Luke Keaschall RHB,,+1240,24,24,3.40,0,0,0.273,0.292,0.318,0.045,0.265,4.2%,20.6%,16.7%,9.3%,88.6,273.9,6,1,-,-,10.5%,42.1%,52.6%,69.7,6.1%,36.4%,12.1%,97.1%,21.1%,0.0%,47.4%,26.3%,31.6%,36.8%,31.6%,16.0%
9 Tristan Gray LHB,,+890,27,17,1.80,0,2,0.200,0.235,0.333,0.133,0.240,5.9%,24.3%,23.5%,15.0%,92.6,278.9,5,1,-,-,25.0%,50.0%,58.3%,73.1,41.2%,23.5%,2.9%,94.4%,41.7%,0.0%,41.7%,8.3%,33.3%,25.0%,41.7%,44.4%
