Split,Season
Range,Season
Dates,="7/25/2026"
Games,10

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:10 PM,Brady Basso,@,8.1,41,3.70,0.368,0.460,1.92,0.342,0.711,1,1.08,27,25.0%,17.1%,18.9%,13.3%,7.56,2,4.9%,46.3%,8.4%,32,53.1%,4,12.5%,25.0%,12.5%,15.6%
7:10 PM,Mike Paredes,vs,34.1,153,5.66,0.267,0.349,1.43,0.200,0.467,6,1.57,63,19.3%,12.4%,13.9%,9.6%,4.98,13,8.5%,63.0%,8.2%,118,50.8%,8,6.8%,29.7%,17.1%,21.2%
7:10 PM,Ryan Feltner,@,65.2,285,5.67,0.254,0.350,1.42,0.238,0.492,14,1.92,126,25.2%,17.5%,17.5%,12.1%,6.85,28,9.8%,58.5%,8.7%,206,40.8%,23,11.2%,28.6%,23.7%,20.9%
6:05 PM,Ryan Weathers,@,102.1,432,3.96,0.253,0.315,1.27,0.170,0.424,17,1.50,169,27.9%,26.2%,22.1%,12.7%,9.94,29,6.7%,59.3%,6.1%,286,42.0%,29,10.1%,24.1%,21.7%,16.1%
7:15 PM,Andre Pallante,vs,105.1,445,3.96,0.251,0.302,1.26,0.125,0.376,10,0.85,153,20.3%,16.9%,14.5%,9.1%,6.41,31,7.0%,64.0%,7.6%,333,33.9%,20,6.0%,18.3%,14.8%,11.1%
7:05 PM,Brandon Young,vs,91.1,389,3.87,0.250,0.305,1.31,0.134,0.384,9,0.89,135,23.3%,18.8%,18.2%,11.5%,7.19,32,8.2%,66.2%,8.1%,282,41.8%,17,6.0%,26.6%,12.0%,18.8%
7:15 PM,Nathan Eovaldi,vs,115.1,482,4.38,0.249,0.318,1.21,0.191,0.439,22,1.72,196,30.9%,24.9%,23.5%,16.2%,9.36,28,5.8%,65.3%,6.6%,326,40.8%,28,8.6%,25.5%,25.3%,16.3%
6:10 PM,Nick Martinez,vs,111.1,452,3.89,0.246,0.290,1.12,0.141,0.387,11,0.89,165,17.7%,13.7%,14.8%,8.9%,5.01,20,4.4%,64.2%,7.4%,367,32.7%,26,7.1%,28.6%,9.5%,20.7%
7:05 PM,Bryce Elder,@,108.2,456,4.44,0.242,0.304,1.23,0.160,0.402,17,1.41,168,22.5%,19.7%,22.3%,10.7%,7.45,33,7.2%,64.1%,6.8%,331,39.9%,20,6.0%,26.9%,19.1%,18.1%
7:10 PM,Robert Gasser,vs,51.1,219,5.13,0.241,0.333,1.21,0.231,0.472,11,1.93,94,22.8%,21.9%,16.3%,11.8%,8.42,14,6.4%,67.1%,9.0%,152,30.3%,11,7.2%,31.6%,20.8%,22.4%
6:05 PM,Tim Mayza,vs,45.0,184,3.10,0.238,0.283,1.16,0.134,0.372,4,0.80,64,23.3%,23.9%,18.5%,10.3%,8.80,11,6.0%,68.3%,5.7%,128,46.1%,9,7.0%,19.5%,12.0%,9.4%
7:15 PM,Bryan Woo,@,110.1,450,3.22,0.233,0.275,1.09,0.128,0.361,12,0.98,152,24.8%,24.2%,19.9%,13.2%,8.89,22,4.9%,68.7%,7.6%,316,42.7%,22,7.0%,29.4%,11.8%,14.6%
6:10 PM,Tanner Bibee,@,119.0,482,4.69,0.231,0.300,1.15,0.172,0.404,20,1.51,178,24.4%,18.9%,17.2%,11.3%,6.88,35,7.3%,63.6%,8.0%,353,40.5%,31,8.8%,28.3%,17.0%,20.4%
6:40 PM,Shota Imanaga,@,115.0,464,4.50,0.231,0.305,1.11,0.199,0.431,22,1.72,186,29.3%,23.5%,19.6%,15.1%,8.53,28,6.0%,60.2%,5.7%,324,36.4%,32,9.9%,30.2%,20.4%,19.1%
7:10 PM,Sean Burke,vs,112.1,458,3.56,0.224,0.293,1.13,0.154,0.378,13,1.04,157,24.6%,26.2%,20.1%,11.9%,9.61,34,7.4%,64.1%,7.2%,297,35.4%,22,7.4%,30.0%,11.2%,20.5%
7:15 PM,Hunter Greene,@,16.1,68,3.22,0.222,0.297,1.16,0.190,0.413,3,1.65,26,28.0%,38.2%,28.9%,15.2%,14.33,5,7.4%,61.8%,9.1%,37,43.2%,3,8.1%,32.4%,25.0%,10.8%
6:40 PM,Paul Skenes,vs,115.1,464,2.82,0.220,0.277,1.04,0.138,0.358,11,0.86,153,27.8%,29.5%,22.5%,14.3%,10.69,26,5.6%,61.0%,6.2%,294,37.4%,18,6.1%,23.1%,14.7%,13.9%
7:10 PM,Hunter Brown,@,40.0,177,4.97,0.208,0.316,1.45,0.132,0.340,5,1.12,49,27.3%,24.3%,21.3%,10.7%,9.68,28,15.8%,54.7%,6.8%,102,38.2%,6,5.9%,20.6%,19.0%,12.7%
7:15 PM,Nolan McLean,vs,113.1,469,3.29,0.201,0.277,1.09,0.123,0.324,10,0.79,134,25.1%,28.8%,23.6%,11.0%,10.72,41,8.7%,59.4%,6.6%,280,34.6%,18,6.4%,21.8%,14.8%,13.6%
7:15 PM,Yoshinobu Yamamoto,@,119.2,455,3.33,0.188,0.242,0.88,0.129,0.318,13,0.98,135,26.9%,24.8%,21.1%,13.3%,8.50,25,5.5%,60.5%,7.0%,314,35.0%,21,6.7%,24.8%,14.1%,18.2%
