Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-19 00:00:00,Coors Field,LAD @ COL,8:40,+26%,+34%,+15%,+35%,+0.58,+1.18,+1.56,+3.10,+20%,+31%,+16%,+33%,+0.45,+1.09,+1.75,+2.93,+6%,+2%,-2%,+2%,+0.13,+0.09,-0.18,+0.17
2026-08-19 00:00:00,Fenway Park,ARI @ BOS,4:10,+5%,+25%,+9%,+18%,+0.11,+0.88,+0.96,+1.55,-8%,+19%,+7%,+8%,-0.17,+0.66,+0.70,+0.67,+12%,+6%,+3%,+10%,+0.28,+0.22,+0.27,+0.88
2026-08-19 00:00:00,Oriole Park,NYY @ BAL,6:35,+5%,+7%,+11%,+13%,+0.11,+0.26,+1.21,+1.12,+0%,+4%,+6%,+5%,+0.00,+0.15,+0.69,+0.46,+5%,+3%,+5%,+8%,+0.11,+0.11,+0.53,+0.66
2026-08-19 00:00:00,Great American BP,STL @ CIN,6:40,+17%,+11%,-4%,+13%,+0.39,+0.39,-0.39,+1.10,+14%,+3%,-1%,+10%,+0.32,+0.11,-0.06,+0.90,+3%,+8%,-3%,+2%,+0.06,+0.28,-0.34,+0.20
2026-08-19 00:00:00,Citizens Bank Park,MIA @ PHI,6:05,+19%,+1%,+1%,+11%,+0.43,+0.04,+0.10,+0.94,+16%,-3%,-2%,+6%,+0.36,-0.10,-0.18,+0.49,+3%,+4%,+3%,+5%,+0.07,+0.14,+0.28,+0.45
2026-08-19 00:00:00,PNC Park,DET @ PIT,12:35,-3%,+14%,0%,+5%,-0.07,+0.48,-0.05,+0.43,-15%,+11%,+1%,0%,-0.33,+0.38,+0.06,-0.04,+11%,+3%,-1%,+5%,+0.26,+0.10,-0.11,+0.47
2026-08-19 00:00:00,Target Field,ATL @ MIN,1:40,-2%,-4%,+1%,-1%,-0.05,-0.13,+0.12,-0.08,-7%,+2%,+2%,+1%,-0.16,+0.08,+0.24,+0.05,+5%,-6%,-1%,-1%,+0.11,-0.21,-0.11,-0.13
2026-08-19 00:00:00,Kauffman Stadium,ATH @ KC,7:40,+6%,0%,-5%,-2%,+0.14,0.00,-0.48,-0.22,+10%,+2%,-1%,+3%,+0.23,+0.08,-0.08,+0.28,-4%,-3%,-4%,-6%,-0.08,-0.09,-0.40,-0.50
2026-08-19 00:00:00,Progressive Field,SF  @ CLE,6:40,-6%,+3%,-6%,-3%,-0.14,+0.11,-0.60,-0.31,-4%,+3%,-3%,-1%,-0.08,+0.09,-0.29,-0.05,-3%,+1%,-3%,-3%,-0.06,+0.03,-0.30,-0.25
2026-08-19 00:00:00,Daikin Park,LAA @ HOU,8:10,+6%,-11%,-4%,-4%,+0.14,-0.40,-0.44,-0.38,+7%,-12%,-4%,-5%,+0.15,-0.41,-0.48,-0.41,0%,+0%,+0%,+0%,-0.01,+0.01,+0.04,+0.03
2026-08-19 00:00:00,Tropicana Field,TOR @ TB,6:40,-3%,-6%,-7%,-6%,-0.07,-0.23,-0.80,-0.50,-4%,-6%,-7%,-6%,-0.09,-0.22,-0.79,-0.51,+1%,0%,0%,+0%,+0.02,0.00,-0.01,+0.02
2026-08-19 00:00:00,Globe Life Field,WAS @ TEX,8:05,-11%,-8%,-2%,-8%,-0.24,-0.28,-0.19,-0.70,-9%,-8%,-2%,-7%,-0.21,-0.29,-0.18,-0.65,-1%,+0%,0%,0%,-0.03,+0.01,-0.02,-0.04
2026-08-19 00:00:00,Citi Field,SD  @ NYM,1:10,+2%,-19%,-6%,-8%,+0.04,-0.67,-0.66,-0.70,-1%,-19%,-4%,-8%,-0.02,-0.68,-0.48,-0.71,+3%,+0%,-2%,+0%,+0.07,+0.01,-0.18,+0.01
2026-08-19 00:00:00,American Family Fld,SEA @ MIL,7:40,-2%,-11%,-12%,-10%,-0.05,-0.40,-1.23,-0.91,-1%,-11%,-9%,-7%,-0.01,-0.38,-0.93,-0.64,-2%,0%,-3%,-3%,-0.04,-0.02,-0.30,-0.27
2026-08-19 00:00:00,Wrigley Field,CHW @ CHC,2:20,-16%,-15%,-6%,-17%,-0.36,-0.51,-0.66,-1.49,-2%,-11%,-3%,-6%,-0.04,-0.38,-0.30,-0.56,-14%,-4%,-3%,-11%,-0.32,-0.14,-0.36,-0.93
