Split,vsRHB
Range,L10
Dates,="8/27/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:45 PM,Jose Cabrera,@,7.0,36,5.10,0.323,0.383,1.86,0.129,0.452,1,1.29,14,26.3%,19.4%,21.9%,11.7%,9.00,3,8.3%,58.3%,2.3%,24,33.3%,1,4.2%,33.3%,12.5%,12.5%
1:05 PM,Jake Irvin,vs,17.0,81,6.92,0.300,0.402,1.71,0.257,0.557,5,2.65,39,18.6%,18.5%,11.1%,8.8%,7.94,8,9.9%,60.5%,6.6%,56,30.4%,7,12.5%,30.4%,29.4%,19.6%
7:05 PM,Gerrit Cole,vs,23.0,95,2.19,0.264,0.290,1.22,0.110,0.374,1,0.39,34,19.6%,24.2%,21.1%,9.1%,9.00,4,4.2%,65.3%,10.2%,68,52.9%,6,8.8%,14.7%,10.0%,22.1%
2:15 PM,Trevor Rogers,@,43.2,181,3.42,0.257,0.311,1.19,0.162,0.419,5,1.03,70,25.3%,23.2%,19.4%,14.0%,8.66,9,5.0%,69.8%,9.6%,128,43.0%,11,8.6%,25.8%,12.1%,14.8%
7:05 PM,Hayden Wesneski,@,13.0,55,3.02,0.250,0.324,1.46,0.146,0.396,0,-,19,27.6%,20.0%,20.4%,13.2%,7.62,7,12.7%,65.5%,6.3%,37,37.8%,0,-,24.3%,-,18.9%
7:10 PM,Sean Manaea,vs,40.2,176,5.61,0.247,0.349,1.23,0.259,0.506,10,2.21,80,21.1%,21.6%,19.3%,11.3%,8.41,11,6.2%,61.8%,9.2%,122,45.9%,18,14.8%,41.0%,18.0%,25.4%
1:05 PM,Gabriel Hughes,@,15.0,63,3.63,0.246,0.331,1.27,0.211,0.456,2,1.20,26,25.0%,28.6%,24.0%,12.8%,10.80,5,7.9%,68.3%,6.0%,39,30.8%,3,7.7%,35.9%,14.3%,25.6%
7:10 PM,Jacob Misiorowski,@,21.2,88,3.75,0.229,0.293,1.11,0.181,0.410,5,2.08,34,29.9%,37.5%,26.8%,15.8%,13.71,5,5.7%,64.8%,8.5%,50,40.0%,3,6.0%,22.0%,45.5%,8.0%
9:45 PM,Landen Roupp,vs,18.1,81,5.23,0.225,0.305,1.42,0.141,0.366,3,1.47,26,25.9%,18.5%,19.5%,11.6%,7.36,10,12.3%,58.5%,4.6%,56,23.2%,4,7.1%,25.0%,21.4%,17.9%
7:07 PM,Spencer Arrighetti,vs,20.1,86,3.79,0.213,0.283,1.13,0.107,0.320,2,0.89,24,24.8%,24.4%,22.3%,11.0%,9.30,7,8.1%,51.2%,6.6%,55,27.3%,4,7.3%,30.9%,11.8%,18.2%
7:15 PM,Chris Sale,vs,44.0,168,1.53,0.212,0.226,0.91,0.050,0.262,2,0.41,42,31.7%,34.5%,21.9%,16.7%,11.86,6,3.6%,63.7%,7.0%,103,46.6%,4,3.9%,28.2%,6.9%,13.6%
7:15 PM,Yoshinobu Yamamoto,@,29.2,120,3.88,0.196,0.260,1.04,0.121,0.318,3,0.91,34,24.5%,21.7%,21.7%,12.0%,7.89,10,8.3%,63.9%,8.1%,82,34.1%,4,4.9%,28.0%,13.0%,19.5%
7:07 PM,Noah Cameron,@,46.1,185,4.18,0.182,0.261,1.04,0.139,0.321,5,0.97,53,29.4%,19.5%,17.9%,13.8%,6.99,18,9.7%,58.9%,7.2%,130,38.5%,9,6.9%,26.9%,14.3%,19.2%
