Matchup,PIT @ ATH
Pitcher,Jared Jones
Pitcher Team,PIT
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,13.1,58,0.264,0.335,0.453,0.189,1.42,2,1.35,8.6%,34.9%,24.1%,22.6%,16.7%,9.45,57.6%,7.5%,10.3%,46.2%,35.9%,14.3%,17.9%
vsLHB,6.1,33,0.400,0.494,0.733,0.333,2.37,2,2.84,9.1%,35.9%,24.2%,19.5%,17.0%,11.37,57.6%,7.4%,18.2%,63.6%,27.3%,33.3%,27.3%
vsRHB,7.0,25,0.087,0.125,0.087,-,0.57,0,-,8.0%,33.3%,24.0%,28.6%,16.3%,7.71,57.7%,7.6%,-,23.5%,47.1%,-,5.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nick Kurtz LHB,,+255,44,20,4.60,1,1,0.188,0.350,0.438,0.250,0.343,20.0%,35.7%,20.0%,14.5%,92.9,333.5,5,4,16.7%,8.3%,8.3%,58.3%,41.7%,80.4,100.0%,23.1%,15.4%,76.5%,33.3%,0.0%,16.7%,50.0%,41.7%,41.7%,16.7%,37.5%
Shea Langeliers RHB,,+265,20,18,5.20,1,1,0.222,0.222,0.444,0.222,0.286,-,37.0%,27.8%,16.9%,91.4,311.3,7,3,30.8%,7.7%,7.7%,38.5%,53.8%,75.1,52.9%,41.2%,11.8%,89.5%,46.2%,16.7%,30.8%,23.1%,23.1%,61.5%,15.4%,26.3%
Zack Gelof RHB,,+570,22,10,4.20,1,1,0.125,0.300,0.500,0.375,0.347,10.0%,20.0%,20.0%,8.0%,80.7,234.2,1,1,-,-,-,16.7%,-,72.4,-,-,-,83.3%,33.3%,50.0%,-,33.3%,16.7%,50.0%,33.3%,9.1%
Jeff McNeil LHB,,+675,31,26,3.20,0,0,0.130,0.231,0.130,-,0.178,11.5%,20.0%,7.7%,11.2%,87.2,225.9,3,0,-,-,23.8%,14.3%,38.1%,68.3,7.0%,25.6%,2.3%,97.7%,33.3%,0.0%,28.6%,28.6%,42.9%,23.8%,33.3%,53.8%
Carlos Cortes LHB,,+600,15,24,2.60,0,1,0.182,0.250,0.227,0.045,0.221,4.2%,20.9%,8.3%,8.3%,90.0,260.1,3,1,10.5%,5.3%,10.5%,26.3%,26.3%,71.1,10.7%,35.7%,14.3%,90.3%,21.1%,0.0%,15.8%,57.9%,36.8%,26.3%,36.8%,26.9%
Lawrence Butler LHB,,+529,22,19,3.00,0,0,0.294,0.368,0.294,-,0.303,10.5%,38.2%,31.6%,18.6%,91.1,182.7,0,0,-,-,18.2%,54.5%,36.4%,75.2,52.9%,23.5%,11.8%,77.3%,9.1%,0.0%,36.4%,54.5%,36.4%,54.5%,9.1%,42.9%
Jonah Heim SHB,—,N/A,13,17,3.20,0,0,0.200,0.294,0.200,-,0.233,11.8%,26.7%,23.5%,11.8%,90.7,254.0,2,0,-,-,18.2%,27.3%,36.4%,68.7,5.6%,33.3%,5.6%,100.0%,36.4%,0.0%,27.3%,36.4%,36.4%,36.4%,27.3%,42.9%
Tyler Soderstrom LHB,,+399,22,14,3.80,0,0,0.091,0.286,0.091,-,0.203,21.4%,16.7%,21.4%,7.7%,83.6,145.3,1,0,-,-,-,25.0%,-,76.1,61.5%,15.4%,-,100.0%,12.5%,0.0%,-,62.5%,25.0%,62.5%,12.5%,26.7%
Max Muncy RHB,,+470,25,12,4.00,0,1,0.300,0.333,0.400,0.100,0.314,-,41.4%,41.7%,26.1%,101.1,307.4,2,2,33.3%,-,16.7%,66.7%,83.3%,75.0,68.8%,18.8%,12.5%,100.0%,33.3%,0.0%,50.0%,16.7%,16.7%,66.7%,16.7%,75.0%
Jacob Wilson RHB,,+940,22,12,3.80,0,0,0.300,0.417,0.400,0.100,0.362,16.7%,12.5%,16.7%,5.6%,80.7,276.6,2,1,-,-,25.0%,-,50.0%,63.9,-,18.2%,-,84.6%,37.5%,0.0%,25.0%,37.5%,25.0%,50.0%,25.0%,44.4%
Henry Bolte RHB,,+775,14,9,3.20,0,0,0.250,0.333,0.375,0.125,0.312,11.1%,42.3%,44.4%,29.7%,103.4,131.4,0,0,-,-,-,75.0%,-,78.3,76.9%,23.1%,23.1%,76.5%,-,-,25.0%,75.0%,25.0%,50.0%,25.0%,90.9%
Alika Williams RHB,,+569,12,9,4.20,0,0,0.250,0.333,0.250,-,0.270,11.1%,16.7%,22.2%,7.8%,88.0,265.2,1,0,-,-,-,50.0%,50.0%,68.7,6.2%,6.2%,6.2%,94.1%,16.7%,0.0%,50.0%,16.7%,-,100.0%,-,33.3%
Colby Thomas RHB,—,N/A,-,2,2.40,0,1,0.500,0.500,0.500,-,0.445,-,0.0%,-,-,87.0,328.5,1,1,-,-,-,50.0%,50.0%,75.4,50.0%,-,-,100.0%,50.0%,0.0%,50.0%,-,-,100.0%,-,66.7%
