Matchup,SEA @ MIA
Pitcher,Max Meyer
Pitcher Team,MIA
Opposing Team,SEA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,12.2,1.34,="9-46",.196,.370,0.174,2,0,1,3,29.1,8,.327,.697
Batting Second,12.1,1.14,="11-48",.229,.438,0.209,2,2,1,6,31.5,3,.315,.753
Batting Third,12.1,1.46,="10-46",.217,.500,0.283,3,4,0,6,16.7,8,.333,.833
Batting Fourth,13.1,0.75,="6-46",.130,.217,0.087,1,1,0,3,35.3,4,.216,.433
Batting Fifth,10.2,1.41,="10-42",.238,.310,0.072,0,3,0,2,22.9,5,.333,.643
Batting Sixth,10.2,1.13,="9-39",.231,.359,0.128,1,2,0,6,18.2,3,.295,.654
Batting Seventh,9.2,1.45,="13-41",.317,.415,0.098,1,1,0,5,16.7,1,.333,.748
Batting Eighth,9.1,0.96,="7-37",.189,.216,0.027,0,1,0,1,35.9,2,.231,.447
Batting Ninth,11.1,0.44,="3-36",.083,.111,0.028,0,1,0,0,30.8,2,.132,.243

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
JP Crawford LHB,Batting First ​,="42-177",.237,.418,0.181,9,5,0,19,21.1,27,.349,.767
Randy Arozarena RHB,Batting Second ​,="4-12",.333,.667,0.334,1,1,0,4,23.1,1,.385,1.052
Dominic Canzone LHB,Batting Third ​,="6-20",.300,.650,0.350,2,1,0,4,18.2,2,.364,1.014
Cal Raleigh SHB,Batting Fourth ​,="3-23",.130,.261,0.131,1,0,0,3,32.0,2,.200,.461
Josh Naylor LHB,Batting Fifth ​,="2-24",.083,.083,0.000,0,0,0,0,12.0,1,.120,.203
Luke Raley LHB,Batting Sixth ​,="25-94",.266,.521,0.255,6,4,1,15,33.0,8,.343,.864
Cole Young LHB,Batting Seventh ​,="12-51",.235,.490,0.255,4,1,0,9,20.3,7,.322,.812
Victor Robles RHB,Batting Eighth ​,="8-30",.267,.300,0.033,0,1,0,2,21.9,2,.313,.613
Colt Emerson LHB,Batting Ninth ​,="20-93",.215,.473,0.258,6,4,1,11,33.0,9,.291,.764
