Split,vsLHB
Range,L10
Dates,="8/29/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
4:10 PM,Bennett Sousa,@,5.1,29,1.79,0.429,0.425,2.44,0.107,0.536,0,-,15,26.8%,17.2%,15.2%,15.3%,8.44,1,3.4%,82.8%,9.2%,23,30.4%,3,13.0%,30.4%,-,17.4%
4:10 PM,Ryan Feltner,@,26.1,136,6.86,0.360,0.459,2.24,0.279,0.640,6,2.05,71,22.7%,13.2%,13.2%,10.5%,6.15,19,14.0%,66.9%,8.7%,99,33.3%,12,12.1%,33.3%,18.2%,23.2%
3:07 PM,Kade Anderson,@,1.1,6,9.85,0.333,0.541,1.50,0.667,1.000,1,6.75,6,44.4%,33.3%,50.0%,25.0%,13.50,0,-,83.3%,12.5%,4,50.0%,1,25.0%,50.0%,50.0%,25.0%
4:10 PM,Martin Perez,vs,12.2,54,4.76,0.288,0.339,1.34,0.192,0.481,3,2.13,25,17.4%,22.2%,15.4%,8.7%,8.53,2,3.7%,59.3%,5.7%,40,52.5%,3,7.5%,20.0%,37.5%,12.5%
2:10 PM,Bailey Ober,vs,31.1,138,5.49,0.287,0.353,1.47,0.209,0.496,6,1.72,64,14.7%,10.9%,9.5%,7.1%,4.31,9,6.5%,56.8%,8.4%,114,39.5%,11,9.6%,30.7%,17.1%,26.3%
2:15 PM,Kyle Leahy,vs,22.1,101,3.06,0.286,0.331,1.57,0.110,0.396,1,0.40,36,21.2%,21.8%,16.7%,9.5%,8.87,9,8.9%,59.4%,7.5%,69,43.5%,6,8.7%,15.9%,9.1%,17.4%
10:05 PM,Shane Baz,@,34.0,149,2.57,0.268,0.301,1.38,0.101,0.370,2,0.53,51,22.9%,24.8%,18.0%,12.0%,9.79,10,6.7%,65.3%,7.0%,101,47.5%,5,5.0%,35.6%,5.6%,14.9%
2:20 PM,Kevin Gausman,vs,28.0,126,3.89,0.265,0.316,1.54,0.124,0.389,3,0.96,44,25.5%,22.2%,17.9%,11.8%,9.00,13,10.3%,62.7%,5.1%,85,36.5%,3,3.5%,27.1%,13.0%,11.8%
4:10 PM,Walker Buehler,@,26.2,120,5.42,0.262,0.351,1.46,0.234,0.495,5,1.69,53,16.9%,17.5%,14.6%,7.8%,7.09,11,9.2%,63.3%,8.6%,86,32.6%,8,9.3%,27.9%,20.8%,19.8%
4:10 PM,Daniel Lynch IV,@,6.0,25,4.10,0.250,0.298,1.17,0.167,0.417,1,1.50,10,15.9%,20.0%,21.7%,8.2%,7.50,1,4.0%,60.0%,5.9%,19,36.8%,2,10.5%,21.1%,25.0%,15.8%
7:15 PM,Cal Quantrill,@,26.0,110,4.83,0.245,0.314,1.27,0.186,0.431,5,1.73,44,16.3%,20.0%,18.2%,8.3%,7.62,8,7.3%,63.1%,7.6%,81,38.3%,7,8.6%,30.9%,20.0%,14.8%
2:20 PM,Andrew Abbott,@,15.1,63,2.64,0.241,0.313,1.17,0.207,0.448,1,0.59,26,23.8%,25.4%,21.9%,12.2%,9.39,4,6.3%,65.1%,9.3%,43,37.2%,5,11.6%,37.2%,-,27.9%
10:07 PM,Ryan Johnson,vs,28.2,122,6.34,0.241,0.331,1.40,0.194,0.435,7,2.20,47,21.8%,16.4%,17.1%,8.6%,6.28,14,11.5%,57.7%,8.4%,88,35.2%,12,13.6%,37.5%,21.2%,10.2%
4:10 PM,Foster Griffin,vs,12.1,51,5.05,0.239,0.352,1.22,0.283,0.522,3,2.19,24,18.4%,29.4%,22.4%,9.1%,10.95,4,7.8%,66.7%,9.6%,31,48.4%,5,16.1%,32.3%,20.0%,16.1%
1:10 PM,Keider Montero,vs,23.2,99,4.75,0.231,0.280,1.23,0.132,0.363,3,1.14,33,16.2%,12.1%,12.5%,7.8%,4.56,8,8.1%,64.6%,8.1%,79,35.4%,6,7.6%,26.6%,14.3%,11.4%
4:10 PM,Nolan McLean,vs,38.0,165,3.97,0.231,0.300,1.29,0.129,0.361,5,1.18,53,24.2%,26.1%,24.3%,11.1%,10.18,15,9.1%,60.2%,6.3%,104,39.4%,8,7.7%,27.9%,13.8%,20.2%
3:07 PM,Jose Soriano,vs,31.2,135,3.86,0.227,0.285,1.29,0.084,0.311,2,0.57,37,20.2%,18.5%,16.6%,9.2%,7.11,14,10.4%,52.6%,6.8%,93,43.0%,6,6.5%,19.4%,11.1%,8.6%
2:10 PM,Erick Fedde,@,15.1,66,5.32,0.220,0.303,1.30,0.203,0.424,3,1.76,25,15.7%,19.7%,15.3%,6.0%,7.63,7,10.6%,64.6%,6.7%,46,45.7%,5,10.9%,32.6%,20.0%,19.6%
4:10 PM,Nick Martinez,vs,36.2,137,4.60,0.207,0.263,0.82,0.200,0.407,7,1.72,55,16.4%,15.3%,13.1%,8.4%,5.15,2,1.5%,62.8%,6.8%,114,35.1%,11,9.6%,36.8%,14.3%,24.6%
7:15 PM,Max Fried,vs,13.0,48,2.02,0.205,0.237,1.00,0.045,0.250,0,-,11,29.0%,27.1%,20.0%,13.6%,9.00,4,8.3%,56.2%,8.1%,31,35.5%,2,6.5%,19.4%,-,6.5%
4:05 PM,Cade Cavalli,vs,36.2,142,3.86,0.201,0.266,0.95,0.172,0.373,6,1.47,50,24.5%,26.1%,21.9%,12.2%,9.08,8,5.6%,63.6%,9.0%,97,45.4%,7,7.2%,27.8%,22.2%,12.4%
1:05 PM,Carlos Rodon,vs,12.1,53,4.64,0.200,0.309,1.30,0.200,0.400,2,1.46,18,23.6%,26.4%,18.9%,10.9%,10.22,7,13.2%,66.0%,9.2%,32,34.4%,3,9.4%,25.0%,12.5%,12.5%
1:10 PM,Blake Snell,@,6.2,30,2.35,0.200,0.261,1.50,-,0.200,0,-,5,35.8%,33.3%,23.3%,18.8%,13.50,5,16.7%,73.3%,2.3%,15,13.3%,0,-,13.3%,-,-
4:05 PM,Sandy Alcantara,@,38.1,152,3.44,0.196,0.250,1.02,0.109,0.304,3,0.70,42,20.5%,20.4%,18.8%,9.8%,7.28,12,7.9%,62.1%,7.7%,109,33.0%,7,6.4%,24.8%,11.1%,12.8%
7:15 PM,Shane Drohan,vs,15.2,58,1.63,0.185,0.229,0.77,0.111,0.296,0,-,16,28.8%,27.6%,26.2%,14.8%,9.19,2,3.4%,72.4%,8.4%,39,41.0%,3,7.7%,41.0%,-,10.3%
1:05 PM,Jake Bennett,@,17.0,69,2.51,0.180,0.210,1.12,-,0.180,0,-,11,27.7%,24.6%,23.6%,13.0%,9.00,8,11.6%,64.7%,7.9%,44,31.8%,0,-,20.5%,-,15.9%
10:07 PM,Cristopher Sanchez,@,14.1,51,0.52,0.180,0.168,0.70,-,0.180,0,-,9,41.9%,39.2%,30.3%,23.3%,12.56,1,2.0%,72.5%,6.9%,30,36.7%,0,-,16.7%,-,3.3%
