Matchup,NYM @ NYY
Pitcher,Gerrit Cole
Pitcher Team,NYY
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,111.0,452,0.234,0.293,0.409,0.175,1.10,17,1.38,4.9%,22.3%,25.0%,21.5%,11.0%,9.16,69.0%,8.2%,8.6%,42.9%,27.0%,15.3%,19.4%
vsLHB,67.1,270,0.209,0.275,0.386,0.177,1.02,11,1.47,5.9%,24.1%,27.8%,21.8%,12.1%,10.02,69.7%,7.3%,7.3%,39.1%,31.8%,15.8%,19.6%
vsRHB,43.1,182,0.270,0.318,0.443,0.172,1.22,6,1.25,3.3%,19.1%,20.9%,20.9%,9.3%,7.89,67.9%,9.7%,10.3%,47.8%,20.6%,14.3%,19.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Luis Torrens RHB,—,N/A,21,3.60,8,3,3,98.2,356.0,5,5,37.5%,-,12.5%,87.5%,50.0%,70.9,20.0%,46.7%,40.0%,100.0%,75.0%,62.5%,60.0%,12.5%,25.0%,25.0%,37.5%,37.5%,50.0%
Brett Baty LHB,,+670,25,3.00,8,2,3,95.7,331.6,4,3,25.0%,-,12.5%,50.0%,25.0%,76.1,75.0%,41.7%,25.0%,100.0%,75.0%,50.0%,50.0%,25.0%,25.0%,25.0%,37.5%,37.5%,33.3%
A.J. Ewing LHB,,+820,19,4.20,8,1,1,87.4,266.4,2,1,12.5%,12.5%,12.5%,25.0%,37.5%,72.4,30.0%,50.0%,20.0%,83.3%,50.0%,25.0%,50.0%,25.0%,50.0%,50.0%,12.5%,37.5%,50.0%
Francisco Lindor SHB,,+360,30,5.20,8,1,1,89.2,295.3,3,2,12.5%,12.5%,37.5%,50.0%,50.0%,75.3,58.3%,33.3%,16.7%,100.0%,87.5%,62.5%,20.0%,25.0%,12.5%,50.0%,37.5%,12.5%,33.3%
Francisco Alvarez RHB,,+500,27,4.20,8,1,2,95.7,320.3,2,1,12.5%,12.5%,12.5%,75.0%,25.0%,74.0,30.8%,46.2%,23.1%,100.0%,37.5%,25.0%,50.0%,12.5%,62.5%,50.0%,25.0%,25.0%,75.0%
Christopher Morel RHB,—,N/A,8,2.40,8,1,1,91.3,266.7,1,1,12.5%,12.5%,37.5%,37.5%,37.5%,75.9,80.0%,40.0%,30.0%,100.0%,50.0%,25.0%,50.0%,25.0%,37.5%,62.5%,25.0%,12.5%,42.9%
Bo Bichette RHB,,+680,19,5.00,8,1,1,82.4,265.3,2,2,12.5%,12.5%,12.5%,37.5%,62.5%,69.8,18.2%,27.3%,18.2%,91.7%,75.0%,37.5%,33.3%,37.5%,25.0%,12.5%,12.5%,75.0%,16.7%
Carson Benge LHB,,+571,28,4.80,8,0,0,88.0,244.2,1,1,-,-,25.0%,25.0%,50.0%,74.1,44.4%,33.3%,22.2%,81.8%,62.5%,12.5%,0.0%,50.0%,37.5%,50.0%,25.0%,25.0%,25.0%
Marcus Semien RHB,,+610,20,4.20,8,0,1,94.6,297.8,4,1,25.0%,12.5%,25.0%,62.5%,50.0%,70.3,-,70.0%,30.0%,100.0%,87.5%,50.0%,0.0%,37.5%,12.5%,37.5%,62.5%,-,28.6%
Juan Soto LHB,,+282,42,5.20,8,0,1,93.5,254.4,2,1,12.5%,-,-,50.0%,37.5%,71.7,20.0%,60.0%,30.0%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,25.0%,37.5%,37.5%,33.3%
Mark Vientos RHB,—,N/A,31,2.40,8,0,0,91.6,241.2,2,0,-,-,12.5%,50.0%,-,75.0,45.5%,45.5%,18.2%,84.6%,37.5%,37.5%,0.0%,-,37.5%,25.0%,50.0%,25.0%,14.3%
Jared Young LHB,,+529,26,3.60,8,0,0,93.4,284.8,2,1,12.5%,-,12.5%,62.5%,25.0%,72.9,36.4%,54.5%,45.5%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,20.0%
Nick Morabito RHB,—,N/A,7,3.00,4,0,0,93.8,279.0,1,0,-,-,25.0%,50.0%,25.0%,72.0,40.0%,60.0%,40.0%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,75.0%,25.0%,-,25.0%
Cristian Pache RHB,—,N/A,-,1.60,2,0,0,91.9,72.1,0,0,-,-,50.0%,50.0%,-,69.8,20.0%,20.0%,20.0%,100.0%,-,-,-,-,50.0%,50.0%,-,50.0%,0.0%
