Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Miguel Vargas,RHB,CWS,Hayden Wesneski,R,20.4,27.9,20.2,34.9,26.6
Matt Shaw,RHB,CHC,Jacob Misiorowski,R,29.8,24.4,14.9,42.6,26.6
Pete Alonso,RHB,BAL,Tomoyuki Sugano,R,34.7,14.8,24.5,41.6,26.4
Corbin Carroll,LHB,ARI,Andrew Painter,R,21.4,23.1,17.1,43.8,26.3
Dillon Dingler,RHB,DET,Dean Kremer,R,39.4,25.3,19.2,31.1,26.3
Mauricio Dubon,RHB,ATL,Brad Lord,R,34.7,16.6,30.9,30.6,26.2
Vladimir Guerrero Jr.,RHB,TOR,Joey Cantillo,L,17.2,16.7,16.7,53.6,26
Manny Machado,RHB,SD,Brandon Williamson,L,16.5,20.8,26.8,35.3,25.8
Spencer Torkelson,RHB,DET,Dean Kremer,R,36.5,21.7,20.5,33.2,25.7
Pedro Pages,RHB,STL,Yoshinobu Yamamoto,R,39.7,26.9,27.8,15.4,25.6
Jac Caglianone,LHB,KC,Eury Perez,R,27.5,28,15.9,32.6,25.5
Denzer Guzman,RHB,LAA,Cam Schlittler,R,62.3,12,18.1,37.7,25.3
Ronald Acuna Jr.,RHB,ATL,Brad Lord,R,36.1,28.8,17.3,25.5,25.3
Trent Grisham,LHB,NYY,Reid Detmers,L,47.6,17.8,11,43.1,25.1
Daylen Lile,LHB,WSH,Grant Holmes,R,27.5,26.3,11.3,38.9,25.1
Alex Bregman,RHB,CHC,Jacob Misiorowski,R,17.8,20,28.9,29.8,24.9
Kyle Stowers,LHB,MIA,Noah Cameron,L,36.1,19,12.4,43.5,24.9
Oswald Peraza,RHB,LAA,Cam Schlittler,R,38.3,19,17.7,36.1,24.8
Max Clark,LHB,DET,Dean Kremer,R,19.8,,18.5,68.6,24.7
Jeremy Pena,RHB,HOU,Davis Martin,R,46.5,13,22.6,34.9,24.7
Francisco Lindor,SHB,NYM,Griffin Jax,R,26.7,24.5,8.4,43.4,24.6
Willi Castro,SHB,COL,Trevor Rogers,L,28.7,10.7,24.9,42.2,24.6
Pete Crow-Armstrong,LHB,CHC,Jacob Misiorowski,R,19.3,22.2,25.4,29.3,24.6
Randy Arozarena,RHB,SEA,Patrick Sandoval,L,44.6,22.6,17.3,27.9,24.5
Carter Jensen,LHB,KC,Eury Perez,R,32.8,21.3,18.9,32.1,24.4
Matt Olson,LHB,ATL,Brad Lord,R,32.1,20.7,19.8,30.9,24.1
Jo Adell,RHB,CLE,Dylan Cease,R,25,25.1,9.5,39.6,24
Wilyer Abreu,LHB,BOS,Bryce Miller,R,36,24.9,16.5,26.8,24
Austin Wells,LHB,NYY,Reid Detmers,L,43.5,19.7,10.5,38.4,24
Michael Busch,LHB,CHC,Jacob Misiorowski,R,38.5,13.6,18.3,39.6,24
Ben Rice,LHB,NYY,Reid Detmers,L,30.1,20.5,16,35.1,23.8
Cody Bellinger,LHB,NYY,Reid Detmers,L,45.1,12.2,20.1,35.4,23.7
Gabriel Arias,RHB,CHC,Jacob Misiorowski,R,43.6,17.3,14.5,35.8,23.7
Coby Mayo,RHB,BAL,Tomoyuki Sugano,R,34.4,17.5,13.2,40.7,23.7
Jakob Marsee,LHB,MIA,Noah Cameron,L,39.8,10.8,12.4,48.4,23.6
Colton Cowser,LHB,BAL,Tomoyuki Sugano,R,33.1,30.1,17.7,17.7,23.6
Dylan Beavers,LHB,BAL,Tomoyuki Sugano,R,29.5,14.2,15.2,44,23.5
Osleivis Basabe,RHB,SF,Bubba Chandler,R,30.1,26.2,18.9,22.8,23.5
Henry Davis,RHB,PIT,Landen Roupp,R,33.5,27.6,12.1,27.6,23.5
Zach Neto,RHB,LAA,Cam Schlittler,R,41.5,13.4,25.4,27.9,23.4
LaMonte Wade Jr.,LHB,HOU,Davis Martin,R,35.9,13.1,18.4,37.9,23.2
Cam Smith,RHB,HOU,Davis Martin,R,44,12,14.3,41.1,23.2
Weston Wilson,RHB,SEA,Patrick Sandoval,L,32.6,18.6,20.5,28.4,23
Mike Trout,RHB,LAA,Cam Schlittler,R,25.2,26.2,14.6,27.9,23
Joe Mack,LHB,MIA,Noah Cameron,L,58.8,18.2,13.7,26.2,22.9
Luis Robert,RHB,BAL,Tomoyuki Sugano,R,45.8,14.9,21,27.3,22.9
Connor Norby,RHB,COL,Trevor Rogers,L,37.4,20.5,11.7,33.9,22.9
Colt Keith,LHB,DET,Dean Kremer,R,60.3,15.9,9.9,33.2,22.9
Grant McCray,LHB,SF,Bubba Chandler,R,49.1,20.6,,43,22.9
Rafael Devers,LHB,SF,Bubba Chandler,R,13.9,17.1,27.1,28.3,22.6
Michael Harris II,LHB,ATL,Brad Lord,R,36.5,22.6,10.9,31.2,22.6
Eugenio Suarez,RHB,CIN,Casey Mize,R,23.6,32.7,12.2,20.1,22.5
Seiya Suzuki,RHB,CHC,Jacob Misiorowski,R,36.1,13.8,16.3,36.3,22.4
Yainer Diaz,RHB,HOU,Davis Martin,R,35,12.9,21.2,31.5,22.2
Ketel Marte,SHB,ARI,Andrew Painter,R,34.9,16.2,20.9,27.1,22.2
Cameron Cauley,RHB,TEX,Jacob Lopez,L,26.6,,28.9,43.6,22.2
Ezequiel Tovar,RHB,COL,Trevor Rogers,L,28.9,22.9,8.9,34.4,22.2
Francisco Alvarez,RHB,NYM,Griffin Jax,R,29.7,22.8,14.8,27,22.1
Sean Murphy,RHB,ATL,Brad Lord,R,63.4,11.1,11.1,33.3,21.9
Jonah Heim,SHB,ATH,Cody Bradford,L,31.2,14.3,21.3,29.6,21.9
Kevin McGonigle,LHB,DET,Dean Kremer,R,18.4,24.3,10.2,33.3,21.7
Spencer Jones,LHB,NYY,Reid Detmers,L,19.1,21.8,21.8,21.8,21.5
Bobby Witt Jr.,RHB,KC,Eury Perez,R,27.7,21.6,8,34.9,21.5
Max Muncy,RHB,ATH,Cody Bradford,L,34.4,18.5,10,34.4,21.5
Angel Genao,SHB,CLE,Dylan Cease,R,15.8,13.8,,60.1,21.4
Trea Turner,RHB,PHI,Taylor Clarke,R,38.3,17.6,21.1,20.5,21.4
Andrew Benintendi,LHB,CWS,Hayden Wesneski,R,23.6,17.8,27.5,18,21.3
Bryson Stott,LHB,PHI,Taylor Clarke,R,32.3,21.1,3.6,38.3,21.3
Brady House,RHB,WSH,Grant Holmes,R,46.3,13.7,17.2,26.9,21.3
Jake Meyers,RHB,HOU,Davis Martin,R,48.5,12,15.1,30.3,21.2
Elias Diaz,RHB,TEX,Jacob Lopez,L,34.7,23.8,14.2,20.3,21.1
Josh Lowe,LHB,LAA,Cam Schlittler,R,5.9,17.3,18.6,35.5,21.1
Logan O'Hoppe,RHB,TEX,Jacob Lopez,L,28.7,18.1,,47,21
Trevor Larnach,LHB,MIN,Drew Anderson,R,36.4,10.6,8.2,43.8,20.8
Mike Yastrzemski,LHB,ATL,Brad Lord,R,38.9,12,14,33.7,20.7
Victor Caratini,SHB,MIN,Drew Anderson,R,46.1,10.1,11.9,35.9,20.7
Matt McLain,RHB,CIN,Casey Mize,R,28.2,25.6,8.6,25.2,20.7
Joc Pederson,LHB,TEX,Jacob Lopez,L,27.2,11.8,11.8,41,20.6
Christian Encarnacion-Strand,RHB,BAL,Tomoyuki Sugano,R,34.1,20.2,11.1,27.2,20.6
Vinnie Pasquantino,LHB,KC,Eury Perez,R,23.8,15.3,17.5,30.6,20.6
Myles Straw,RHB,TOR,Joey Cantillo,L,26.7,14.5,15.3,32.5,20.5
Kyle Isbel,LHB,KC,Eury Perez,R,31.4,9.1,12,42.2,20.5
Tim Tawa,RHB,ARI,Andrew Painter,R,41.1,15.2,14.8,26.6,20.5
Braden Montgomery,SHB,CWS,Hayden Wesneski,R,28.1,10.7,17.2,33.9,20.2
Christian Yelich,LHB,MIL,David Peterson,L,49.5,11.5,11.5,31.3,20.2
Taylor Ward,RHB,SEA,Patrick Sandoval,L,28.9,13.4,11.3,36.8,20.2
Eduardo Valencia,RHB,DET,Dean Kremer,R,38.7,16.5,6.2,33.5,19.9
Zack Gelof,RHB,ATH,Cody Bradford,L,41.4,16.5,,39.5,19.8
Jose Ramirez,SHB,CLE,Dylan Cease,R,26.1,22.6,8.9,25.9,19.7
Tyrone Taylor,RHB,CHC,Jacob Misiorowski,R,43.9,14.4,9.5,29.8,19.7
Ezequiel Duran,RHB,TEX,Jacob Lopez,L,23.1,19.5,9.1,31.2,19.7
Tristan Peters,LHB,CWS,Hayden Wesneski,R,24.9,21.6,12.1,23.7,19.6
Isaac Paredes,RHB,HOU,Davis Martin,R,33,13.4,14.5,29,19.6
Ernie Clement,RHB,TOR,Joey Cantillo,L,6.8,17.9,21.5,24.8,19.6
Oneil Cruz,LHB,PIT,Landen Roupp,R,11.6,28.2,10.3,21.6,19.5
Henry Bolte,RHB,ATH,Cody Bradford,L,34.4,18.4,14.9,20,19.3
Otto Lopez,RHB,MIA,Noah Cameron,L,25.9,28,8.3,17.8,19.3
Brandon Nimmo,LHB,TEX,Jacob Lopez,L,24.3,9.3,11.8,39.6,19.1
Royce Lewis,RHB,MIN,Drew Anderson,R,24,18.3,6.4,33.6,19.1
Ryan Kreidler,RHB,MIN,Drew Anderson,R,26.2,18.7,7.6,30.6,19.1
Connor Wong,RHB,BOS,Bryce Miller,R,43,11.5,11.1,29.3,19
Adam Frazier,LHB,LAA,Cam Schlittler,R,30.5,21.9,10.8,20.2,19
Elly De La Cruz,SHB,CIN,Casey Mize,R,30.9,12.2,21.2,21.2,19
Abimelec Ortiz,LHB,WSH,Grant Holmes,R,13.2,17,4.9,40.7,18.9
Danny Jansen,RHB,TEX,Jacob Lopez,L,30.7,17.6,17.6,17.6,18.9
TJ Rumfield,LHB,COL,Trevor Rogers,L,41.7,7.3,12,33.6,18.7
Brandon Lowe,LHB,PIT,Landen Roupp,R,22.7,15.9,18.8,20.9,18.7
Jared Young,LHB,NYM,Griffin Jax,R,41,12,7.6,32.3,18.7
Paul Goldschmidt,RHB,NYY,Reid Detmers,L,34.4,24.1,9.5,15.7,18.6
Garrett Mitchell,LHB,MIL,David Peterson,L,40,11.5,10.2,30.2,18.6
Colson Montgomery,LHB,CWS,Hayden Wesneski,R,28.1,8.1,15.2,33.5,18.6
Brian Navarreto,RHB,MIA,Noah Cameron,L,17.6,13.4,13.4,32.1,18.5
Moisés Ballesteros,LHB,LAA,Cam Schlittler,R,25.2,19.2,8.5,26.8,18.5
Samuel Basallo,LHB,BAL,Tomoyuki Sugano,R,41.1,8.9,8.9,33.9,18.4
Cody Freeman,RHB,TEX,Jacob Lopez,L,27.2,9.1,9.1,39,18.4
Jake Bauers,LHB,MIL,David Peterson,L,30.2,15.3,8.7,28.9,18.2
Daniel Schneemann,LHB,CLE,Dylan Cease,R,24,14.8,15.9,23.4,18.2
Randal Grichuk,RHB,CWS,Hayden Wesneski,R,37.4,4.4,8.2,41.3,18.1
Edmundo Sosa,RHB,PHI,Taylor Clarke,R,19.8,13.9,17.3,24,18
Brooks Lee,SHB,MIN,Drew Anderson,R,27.3,24.5,13.1,10.9,18
Angel Martinez,SHB,CLE,Dylan Cease,R,22.3,20.2,12.4,19.8,18
Christopher Morel,RHB,NYM,Griffin Jax,R,27.5,,,60.2,17.8
Nolan Gorman,LHB,STL,Yoshinobu Yamamoto,R,28.5,22.8,8.5,17.3,17.7
Jorbit Vivas,LHB,WSH,Grant Holmes,R,22.8,14.7,5.8,34.1,17.7
Jose Altuve,RHB,HOU,Davis Martin,R,38.1,11.4,14.8,21.3,17.6
Gary Sanchez,RHB,MIL,David Peterson,L,31.8,14.8,11.1,22.9,17.4
Gunnar Henderson,LHB,BAL,Tomoyuki Sugano,R,35.3,8.9,12.1,28.6,17.4
Ozzie Albies,SHB,ATL,Brad Lord,R,41.9,3.1,12.9,32.7,17.3
Agustin Ramirez,RHB,MIA,Noah Cameron,L,21.2,7.9,9.5,38.4,17.3
Brett Baty,LHB,NYM,Griffin Jax,R,30,12,3.1,36.6,17.3
Petey Halpin,LHB,CLE,Dylan Cease,R,23.7,7.7,23.1,20.9,17.2
Walker Jenkins,LHB,MIN,Drew Anderson,R,54.6,,21.2,21.2,17.1
Nolan Arenado,RHB,ARI,Andrew Painter,R,20.1,13.2,9.2,30.7,17.1
Jose Siri,RHB,LAA,Cam Schlittler,R,38.3,17.8,9.5,16.2,17
Jase Bowen,RHB,SD,Brandon Williamson,L,18.5,25.2,,25.2,17
Lars Nootbaar,LHB,ARI,Andrew Painter,R,23.8,4.1,5.3,46.3,17
Salvador Perez,RHB,KC,Eury Perez,R,34.1,,8.8,43.3,16.9
Christian Vazquez,RHB,HOU,Davis Martin,R,46,8.9,11.2,23.4,16.9
JJ Bleday,LHB,CIN,Casey Mize,R,33.4,16.7,11,17.7,16.9
Amed Rosario,RHB,NYY,Reid Detmers,L,25.6,10.7,10.7,29.7,16.9
Luis Torrens,RHB,NYM,Griffin Jax,R,37.5,12,9.9,23.5,16.8
Dylan Crews,RHB,WSH,Grant Holmes,R,23.6,10.5,16.1,23.7,16.8
Bryce Harper,LHB,PHI,Taylor Clarke,R,35.5,15.7,17.9,9.2,16.7
Tyler Stephenson,RHB,CIN,Casey Mize,R,26.9,17.9,9.8,19.2,16.7
Blaze Alexander,RHB,BAL,Tomoyuki Sugano,R,37.9,9.1,,38,16.5
Mickey Moniak,LHB,COL,Trevor Rogers,L,32.6,12.7,12,20.9,16.5
Jake McCarthy,LHB,COL,Trevor Rogers,L,38.6,10.7,12,20.9,16.4
JP Crawford,LHB,SEA,Patrick Sandoval,L,30.4,10.6,12.3,23.4,16.3
Trevor Story,RHB,BOS,Bryce Miller,R,28.2,11.1,17.4,17.1,16.2
Zach McKinstry,LHB,DET,Dean Kremer,R,25.4,10.9,4.7,33.6,16.2
Hao-Yu  Lee,RHB,DET,Dean Kremer,R,37.7,15.6,10.3,15.6,16.2
Ildemaro Vargas,SHB,ARI,Andrew Painter,R,40.7,4.4,6.3,35,16.2
Jordan Beck,RHB,COL,Trevor Rogers,L,22.8,8.8,,43.3,16.2
Brice Turang,LHB,MIL,David Peterson,L,45.5,11.5,,30.2,16.1
Roman Anthony,LHB,BOS,Bryce Miller,R,38.3,20.8,,20,16.1
Jared Triolo,RHB,PIT,Landen Roupp,R,27.6,9.3,10.3,27.6,16
Nathan Church,LHB,STL,Yoshinobu Yamamoto,R,22.8,7.4,9,33.1,15.8
Leo Jimenez,RHB,MIA,Noah Cameron,L,25.8,5.6,8.3,34.9,15.8
Jung Hoo Lee,LHB,SF,Bubba Chandler,R,13.1,3.7,14.6,35.3,15.8
Daulton Varsho,LHB,HOU,Davis Martin,R,29.8,9.1,,37.9,15.6
Brian Serven,RHB,ATH,Cody Bradford,L,35,9.4,,35,15.5
Gabriel Moreno,RHB,ARI,Andrew Painter,R,20.5,13.7,,34.8,15.5
Nick Loftin,RHB,KC,Eury Perez,R,43,8.5,,32.7,15.4
Joey Ortiz,RHB,MIL,David Peterson,L,13.5,9.1,,43.5,15.4
Shay Whitcomb,RHB,SF,Bubba Chandler,R,29.5,10.3,10.3,22.7,15.3
Héctor Rodríguez,LHB,CIN,Casey Mize,R,32.3,8.7,10.1,23.6,15.2
Nick Allen,RHB,HOU,Davis Martin,R,31.3,5.2,6.6,32.9,15.2
Wade Meckler,LHB,LAA,Cam Schlittler,R,58.4,6.1,,29,15.2
Josh Smith,LHB,TOR,Joey Cantillo,L,39.8,7.1,,35.1,15.2
Patrick Bailey,SHB,CLE,Dylan Cease,R,22.6,15.9,7.7,20.4,15.2
Sal Stewart,RHB,CIN,Casey Mize,R,21.6,10.7,9.7,25.2,15.1
Jazz Chisholm Jr.,LHB,NYY,Reid Detmers,L,40.3,8,11,19.7,15.1
David Fry,RHB,CLE,Dylan Cease,R,17.6,8,8,32.5,15.1
Joshua Baez,RHB,STL,Yoshinobu Yamamoto,R,35.2,9.7,,32.4,15
Alec Bohm,RHB,PHI,Taylor Clarke,R,26.2,9.4,9.4,24.9,15
Mark Vientos,RHB,NYM,Griffin Jax,R,37.1,10.3,9.9,18.6,14.9
Alex Jackson,RHB,MIN,Drew Anderson,R,38.9,8.8,8.8,21,14.9
Nick Yorke,RHB,PIT,Landen Roupp,R,33.4,7.7,,35.3,14.9
Jackson Chourio,RHB,MIL,David Peterson,L,44.5,,6.7,33.9,14.9
Andres Chaparro,RHB,WSH,Grant Holmes,R,25.6,7.6,17.7,16.9,14.8
Isaac Collins,SHB,KC,Eury Perez,R,42.5,4.6,7.9,26.2,14.8
Jordan Lawlar,RHB,ARI,Andrew Painter,R,18.4,9.8,9.8,26.1,14.7
Brayan Rocchio,SHB,CLE,Dylan Cease,R,22,10.4,7.7,26.3,14.7
Leody Taveras,SHB,BAL,Tomoyuki Sugano,R,38.4,,5.1,37.1,14.6
Jackson Holliday,LHB,BAL,Tomoyuki Sugano,R,28.5,7.8,9.2,25.1,14.6
Ryan McMahon,LHB,NYY,Reid Detmers,L,30.6,10.5,,31,14.5
Bo Bichette,RHB,NYM,Griffin Jax,R,22.8,10.4,8.7,23.7,14.5
Christian Moore,RHB,LAA,Cam Schlittler,R,53.3,10.1,,22.4,14.5
Sal Frelick,LHB,MIL,David Peterson,L,53.2,,,36.9,14.5
Travis d'Arnaud,RHB,LAA,Cam Schlittler,R,34,12.4,,26.5,14.4
Alejandro Kirk,RHB,TOR,Joey Cantillo,L,56.8,,,34.7,14.4
Javier Sanoja,RHB,MIA,Noah Cameron,L,20.8,8.3,14.6,20,14.4
Charles McAdoo,RHB,TOR,Joey Cantillo,L,8.7,,,53.7,14.3
Spencer Horwitz,LHB,PIT,Landen Roupp,R,24.7,8.9,10.1,22.5,14.2
Jonah Cox,RHB,SF,Bubba Chandler,R,27.1,10.3,10.3,18.9,14.1
Drew Gilbert,LHB,SF,Bubba Chandler,R,21.9,16.5,,23.8,13.9
Jose Trevino,RHB,CIN,Casey Mize,R,25,8.2,14.7,16.6,13.9
Jose Fermin,RHB,STL,Yoshinobu Yamamoto,R,25.7,6,9.7,25.1,13.9
Brett Callahan,LHB,DET,Dean Kremer,R,24.5,8.2,8.2,24.1,13.8
George Springer,RHB,TOR,Joey Cantillo,L,31.4,5.2,15,17.4,13.8
Ceddanne Rafaela,RHB,BOS,Bryce Miller,R,36.9,6.2,3.4,27.8,13.8
Jorge Barrosa,SHB,ARI,Andrew Painter,R,27.5,10.9,,29,13.8
Jackson Merrill,LHB,SD,Brandon Williamson,L,41.5,7.7,7.3,19.2,13.8
César Prieto,LHB,STL,Yoshinobu Yamamoto,R,30.6,11.4,,26.6,13.7
Brandon Marsh,LHB,PHI,Taylor Clarke,R,26.9,9.2,17.9,9.2,13.6
Ivan Herrera,RHB,STL,Yoshinobu Yamamoto,R,31.3,5,5,28.9,13.6
Gleyber Torres,RHB,DET,Dean Kremer,R,27.6,9.7,6.2,21.8,13.5
Kody Clemens,LHB,MIN,Drew Anderson,R,14.8,15.5,12.8,10.9,13.5
Edwin Arroyo,SHB,CIN,Casey Mize,R,26.7,10.1,,28.6,13.4
William Contreras,RHB,MIL,David Peterson,L,32,9.9,11.7,12.7,13.4
Josh Rojas,LHB,KC,Eury Perez,R,29.1,6,8.7,23.1,13.4
TJ Friedl,LHB,CIN,Casey Mize,R,36.9,5.7,6,23.4,13.3
Dominic Smith,LHB,ATL,Brad Lord,R,43.5,3.2,,31,13.2
Chase Meidroth,RHB,CWS,Hayden Wesneski,R,12.7,16.6,9.8,12.3,13.1
Jhonny Pereda,RHB,SEA,Patrick Sandoval,L,26.1,11.9,11.9,10.5,13
Ben Malgeri,RHB,DET,Dean Kremer,R,29.9,5.3,11.5,18.5,12.9
John Rave,LHB,KC,Eury Perez,R,26.3,15.3,6.6,11.8,12.9
Drew Romo,SHB,CWS,Hayden Wesneski,R,37.7,,16.5,16.2,12.8
Josh Naylor,LHB,SEA,Patrick Sandoval,L,46.4,5.7,,24.3,12.7
Tyler Heineman,SHB,LAA,Cam Schlittler,R,21.1,8.5,11.1,17,12.7
Dominic Canzone,LHB,SEA,Patrick Sandoval,L,30.6,8.8,8.8,15.7,12.7
Harry Ford,RHB,WSH,Grant Holmes,R,46.8,7.6,,21.2,12.6
Luke Keaschall,RHB,MIN,Drew Anderson,R,42.7,7.7,4.8,16.6,12.6
Kaelen Culpepper,RHB,MIN,Drew Anderson,R,39.1,5.5,8.8,16.2,12.5
Alika Williams,RHB,ATH,Cody Bradford,L,24,7.5,,30,12.5
Xander Bogaerts,RHB,SD,Brandon Williamson,L,22.2,8.3,8.3,18.9,12.3
Denzel Clarke,RHB,ATH,Cody Bradford,L,36.7,8.4,,22.8,12.3
Rafael Flores,RHB,PIT,Landen Roupp,R,33.4,,,35.3,12.2
Keibert Ruiz,SHB,WSH,Grant Holmes,R,19.6,8.7,8.8,18.2,12.2
A.J. Ewing,LHB,NYM,Griffin Jax,R,26.2,12.3,,20.6,12.1
Chase DeLauter,LHB,CLE,Dylan Cease,R,30.4,16.9,3.6,8.1,12.1
Marcus Semien,RHB,NYM,Griffin Jax,R,25.6,7.1,7.6,18.1,11.8
Troy Johnston,LHB,COL,Trevor Rogers,L,40.3,4.2,,24.7,11.7
Andruw Monasterio,RHB,BOS,Bryce Miller,R,36.1,5.9,7.2,15.2,11.6
Freddy Fermin,RHB,SD,Brandon Williamson,L,26.1,7.7,,25.1,11.6
Nathaniel Lowe,LHB,CLE,Dylan Cease,R,20.8,8.2,8.2,16.4,11.5
Carson Kelly,RHB,CHC,Jacob Misiorowski,R,41.2,6.4,,19.6,11.3
Bryan De La Cruz,RHB,PHI,Taylor Clarke,R,18.8,7.9,7.9,17.3,11.3
Cole Young,LHB,SEA,Patrick Sandoval,L,30.2,5.5,8.8,14.5,11.2
Jose Tena,LHB,WSH,Grant Holmes,R,25.8,,16.9,13.7,11.1
David Hamilton,LHB,MIL,David Peterson,L,37.7,8.6,8.6,7,11.1
Wyatt Langford,RHB,TEX,Jacob Lopez,L,33.3,8.5,8.5,9.1,11.1
Turner Hill,LHB,SF,Bubba Chandler,R,49.1,10.1,,10.1,11
Donovan Walton,LHB,ATH,Cody Bradford,L,40.5,,12.7,12.7,11
Alec Burleson,LHB,STL,Yoshinobu Yamamoto,R,17.6,15.7,,14.5,10.9
Nate Furman,LHB,SF,Bubba Chandler,R,31.2,,,30.7,10.8
Caleb Durbin,RHB,BOS,Bryce Miller,R,7.7,,12.7,24.5,10.7
Isiah Kiner-Falefa,RHB,BOS,Bryce Miller,R,29.9,,,30,10.5
Jose Caballero,RHB,NYY,Reid Detmers,L,,,10.7,29.3,10.5
Heliot Ramos,RHB,NYY,Reid Detmers,L,20.2,9.5,,20.2,10.4
Javier Baez,RHB,DET,Dean Kremer,R,34.4,6.2,,19.3,10.4
Austin Hedges,RHB,CLE,Dylan Cease,R,34.7,3.2,7.4,14.3,10.4
Corey Seager,LHB,TEX,Jacob Lopez,L,28.9,,,28.9,10.1
Brenton Doyle,RHB,CWS,Hayden Wesneski,R,30.9,8.2,,16.4,10.1
Drew Cavanaugh,LHB,SF,Bubba Chandler,R,25.8,8.1,,18.2,10
Lourdes Gurriel Jr.,RHB,ARI,Andrew Painter,R,19.7,6.6,,22.9,10
Luisangel Acuna,RHB,CWS,Hayden Wesneski,R,14.6,6.4,,25.1,10
Luis Campusano,RHB,SD,Brandon Williamson,L,5.5,7.7,7.7,16.9,9.8
Ty France,RHB,SD,Brandon Williamson,L,22.6,3.1,8.3,16,9.8
Jacob Young,RHB,WSH,Grant Holmes,R,31.3,4.3,,20.7,9.8
Bryan Reynolds,SHB,PIT,Landen Roupp,R,29.4,2.7,6.8,15,9.7
