Matchup,SD @ NYM
Pitcher,Zach Thornton
Pitcher Team,NYM
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,45.1,177,0.228,0.276,0.333,0.105,1.10,4,0.79,7.3%,18.9%,16.4%,16.8%,9.4%,5.76,60.3%,9.8%,9.0%,41.0%,29.1%,7.7%,17.9%
vsLHB,16.2,61,0.193,0.222,0.246,0.053,0.90,1,0.54,6.6%,23.6%,13.1%,17.8%,12.0%,4.32,58.1%,10.6%,8.2%,46.9%,28.6%,7.1%,14.3%
vsRHB,28.0,116,0.248,0.304,0.381,0.133,1.25,3,0.96,7.8%,16.5%,18.1%,16.4%,8.1%,6.75,61.5%,9.5%,9.4%,37.6%,29.4%,8.0%,20.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jase Bowen RHB,—,N/A,22,1.60,10,2,2,88.8,275.3,3,2,20.0%,20.0%,20.0%,60.0%,40.0%,74.0,44.4%,55.6%,33.3%,90.0%,60.0%,40.0%,50.0%,20.0%,30.0%,40.0%,20.0%,40.0%,50.0%
Luis Rengifo SHB,,+890,26,4.40,10,1,1,76.6,277.0,2,1,10.0%,10.0%,20.0%,20.0%,30.0%,71.8,18.2%,27.3%,18.2%,78.6%,60.0%,40.0%,0.0%,20.0%,20.0%,40.0%,30.0%,30.0%,50.0%
Jake Cronenworth LHB,,+980,9,4.60,10,1,1,81.5,252.1,2,1,-,-,30.0%,20.0%,30.0%,71.6,6.2%,25.0%,6.2%,88.9%,50.0%,30.0%,33.3%,20.0%,40.0%,50.0%,20.0%,30.0%,25.0%
Luis Campusano RHB,,+610,5,3.80,10,1,1,91.0,218.2,2,1,10.0%,10.0%,30.0%,50.0%,50.0%,72.8,30.8%,46.2%,15.4%,100.0%,50.0%,10.0%,100.0%,40.0%,30.0%,40.0%,50.0%,10.0%,28.6%
Austin Hays RHB,,+650,12,3.00,9,1,1,95.6,237.2,1,1,11.1%,11.1%,44.4%,44.4%,55.6%,75.9,66.7%,46.7%,26.7%,100.0%,55.6%,-,-,55.6%,44.4%,77.8%,11.1%,11.1%,62.5%
Gavin Sheets LHB,—,N/A,10,3.20,10,0,1,84.3,305.4,3,1,10.0%,-,10.0%,50.0%,20.0%,74.5,33.3%,33.3%,16.7%,85.7%,30.0%,30.0%,0.0%,-,60.0%,20.0%,60.0%,20.0%,33.3%
Manny Machado RHB,,+346,29,4.60,10,0,0,96.9,264.2,2,1,-,-,20.0%,70.0%,20.0%,76.7,60.0%,50.0%,50.0%,90.9%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,20.0%,40.0%,20.0%
Freddy Fermin RHB,,+800,24,3.20,10,0,0,91.1,314.6,5,1,10.0%,-,20.0%,50.0%,60.0%,71.9,7.7%,53.8%,30.8%,100.0%,80.0%,50.0%,0.0%,30.0%,20.0%,40.0%,60.0%,-,66.7%
Xander Bogaerts RHB,,+790,24,3.80,10,0,0,90.8,248.7,1,0,-,-,10.0%,50.0%,40.0%,70.3,22.2%,66.7%,22.2%,90.0%,50.0%,10.0%,0.0%,40.0%,50.0%,30.0%,40.0%,30.0%,42.9%
Ty France RHB,,+497,24,4.40,10,0,0,89.3,274.8,3,2,-,-,10.0%,30.0%,30.0%,72.0,27.8%,38.9%,11.1%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,30.0%,30.0%,40.0%,42.9%
Fernando Tatis Jr. RHB,,+375,27,4.00,10,0,0,95.4,240.5,2,1,10.0%,-,10.0%,50.0%,20.0%,77.2,72.7%,63.6%,36.4%,100.0%,40.0%,30.0%,0.0%,10.0%,50.0%,40.0%,40.0%,20.0%,50.0%
Jackson Merrill LHB,,+580,26,4.20,10,0,2,96.3,289.9,3,1,10.0%,-,10.0%,50.0%,60.0%,73.9,31.2%,56.2%,31.2%,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,50.0%,50.0%,-,50.0%
Sung-Mun Song LHB,—,N/A,4,1.60,8,0,0,81.7,224.4,1,0,-,-,12.5%,37.5%,12.5%,71.0,18.2%,45.5%,18.2%,91.7%,25.0%,12.5%,0.0%,12.5%,50.0%,12.5%,50.0%,37.5%,50.0%
