Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Seiya Suzuki,RHB,CHC,Ryan Gusto,R,53.3,21.7,24.2,37.4,29.5
Matt McLain,RHB,CIN,Dustin May,R,30.3,39.6,9.8,38.2,29.4
Griffin Conine,LHB,MIA,Javier Assad,R,37.9,24.8,31.8,29.3,29.3
Kazuma Okamoto,RHB,TOR,Seth Lugo,R,36.3,31.4,21.5,32.4,29.2
Thomas Saggese,RHB,STL,Mason Adams,R,25.3,36.9,10.8,41.5,29.1
Josh Smith,LHB,TOR,Seth Lugo,R,39.6,29.4,10.7,45.9,28.9
Sal Stewart,RHB,CIN,Dustin May,R,20.3,24.2,29.1,38.2,28.8
Owen Caissie,LHB,MIA,Javier Assad,R,41,24.4,14.8,46.4,28.7
Kyle Teel,LHB,CWS,Taj Bradley,R,36.3,32,19.3,32.1,28.6
Joc Pederson,LHB,TEX,Drew Rasmussen,R,37.7,29.5,24.8,28,28.5
Eugenio Suarez,RHB,CIN,Dustin May,R,35,29.1,22.1,32,28.3
Colton Cowser,LHB,BAL,Sonny Gray,R,25.8,48.7,14.9,16.7,28.3
Pete Crow-Armstrong,LHB,CHC,Ryan Gusto,R,18.6,28.1,20.8,41.4,28.3
Christian Walker,RHB,HOU,Brandon Pfaadt,R,36.6,24.6,24.4,34.3,28.2
Miguel Vargas,RHB,CWS,Taj Bradley,R,23.4,31.2,29.5,24.5,28.2
Zack Gelof,RHB,ATH,George Kirby,R,33.3,34.7,18,29.4,28.2
Bryan Reynolds,SHB,PIT,Yusei Kikuchi,L,28.8,19.8,12.4,57.1,27.8
Bryce Harper,LHB,PHI,Martin Perez,L,50.7,20.5,20.5,36.9,27.6
Evan Carter,LHB,TEX,Drew Rasmussen,R,30,31.4,8.9,43.7,27.6
Adley Rutschman,SHB,BOS,Chris Bassitt,R,17.7,22.9,21.5,45,27.5
Jordan Walker,RHB,STL,Mason Adams,R,53.8,23.2,22.2,29.2,27.5
Pete Alonso,RHB,BAL,Sonny Gray,R,37.2,16.3,25.3,40.9,27.2
Cal Raleigh,SHB,SEA,Jeffrey Springs,L,27.7,26,26.3,28.5,26.9
Cedric Mullins,LHB,TB,Jacob deGrom,R,22.9,16.3,21.1,49.5,26.7
Jac Caglianone,LHB,KC,Max Scherzer,R,35.6,16.8,36.6,25.2,26.7
Spencer Torkelson,RHB,DET,Parker Messick,L,26.1,32.5,13.9,33.7,26.6
Danny Jansen,RHB,TEX,Drew Rasmussen,R,40.8,13.8,20.9,45.3,26.5
Kyle Schwarber,LHB,PHI,Martin Perez,L,35,20.5,26.9,31.1,26.5
Pedro Ramirez,SHB,CHC,Ryan Gusto,R,36.9,25.1,25,23.9,26
JJ Bleday,LHB,CIN,Dustin May,R,37.7,23.1,25.3,26.1,26
LaMonte Wade Jr.,LHB,HOU,Brandon Pfaadt,R,34.8,12,17.1,52.6,26
Francisco Alvarez,RHB,NYM,Anthony Molina,R,42.1,23.7,14.7,35.9,25.9
Mickey Gasper,SHB,BOS,Chris Bassitt,R,33,20.5,21.6,35.5,25.8
Konnor Griffin,RHB,PIT,Yusei Kikuchi,L,31.5,29.2,8.2,39.5,25.7
Michael Conforto,LHB,CHC,Ryan Gusto,R,31,15.7,7.3,59.4,25.6
Colson Montgomery,LHB,CWS,Taj Bradley,R,36.1,15,24.2,37.6,25.5
Junior Caminero,RHB,TB,Jacob deGrom,R,38.1,22.9,22.4,27.6,25.4
Taylor Trammell,LHB,HOU,Brandon Pfaadt,R,30.1,27.4,8.7,40.3,25.3
Tommy Troy,RHB,ARI,Ethan Pecko,R,41.7,28.3,12.6,29.4,25.2
Randal Grichuk,RHB,CWS,Taj Bradley,R,34.2,15.3,11.3,51.1,24.9
Bobby Witt Jr.,RHB,KC,Max Scherzer,R,32,24.7,11.3,38.7,24.9
Jose Tena,LHB,WSH,Tyler Glasnow,R,27.9,13.1,27.8,35.2,24.5
Jeff McNeil,LHB,ATH,George Kirby,R,23.4,27.6,5.2,43.2,24.4
Dillon Dingler,RHB,DET,Parker Messick,L,20.9,20.6,23.1,32.6,24.4
Jase Bowen,RHB,SD,Carlos Rodon,L,23,30.8,19.2,21.8,24.3
Jonah Cox,RHB,SF,Zach Thornton,L,36.2,27.9,18.5,21.4,24.3
Eli White,RHB,BOS,Chris Bassitt,R,20,31.4,11.6,31.3,24.3
Yainer Diaz,RHB,HOU,Brandon Pfaadt,R,30.6,14.1,14.8,47.2,24.2
Heriberto Hernandez,RHB,MIA,Javier Assad,R,34,26.5,9.3,35.1,24.2
Mark Vientos,RHB,NYM,Anthony Molina,R,41.3,19.2,18.4,31.1,24.1
Moisés Ballesteros,LHB,LAA,Braxton Ashcraft,R,30.2,29.8,18.3,19.8,23.9
Trevor Story,RHB,BOS,Chris Bassitt,R,21.8,20.6,21.6,31.8,23.8
Spencer Jones,LHB,NYY,Robbie Ray,L,18.1,24.4,20.8,28.3,23.7
Lane Thomas,RHB,ATL,Zack Wheeler,R,39.8,19.4,16.6,31.4,23.6
Joe Mack,LHB,MIA,Javier Assad,R,54.4,11.5,15.3,37.4,23.4
Kyle Stowers,LHB,MIA,Javier Assad,R,19,17.5,11.5,47.9,23.4
Jose Ramirez,SHB,CLE,Framber Valdez,L,21.5,36.8,10.2,20.7,23.3
Jake Burger,RHB,TEX,Drew Rasmussen,R,37.9,18,18,31.1,23.3
Julio Rodriguez,RHB,SEA,Jeffrey Springs,L,26.4,16.4,17.3,38.4,23.2
Javier Baez,RHB,DET,Parker Messick,L,24.6,16.4,8.4,48.9,22.9
Jeremy Pena,RHB,HOU,Brandon Pfaadt,R,49,10.5,22.1,30.6,22.9
Isaac Paredes,RHB,HOU,Brandon Pfaadt,R,28.2,13.9,16.8,40.5,22.8
Hunter Feduccia,LHB,LAD,Cade Cavalli,R,30,25.3,8,33.5,22.6
Ryan Vilade,RHB,TB,Jacob deGrom,R,22.2,20.5,22,25.6,22.4
Drake Baldwin,LHB,ATL,Zack Wheeler,R,31.3,15.6,21.7,29.2,22.4
Cam Smith,RHB,HOU,Brandon Pfaadt,R,36.1,11.7,16,39.6,22.4
Braden Montgomery,SHB,CWS,Taj Bradley,R,34,9.5,14.7,44.6,22.3
Juan Soto,LHB,NYM,Anthony Molina,R,33.6,18.3,9.7,38.6,22.3
Héctor Rodríguez,LHB,CIN,Dustin May,R,26.8,9.9,13.5,48,22.2
Tommy Edman,SHB,LAD,Cade Cavalli,R,37.4,13,8,46.1,22.2
Brett Baty,LHB,NYM,Anthony Molina,R,36.1,18.9,6.5,40,22.2
Brady House,RHB,WSH,Tyler Glasnow,R,38.2,15.7,19.2,28.1,22.1
Charles McAdoo,RHB,TOR,Seth Lugo,R,25.6,23.9,9.9,32.4,22
Dylan Crews,RHB,WSH,Tyler Glasnow,R,28.1,24.1,10.1,30.7,22
Ivan Herrera,RHB,STL,Mason Adams,R,35.2,13.1,17.4,34.4,21.9
Jo Adell,RHB,CLE,Framber Valdez,L,35.7,30.8,15.9,10.2,21.7
Vaughn Grissom,RHB,LAA,Braxton Ashcraft,R,35.2,17.2,16.7,28.5,21.7
Coby Mayo,RHB,BAL,Sonny Gray,R,36.7,13.5,11,40,21.7
Miguel Amaya,RHB,CHC,Ryan Gusto,R,46.1,16.4,9.4,33.2,21.5
Nolan Arenado,RHB,ARI,Ethan Pecko,R,25.1,20.5,13.8,30.6,21.5
Henry Davis,RHB,PIT,Yusei Kikuchi,L,30.6,23.5,8.6,30.6,21.5
Manny Machado,RHB,SD,Carlos Rodon,L,21.6,16.3,12.8,38.8,21.4
Christian Yelich,LHB,MIL,Andrew Abbott,L,51.7,12.1,12.1,33.1,21.3
Freddy Fermin,RHB,SD,Carlos Rodon,L,32,10.2,19.2,35.2,21.3
Lawrence Butler,LHB,ATH,George Kirby,R,18.9,21.9,10.6,34.2,21.3
Henry Bolte,RHB,ATH,George Kirby,R,52.7,15.5,5.6,35.5,21.2
Riley Greene,LHB,DET,Parker Messick,L,34.6,25.6,,35.3,21.2
Dominic Canzone,LHB,SEA,Jeffrey Springs,L,33.3,15.6,15.6,31.1,21.2
Denzer Guzman,RHB,LAA,Braxton Ashcraft,R,45.4,14.3,7.9,36.2,21
Wade Meckler,LHB,LAA,Braxton Ashcraft,R,52.5,4.5,8.9,45.9,21
Harry Ford,RHB,WSH,Tyler Glasnow,R,16.6,17.6,9.6,40.7,20.9
Travis Bazzana,LHB,CLE,Framber Valdez,L,36.1,18.4,10.4,30.6,20.8
Wyatt Langford,RHB,TEX,Drew Rasmussen,R,31,4.6,19,41,20.7
Derek Hill,RHB,PHI,Martin Perez,L,18.9,23.8,14.6,23.8,20.6
Gunnar Henderson,LHB,BAL,Sonny Gray,R,25,16.7,19,26.4,20.6
TJ Friedl,LHB,CIN,Dustin May,R,36.7,15.3,24.1,16.8,20.5
Jose Altuve,RHB,HOU,Brandon Pfaadt,R,34.9,15.1,21.2,21,20.4
James McCann,RHB,ARI,Ethan Pecko,R,35.8,14.3,27.5,14.3,20.4
Chase DeLauter,LHB,CLE,Framber Valdez,L,47.4,21,14.1,15.2,20.1
Luis Robert,RHB,BAL,Sonny Gray,R,35.9,14.3,17.9,24.5,20.1
Jonah Heim,SHB,ATH,George Kirby,R,18.9,13.8,13.4,37.4,20.1
Ezequiel Tovar,RHB,COL,Matthew Liberatore,L,27,22.7,8.4,27.9,20.1
Bryan Torres,LHB,STL,Mason Adams,R,18.4,4.5,16.3,46.6,20
Randy Arozarena,RHB,SEA,Jeffrey Springs,L,49.1,21.6,,30.2,20
Spencer Horwitz,LHB,PIT,Yusei Kikuchi,L,43,14.1,14.1,25.8,19.9
Alex Bregman,RHB,CHC,Ryan Gusto,R,31.1,4.6,32.5,21.5,19.8
Jose Trevino,RHB,CIN,Dustin May,R,36.8,14.9,16,24.5,19.8
Austin Riley,RHB,ATL,Zack Wheeler,R,24.8,24.5,11.3,21.4,19.8
Garrett Mitchell,LHB,MIL,Andrew Abbott,L,40.7,12.1,10.7,32.6,19.7
Brandon Marsh,LHB,PHI,Martin Perez,L,32.4,20,11.3,24.1,19.7
Ildemaro Vargas,SHB,ARI,Ethan Pecko,R,37.4,3.5,4.6,52.5,19.5
Luis Torrens,RHB,NYM,Anthony Molina,R,42.7,11.8,14.7,26.2,19.4
Connor Norby,RHB,COL,Matthew Liberatore,L,30.7,20,9.9,25.4,19.4
Michael Massey,LHB,KC,Max Scherzer,R,20.7,7.6,27.1,26.2,19.4
Austin Wells,LHB,NYY,Robbie Ray,L,29.6,12.2,12.2,34.2,19.4
Jared Young,LHB,NYM,Anthony Molina,R,38.2,13.2,8,34.4,19.4
Brandon Nimmo,LHB,TEX,Drew Rasmussen,R,28.4,19.4,15.1,20.5,19.3
Andrew Benintendi,LHB,CWS,Taj Bradley,R,27.4,18.7,17.9,18.7,19.3
Jarren Duran,LHB,BOS,Chris Bassitt,R,27,14,8.1,37.2,19.3
Max Kepler,LHB,ARI,Ethan Pecko,R,16.7,29.4,8.7,18.5,19.2
Carson Kelly,RHB,CHC,Ryan Gusto,R,56.4,13.8,9.4,23.5,19.2
Tommy White,RHB,ATH,George Kirby,R,29.9,15.6,11.2,29.4,19.2
Kody Clemens,LHB,MIN,Anthony Kay,L,29.8,18.9,10,26.5,19.2
Carter Jensen,LHB,KC,Max Scherzer,R,24.6,16,22.8,16.8,19.1
Alejandro Kirk,RHB,TOR,Seth Lugo,R,21.3,13.2,17.2,28.8,19.1
Patrick Bailey,SHB,CLE,Framber Valdez,L,36.9,17.5,7.1,28.8,19.1
Jackson Chourio,RHB,MIL,Andrew Abbott,L,42.2,11.3,10.8,30.9,19.1
Ryan Waldschmidt,RHB,ARI,Ethan Pecko,R,41.7,12.9,15.5,22.6,19
Lourdes Gurriel Jr.,RHB,ARI,Ethan Pecko,R,22.6,21.4,7.1,28.6,19
Corbin Carroll,LHB,ARI,Ethan Pecko,R,11.2,11.6,6.4,47.8,19
Jackson Merrill,LHB,SD,Carlos Rodon,L,36.6,11.5,5.5,38.7,19
Jake Bauers,LHB,MIL,Andrew Abbott,L,32.6,15.6,9.4,29.4,18.9
Christopher Morel,RHB,NYM,Anthony Molina,R,42.7,,,58.7,18.9
Will Smith,RHB,LAD,Cade Cavalli,R,24.4,17.2,13.8,25.1,18.9
Tristan Peters,LHB,CWS,Taj Bradley,R,29.1,12.5,15.1,28.1,18.8
Jake Meyers,RHB,HOU,Brandon Pfaadt,R,45.8,12.5,12.5,24.3,18.8
Christian Encarnacion-Strand,RHB,BAL,Sonny Gray,R,32,24.3,8.2,18.4,18.8
Gary Sanchez,RHB,MIL,Andrew Abbott,L,32.4,10,14.5,30.6,18.7
Roman Anthony,LHB,BOS,Chris Bassitt,R,51.8,11.7,9,27,18.7
Samuel Basallo,LHB,BAL,Sonny Gray,R,26.3,8.8,16.7,31.6,18.6
Nick Sogard,SHB,BOS,Chris Bassitt,R,20.2,15.5,8.4,34.6,18.6
Otto Lopez,RHB,MIA,Javier Assad,R,34.5,13.9,7.7,31.6,18.5
Logan O'Hoppe,RHB,TEX,Drew Rasmussen,R,27.5,12.5,12.2,30.7,18.5
Ben Rice,LHB,NYY,Robbie Ray,L,26.8,15.7,11.6,27.3,18.5
Salvador Perez,RHB,KC,Max Scherzer,R,38.6,,10.7,45.4,18.4
Leody Taveras,SHB,BAL,Sonny Gray,R,31.7,5.3,13,37.8,18.4
Carlos Cortes,LHB,ATH,George Kirby,R,42.7,14.5,14.5,19,18.4
Elias Diaz,RHB,TEX,Drew Rasmussen,R,28.3,13.5,10.1,31,18.3
Edmundo Sosa,RHB,PHI,Martin Perez,L,9.8,8.4,16.6,37.7,18.3
Daniel Schneemann,LHB,CLE,Framber Valdez,L,48.3,6.9,6.9,36.1,18.3
Drew Gilbert,LHB,SF,Zach Thornton,L,33.9,,,59.4,18.2
Rafael Devers,LHB,SF,Zach Thornton,L,13.5,11.3,9.7,39.2,18
Royce Lewis,RHB,MIN,Anthony Kay,L,40.3,15.6,8.4,23.4,17.9
Esteury Ruiz,RHB,MIA,Javier Assad,R,38.5,26.7,9.5,6.6,17.7
Taylor Walls,SHB,TB,Jacob deGrom,R,25.6,13.9,6,33.7,17.7
Andruw Monasterio,RHB,BOS,Chris Bassitt,R,31.8,15.5,9,25,17.6
Wilyer Abreu,LHB,BOS,Chris Bassitt,R,29.3,16,9.9,24.4,17.6
Jake Rogers,RHB,CWS,Taj Bradley,R,37.6,17.3,9,20.3,17.6
Cole Young,LHB,SEA,Jeffrey Springs,L,28.8,9.3,15.6,27,17.6
Andres Chaparro,RHB,WSH,Tyler Glasnow,R,40.8,14.5,19.7,9.6,17.5
Willi Castro,SHB,COL,Matthew Liberatore,L,23.1,4.3,12.3,39.5,17.4
Brayan Rocchio,SHB,CLE,Framber Valdez,L,17.5,16.1,10.2,28,17.4
Victor Scott II,LHB,STL,Mason Adams,R,50.6,16.7,,25.9,17.4
Joshua Baez,RHB,STL,Mason Adams,R,37.9,10.8,9.2,27.7,17.3
Miguel Rojas,RHB,LAD,Cade Cavalli,R,26.4,9.2,,45.6,17.3
Abimelec Ortiz,LHB,WSH,Tyler Glasnow,R,22.9,14.5,14.1,22.4,17.2
Ketel Marte,SHB,ARI,Ethan Pecko,R,26.2,13.4,20.8,14.6,17.2
Ryan Jeffers,RHB,MIN,Anthony Kay,L,20.2,20.3,7.3,23.5,17.2
A.J. Ewing,LHB,NYM,Anthony Molina,R,38.6,15.9,10.8,17.8,17.1
Trevor Larnach,LHB,MIN,Anthony Kay,L,48.8,10,10,22.6,17
David Fry,RHB,CLE,Framber Valdez,L,31,6.3,10.2,34.7,17
Ty France,RHB,SD,Carlos Rodon,L,24.2,14.6,9,26.7,16.9
Bo Bichette,RHB,NYM,Anthony Molina,R,37.2,5.2,6.8,37.3,16.9
Brice Turang,LHB,MIL,Andrew Abbott,L,45.2,12.1,,32.6,16.9
Donovan Walton,LHB,ATH,George Kirby,R,36,10,9.2,28.2,16.9
Richie Palacios,LHB,TB,Jacob deGrom,R,18.8,17.8,8.8,24.5,16.9
Jacob Young,RHB,WSH,Tyler Glasnow,R,41.8,10.9,19.3,12.5,16.9
Ezequiel Duran,RHB,TEX,Drew Rasmussen,R,39.2,,16.2,32,16.8
Nick Loftin,RHB,KC,Max Scherzer,R,36.9,11.1,,36.5,16.7
Jose Fermin,RHB,STL,Mason Adams,R,32.8,6.6,10.8,30.8,16.5
Mickey Moniak,LHB,COL,Matthew Liberatore,L,30.8,9.4,10.1,28.2,16.4
Josh Lowe,LHB,LAA,Braxton Ashcraft,R,33.1,9.4,9.4,28.1,16.4
Andres Gimenez,LHB,TOR,Seth Lugo,R,31.9,4.3,5.7,39.5,16.3
JP Crawford,LHB,SEA,Jeffrey Springs,L,24.7,13.2,7.7,27.1,16.2
Tyrone Taylor,RHB,CHC,Ryan Gusto,R,57.9,10,11.1,14.2,16.2
Jordan Beck,RHB,COL,Matthew Liberatore,L,32,10.1,,37.7,16.2
Weston Wilson,RHB,SEA,Jeffrey Springs,L,35.9,9.1,9.1,26.4,16.1
Marcus Semien,RHB,NYM,Anthony Molina,R,34.2,9.9,10.6,24,16.1
William Contreras,RHB,MIL,Andrew Abbott,L,27.8,12.8,14.4,17.8,16
Andrew Vaughn,RHB,MIL,Andrew Abbott,L,36.6,13.8,7.6,21.1,16
Sal Frelick,LHB,MIL,Andrew Abbott,L,55.2,,,41.9,16
Hao-Yu  Lee,RHB,DET,Parker Messick,L,23.8,8.4,9.2,31.1,15.9
Austin Hays,RHB,SD,Carlos Rodon,L,33.6,9,9,26.2,15.8
Ernie Clement,RHB,TOR,Seth Lugo,R,30.5,9.6,6,30.2,15.8
George Springer,RHB,TOR,Seth Lugo,R,38.8,10.2,6.2,25.4,15.7
Lars Nootbaar,LHB,ARI,Ethan Pecko,R,19.8,5.2,4,42.9,15.7
Graham Pauley,LHB,MIA,Javier Assad,R,23,6.8,13.2,28.4,15.7
Luis Garcia Jr.,LHB,NYY,Robbie Ray,L,28.8,14.7,5.9,23.3,15.6
Amed Rosario,RHB,NYY,Robbie Ray,L,22.4,13.9,14.6,15.6,15.4
Darell Hernaiz,RHB,ATH,George Kirby,R,41.3,11.2,,29.4,15.4
Christian Vazquez,RHB,HOU,Brandon Pfaadt,R,43.4,3.2,6.3,31.3,15.2
Adam Frazier,LHB,LAA,Braxton Ashcraft,R,33.3,10.4,10.4,20.6,15.2
Dane Myers,RHB,CIN,Dustin May,R,36.6,6.5,,36.6,15.1
TJ Rumfield,LHB,COL,Matthew Liberatore,L,38.7,9.1,10.1,19.5,15
Cody Bellinger,LHB,NYY,Robbie Ray,L,35.3,5.9,14.2,20.4,15
Oswald Peraza,RHB,LAA,Braxton Ashcraft,R,49.7,,5.2,33.7,15
Jorbit Vivas,LHB,WSH,Tyler Glasnow,R,34.8,7.9,6.3,27.5,15
Brandon Valenzuela,SHB,TOR,Seth Lugo,R,51.2,6.3,8.5,20,14.9
Yandy Diaz,RHB,TB,Jacob deGrom,R,15.5,11.5,9.2,26.1,14.9
Teoscar Hernandez,RHB,LAD,Cade Cavalli,R,34.3,11.5,10.3,17.2,14.8
Mauricio Dubon,RHB,ATL,Zack Wheeler,R,30.8,7.4,12,22.1,14.8
Josh Naylor,LHB,SEA,Jeffrey Springs,L,53.6,3.7,7.4,23.3,14.7
Paul Goldschmidt,RHB,NYY,Robbie Ray,L,41.5,10,7.9,18.8,14.7
Elly De La Cruz,SHB,CIN,Dustin May,R,34.2,9.9,9.9,19.4,14.7
Joey Ortiz,RHB,MIL,Andrew Abbott,L,22.3,3.3,,45.4,14.7
Jacob Gonzalez,LHB,PIT,Yusei Kikuchi,L,10.2,14.1,,34.4,14.6
Kyle Tucker,LHB,LAD,Cade Cavalli,R,35.3,4.8,6.3,30.2,14.6
Javier Sanoja,RHB,MIA,Javier Assad,R,24.2,8.1,5.2,31,14.6
Brian Serven,RHB,ATH,George Kirby,R,20.6,11.2,11.2,20.6,14.5
Bryson Stott,LHB,PHI,Martin Perez,L,30.6,7.8,6.3,27.1,14.5
Alex Call,RHB,LAD,Cade Cavalli,R,19.3,5.3,,42.2,14.3
Kyle Isbel,LHB,KC,Max Scherzer,R,24.3,13.3,12.9,13.4,14.3
Alika Williams,RHB,ATH,George Kirby,R,34.7,,11.1,29.4,14.2
Jonny DeLuca,RHB,TB,Jacob deGrom,R,31.6,5.2,9.6,25.5,14.2
Jake McCarthy,LHB,COL,Matthew Liberatore,L,38.5,9,10.1,16.4,14.1
Sam Antonacci,LHB,CWS,Taj Bradley,R,28.8,7.9,11.6,19.2,13.9
Trea Turner,RHB,PHI,Martin Perez,L,24.3,6.4,,37.1,13.9
Christian Koss,RHB,SF,Zach Thornton,L,28.3,18.2,,18.2,13.8
Brenton Doyle,RHB,CWS,Taj Bradley,R,37.7,8.3,,28.6,13.8
Jazz Chisholm Jr.,LHB,NYY,Robbie Ray,L,22.5,13.3,4.6,21.6,13.7
Jared Triolo,RHB,PIT,Yusei Kikuchi,L,22.7,4.4,,39.5,13.7
Vinnie Pasquantino,LHB,KC,Max Scherzer,R,22.4,9.2,13.5,16.8,13.7
Dylan Beavers,LHB,BAL,Sonny Gray,R,30.1,,12.6,27.2,13.6
Blaze Alexander,RHB,BAL,Sonny Gray,R,28.6,10.2,,28.6,13.6
Nico Hoerner,RHB,CHC,Ryan Gusto,R,33.2,,3.4,37.1,13.6
Gabriel Moreno,RHB,ARI,Ethan Pecko,R,19.5,9.1,3,30.1,13.6
Jasson Dominguez,SHB,NYY,Robbie Ray,L,15.7,,7.6,39.1,13.6
Jackson Holliday,LHB,BAL,Sonny Gray,R,26,,13.4,27.8,13.6
Ronald Acuna Jr.,RHB,ATL,Zack Wheeler,R,25.1,7.6,11,20.1,13.5
Luisangel Acuna,RHB,CWS,Taj Bradley,R,20.3,8.8,,33.7,13.5
Eduardo Valencia,RHB,DET,Parker Messick,L,18.6,9.4,9.4,21.9,13.4
Gleyber Torres,RHB,DET,Parker Messick,L,33.6,16.7,,16.7,13.4
Keibert Ruiz,SHB,WSH,Tyler Glasnow,R,33.8,3.2,19.5,12.2,13.4
Alec Bohm,RHB,PHI,Martin Perez,L,18.4,4.8,10.8,25.5,13.1
Edwin Arroyo,SHB,CIN,Dustin May,R,38.3,,,36.8,13
Jake Mangum,SHB,PIT,Yusei Kikuchi,L,31.2,8.1,,28.3,13
Josh Bell,SHB,MIN,Anthony Kay,L,17.4,8.4,13.9,16.2,12.9
César Prieto,LHB,STL,Mason Adams,R,18.5,11.1,,28.7,12.9
Michael Harris II,LHB,ATL,Zack Wheeler,R,18.8,12.6,10.6,13.4,12.8
Ramon Urias,RHB,STL,Mason Adams,R,30.6,7.7,,27.7,12.7
Cooper Pratt,RHB,MIL,Andrew Abbott,L,31.9,7.6,7.6,17.8,12.6
Nathan Lukes,LHB,TOR,Seth Lugo,R,9,4.8,6.4,32.1,12.5
Mookie Betts,RHB,LAD,Cade Cavalli,R,30.2,3.2,7,24.7,12.4
Samad Taylor,RHB,SD,Carlos Rodon,L,39,10.2,,19.2,12.3
Austin Hedges,RHB,CLE,Framber Valdez,L,36.9,,7.1,25.8,12.3
Jose Caballero,RHB,NYY,Robbie Ray,L,8.1,4.3,13.4,23.7,12.3
Troy Johnston,LHB,COL,Matthew Liberatore,L,39.9,3.6,,27.6,12.2
Nathaniel Lowe,LHB,CLE,Framber Valdez,L,47,,,29,12
Caleb Durbin,RHB,BOS,Chris Bassitt,R,24.3,,15.8,18.9,11.9
Nick Gonzales,RHB,PIT,Yusei Kikuchi,L,24.1,4.8,,30.8,11.8
Juan Brito,SHB,CIN,Dustin May,R,27.9,,8.5,25.1,11.6
Jakob Marsee,LHB,MIA,Javier Assad,R,30.5,,,33.6,11.5
Daulton Varsho,LHB,HOU,Brandon Pfaadt,R,25.5,7.4,,25.5,11.5
