Matchup,CIN @ CWS
Pitcher,Rhett Lowder
Pitcher Team,CIN
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,89.0,399,0.262,0.330,0.420,0.158,1.48,11,1.11,9.8%,20.8%,18.3%,17.9%,9.3%,7.38,58.6%,8.1%,9.2%,37.8%,28.3%,13.8%,15.5%
vsLHB,53.1,251,0.264,0.358,0.472,0.208,1.67,10,1.69,12.7%,20.8%,18.7%,19.0%,8.8%,7.93,52.8%,7.2%,12.9%,40.6%,38.2%,15.4%,16.5%
vsRHB,35.2,148,0.259,0.283,0.338,0.079,1.21,1,0.25,4.7%,20.8%,17.6%,16.2%,10.2%,6.56,68.5%,9.7%,3.5%,33.6%,13.3%,6.7%,14.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Munetaka Murakami LHB,,+259,31,4.80,10,2,2,98.2,292.5,3,2,40.0%,10.0%,20.0%,60.0%,50.0%,73.7,38.9%,44.4%,33.3%,100.0%,80.0%,50.0%,40.0%,30.0%,20.0%,30.0%,40.0%,30.0%,33.3%
Miguel Vargas RHB,,+360,32,4.80,10,1,3,93.0,285.5,5,3,10.0%,-,20.0%,50.0%,30.0%,73.9,53.8%,53.8%,30.8%,100.0%,50.0%,40.0%,25.0%,10.0%,30.0%,30.0%,30.0%,40.0%,57.1%
Colson Montgomery LHB,,+280,26,4.60,10,1,1,89.1,230.0,2,1,10.0%,10.0%,20.0%,30.0%,10.0%,77.4,68.8%,18.8%,12.5%,94.1%,40.0%,30.0%,33.3%,10.0%,30.0%,30.0%,40.0%,30.0%,55.6%
Sam Antonacci LHB,,+725,9,3.60,10,0,0,85.8,279.4,1,1,-,-,-,30.0%,30.0%,69.9,-,42.9%,7.1%,100.0%,30.0%,20.0%,0.0%,10.0%,70.0%,50.0%,40.0%,10.0%,22.2%
Braden Montgomery SHB,,+730,20,4.40,10,0,0,89.4,278.0,1,1,-,-,-,50.0%,30.0%,68.2,6.2%,37.5%,25.0%,100.0%,30.0%,10.0%,0.0%,20.0%,70.0%,50.0%,20.0%,30.0%,40.0%
Randal Grichuk RHB,—,N/A,34,2.60,10,0,0,94.7,271.1,1,0,-,-,10.0%,60.0%,20.0%,75.4,62.5%,43.8%,37.5%,94.1%,30.0%,10.0%,0.0%,20.0%,70.0%,50.0%,40.0%,10.0%,33.3%
Tristan Peters LHB,,+870,19,2.80,10,0,0,77.6,220.6,1,0,-,-,30.0%,10.0%,40.0%,68.6,15.4%,30.8%,-,92.9%,40.0%,10.0%,0.0%,30.0%,20.0%,50.0%,20.0%,30.0%,44.4%
Andrew Benintendi LHB,,+505,15,2.60,10,0,1,91.1,249.3,4,2,10.0%,-,20.0%,40.0%,30.0%,69.8,-,64.3%,14.3%,100.0%,70.0%,50.0%,0.0%,20.0%,10.0%,20.0%,40.0%,40.0%,22.2%
Brenton Doyle RHB,—,N/A,25,3.00,10,0,0,89.8,290.5,2,0,-,-,-,50.0%,20.0%,72.0,8.3%,58.3%,16.7%,92.3%,40.0%,20.0%,0.0%,20.0%,60.0%,30.0%,50.0%,20.0%,28.6%
Luisangel Acuna RHB,—,N/A,11,3.00,10,0,0,80.4,179.6,0,0,-,-,-,20.0%,20.0%,71.8,33.3%,33.3%,-,93.8%,10.0%,-,-,10.0%,80.0%,60.0%,20.0%,20.0%,30.0%
Drew Romo SHB,,+750,21,3.40,10,0,0,84.0,205.8,1,0,-,-,20.0%,20.0%,20.0%,68.9,-,50.0%,7.1%,93.3%,40.0%,20.0%,0.0%,20.0%,50.0%,60.0%,30.0%,10.0%,37.5%
Edgar Quero SHB,—,N/A,10,3.80,10,0,0,95.2,229.5,1,1,-,-,20.0%,70.0%,30.0%,68.5,-,39.1%,13.0%,95.8%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,30.0%,30.0%,33.3%
Chase Meidroth RHB,,+1200,19,4.60,10,0,0,76.0,281.7,3,0,-,-,-,20.0%,40.0%,68.7,-,60.0%,-,83.3%,60.0%,30.0%,0.0%,30.0%,20.0%,10.0%,60.0%,30.0%,25.0%
