Matchup,PHI @ KC
Pitcher,Noah Cameron
Pitcher Team,KC
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,53.0,226,0.257,0.305,0.398,0.141,1.26,5,0.85,6.2%,22.7%,20.8%,14.7%,10.8%,7.98,59.3%,7.7%,5.5%,35.0%,23.3%,10.5%,18.4%
vsLHB,12.0,54,0.320,0.331,0.420,0.100,1.50,0,-,3.7%,17.4%,16.7%,12.3%,8.4%,6.75,63.0%,9.7%,4.7%,39.5%,18.6%,-,14.0%
vsRHB,41.0,172,0.237,0.296,0.391,0.154,1.20,5,1.10,7.0%,24.4%,22.1%,15.4%,11.5%,8.34,58.1%,7.1%,5.8%,33.3%,25.0%,13.3%,20.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brandon Marsh LHB,,+680,17,20,4.60,2,3,0.250,0.250,0.550,0.300,0.344,-,29.7%,40.0%,16.9%,90.4,336.0,5,3,25.0%,16.7%,25.0%,58.3%,41.7%,70.8,-,26.7%,16.7%,83.3%,58.3%,33.3%,50.0%,25.0%,41.7%,33.3%,58.3%,8.3%,31.6%
Kyle Schwarber LHB,,+288,28,14,4.60,2,2,0.273,0.429,0.818,0.545,0.503,21.4%,38.5%,14.3%,15.9%,90.3,320.7,3,3,22.2%,22.2%,44.4%,55.6%,22.2%,76.9,73.9%,26.1%,13.0%,88.5%,55.5%,44.4%,50.0%,11.1%,44.4%,55.6%,44.4%,-,26.7%
Derek Hill RHB,,+800,29,16,2.80,1,1,0.250,0.250,0.500,0.250,0.322,-,54.5%,56.2%,30.0%,96.6,256.8,2,1,28.6%,14.3%,28.6%,71.4%,71.4%,72.1,23.3%,20.0%,13.3%,93.8%,71.5%,28.6%,50.0%,42.9%,28.6%,28.6%,57.1%,14.3%,33.3%
Edmundo Sosa RHB,,+800,20,13,3.40,1,1,0.417,0.462,0.833,0.417,0.547,-,37.5%,23.1%,25.5%,92.2,340.7,3,2,-,-,11.1%,66.7%,33.3%,72.0,33.3%,20.0%,13.3%,93.8%,44.4%,22.2%,50.0%,22.2%,55.6%,44.4%,33.3%,22.2%,38.5%
Bryce Harper LHB,,+415,17,18,4.60,0,0,0.312,0.389,0.375,0.062,0.340,11.1%,41.7%,33.3%,21.4%,87.7,234.5,1,0,-,-,10.0%,40.0%,20.0%,74.1,42.4%,15.2%,9.1%,91.7%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,30.0%,40.0%,65.0%
Bryson Stott LHB,,+870,19,16,4.20,0,0,0.333,0.375,0.333,-,0.323,-,32.1%,25.0%,13.6%,81.0,239.6,0,0,-,-,-,-,36.4%,68.4,5.3%,15.8%,-,70.4%,45.5%,18.2%,0.0%,27.3%,54.5%,45.5%,36.4%,18.2%,11.8%
Trea Turner RHB,,+600,16,14,4.60,0,1,0.231,0.286,0.308,0.077,0.264,7.1%,26.1%,35.7%,13.6%,93.4,288.9,2,2,-,-,12.5%,37.5%,25.0%,72.5,20.0%,35.0%,10.0%,90.9%,37.5%,25.0%,0.0%,12.5%,50.0%,50.0%,37.5%,12.5%,42.9%
Alec Bohm RHB,,+700,27,14,4.40,0,1,0.231,0.286,0.308,0.077,0.264,7.1%,11.1%,14.3%,6.2%,89.5,283.3,2,0,-,-,9.1%,45.5%,9.1%,71.4,8.7%,30.4%,17.4%,85.2%,45.5%,45.5%,0.0%,-,54.5%,36.4%,36.4%,27.3%,36.4%
Justin Crawford LHB,—,N/A,10,10,3.60,0,0,0.222,0.300,0.222,-,0.243,10.0%,8.0%,20.0%,3.8%,74.8,225.0,0,0,-,-,-,16.7%,16.7%,67.6,-,11.8%,-,70.8%,33.4%,16.7%,0.0%,16.7%,66.7%,16.7%,33.3%,50.0%,25.0%
Rafael Marchan SHB,—,N/A,9,10,2.60,0,0,0.200,0.200,0.200,-,0.178,-,9.5%,10.0%,4.3%,82.8,250.0,0,0,-,-,22.2%,33.3%,33.3%,65.8,-,16.7%,11.1%,90.0%,33.3%,11.1%,0.0%,22.2%,55.6%,44.4%,44.4%,11.1%,16.7%
J.T. Realmuto RHB,,+710,11,9,4.00,0,0,-,0.222,-,-,0.152,11.1%,8.3%,-,2.9%,87.1,233.3,2,0,-,-,14.3%,28.6%,28.6%,73.3,33.3%,33.3%,16.7%,100.0%,57.2%,28.6%,0.0%,28.6%,28.6%,42.9%,14.3%,42.9%,27.3%
Gabriel Rincones Jr. LHB,—,N/A,-,3,3.60,0,0,0.333,0.333,0.333,-,0.297,-,28.6%,-,20.0%,85.0,-,0,0,-,-,-,33.3%,-,73.2,40.0%,20.0%,20.0%,71.4%,-,-,-,-,100.0%,66.7%,-,33.3%,100.0%
Garrett Stubbs LHB,—,N/A,-,1,2.80,0,0,-,-,-,-,-,-,50.0%,-,40.0%,79.4,-,0,0,-,-,-,-,-,67.9,-,-,-,75.0%,-,-,-,-,100.0%,100.0%,-,-,50.0%
