Split,vsLHB
Range,L10
Dates,="8/15/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:10 PM,Connor Prielipp,vs,13.0,69,3.72,0.350,0.400,2.31,0.133,0.483,1,0.69,29,24.6%,23.2%,17.8%,11.0%,11.08,9,13.0%,68.1%,6.4%,44,47.7%,4,9.1%,27.3%,8.3%,15.9%
2:20 PM,Michael McGreevy,@,33.2,150,4.79,0.299,0.364,1.57,0.197,0.496,5,1.34,68,17.3%,14.7%,12.2%,7.7%,5.88,12,8.0%,57.3%,7.4%,116,48.3%,13,11.2%,30.2%,14.3%,18.1%
4:05 PM,Michael Lorenzen,@,30.2,148,6.07,0.298,0.385,1.83,0.202,0.500,5,1.47,62,15.7%,11.5%,10.1%,6.7%,4.99,19,12.8%,57.4%,6.9%,111,47.7%,10,9.0%,27.0%,13.3%,19.8%
7:15 PM,Justin Wrobleski,vs,13.0,57,4.41,0.283,0.353,1.31,0.208,0.491,3,2.08,26,28.7%,29.8%,22.4%,15.5%,11.77,2,3.5%,68.4%,6.6%,36,38.9%,4,11.1%,19.4%,28.6%,13.9%
9:40 PM,MacKenzie Gore,@,14.1,65,3.52,0.276,0.336,1.53,0.138,0.414,1,0.63,24,17.5%,21.5%,17.5%,8.1%,8.79,6,9.2%,52.3%,10.0%,44,38.6%,5,11.4%,15.9%,14.3%,13.6%
7:10 PM,Emerson Hancock,@,30.0,134,4.33,0.275,0.325,1.50,0.133,0.408,4,1.20,49,20.6%,20.1%,17.5%,10.1%,8.10,12,9.0%,63.4%,7.3%,94,36.2%,6,6.4%,29.8%,14.3%,14.9%
7:15 PM,Eduardo Rodriguez,@,20.0,83,3.65,0.275,0.298,1.25,0.112,0.388,2,0.90,31,20.1%,14.5%,15.8%,9.8%,5.40,3,3.6%,66.3%,7.5%,68,42.6%,7,10.3%,16.2%,18.2%,17.6%
6:10 PM,Ian Seymour,vs,16.1,72,4.88,0.269,0.361,1.29,0.269,0.537,4,2.20,36,25.4%,26.4%,22.1%,13.1%,10.47,3,4.2%,63.9%,10.8%,48,47.9%,7,14.6%,27.1%,30.8%,27.1%
9:38 PM,Reid Detmers,vs,13.1,58,5.28,0.255,0.345,1.42,0.216,0.471,3,2.02,24,33.6%,24.1%,21.5%,16.8%,9.45,6,10.3%,75.9%,9.3%,38,47.4%,3,7.9%,28.9%,18.2%,18.4%
9:40 PM,J.T. Ginn,vs,32.2,154,5.49,0.252,0.336,1.71,0.126,0.378,4,1.10,48,28.6%,16.9%,19.5%,12.3%,7.16,24,15.6%,51.3%,4.8%,102,33.3%,6,5.9%,28.4%,13.8%,20.6%
4:10 PM,Brad Lord,@,9.0,42,7.21,0.250,0.385,1.56,0.306,0.556,3,3.00,20,15.6%,23.8%,10.4%,8.1%,10.00,5,11.9%,71.4%,10.0%,26,53.8%,4,15.4%,19.2%,60.0%,19.2%
6:40 PM,Brady Singer,vs,39.0,168,4.00,0.245,0.306,1.28,0.132,0.377,5,1.15,57,27.8%,23.2%,20.3%,12.7%,9.00,13,7.7%,58.9%,5.3%,113,38.1%,6,5.3%,29.2%,15.2%,16.8%
1:10 PM,Anthony Kay,@,17.0,69,2.22,0.239,0.250,1.06,0.075,0.313,1,0.53,21,23.3%,24.6%,23.3%,11.8%,9.00,2,2.9%,60.9%,8.3%,50,30.0%,1,2.0%,20.0%,10.0%,24.0%
4:10 PM,Sean Manaea,vs,18.0,78,3.93,0.239,0.326,1.33,0.149,0.388,2,1.00,26,28.1%,28.2%,22.7%,13.2%,11.00,8,10.3%,60.3%,6.4%,44,36.4%,5,11.4%,25.0%,18.2%,20.5%
7:10 PM,Joey Cantillo,vs,11.1,47,4.34,0.238,0.323,1.24,0.190,0.429,1,0.79,18,22.2%,14.9%,25.0%,10.0%,5.56,4,8.5%,57.4%,8.8%,35,42.9%,5,14.3%,22.9%,12.5%,22.9%
9:38 PM,Randy Dobnak,@,22.1,93,3.50,0.235,0.259,1.16,0.059,0.294,1,0.40,25,14.6%,11.8%,9.8%,6.9%,4.43,6,6.5%,51.6%,6.3%,76,38.2%,3,3.9%,23.7%,5.6%,15.8%
